player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Braylon Braxton,144442,QB,TULSA,1,1.98,1.98,,,6,320,66.7,3,3,0.0,1.33,0,0,0.0,66.7,2,0,0.0,3,50.0,0,0,,,,63.3,54.5,67.4,,54.5,,,,,,0,0,4,,70.1,0.0,0,0,0,0,0,0,0.0,-1,-0.3,33.3,3,3,25.0,2.63,0,0,0.0,33.3,1,1,0.0,3,50.0,0,1,,,,62.7,34.5,66.6,,35.1,,,,,,0,1,3,0.0,42.4,0.0,0,0,0,0,1,2,66.7,4,1.3
Jared Taylor,170695,QB,E WASHGTON,1,3.13,3.22,2.7,,6,161,100.0,2,2,-2.0,1.9,0,0,0.0,100.0,2,0,0.0,2,33.3,0,0,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,100.0,1,3,2.0,3.75,0,0,0.0,33.3,1,2,0.0,4,66.7,0,0,,,,62.7,53.9,67.4,,53.9,,,,,,0,0,4,50.0,42.4,25.0,1,0,0,2,0,0,0.0,2,0.7
Jacolby Criswell,122830,QB,ARKANSAS,1,3.17,2.98,2.0,5.1,6,111,100.0,1,1,8.0,2.1,0,0,0.0,100.0,1,2,0.0,2,33.3,0,1,,,,61.8,69.6,65.5,,69.2,,,,,,0,0,2,50.0,100.0,50.0,1,0,0,0,0,0,0.0,8,8.0,33.3,3,3,28.0,3.7,0,1,33.3,33.3,1,1,0.0,4,66.7,0,1,,,,63.3,68.0,67.4,,73.6,,,57.3,,,0,0,4,0.0,84.7,0.0,0,1,0,0,1,0,0.0,11,3.7
Greg Menne,171803,QB,SE MO ST,1,3.23,2.7,,5.9,6,293,100.0,1,1,-3.0,1.3,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,50.0,4,4,25.3,3.62,0,1,25.0,50.0,2,0,0.0,5,83.3,0,1,,,,63.8,62.3,68.1,,66.7,,,57.3,,,0,1,5,,95.8,0.0,0,1,0,0,1,1,20.0,87,21.8
Matt O'Connor,108972,QB,STETSON,1,3.58,3.53,3.2,4.2,6,302,0.0,1,1,0.0,2.0,0,0,0.0,0.0,0,0,,1,16.7,0,0,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,3,39.0,3.9,0,0,0.0,0.0,0,4,,5,83.3,0,0,,,,63.8,29.8,68.1,,30.9,,,57.3,,,1,0,5,25.0,39.6,20.0,1,1,0,0,0,1,20.0,0,0.0
Camden Orth,108965,QB,BOWL GREEN,1,2.82,2.03,,4.4,6,122,100.0,4,4,7.8,2.03,0,0,0.0,100.0,4,1,0.0,4,66.7,0,3,,,,63.3,82.4,67.4,,81.8,,,,,,0,0,4,0.0,158.3,0.0,0,0,0,0,1,0,0.0,98,24.5,,0,0,,4.4,0,0,,,0,2,,2,33.3,0,1,,,,61.8,63.1,65.5,,,,,61.6,,,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,
Ty Englehart,162239,QB,PRESBYTERN,1,2.15,2.15,,,6,271,66.7,3,5,0.3,1.94,1,0,0.0,40.0,2,1,0.0,5,83.3,0,0,,,,63.8,52.7,68.1,,52.6,,,,,,1,0,5,0.0,47.9,0.0,0,0,0,0,0,0,0.0,6,1.2,,0,1,,3.2,0,0,0.0,0.0,0,1,,1,16.7,0,0,,,,61.8,51.1,65.5,,51.3,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Avery Johnson,173108,QB,KANSAS ST,1,2.98,2.98,,,5,199,66.7,3,3,5.7,1.87,0,0,0.0,33.3,1,0,50.0,3,60.0,1,1,,,,62.7,44.0,66.6,,44.3,,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7,100.0,1,2,5.0,4.65,0,0,0.0,50.0,1,1,0.0,2,40.0,0,1,,,,61.8,37.3,65.5,,38.4,,,,,,0,0,2,0.0,135.4,0.0,0,0,0,1,1,1,50.0,28,14.0
Dan Villari,129602,TE,SYRACUSE,1,1.94,1.94,,,5,304,75.0,4,4,3.5,1.28,0,0,0.0,75.0,3,0,0.0,4,80.0,0,0,,,,63.3,55.3,67.4,,55.3,,,,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,10,2.5,100.0,1,1,5.0,4.6,0,0,0.0,0.0,0,1,100.0,1,20.0,1,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nate Yarnell,144037,QB,PITTSBURGH,1,2.24,2.24,,,5,268,75.0,4,4,8.5,1.9,0,0,0.0,75.0,3,0,0.0,4,80.0,0,1,,,,63.3,72.8,67.4,,72.4,,,,,,0,0,4,,114.6,0.0,0,0,0,0,0,0,0.0,48,12.0,,0,1,,3.6,0,0,0.0,0.0,0,1,,1,20.0,0,0,,,,60.3,58.5,63.6,,60.0,,,,,,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Garrett Shrader,98212,QB,SYRACUSE,1,1.5,1.5,,,5,304,100.0,5,5,0.2,1.5,0,0,0.0,80.0,4,0,20.0,5,100.0,1,1,,,,63.8,60.7,68.1,,60.5,,,,,,0,0,5,,119.6,0.0,0,0,0,0,1,0,0.0,16,3.2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ty Simpson,157008,QB,ALABAMA,1,3.36,3.0,,4.8,5,103,,0,1,,2.2,1,0,0.0,0.0,0,0,,1,20.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,3,3,15.0,3.65,0,0,0.0,66.7,2,1,33.3,4,80.0,1,3,,,,63.8,92.0,68.1,,91.0,,,64.2,,,0,0,5,0.0,109.7,0.0,0,1,0,0,0,0,0.0,51,17.0
William Riddle,161252,QB,E TENN ST,1,2.28,2.28,,,5,157,33.3,3,3,7.3,1.97,0,0,0.0,33.3,1,0,0.0,3,60.0,0,1,,,,62.7,29.8,66.6,,29.9,,,,,,0,1,3,,30.6,0.0,0,0,0,0,0,1,33.3,29,9.7,100.0,2,2,14.5,2.75,0,1,33.3,50.0,1,1,50.0,2,40.0,1,1,,,,62.7,79.2,66.6,,78.6,,,,,,0,0,3,0.0,95.8,0.0,0,0,0,0,0,0,0.0,35,17.5
Nicco Marchiol,157363,QB,W VIRGINIA,1,3.18,3.18,,,4,343,100.0,1,1,-6.0,1.8,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,3,13.0,3.63,0,0,0.0,0.0,0,2,100.0,3,75.0,1,0,,,,62.7,38.1,66.6,,38.5,,,,,,0,1,3,0.0,0.0,0.0,0,0,0,1,0,1,33.3,0,0.0
Marcel Reed,175940,QB,TEXAS A&M,1,4.23,4.4,,4.05,4,312,0.0,1,1,8.0,1.8,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,60.3,52.4,63.6,,52.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,20.0,5.03,0,0,0.0,0.0,0,2,,3,75.0,0,1,,,,62.7,43.1,66.6,,39.5,,,60.3,,,0,0,3,0.0,39.6,0.0,0,2,0,0,0,1,33.3,0,0.0
Caden Bell,71181,QB,COLUMBIA,1,3.45,2.83,,5.3,4,145,0.0,1,1,-5.0,1.4,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,2,2,24.5,4.13,0,0,0.0,100.0,2,1,0.0,3,75.0,0,1,,,,62.7,82.4,66.6,,90.2,,,57.3,,,0,0,3,0.0,158.3,0.0,0,1,0,0,1,0,0.0,48,24.0
Jason Bean,83529,QB,KANSAS,1,3.33,3.33,,,4,198,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,33.3,3,4,20.3,3.33,0,0,0.0,25.0,1,2,0.0,4,100.0,0,1,,,,63.3,53.0,67.4,,53.1,,,,,,0,0,4,0.0,40.6,0.0,0,0,0,1,0,0,0.0,13,3.3
Brendon Lewis,131687,QB,NEVADA,1,3.58,2.07,8.1,,4,239,33.3,3,3,13.0,2.07,0,0,0.0,33.3,1,0,0.0,3,75.0,0,0,,,,62.7,47.0,66.6,,47.2,,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,3,1.0,,0,0,,8.1,0,0,,,0,1,,1,25.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Owen McCown,157688,QB,UTSA,1,2.93,2.43,,4.4,4,331,50.0,2,2,6.5,1.9,0,0,0.0,50.0,1,0,0.0,2,50.0,0,0,,,,61.8,55.3,65.5,,55.4,,,,,,0,0,2,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5,0.0,1,1,27.0,3.95,0,0,0.0,0.0,0,1,,2,50.0,0,0,,,,61.8,46.2,65.5,,50.8,,,57.8,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Tommy Mellott,147646,QB,MONTANA ST,1,2.28,2.28,,,4,233,100.0,3,3,4.0,1.73,0,0,0.0,100.0,3,0,0.0,3,75.0,0,2,,,,62.7,58.3,66.6,,58.2,,,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,61,20.3,100.0,1,1,30.0,3.9,0,1,50.0,100.0,1,0,0.0,1,25.0,0,1,,,,61.8,92.8,65.5,,92.5,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,37,37.0
Ridge Docekal,158965,QB,BRYANT,1,2.78,2.78,,,4,124,0.0,2,2,25.0,2.4,0,0,0.0,0.0,0,0,,2,50.0,0,0,,,,61.8,51.0,65.5,,51.1,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,2,2,5.0,3.15,0,0,0.0,100.0,2,1,0.0,2,50.0,0,1,,,,61.8,73.5,65.5,,73.0,,,,,,0,0,2,0.0,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0
Michael Lowery,186642,QB,MERCYHURST,1,2.88,2.88,,,4,977,33.3,3,3,8.3,2.17,0,0,0.0,33.3,1,0,0.0,3,75.0,0,1,,,,62.7,57.8,66.6,,57.8,,,,,,0,0,3,,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3,0.0,1,1,27.0,5.0,0,0,0.0,0.0,0,1,,1,25.0,0,0,,,,60.3,36.6,63.6,,37.5,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Sean Chambers,75888,QB,MONTANA ST,1,2.83,2.83,,,4,233,100.0,2,2,6.5,1.7,0,0,0.0,100.0,2,1,0.0,2,50.0,0,1,,,,61.8,56.0,65.5,,56.0,,,,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,25,12.5,100.0,2,2,31.0,3.95,0,1,50.0,100.0,2,0,0.0,2,50.0,0,2,,,,61.8,92.8,65.5,,92.5,,,,,,0,0,2,,158.3,0.0,0,0,0,0,2,0,0.0,94,47.0
Chase Mason,159444,QB,S DAK ST,1,2.75,2.75,,,4,292,100.0,2,2,-3.0,1.0,0,0,0.0,100.0,2,0,0.0,2,50.0,0,2,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,14,7.0,50.0,2,2,28.5,4.5,0,0,0.0,50.0,1,2,0.0,2,50.0,0,1,,,,61.8,70.3,65.5,,69.9,,,,,,0,0,2,0.0,75.0,0.0,0,0,0,0,0,0,0.0,15,7.5
Garret Rangel,157795,QB,OKLA STATE,1,2.47,2.47,,,3,262,0.0,2,2,16.5,1.7,0,0,0.0,0.0,0,0,,2,66.7,0,0,,,,61.8,77.6,65.5,,77.0,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,4.0,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
LeQuint Allen,158290,HB,SYRACUSE,1,2.7,2.1,,3.9,3,304,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0,,0,1,,3.75,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,61.8,49.7,65.8,,60.0,,,56.2,,,0,0,2,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Chase Griffin,100579,QB,UCLA,1,2.4,2.4,,,3,324,0.0,1,1,11.0,2.1,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,56.5,63.6,,56.6,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,2,30.0,2.55,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,61.8,47.3,65.5,,47.6,,,,,,1,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Hunter Helms,122149,QB,CLEMSON,1,3.3,2.45,,5.0,3,140,0.0,1,1,5.0,1.8,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,4.05,0,0,0.0,0.0,0,2,,2,66.7,0,1,,,,62.7,80.9,66.6,,71.8,,,64.9,,,0,0,3,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Lincoln Kienholz,170256,QB,OHIO STATE,1,2.2,2.2,,,3,260,50.0,2,2,12.0,1.9,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,61.8,61.4,65.5,,61.2,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,100.0,1,1,2.0,2.8,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Davis Bryson,160369,QB,KENNESAW,1,4.07,3.4,,5.4,3,200,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,7.0,4.07,0,0,0.0,50.0,1,0,0.0,3,100.0,0,2,,,,62.7,66.1,66.6,,56.8,,,64.3,,,0,0,3,,91.7,0.0,0,1,0,0,0,0,0.0,23,11.5
Matt Vezza,176960,QB,NEW HAMP,1,3.87,3.65,,4.3,3,240,0.0,1,1,13.0,2.3,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,46.8,63.6,,47.3,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,32.0,4.65,0,0,0.0,100.0,1,2,0.0,2,66.7,0,2,,,,61.8,69.4,65.5,,60.1,,,64.0,,,0,0,2,0.0,158.3,0.0,0,1,0,0,1,0,0.0,38,38.0
Grant Wells,97784,QB,VA TECH,1,1.83,1.83,,,3,337,66.7,3,3,1.3,1.83,0,0,0.0,66.7,2,1,0.0,3,100.0,0,1,,,,62.7,55.9,66.6,,55.9,,,,,,0,0,3,0.0,82.6,0.0,0,0,0,0,0,0,0.0,18,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Zion Turner,158636,QB,UCONN,1,2.93,2.93,,,3,146,0.0,2,2,23.0,2.35,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,61.8,42.1,65.5,,42.6,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,4.0,4.1,0,0,0.0,100.0,1,1,0.0,1,33.3,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Marqui Adams,161340,QB,DELWARE ST,1,4.07,2.6,7.0,,3,152,0.0,1,1,22.0,2.2,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,60.3,60.0,63.6,,59.9,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,12.0,5.0,0,0,0.0,0.0,0,2,,2,66.7,0,0,,,,61.8,37.8,65.5,,38.3,,,,,,0,1,2,50.0,0.0,50.0,1,0,0,0,0,1,50.0,0,0.0
Chubba Purdy,122412,QB,NEBRASKA,1,2.53,2.53,,,3,238,50.0,2,2,7.5,2.15,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,61.8,37.9,65.5,,38.4,,,,,,0,1,2,,54.2,0.0,0,0,0,0,0,1,50.0,24,12.0,,0,1,,3.3,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Jalin Conyers,122920,TE,ARIZONA ST,1,1.7,1.05,3.0,,3,110,100.0,2,2,-2.5,1.05,0,0,0.0,100.0,2,0,0.0,2,66.7,0,0,,,,63.3,54.1,67.4,,54.1,,,,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,,0,0,,3.0,0,0,,,0,1,,1,33.3,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Mikele Colasurdo,123851,QB,GA STATE,1,2.97,2.97,,,3,175,0.0,1,1,34.0,2.4,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,60.3,36.2,63.6,,37.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,50.0,2,2,20.0,3.25,0,0,0.0,50.0,1,1,0.0,2,66.7,0,0,,,,61.8,52.8,65.5,,52.9,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0
Haden Carlson,123620,QB,FIU,1,2.03,2.03,,,3,166,50.0,2,3,15.5,2.03,0,0,0.0,33.3,1,1,0.0,3,100.0,0,0,,,,62.7,50.8,66.6,,50.9,,,,,,1,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cam Skattebo,147787,HB,ARIZONA ST,1,2.4,2.4,,,3,110,50.0,2,2,24.0,2.1,0,0,0.0,0.0,0,1,100.0,2,66.7,1,0,,,,61.8,58.5,65.5,,58.5,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,26.0,3.0,0,1,50.0,100.0,1,0,0.0,1,33.3,0,1,,,,61.8,82.5,65.9,,84.7,,,,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,25,25.0
Bryce Corriston,139140,QB,WOFFORD,1,3.2,2.8,,3.6,2,350,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,30.0,3.2,0,0,0.0,0.0,0,0,,2,100.0,0,0,,,,61.8,59.5,65.5,,49.9,,,64.0,,,0,0,2,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Christian Mathis,174849,WR,E TENN ST,1,4.05,4.05,,,2,157,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,15.0,4.05,0,0,0.0,0.0,0,0,100.0,2,100.0,1,0,,,,61.8,59.5,66.2,,59.4,,,,,,0,1,2,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Ben Brittain,125262,QB,AIR FORCE,1,2.5,2.5,,,2,101,0.0,1,1,18.0,2.4,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,60.3,26.3,63.6,,26.8,,,,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,39.0,2.6,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,60.3,36.1,63.6,,37.0,,,,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
John Mateer,158516,QB,WASH STATE,1,1.95,1.1,,2.8,2,341,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,2.8,0,0,,,0,0,,1,50.0,0,1,,,,60.3,69.2,63.6,,,,,64.0,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
JJ Kohl,174674,QB,IOWA STATE,1,1.75,1.75,,,2,193,50.0,2,2,6.0,1.75,0,0,0.0,50.0,1,1,0.0,2,100.0,0,0,,,,61.8,59.1,65.5,,59.0,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jalon Jones,104762,QB,CHARLOTTE,1,2.55,2.2,2.9,,2,136,,0,1,,2.2,1,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,2.9,0,0,,,0,1,,1,50.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Charles Watson,139046,QB,FURMAN,1,2.15,2.15,,,2,170,100.0,2,2,-2.5,2.15,0,0,0.0,50.0,1,0,50.0,2,100.0,1,0,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Taron Dickens,177946,QB,W CAROLINA,1,1.9,1.9,,,2,344,50.0,2,2,22.5,1.9,0,1,50.0,50.0,1,0,0.0,2,100.0,0,1,,,,61.8,75.1,65.5,,74.6,,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,36,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
C.J. Ogbonna,149182,QB,BUFFALO,1,1.35,1.35,,,2,126,100.0,2,2,-3.0,1.35,0,0,0.0,100.0,2,0,0.0,2,100.0,0,0,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
DJ Riles,156596,QB,MIDDLE TN,1,1.3,1.3,,,2,224,100.0,2,2,-1.0,1.3,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Johnathan Bennett,104158,QB,LIBERTY,1,2.7,2.7,,,2,206,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,31.0,2.7,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,62.7,47.2,66.6,,47.5,,,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Eric Singleton Jr.,170078,WR,GA TECH,1,2.6,2.6,,,1,176,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Timmy McClain,144488,QB,UCF,1,1.7,1.7,,,1,323,100.0,1,1,-2.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Re-al Mitchell,77670,WR,SAN DIEGO,1,1.1,1.1,,,1,283,100.0,1,1,-4.0,1.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Roc Taylor,144283,WR,MEMPHIS,1,0.0,,,,1,218,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
