player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Dylan Morris,100570,QB,WASHINGTON,1,2.32,2.27,2.77,,29,340,81.3,16,16,2.8,1.74,0,0,0.0,75.0,12,2,7.7,16,55.2,1,1,,,,,66.5,68.9,71.6,68.5,,,0,0,16,0.0,81.0,0.0,0,0,0,0,0,0,0.0,63,3.9,62.5,8,10,9.1,3.03,2,0,0.0,50.0,5,9,0.0,13,44.8,0,3,,,,,66.0,53.2,71.0,53.1,,,0,1,13,33.3,70.4,23.1,3,0,0,0,1,1,7.7,79,7.9
Malik Cunningham,60436,QB,LOUISVILLE,1,3.06,2.74,5.07,4.9,29,210,100.0,10,11,6.4,2.06,1,0,0.0,90.9,10,0,0.0,11,37.9,0,5,,,,,65.8,77.6,70.7,77.0,,,0,0,12,,111.7,0.0,0,0,0,0,0,0,0.0,119,10.8,69.2,13,14,17.4,3.67,0,1,5.6,64.3,9,7,0.0,18,62.1,0,6,,,,,67.4,75.9,72.7,77.6,,57.3,0,0,22,42.9,147.3,16.7,3,1,0,1,2,0,0.0,190,13.6
Fred Payton,82102,QB,MERCER,1,3.03,2.63,3.2,4.8,29,219,70.0,10,10,5.9,1.82,0,0,0.0,60.0,6,1,14.3,10,34.5,1,2,,,,,65.4,63.3,70.1,63.1,,,0,0,10,0.0,104.2,0.0,0,0,0,0,1,0,0.0,45,4.5,66.7,12,13,18.2,3.66,0,1,7.7,53.8,7,8,12.5,19,65.5,1,8,,,,,67.0,86.5,72.2,85.5,,66.8,1,1,19,12.5,53.4,5.3,1,5,0,0,0,0,0.0,120,9.2
Jalani Eason,52172,QB,MS VLY ST,1,1.99,1.91,2.9,3.3,29,228,80.0,20,20,3.1,1.43,0,0,0.0,80.0,16,2,0.0,20,69.0,0,4,,,,,67.2,60.9,72.5,60.6,,,0,0,21,0.0,83.8,0.0,0,0,0,0,0,0,0.0,82,4.1,100.0,4,7,13.3,3.26,0,1,11.1,57.1,4,6,0.0,9,31.0,0,3,,,,,65.6,78.4,70.4,82.0,,57.3,2,0,11,16.7,138.7,11.1,1,1,0,1,1,0,0.0,83,11.9
Kenyon Oblad,83576,QB,DIXIE,1,2.64,2.54,3.4,,28,1285,71.4,14,15,5.1,1.84,0,0,0.0,66.7,10,4,0.0,15,53.6,0,3,,,,,66.4,29.7,71.4,29.9,,,1,1,15,0.0,50.1,0.0,0,0,0,0,0,2,13.3,73,4.9,50.0,8,10,10.6,3.55,1,0,0.0,40.0,4,10,0.0,13,46.4,0,3,,,,,20.0,33.4,71.0,33.7,,,0,1,13,30.0,17.9,23.1,3,0,0,1,0,2,15.4,53,5.3
Bret Edwards,88638,QB,NEW HAMP,1,3.65,3.48,4.57,5.1,28,240,100.0,8,8,2.9,1.88,0,0,0.0,100.0,8,2,0.0,8,28.6,0,3,,,,,64.9,84.6,69.5,84.0,,,0,0,8,0.0,130.2,0.0,0,0,0,0,1,0,0.0,46,5.8,61.5,13,16,8.9,4.37,0,0,0.0,50.0,8,15,0.0,20,71.4,0,5,,,,,67.2,41.1,0.0,45.7,,57.3,0,1,21,20.0,39.1,15.0,3,1,0,3,0,1,4.8,82,5.1
Tommy Dolan,111302,QB,STTHOM,1,3.16,3.04,3.38,5.0,27,1129,40.0,5,6,8.8,2.0,0,0,0.0,33.3,2,2,0.0,6,22.2,0,0,,,,,64.2,49.3,68.6,49.4,,,0,0,6,0.0,42.4,0.0,0,0,0,1,0,1,16.7,15,2.5,20.0,15,16,16.9,3.5,0,0,0.0,18.8,3,9,0.0,21,77.8,0,1,,,,,67.2,27.5,72.5,27.9,,56.2,0,0,21,44.4,39.6,19.0,4,1,0,1,0,1,4.8,40,2.5
Brendon Lewis,131687,QB,COLORADO,1,3.63,3.64,3.87,4.33,27,143,50.0,4,4,5.0,1.88,0,0,0.0,50.0,2,0,0.0,4,14.8,0,1,,,,,63.3,49.9,67.4,49.9,,,0,0,4,,97.9,0.0,0,0,0,0,1,1,25.0,14,3.5,72.7,11,13,8.1,4.11,0,0,0.0,61.5,8,14,0.0,22,81.5,0,5,,,,,67.4,60.4,72.8,63.6,,55.5,0,1,23,42.9,68.8,27.3,6,3,0,2,0,1,4.3,148,11.4
Terry Wilson,40709,QB,NEW MEXICO,1,3.09,2.82,3.8,5.05,27,241,80.0,5,5,2.8,1.64,0,0,0.0,60.0,3,1,25.0,5,18.5,1,0,,,,,63.8,62.4,68.1,62.2,,,0,0,5,0.0,65.4,0.0,0,0,0,0,0,0,0.0,16,3.2,75.0,16,17,10.5,3.42,0,3,15.8,64.7,11,12,8.3,22,81.5,1,8,,,,,67.7,85.1,73.1,82.6,,67.3,0,1,25,25.0,91.1,13.6,3,2,0,1,1,1,4.0,163,9.6
Chris Reynolds,60361,QB,CHARLOTTE,1,2.71,2.53,3.6,4.1,27,136,75.0,12,12,10.0,1.84,0,1,8.3,75.0,9,1,0.0,12,44.4,0,4,,,,,65.8,86.9,70.7,86.0,,,0,0,12,0.0,133.7,0.0,0,0,0,0,1,0,0.0,119,9.9,90.9,11,11,7.7,3.4,0,1,9.1,72.7,8,10,20.0,15,55.6,2,3,,,,,66.4,86.9,71.4,83.6,,64.3,0,1,15,30.0,82.4,20.0,3,1,0,0,1,0,0.0,72,6.5
Jake Constantine,40166,QB,RICE,1,2.36,2.06,5.25,3.85,27,275,84.2,19,19,4.6,1.92,0,0,0.0,73.7,14,4,12.5,19,70.4,2,6,,,,,67.1,75.5,72.4,74.9,,,0,0,20,0.0,114.4,0.0,0,0,0,0,1,0,0.0,152,8.0,66.7,3,3,15.0,3.87,0,1,16.7,66.7,2,5,0.0,7,25.9,0,3,,,,,65.4,61.2,70.1,60.5,,60.6,0,0,10,40.0,149.3,28.6,2,2,0,0,1,0,0.0,40,13.3
Anthony Thompson,40036,QB,INDIANA ST,1,2.73,2.55,2.5,5.05,27,191,85.7,14,14,5.1,1.67,0,0,0.0,85.7,12,4,0.0,14,51.9,0,6,,,,,66.2,71.5,71.2,71.0,,,0,1,14,0.0,68.2,0.0,0,0,0,0,0,1,7.1,105,7.5,57.1,7,10,13.6,3.88,0,0,0.0,40.0,4,9,0.0,13,48.1,0,2,,,,,66.2,41.3,71.2,44.9,,52.8,2,1,14,11.1,42.1,7.7,1,2,0,1,1,1,7.1,31,3.1
Casey Thompson,77677,QB,TEXAS,1,2.81,2.36,3.35,5.77,27,311,90.9,11,11,1.6,1.69,0,0,0.0,72.7,8,3,20.0,12,44.4,2,5,,,,,66.0,52.2,71.0,52.1,,,0,0,13,33.3,125.2,8.3,1,0,0,0,1,1,7.7,85,7.7,40.0,10,11,22.5,3.71,0,0,0.0,36.4,4,10,0.0,15,55.6,0,3,,,,,22.7,29.5,71.8,29.4,,55.6,1,1,17,10.0,16.1,6.7,1,3,0,0,0,3,17.6,57,5.2
Noah Vedral,55406,QB,RUTGERS,1,2.36,2.22,6.1,,27,278,81.3,16,16,0.8,1.79,0,0,0.0,75.0,12,2,7.7,16,59.3,1,5,,,,,66.7,47.7,71.8,47.6,,,0,1,17,0.0,91.4,0.0,0,0,0,0,1,1,5.9,123,7.7,40.0,10,10,14.8,3.19,0,0,0.0,40.0,4,7,0.0,11,40.7,0,1,,,,,65.6,49.5,70.4,49.5,,,0,2,11,14.3,8.3,9.1,1,0,0,0,0,1,9.1,29,2.9
Blake Ellingson,149550,QB,DRAKE,1,2.96,2.55,4.55,6.05,27,153,85.7,14,14,7.7,1.86,0,0,0.0,64.3,9,1,25.0,14,51.9,3,4,,,,,66.2,87.1,71.2,86.3,,,0,0,14,0.0,82.1,0.0,0,0,0,0,0,0,0.0,89,6.4,50.0,8,9,20.4,4.14,0,1,11.1,44.4,4,7,0.0,13,48.1,0,5,,,,,66.0,61.7,71.0,60.6,,61.3,0,0,13,28.6,81.7,15.4,2,2,0,1,0,0,0.0,92,10.2
DJ Irons,145585,QB,AKRON,1,3.1,2.62,2.88,5.43,27,102,100.0,8,9,4.0,2.03,1,0,0.0,88.9,8,4,0.0,12,44.4,0,5,,,,,65.8,70.5,70.7,70.2,,,0,0,12,75.0,136.1,25.0,3,0,0,0,1,0,0.0,70,7.8,100.0,8,8,13.1,3.95,0,1,12.5,75.0,6,9,25.0,15,55.6,2,5,,,,,21.8,85.7,71.6,84.1,,67.7,0,0,16,33.3,156.3,20.0,3,4,0,0,1,1,6.3,104,13.0
Mikey Keene,70961,QB,UCF,1,3.1,3.0,,5.8,27,323,81.8,11,12,5.8,1.94,1,0,0.0,58.3,7,0,22.2,12,44.4,2,3,,,,,65.8,59.7,70.7,59.5,,,0,0,12,,95.5,0.0,0,0,0,0,1,0,0.0,49,4.1,75.0,12,14,12.5,4.03,0,2,14.3,64.3,9,5,0.0,15,55.6,0,4,,,,,66.4,73.4,71.4,76.1,,57.0,0,1,15,0.0,87.5,0.0,0,1,0,2,1,1,6.7,127,9.1
Davis Alexander,52162,QB,PORTLAND,1,2.53,2.23,3.85,4.75,27,269,100.0,17,17,1.2,1.6,0,0,0.0,94.1,16,0,5.9,17,63.0,1,6,,,,,66.8,78.2,72.0,77.6,,,0,0,18,,94.9,0.0,0,0,0,0,0,0,0.0,115,6.8,40.0,5,6,20.4,4.12,0,0,0.0,33.3,2,6,0.0,10,37.0,0,2,,,,,65.4,42.3,70.1,46.6,,52.9,0,1,10,33.3,15.3,20.0,2,2,0,1,0,1,10.0,36,6.0
Derek Kyler,109012,QB,DARTMOUTH,1,2.57,2.17,4.75,4.8,26,148,80.0,15,15,2.3,1.67,0,0,0.0,80.0,12,0,0.0,15,57.7,0,6,,,,,66.7,69.7,71.8,69.2,,,0,0,17,,114.7,0.0,0,0,0,0,1,0,0.0,93,6.2,50.0,6,7,20.3,3.79,0,1,14.3,42.9,3,5,0.0,11,42.3,0,3,,,,,65.6,66.6,70.4,66.6,,60.6,0,0,11,40.0,77.7,18.2,2,2,0,1,0,0,0.0,67,9.6
Spencer Sanders,77660,QB,OKLA STATE,1,2.98,2.76,2.8,5.7,26,262,85.7,7,8,11.7,1.95,1,1,11.1,62.5,5,2,16.7,8,30.8,1,5,,,,,65.1,66.9,69.8,66.6,,,0,2,9,0.0,55.2,0.0,0,0,0,0,0,1,11.1,78,9.8,75.0,12,15,11.8,3.44,1,2,12.5,53.3,8,7,11.1,18,69.2,1,5,,,,,67.0,78.1,72.2,77.3,,62.6,1,1,19,14.3,69.9,5.6,1,2,0,1,1,2,10.5,104,6.9
Brock Purdy,77672,QB,IOWA STATE,1,3.7,3.34,4.3,6.17,26,193,80.0,5,5,6.4,1.96,0,0,0.0,80.0,4,0,0.0,5,19.2,0,2,,,,,63.8,62.2,68.1,62.0,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,64,12.8,93.3,15,17,12.8,4.11,0,2,11.8,76.5,13,8,7.1,21,80.8,1,12,,,,,24.3,90.5,72.5,90.1,,66.3,0,0,21,12.5,149.8,4.8,1,3,0,2,3,1,4.8,181,10.6
Drew Pyne,122910,QB,NOTRE DAME,1,3.2,2.9,2.8,5.47,26,258,75.0,8,9,6.6,1.98,1,0,0.0,66.7,6,0,0.0,9,34.6,0,6,,,,,65.1,65.9,69.8,65.5,,,0,0,9,,97.9,0.0,0,0,0,0,0,0,0.0,87,9.7,33.3,12,13,13.3,3.84,0,0,0.0,23.1,3,5,25.0,17,65.4,1,3,,,,,66.7,50.4,71.8,50.1,,58.5,0,0,17,20.0,70.7,5.9,1,3,0,1,1,0,0.0,56,4.3
Justin Miller,103941,QB,SO UTAH,1,2.59,2.36,3.7,4.65,26,298,73.3,15,15,6.9,1.95,0,1,6.7,73.3,11,4,0.0,15,57.7,0,7,,,,,66.4,90.5,71.4,90.2,,,0,1,15,0.0,90.1,0.0,0,0,0,0,1,0,0.0,117,7.8,71.4,7,8,7.4,3.46,0,0,0.0,50.0,4,4,20.0,11,42.3,1,3,,,,,65.6,53.2,70.4,58.9,,52.9,0,0,11,25.0,76.0,9.1,1,2,0,1,0,0,0.0,62,7.8
Clayton Tune,77652,QB,HOUSTON,1,2.87,2.64,,5.65,26,182,92.3,13,14,5.6,1.83,1,1,6.7,85.7,12,2,0.0,14,53.8,0,9,,,,,66.4,72.6,71.4,72.1,,,0,1,15,0.0,110.4,0.0,0,0,0,0,1,1,6.7,167,11.9,66.7,9,10,15.1,4.08,0,1,10.0,50.0,5,3,16.7,12,46.2,1,3,,,,,65.8,68.5,70.7,75.8,,51.6,0,0,12,0.0,107.9,0.0,0,2,0,1,1,0,0.0,74,7.4
Cole Smith,109050,QB,PRINCETON,1,2.95,2.4,4.5,5.1,26,272,55.6,9,9,11.3,1.68,0,0,0.0,55.6,5,1,0.0,9,34.6,0,2,,,,,65.4,61.3,70.1,61.1,,,0,1,10,0.0,23.1,0.0,0,0,0,0,0,0,0.0,31,3.4,36.4,11,11,15.7,3.63,0,0,0.0,36.4,4,4,0.0,17,65.4,0,6,,,,,66.8,59.7,72.0,56.0,,65.2,0,0,18,75.0,65.7,17.6,3,3,0,0,0,0,0.0,88,8.0
Dylan McCaffrey,60451,QB,N COLORADO,1,2.26,2.22,,3.2,26,253,87.5,16,17,2.3,1.66,0,0,0.0,64.7,11,3,21.4,17,65.4,3,2,,,,,66.7,49.9,71.8,49.9,,,1,1,17,0.0,63.6,0.0,0,0,0,0,1,2,11.8,41,2.4,57.1,7,8,14.3,3.39,0,0,0.0,50.0,4,3,0.0,9,34.6,0,3,,,,,65.1,44.1,69.8,46.5,,57.3,0,2,9,0.0,36.5,0.0,0,1,0,1,0,1,11.1,62,7.8
Zach Calzada,98006,QB,TEXAS A&M,1,2.98,2.89,2.9,4.0,25,312,83.3,6,7,9.0,2.14,1,1,12.5,71.4,5,1,0.0,8,32.0,0,1,,,,,65.1,66.7,69.8,66.4,,,0,0,9,100.0,118.5,12.5,1,0,0,0,1,0,0.0,29,4.1,66.7,12,13,13.3,3.37,0,1,7.7,53.8,7,6,12.5,17,68.0,1,6,,,,,22.4,60.9,71.8,55.5,,68.1,0,1,17,33.3,48.9,11.8,2,2,0,1,0,2,11.8,106,8.2
Marco Siderman,143060,QB,HOLY CROSS,1,2.42,2.22,7.3,,25,181,64.3,14,16,5.1,1.94,2,0,0.0,50.0,8,0,11.1,16,64.0,1,3,,,,,66.7,65.3,71.8,64.9,,,0,0,17,,56.3,0.0,0,0,0,0,0,0,0.0,44,2.8,14.3,7,8,20.3,3.27,1,0,0.0,12.5,1,3,0.0,9,36.0,0,0,,,,,65.6,29.4,70.4,29.6,,,0,1,11,33.3,0.0,11.1,1,0,0,0,0,1,9.1,9,1.1
Gavin Hardison,100827,QB,UTEP,1,3.19,2.84,4.2,4.9,25,330,66.7,9,9,11.7,2.04,0,1,10.0,55.6,5,1,16.7,10,40.0,1,4,,,,,65.6,80.5,70.4,79.8,,,0,0,11,100.0,130.3,10.0,1,0,0,0,1,0,0.0,97,10.8,60.0,10,11,16.6,3.96,0,3,25.0,45.5,5,7,16.7,15,60.0,1,6,,,,,66.5,81.6,71.6,85.2,,58.1,0,0,16,14.3,105.9,6.7,1,3,0,1,1,1,6.3,94,8.5
Lindsey Scott Jr.,40219,QB,NICHOLLS,1,2.91,2.62,3.7,5.1,25,243,66.7,9,9,10.3,1.82,0,1,9.1,66.7,6,1,0.0,9,36.0,0,3,,,,,65.6,53.1,70.4,53.1,,,0,0,11,0.0,93.8,0.0,0,0,0,0,0,0,0.0,78,8.7,58.3,12,12,18.6,3.52,0,1,7.7,58.3,7,8,0.0,16,64.0,0,7,,,,,23.3,65.2,72.0,61.1,,66.9,0,0,18,25.0,114.9,12.5,2,2,0,0,1,1,5.6,105,8.8
Rasean McKay,88321,QB,FL A&M,1,2.03,1.98,3.2,,25,164,65.0,20,20,7.5,1.78,0,0,0.0,60.0,12,7,7.7,20,80.0,1,6,,,,,67.1,69.5,72.4,69.0,,,0,0,20,0.0,99.4,0.0,0,0,0,0,1,0,0.0,147,7.4,0.0,4,4,12.0,3.06,0,0,0.0,0.0,0,2,,5,20.0,0,0,,,,,64.2,43.1,68.6,43.4,,,0,0,6,50.0,39.6,20.0,1,0,0,0,0,0,0.0,0,0.0
Brady Olson,147415,QB,UMASS,1,2.8,2.57,2.3,5.5,25,216,55.6,9,9,6.2,2.11,0,0,0.0,44.4,4,3,20.0,10,40.0,1,4,,,,,17.6,36.5,70.1,36.8,,,0,1,10,33.3,24.5,10.0,1,0,0,0,0,2,20.0,54,6.0,50.0,10,13,13.1,3.25,1,1,7.1,38.5,5,8,0.0,15,60.0,0,3,,,,,66.5,54.2,71.6,58.6,,52.6,0,0,16,0.0,76.4,0.0,0,2,0,2,1,0,0.0,52,4.0
Justin Sliwoski,77612,QB,ST FRANCIS,1,2.83,2.53,,4.38,24,299,81.8,11,11,6.1,1.77,0,1,9.1,72.7,8,3,11.1,11,45.8,1,4,,,,,65.6,72.7,70.4,72.3,,,0,0,11,0.0,127.1,0.0,0,0,0,0,1,0,0.0,90,8.2,75.0,8,9,11.1,3.73,1,0,0.0,55.6,5,6,16.7,13,54.2,1,6,,,,,26.3,43.3,71.4,40.6,,59.0,0,0,15,0.0,120.6,0.0,0,4,0,0,1,0,0.0,76,8.4
Kobe Tracy,141317,QB,DIXIE,1,2.81,2.75,4.1,,24,1285,66.7,12,12,5.2,2.09,0,0,0.0,58.3,7,3,12.5,12,50.0,1,4,,,,,65.8,58.8,70.7,58.6,,,0,2,12,0.0,29.5,0.0,0,0,0,0,0,1,8.3,53,4.4,63.6,11,11,9.5,3.53,0,0,0.0,63.6,7,6,0.0,12,50.0,0,3,,,,,65.8,32.6,70.7,32.9,,,0,0,12,16.7,111.2,8.3,1,0,0,0,1,1,8.3,68,6.2
Chase Cunningham,78533,QB,MIDDLE TN,1,2.39,2.41,2.2,,24,224,71.4,14,14,6.6,1.75,0,1,6.7,71.4,10,2,0.0,15,62.5,0,5,,,,,66.5,71.2,71.6,70.8,,,0,0,16,50.0,127.4,6.7,1,0,0,0,2,0,0.0,88,6.3,57.1,7,8,13.9,3.46,0,0,0.0,37.5,3,5,25.0,9,37.5,1,0,,,,,65.6,57.1,70.4,56.9,,,0,1,11,20.0,6.3,11.1,1,0,0,1,0,0,0.0,22,2.8
C.J. Stroud,129759,QB,OHIO STATE,1,2.67,2.61,,3.9,24,260,93.3,15,15,7.6,2.01,0,1,6.7,80.0,12,1,14.3,15,62.5,2,8,,,,,66.4,88.8,71.4,87.9,,,0,0,15,0.0,153.5,0.0,0,0,0,0,3,0,0.0,170,11.3,75.0,8,8,8.5,3.76,0,0,0.0,62.5,5,2,16.7,9,37.5,1,5,,,,,65.4,80.6,70.1,84.8,,57.0,0,0,10,0.0,145.8,0.0,0,1,0,0,2,0,0.0,160,20.0
Michael Penix Jr.,82134,QB,INDIANA,1,2.56,2.35,6.6,3.1,24,190,66.7,9,12,5.6,1.92,1,0,0.0,41.7,5,2,16.7,12,50.0,1,2,,,,,65.8,65.2,70.7,64.9,,,0,0,12,0.0,52.4,0.0,0,0,0,2,0,0,0.0,45,3.8,55.6,9,10,11.6,3.21,0,1,10.0,50.0,5,7,0.0,12,50.0,0,3,,,,,65.8,62.8,70.7,64.9,,57.8,0,1,12,14.3,34.6,8.3,1,1,0,1,0,1,8.3,73,7.3
Malik Willis,60341,QB,LIBERTY,1,3.42,2.72,6.0,5.42,24,206,70.0,10,11,11.3,1.95,1,2,18.2,63.6,7,0,0.0,11,45.8,0,6,,,,,65.6,88.5,70.4,87.6,,,0,0,11,,107.2,0.0,0,0,0,0,0,0,0.0,159,14.5,100.0,6,7,14.2,4.66,0,2,22.2,85.7,6,8,0.0,13,54.2,0,7,,,,,66.5,94.2,71.6,90.6,,85.1,0,0,16,12.5,158.3,7.7,1,5,0,1,1,0,0.0,128,18.3
Kyle Vantrease,55029,QB,BUFFALO,1,2.48,2.5,2.3,4.6,24,126,63.6,11,11,6.1,1.78,0,0,0.0,63.6,7,4,0.0,12,50.0,0,6,,,,,19.2,43.9,70.7,44.0,,,0,0,12,25.0,81.3,8.3,1,0,0,0,0,1,8.3,69,6.3,40.0,10,10,21.0,3.46,0,2,18.2,40.0,4,3,0.0,11,45.8,0,3,,,,,65.8,71.8,70.7,67.5,,64.9,0,0,12,0.0,72.1,0.0,0,1,0,0,0,0,0.0,88,8.8
Brett Gabbert,97404,QB,MIAMI OH,1,2.64,2.24,2.9,5.23,24,221,71.4,14,14,7.1,1.99,0,0,0.0,64.3,9,3,10.0,14,58.3,1,5,,,,,66.2,85.4,71.2,84.6,,,0,0,14,0.0,101.5,0.0,0,0,0,0,1,0,0.0,74,5.3,60.0,5,6,27.0,3.54,0,2,33.3,50.0,3,6,0.0,10,41.7,0,5,,,,,65.4,86.8,70.1,76.5,,74.5,0,0,10,16.7,135.4,10.0,1,3,0,1,1,0,0.0,97,16.2
Matthew McKay,60485,QB,MONTANA ST,1,2.14,2.14,,,23,233,66.7,18,19,11.3,1.89,1,1,5.0,63.2,12,4,0.0,19,82.6,0,9,,,,,67.1,73.1,72.4,72.5,,,0,0,20,0.0,137.0,0.0,0,0,0,0,2,0,0.0,215,11.3,75.0,4,4,6.0,3.35,0,0,0.0,75.0,3,1,0.0,4,17.4,0,2,,,,,11.1,38.0,67.4,38.3,,,0,0,4,0.0,116.7,0.0,0,0,0,0,0,1,25.0,61,15.3
Jayden Daniels,97993,QB,ARIZONA ST,1,2.42,1.92,,4.8,23,110,90.9,11,13,-1.5,1.39,2,0,0.0,69.2,9,0,10.0,13,56.5,1,5,,,,,66.0,67.3,71.0,66.9,,,0,0,13,,129.0,0.0,0,0,0,0,1,0,0.0,136,10.5,80.0,5,6,20.2,3.75,0,3,50.0,66.7,4,4,0.0,10,43.5,0,4,,,,,65.4,91.2,70.1,93.0,,63.0,0,0,10,0.0,149.3,0.0,0,4,0,1,1,0,0.0,151,25.2
Tyquell Fields,51615,QB,STNY BROOK,1,2.89,2.52,4.45,4.9,23,303,66.7,9,10,15.3,2.05,1,2,18.2,50.0,5,1,16.7,10,43.5,1,2,,,,,65.6,58.1,70.4,57.9,,,0,0,11,0.0,67.1,0.0,0,0,0,0,0,2,18.2,56,5.6,57.1,7,9,18.1,3.54,0,0,0.0,44.4,4,7,0.0,13,56.5,0,4,,,,,66.4,44.9,71.4,42.9,,60.8,0,1,15,28.6,20.4,15.4,2,2,0,2,0,2,13.3,45,5.0
Jack Coan,60613,QB,NOTRE DAME,1,2.66,2.66,2.6,,23,258,100.0,6,6,-1.2,1.75,0,0,0.0,100.0,6,0,0.0,6,26.1,0,3,,,,,64.2,60.0,68.6,59.8,,,0,0,6,,92.4,0.0,0,0,0,0,0,0,0.0,37,6.2,66.7,12,16,9.0,2.98,1,0,0.0,50.0,8,7,0.0,17,73.9,0,4,,,,,66.7,51.8,71.8,51.7,,,1,1,17,14.3,37.8,5.9,1,0,0,2,0,1,5.9,77,4.8
Judd Erickson,52033,QB,SAN DIEGO,1,2.23,2.06,4.0,3.9,23,283,68.8,16,16,5.6,1.83,0,1,6.3,68.8,11,0,0.0,16,69.6,0,5,,,,,66.5,37.4,71.6,37.6,,,0,3,16,,85.2,0.0,0,0,0,0,2,2,12.5,99,6.2,60.0,5,5,28.0,3.13,0,1,20.0,40.0,2,3,33.3,7,30.4,1,2,,,,,64.6,77.7,69.1,81.4,,57.8,0,0,7,33.3,81.3,14.3,1,1,0,0,0,0,0.0,55,11.0
Jalen Fowler,64170,QB,NC A&T,1,2.74,2.46,,4.67,23,246,76.9,13,13,12.7,2.08,0,2,14.3,69.2,9,0,10.0,13,56.5,1,6,,,,,66.2,71.5,71.2,71.0,,,0,1,14,,90.2,0.0,0,0,0,0,1,1,7.1,115,8.8,85.7,7,7,13.6,3.6,0,2,28.6,85.7,6,1,0.0,10,43.5,0,6,,,,,65.4,95.3,70.1,95.6,,67.0,0,0,10,0.0,158.3,0.0,0,3,0,0,1,0,0.0,91,13.0
Jason Bean,83529,QB,KANSAS,1,3.42,2.92,6.5,6.9,23,198,66.7,9,9,5.4,1.84,0,0,0.0,66.7,6,1,0.0,9,39.1,0,4,,,,,65.1,62.0,69.8,61.7,,,0,0,9,0.0,81.7,0.0,0,0,0,0,0,0,0.0,52,5.8,44.4,9,11,16.1,4.43,0,1,9.1,36.4,4,6,0.0,14,60.9,0,4,,,,,17.9,38.8,71.2,35.6,,61.4,0,1,14,16.7,20.3,7.1,1,2,0,2,0,2,14.3,68,6.2
Brandon Peters,40416,QB,ILLINOIS,1,2.63,2.49,,4.4,23,187,90.9,11,11,4.3,1.99,0,0,0.0,72.7,8,1,20.0,11,47.8,2,4,,,,,65.6,66.2,70.4,65.9,,,0,0,11,0.0,116.9,0.0,0,0,0,0,1,0,0.0,63,5.7,28.6,7,8,20.0,3.52,0,0,0.0,25.0,2,2,0.0,11,47.8,0,3,,,,,65.6,63.4,70.4,57.6,,66.3,0,0,11,0.0,39.6,0.0,0,3,0,1,0,0,0.0,15,1.9
Hendon Hooker,60593,QB,TENNESSEE,1,2.59,2.37,2.5,4.7,22,307,80.0,10,10,2.0,1.87,0,0,0.0,80.0,8,1,0.0,10,45.5,0,4,,,,,65.6,61.2,70.4,61.0,,,0,0,11,0.0,134.2,0.0,0,0,0,0,1,0,0.0,82,8.2,77.8,9,9,18.0,3.18,0,2,22.2,77.8,7,5,0.0,12,54.5,0,7,,,,,65.8,88.5,70.7,89.1,,62.1,0,0,12,20.0,158.3,8.3,1,2,0,0,2,0,0.0,143,15.9
Randal Moore,151342,QB,NAUSTA,1,3.13,2.83,3.8,4.6,22,1453,50.0,8,8,5.6,1.99,0,0,0.0,50.0,4,1,0.0,8,36.4,0,2,,,,,64.9,53.7,69.5,53.6,,,0,0,8,0.0,67.7,0.0,0,0,0,0,0,0,0.0,46,5.8,33.3,6,8,10.2,3.78,0,0,0.0,25.0,2,11,0.0,14,63.6,0,0,,,,,66.2,32.0,71.4,33.3,,57.3,0,0,15,45.5,39.6,35.7,5,1,0,2,0,0,0.0,4,0.5
