player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Cade Klubnik,156253,QB,CLEMSON,1,3.31,3.31,,,16,140,100.0,6,6,2.3,1.9,0,0,0.0,100.0,6,1,0.0,6,37.5,0,5,,,,64.2,72.5,68.6,,72.1,,,,,0,0,6,0.0,118.8,0.0,0,0,0,0,0,0,0.0,83,13.8,71.4,7,10,24.9,4.15,0,2,20.0,30.0,3,5,40.0,10,62.5,2,3,,,,65.4,77.6,70.1,,77.0,,,,,0,0,10,0.0,98.3,0.0,0,0,0,3,2,0,0.0,76,7.6
Ethan Grunkemeyer,183606,QB,PENN STATE,1,2.72,2.21,3.6,4.47,16,266,87.5,8,8,1.1,1.46,0,0,0.0,87.5,7,2,0.0,8,50.0,0,4,,,,64.9,65.0,69.5,,64.7,,,,,0,0,8,0.0,144.3,0.0,0,0,0,0,1,0,0.0,73,9.1,100.0,4,4,19.8,3.98,0,0,0.0,100.0,4,2,0.0,8,50.0,0,4,,,,65.4,68.2,70.1,,80.7,,48.9,,,0,0,10,50.0,118.8,12.5,1,3,0,0,0,0,0.0,108,27.0
Jack Jacobs,173517,QB,TXAMCO,1,2.49,2.44,,3.2,15,1139,77.8,9,9,11.1,1.82,0,2,20.0,77.8,7,1,0.0,9,60.0,0,3,,,,65.4,89.3,70.1,,88.4,,,,,0,0,10,0.0,134.3,0.0,0,0,0,0,1,0,0.0,66,7.3,66.7,3,5,2.7,3.48,0,0,0.0,20.0,1,4,50.0,6,40.0,1,1,,,,64.2,68.2,68.6,,59.2,,64.9,,,1,0,6,0.0,39.6,0.0,0,1,0,1,0,0,0.0,11,2.2
Jake Weir,146840,QB,HOUCHR,1,2.82,2.82,,,15,183,33.3,3,3,6.0,1.83,0,0,0.0,33.3,1,0,0.0,3,20.0,0,1,,,,62.7,26.4,66.6,,26.6,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,1,33.3,6,2.0,55.6,9,12,18.1,3.07,0,1,8.3,41.7,5,6,0.0,12,80.0,0,3,,,,65.8,56.5,70.7,,56.3,,,,,3,0,12,0.0,75.3,0.0,0,0,0,0,0,0,0.0,111,9.3
Christopher Vizzina,170032,QB,CLEMSON,1,1.88,1.88,,,15,140,69.2,13,13,3.2,1.74,0,0,0.0,61.5,8,3,11.1,13,86.7,1,1,,,,66.0,55.4,71.0,,55.3,,,,,0,0,13,0.0,92.8,0.0,0,0,0,0,1,0,0.0,43,3.3,50.0,2,2,22.0,2.8,0,0,0.0,50.0,1,0,0.0,2,13.3,0,0,,,,61.8,50.7,65.5,,50.9,,,,,0,0,2,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Sawyer Teeney,209713,QB,IDAHO,1,3.51,3.23,6.6,3.9,14,185,80.0,5,5,2.8,1.76,0,0,0.0,60.0,3,0,25.0,5,35.7,1,0,,,,63.8,65.2,68.1,,64.9,,,,,0,0,5,,64.6,0.0,0,0,0,0,0,0,0.0,10,2.0,85.7,7,7,5.1,4.49,0,1,10.0,71.4,5,4,16.7,9,64.3,1,2,,,,19.2,43.3,70.7,,45.2,,57.3,,,0,0,12,25.0,126.8,11.1,1,1,0,0,1,2,16.7,43,6.1
Joshua Wood,163421,QB,IDAHO,1,2.59,2.5,,3.8,14,185,85.7,7,7,-0.4,1.49,0,0,0.0,85.7,6,0,0.0,7,50.0,0,1,,,,64.6,46.4,69.1,,46.4,,,,,0,1,7,,50.3,0.0,0,0,0,0,0,1,14.3,39,5.6,80.0,5,6,12.6,3.7,1,1,16.7,50.0,3,3,25.0,7,50.0,1,1,,,,64.9,91.5,69.5,,89.0,,70.8,,,0,0,8,0.0,67.4,0.0,0,1,0,0,0,0,0.0,34,5.7
Parker Lancaster,191803,QB,NORFOLK,1,2.71,2.29,3.05,5.2,14,244,50.0,6,6,10.0,2.01,0,0,0.0,33.3,2,2,33.3,7,50.0,1,0,,,,64.6,50.4,69.1,,50.4,,,,,0,0,7,50.0,42.4,14.3,1,0,0,0,0,0,0.0,15,2.5,66.7,3,3,27.0,3.41,0,2,66.7,66.7,2,5,0.0,7,50.0,0,2,,,,64.9,83.3,69.5,,89.5,,57.0,,,0,0,8,60.0,149.3,42.9,3,1,0,0,1,0,0.0,75,25.0
Parker Navarro,123758,QB,OHIO,1,3.59,3.1,3.1,4.83,14,259,100.0,2,2,3.5,2.1,0,0,0.0,50.0,1,0,50.0,2,14.3,1,0,,,,61.8,74.2,65.5,,73.7,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,-2,-1.0,50.0,4,6,15.5,3.84,1,0,0.0,33.3,2,6,0.0,12,85.7,0,3,,,,20.0,39.8,71.0,,34.2,,58.2,,,0,0,13,33.3,50.7,16.7,2,4,0,1,0,2,15.4,30,5.0
Cameran Brown,184894,QB,GA STATE,1,1.88,1.83,2.5,,13,175,60.0,10,10,6.1,1.64,0,0,0.0,60.0,6,3,0.0,10,76.9,0,3,,,,65.4,61.1,70.1,,60.8,,,,,0,0,10,0.0,75.8,0.0,0,0,0,0,0,0,0.0,57,5.7,0.0,2,2,24.5,2.67,0,0,0.0,0.0,0,2,,3,23.1,0,0,,,,15.4,35.2,66.6,,35.7,,,,,0,0,3,50.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Logan Inagawa,206029,QB,DRAKE,1,2.39,2.59,,,13,153,60.0,5,5,6.6,1.78,0,0,0.0,60.0,3,1,0.0,5,38.5,0,1,,,,63.8,60.5,68.1,,60.3,,,,,0,0,5,0.0,64.6,0.0,0,0,0,0,0,0,0.0,13,2.6,57.1,7,7,17.6,3.17,0,0,0.0,57.1,4,2,0.0,7,53.8,0,3,,,,64.6,69.5,69.1,,69.1,,,,,0,0,7,0.0,68.8,0.0,0,0,0,0,0,0,0.0,32,4.6
Cardell Williams,156190,QB,SACRAMENTO,1,3.71,3.16,4.4,6.1,13,279,75.0,4,4,6.0,1.55,0,0,0.0,75.0,3,1,0.0,4,30.8,0,1,,,,63.8,72.2,68.1,,71.8,,,,,0,0,5,0.0,90.6,0.0,0,0,0,0,0,0,0.0,25,6.3,33.3,6,6,11.7,4.67,0,0,0.0,16.7,1,3,50.0,9,69.2,1,1,,,,65.1,29.1,69.8,,27.8,,60.3,,,0,1,9,33.3,0.0,11.1,1,2,0,0,0,1,11.1,1,0.2
Ryan Puglisi,184571,QB,GEORGIA,1,2.01,1.84,3.9,,12,173,87.5,8,8,4.8,1.44,0,0,0.0,62.5,5,1,28.6,8,66.7,2,1,,,,64.9,56.5,69.5,,56.4,,,,,0,0,8,0.0,72.4,0.0,0,0,0,0,0,0,0.0,35,4.4,100.0,3,3,0.3,3.15,0,0,0.0,66.7,2,1,33.3,4,33.3,1,1,,,,63.3,54.1,67.4,,54.1,,,,,0,0,4,100.0,77.1,25.0,1,0,0,0,0,0,0.0,14,4.7
Nathan Hayes,162204,QB,N DAK ST,1,2.91,2.5,,7.4,12,250,80.0,5,6,6.4,1.78,1,0,0.0,66.7,4,1,0.0,6,50.0,0,3,,,,64.2,79.1,68.6,,78.6,,,,,0,0,6,0.0,135.4,0.0,0,0,0,0,1,0,0.0,55,9.2,80.0,5,5,16.4,4.03,0,0,0.0,80.0,4,2,0.0,6,50.0,0,4,,,,64.2,90.6,68.6,,88.0,,64.3,,,0,0,6,0.0,158.3,0.0,0,1,0,0,1,0,0.0,63,12.6
Gabe Downing,170743,QB,PORTLAND,1,2.65,2.26,,4.4,11,269,57.1,7,7,12.7,1.71,0,0,0.0,57.1,4,0,0.0,7,63.6,0,2,,,,64.6,50.5,69.1,,50.6,,,,,0,0,7,,72.9,0.0,0,0,0,0,0,0,0.0,39,5.6,100.0,2,2,27.0,4.28,0,1,50.0,50.0,1,2,50.0,4,36.4,1,2,,,,63.3,69.8,67.4,,86.0,,51.9,,,0,0,4,0.0,58.3,0.0,0,2,0,0,0,0,0.0,7,3.5
Keelon Russell,198077,QB,ALABAMA,1,3.0,2.52,,5.15,11,103,50.0,4,4,5.0,1.98,0,0,0.0,50.0,2,0,0.0,4,36.4,0,0,,,,63.3,26.8,67.4,,27.0,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,1,25.0,6,1.5,100.0,5,5,9.2,3.59,0,0,0.0,100.0,5,3,0.0,7,63.6,0,6,,,,64.6,91.4,69.1,,88.3,,70.8,,,0,0,7,0.0,118.8,0.0,0,2,0,0,0,0,0.0,72,14.4
Brady Davidson,199832,QB,N ILLINOIS,1,3.57,2.98,5.6,4.95,11,254,50.0,4,4,13.0,2.13,0,0,0.0,50.0,2,2,0.0,4,36.4,0,1,,,,63.8,70.3,68.1,,69.9,,,,,0,0,5,0.0,118.8,0.0,0,0,0,0,1,0,0.0,34,8.5,75.0,4,4,11.0,4.4,0,0,0.0,75.0,3,4,0.0,7,63.6,0,3,,,,64.6,66.6,69.1,,66.6,,60.8,,,0,0,7,25.0,105.2,14.3,1,2,0,0,0,0,0.0,39,9.8
Luke Duncan,173972,QB,UCLA,1,2.36,2.36,,,11,324,75.0,4,6,7.0,2.0,2,0,0.0,33.3,2,1,33.3,6,54.5,1,1,,,,64.2,72.2,68.6,,71.8,,,,,0,0,6,0.0,99.3,0.0,0,0,0,0,1,0,0.0,43,7.2,60.0,5,5,8.6,2.8,0,0,0.0,60.0,3,1,0.0,5,45.5,0,2,,,,63.8,71.3,68.1,,70.9,,,,,0,0,5,0.0,83.8,0.0,0,0,0,0,0,0,0.0,38,7.6
Miles O'Neill,191260,QB,TEXAS A&M,1,3.44,2.74,4.6,4.67,11,312,100.0,3,3,5.3,1.87,0,0,0.0,100.0,3,1,0.0,3,27.3,0,0,,,,63.3,58.8,67.4,,58.7,,,,,0,0,4,0.0,93.1,0.0,0,0,0,0,0,0,0.0,19,6.3,0.0,3,4,42.0,4.03,1,0,0.0,0.0,0,4,,8,72.7,0,1,,,,64.9,42.1,69.5,,29.4,,66.5,,,0,1,8,25.0,0.0,12.5,1,3,0,0,0,1,12.5,0,0.0
Cale Hellums,170981,QB,ARMY,1,2.64,2.64,,,10,114,83.3,6,6,6.3,1.73,0,0,0.0,83.3,5,0,0.0,6,60.0,0,1,,,,64.2,66.1,68.6,,65.8,,,,,0,0,6,,80.6,0.0,0,0,0,0,0,0,0.0,20,3.3,25.0,4,4,31.3,4.0,0,2,40.0,25.0,1,2,0.0,4,40.0,0,1,,,,63.8,77.7,68.1,,77.1,,,,,0,1,5,0.0,33.3,0.0,0,0,0,0,0,1,20.0,44,11.0
Sonny Mannino,166694,QB,MARIST,1,2.99,2.7,3.9,4.4,10,213,100.0,4,4,1.5,1.8,0,0,0.0,100.0,4,0,0.0,4,40.0,0,1,,,,63.3,63.4,67.4,,63.2,,,,,0,0,4,,93.8,0.0,0,0,0,0,0,0,0.0,26,6.5,75.0,4,4,9.3,3.78,0,0,0.0,50.0,2,2,33.3,6,60.0,1,0,,,,13.4,37.5,68.6,,53.5,,48.9,,,0,0,6,50.0,56.3,16.7,1,1,0,0,0,1,16.7,-2,-0.5
Jalen Macon,153929,QB,N ILLINOIS,1,3.23,2.46,2.5,6.3,10,254,25.0,4,4,14.3,1.93,0,0,0.0,25.0,1,0,0.0,4,40.0,0,0,,,,63.8,44.3,68.1,,44.5,,,,,0,0,5,,39.6,0.0,0,0,0,0,0,0,0.0,5,1.3,0.0,2,3,25.5,4.1,0,0,0.0,0.0,0,6,,6,60.0,0,1,,,,64.2,46.2,68.6,,40.5,,61.6,,,0,0,6,16.7,39.6,16.7,1,2,0,1,0,0,0.0,0,0.0
Brady Hart,199994,QB,TEXAS A&M,1,2.66,2.39,,5.1,10,312,80.0,5,6,-1.0,1.72,0,0,0.0,66.7,4,1,0.0,6,60.0,0,1,,,,64.2,57.2,68.6,,57.0,,,,,1,0,6,0.0,83.3,0.0,0,0,0,0,0,0,0.0,37,6.2,33.3,3,3,13.3,4.08,0,0,0.0,33.3,1,3,0.0,4,40.0,0,2,,,,63.3,62.6,67.4,,55.3,,64.0,,,0,0,4,0.0,64.6,0.0,0,1,0,0,0,0,0.0,25,8.3
Sam Vidlak,146333,QB,STF AUSTIN,1,2.25,2.25,,,10,301,100.0,6,6,5.7,1.68,0,1,16.7,100.0,6,0,0.0,6,60.0,0,5,,,,64.2,90.3,68.6,,90.1,,,,,0,0,6,,156.3,0.0,0,0,0,0,2,0,0.0,72,12.0,100.0,3,4,34.7,3.1,0,2,50.0,75.0,3,1,0.0,4,40.0,0,3,,,,10.7,94.9,67.4,,94.5,,,,,0,0,4,0.0,156.3,0.0,0,0,0,1,1,1,25.0,135,33.8
Zion Turner,158636,QB,MARSHALL,1,2.49,2.34,3.8,,10,214,100.0,4,5,3.8,1.82,1,0,0.0,80.0,4,1,0.0,5,50.0,0,3,,,,63.8,83.8,68.1,,83.2,,,,,0,0,5,0.0,95.0,0.0,0,0,0,0,0,0,0.0,34,6.8,100.0,4,4,6.8,3.16,0,0,0.0,100.0,4,2,0.0,5,50.0,0,0,,,,12.1,58.1,68.1,,58.0,,,,,0,0,5,50.0,87.5,20.0,1,0,0,0,0,1,20.0,20,5.0
Tyrese Smith,185065,QB,PORTLAND,1,2.81,2.43,4.35,,10,269,100.0,4,4,0.0,1.65,0,0,0.0,100.0,4,0,0.0,4,40.0,0,0,,,,63.3,79.3,67.4,,78.8,,,,,0,0,4,,117.7,0.0,0,0,0,0,0,0,0.0,49,12.3,75.0,4,4,8.8,3.58,0,0,0.0,75.0,3,3,0.0,6,60.0,0,2,,,,64.2,65.9,68.6,,65.7,,,,,0,0,6,66.7,101.0,33.3,2,0,0,0,0,0,0.0,35,8.8
CJ Carr,184093,QB,NOTRE DAME,1,2.31,2.24,2.9,,10,258,60.0,5,6,10.0,1.97,1,0,0.0,50.0,3,0,0.0,6,60.0,0,2,,,,64.2,56.3,68.6,,56.2,,,,,0,0,6,,100.7,0.0,0,0,0,0,1,0,0.0,25,4.2,66.7,3,3,15.7,2.83,0,0,0.0,66.7,2,3,0.0,4,40.0,0,2,,,,63.3,75.3,67.4,,74.8,,,,,0,0,4,33.3,91.0,25.0,1,0,0,0,0,0,0.0,24,8.0
Connor Wolf,191443,QB,E ILLINOIS,1,2.4,2.44,2.1,,9,158,33.3,3,4,8.7,1.98,1,0,0.0,0.0,0,2,100.0,5,55.6,1,0,,,,63.8,61.0,68.1,,60.8,,,,,0,0,5,50.0,39.6,20.0,1,0,0,0,0,0,0.0,0,0.0,100.0,4,4,2.8,2.93,0,0,0.0,100.0,4,0,0.0,4,44.4,0,1,,,,63.3,74.4,67.4,,74.0,,,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0
Josh Johnson,186429,QB,AIR FORCE,1,4.01,3.15,2.5,7.35,9,101,100.0,3,3,8.0,2.07,0,1,33.3,100.0,3,0,0.0,3,33.3,0,2,,,,62.7,88.9,66.6,,88.1,,,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,46,15.3,0.0,3,3,17.0,4.98,0,0,0.0,0.0,0,5,,6,66.7,0,0,,,,64.2,37.2,68.6,,29.7,,62.8,,,0,1,6,20.0,0.0,16.7,1,2,0,0,0,1,16.7,0,0.0
Broc Lowry,173383,QB,W MICHIGAN,1,2.02,2.02,,,9,347,83.3,6,6,1.3,1.48,0,0,0.0,83.3,5,0,0.0,6,66.7,0,2,,,,64.2,64.8,68.6,,64.5,,,,,0,0,6,,88.9,0.0,0,0,0,0,0,0,0.0,32,5.3,0.0,3,3,17.3,3.1,0,0,0.0,0.0,0,1,,3,33.3,0,0,,,,62.7,37.4,66.6,,37.8,,,,,0,1,3,0.0,0.0,0.0,0,0,0,0,0,1,33.3,0,0.0
Abram Johnston,192360,QB,NWSTATE,1,2.64,2.43,4.1,,8,257,60.0,5,6,5.6,2.05,1,0,0.0,50.0,3,1,0.0,6,75.0,0,0,,,,64.2,56.6,68.6,,56.5,,,,,0,0,6,0.0,56.3,0.0,0,0,0,0,0,0,0.0,11,1.8,,0,1,,4.4,0,0,0.0,0.0,0,2,,2,25.0,0,0,,,,62.7,55.7,66.6,,55.7,,,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Kemper Hodges,186426,QB,AIR FORCE,1,3.45,3.12,4.0,,8,101,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,20.0,5,5,17.0,3.45,0,0,0.0,20.0,1,5,0.0,8,100.0,0,0,,,,15.7,26.8,69.5,,27.0,,,,,0,0,8,60.0,39.6,37.5,3,0,0,0,0,1,12.5,5,1.0
Walker Eget,146170,QB,S JOSE ST,1,2.64,2.64,,,8,285,100.0,2,3,1.0,1.73,1,0,0.0,66.7,2,0,0.0,3,37.5,0,1,,,,62.7,53.2,66.6,,53.2,,,,,0,0,3,,82.6,0.0,0,0,0,0,0,0,0.0,18,6.0,50.0,4,5,6.0,3.18,0,0,0.0,40.0,2,4,0.0,5,62.5,0,0,,,,63.8,51.1,68.1,,51.1,,,,,1,1,5,0.0,8.3,0.0,0,0,0,0,0,0,0.0,14,2.8
Kyle Lowe,156595,QB,SE LA,1,1.34,1.53,,,8,294,100.0,6,6,2.5,1.35,0,0,0.0,100.0,6,0,0.0,6,75.0,0,1,,,,64.2,74.6,68.6,,74.2,,,,,0,0,6,,129.2,0.0,0,0,0,0,1,0,0.0,33,5.5,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,0.0,1,12.5,0,1,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0
Alex Brown,159714,WR,BUCKNELL,1,2.7,2.45,,4.2,7,125,33.3,3,3,11.0,1.63,0,0,0.0,33.3,1,0,0.0,3,42.9,0,1,,,,62.7,57.6,66.6,,57.5,,,,,0,0,3,,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3,0.0,3,3,17.7,3.5,0,0,0.0,0.0,0,2,,4,57.1,0,0,,,,63.3,46.9,67.4,,37.7,,64.3,,,0,0,4,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Brandon Rose,158503,QB,UMASS,1,2.3,2.1,3.5,,7,216,80.0,5,5,7.6,1.9,0,0,0.0,80.0,4,1,0.0,5,71.4,0,3,,,,63.8,61.9,68.1,,61.7,,,,,0,1,5,0.0,90.8,0.0,0,0,0,0,1,1,20.0,29,5.8,100.0,1,1,4.0,3.3,0,0,0.0,100.0,1,1,0.0,2,28.6,0,0,,,,61.8,58.9,65.5,,58.9,,,,,0,0,2,100.0,87.5,50.0,1,0,0,0,0,0,0.0,5,5.0
Luke Carney,199218,QB,SYRACUSE,1,2.53,2.0,4.6,2.6,6,304,75.0,4,4,5.3,2.0,0,0,0.0,75.0,3,0,0.0,4,66.7,0,0,,,,63.3,56.1,67.4,,56.1,,,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,12,3.0,,0,0,,3.6,0,0,,,0,2,,2,33.3,0,0,,,,61.8,67.8,65.5,,59.4,,64.1,,,0,0,2,50.0,0.0,50.0,1,1,0,0,0,0,0.0,0,
Tevin Carter,157995,QB,PRVIEW A&M,1,3.3,2.96,,5.0,6,270,100.0,2,2,-1.0,1.7,0,0,0.0,100.0,2,0,0.0,2,33.3,0,1,,,,61.8,62.8,65.5,,62.6,,,,,0,0,2,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,0.0,2,3,14.5,4.1,0,1,33.3,0.0,0,1,,4,66.7,0,1,,,,63.3,79.2,67.4,,73.1,,64.2,,,0,0,4,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Kenny Minchey,171091,QB,NOTRE DAME,1,2.37,2.37,,,6,258,75.0,4,4,9.8,2.05,0,0,0.0,75.0,3,0,0.0,4,66.7,0,0,,,,63.3,55.2,67.4,,55.2,,,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,12,3.0,50.0,2,2,18.0,3.0,0,0,0.0,50.0,1,2,0.0,2,33.3,0,1,,,,61.8,68.1,65.5,,67.8,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0
Austin Mack,171934,QB,ALABAMA,1,2.58,2.28,,4.1,6,103,100.0,3,3,0.0,1.87,0,0,0.0,100.0,3,0,0.0,3,50.0,0,3,,,,62.7,58.9,66.6,,58.8,,,,,0,0,3,,106.9,0.0,0,0,0,0,0,0,0.0,29,9.7,100.0,2,2,4.0,3.3,0,0,0.0,100.0,2,1,0.0,3,50.0,0,1,,,,63.3,69.0,67.4,,60.7,,64.3,,,0,0,4,0.0,100.0,0.0,0,1,0,0,0,0,0.0,16,8.0
Ashten Snelsire,159175,QB,RICHMOND,1,2.83,2.83,,,6,276,100.0,1,1,5.0,2.0,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,60.3,61.1,63.6,,61.0,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,40.0,5,5,15.2,3.0,0,1,20.0,40.0,2,1,0.0,5,83.3,0,1,,,,63.8,62.3,68.1,,62.1,,,,,0,0,5,0.0,67.9,0.0,0,0,0,0,0,0,0.0,39,7.8
Blaze Berlowitz,171066,QB,VANDERBILT,1,2.55,3.06,,,6,333,100.0,2,2,-0.5,1.85,0,0,0.0,100.0,2,1,0.0,2,33.3,0,0,,,,61.8,62.8,65.5,,62.6,,,,,0,0,2,0.0,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,66.7,3,3,14.0,3.87,0,0,0.0,66.7,2,0,0.0,3,50.0,0,2,,,,62.7,28.7,66.6,,28.9,,,,,0,0,3,,109.7,0.0,0,0,0,0,0,1,33.3,45,15.0
Jackson Arnold,173684,QB,AUBURN,1,2.75,2.64,3.3,,6,115,100.0,3,3,5.3,1.8,0,0,0.0,66.7,2,0,33.3,3,50.0,1,1,,,,62.7,66.7,66.6,,66.5,,,,,0,0,3,,86.8,0.0,0,0,0,0,0,0,0.0,21,7.0,100.0,2,2,7.5,3.7,0,0,0.0,50.0,1,1,50.0,3,50.0,1,1,,,,62.7,71.3,66.6,,71.0,,,,,0,0,3,100.0,64.6,33.3,1,0,0,0,0,0,0.0,10,5.0
Will Burns,173629,QB,SO UTAH,1,2.13,2.04,,2.6,6,298,75.0,4,4,3.3,1.78,0,0,0.0,75.0,3,0,0.0,4,66.7,0,2,,,,63.8,61.6,68.1,,61.4,,,,,0,0,5,,116.7,0.0,0,0,0,0,0,0,0.0,83,20.8,0.0,1,1,26.0,2.85,0,0,0.0,0.0,0,0,,2,33.3,0,1,,,,61.8,47.4,65.5,,37.5,,64.2,,,0,0,2,,39.6,0.0,0,1,0,0,0,1,50.0,0,0.0
West Smith,173914,QB,PRINCETON,1,2.45,2.45,,,6,272,33.3,3,3,7.3,1.97,0,0,0.0,33.3,1,0,0.0,3,50.0,0,1,,,,62.7,35.0,66.6,,35.5,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,1,33.3,8,2.7,66.7,3,3,6.0,2.93,0,0,0.0,66.7,2,1,0.0,3,50.0,0,1,,,,62.7,75.9,66.6,,75.4,,,,,0,0,3,0.0,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3
Quinn Henicle,190064,QB,DOMINION,1,2.72,2.46,,4.0,6,263,33.3,3,3,10.3,2.17,0,0,0.0,33.3,1,2,0.0,3,50.0,0,1,,,,62.7,56.2,66.6,,56.2,,,,,0,0,3,0.0,53.5,0.0,0,0,0,0,0,0,0.0,17,5.7,50.0,2,2,28.0,3.27,0,0,0.0,50.0,1,1,0.0,3,50.0,0,2,,,,62.7,70.9,66.6,,62.8,,64.3,,,0,0,3,0.0,81.3,0.0,0,1,0,0,0,0,0.0,18,9.0
Bryson Broadway,202536,QB,STF AUSTIN,1,2.3,2.3,,,6,301,100.0,5,5,-0.8,2.02,0,0,0.0,100.0,5,0,0.0,5,83.3,0,2,,,,63.8,65.7,68.1,,65.5,,,,,0,0,5,,139.6,0.0,0,0,0,0,1,0,0.0,40,8.0,100.0,1,1,9.0,3.7,0,0,0.0,0.0,0,0,100.0,1,16.7,1,0,,,,60.3,72.4,63.6,,71.9,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Gevani McCoy,147609,QB,TEMPLE,1,2.6,2.08,,5.2,6,306,50.0,4,4,3.8,1.8,0,0,0.0,50.0,2,1,0.0,4,66.7,0,0,,,,63.3,57.6,67.4,,57.6,,,,,0,0,4,0.0,56.3,0.0,0,0,0,0,0,0,0.0,7,1.8,100.0,1,1,9.0,4.2,0,0,0.0,100.0,1,2,0.0,2,33.3,0,0,,,,61.8,72.5,65.5,,77.7,,57.3,,,0,0,2,0.0,104.2,0.0,0,1,0,0,0,0,0.0,9,9.0
Cole Ballard,173062,QB,KANSAS,1,2.6,2.6,,,6,198,100.0,1,1,5.0,1.6,0,0,0.0,100.0,1,1,0.0,1,16.7,0,1,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,60.0,5,5,20.6,2.8,0,1,20.0,40.0,2,2,33.3,5,83.3,1,1,,,,63.8,73.8,68.1,,73.3,,,,,0,0,5,0.0,96.7,0.0,0,0,0,0,1,0,0.0,26,5.2
Ryan Jackson,192201,QB,STTHOM,1,3.13,2.58,5.9,,6,1129,33.3,3,3,7.3,1.77,0,0,0.0,33.3,1,0,0.0,3,50.0,0,0,,,,62.7,53.9,66.6,,53.9,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,9,3.0,50.0,2,2,9.5,4.5,0,0,0.0,50.0,1,1,0.0,3,50.0,0,0,,,,62.7,40.9,66.6,,41.2,,,,,0,0,3,100.0,62.5,33.3,1,0,0,0,0,0,0.0,9,4.5
Robert McDaniel,199153,QB,S JOSE ST,1,3.43,2.6,3.7,5.4,6,285,50.0,2,2,1.0,2.25,0,0,0.0,50.0,1,1,0.0,2,33.3,0,0,,,,61.8,54.2,65.5,,54.3,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.5,0.0,1,1,18.0,4.03,0,0,0.0,0.0,0,2,,4,66.7,0,0,,,,63.3,41.8,67.4,,45.7,,57.0,,,0,0,4,100.0,39.6,50.0,2,1,0,0,0,0,0.0,0,0.0
