player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Cade Klubnik,156253,QB,CLEMSON,1,2.93,2.84,5.4,6.1,62,140,80.0,25,27,7.4,1.88,1,0,0.0,70.4,19,5,5.0,27,43.5,1,11,,,,,67.9,69.6,73.4,69.1,,,0,0,27,0.0,86.3,0.0,0,0,0,1,0,0,0.0,166,6.1,56.3,32,33,13.1,3.74,0,1,2.8,54.5,18,20,0.0,35,56.5,0,10,,,,,68.9,69.8,74.6,70.6,,57.0,0,1,38,5.0,90.1,2.9,1,1,0,1,3,1,2.6,197,6.0
Quincy Crittendon,149944,QB,SAMFORD,1,3.34,2.94,4.23,8.0,61,282,75.0,20,20,8.8,1.95,0,0,0.0,70.0,14,2,6.7,20,32.8,1,10,,,,,67.2,58.1,72.5,57.9,,,0,1,21,0.0,91.7,0.0,0,0,0,0,1,2,9.5,170,8.5,79.3,29,34,9.4,4.02,0,1,2.9,61.8,21,26,8.7,41,67.2,2,14,,,,,69.1,75.0,74.9,73.6,,64.3,0,0,42,11.5,108.2,7.3,3,4,0,5,2,0,0.0,286,8.4
Micah Alejado,184162,QB,HAWAII,1,2.59,2.27,3.48,4.24,58,180,60.6,33,34,7.1,1.88,1,0,0.0,58.8,20,2,0.0,34,58.6,0,6,,,,,68.6,27.1,74.3,27.4,,,0,3,35,0.0,37.7,0.0,0,0,0,0,1,4,11.4,111,3.3,72.7,11,13,15.4,3.61,0,2,13.3,61.5,8,13,0.0,24,41.4,0,6,,,,,67.8,72.7,73.3,75.2,,60.2,0,0,26,30.8,88.0,16.7,4,7,0,2,0,0,0.0,108,8.3
Jalen Kitna,146688,QB,UAB,1,2.48,2.37,3.13,6.1,55,321,86.7,30,30,2.5,1.83,0,0,0.0,80.0,24,2,7.7,31,56.4,2,10,,,,,68.3,68.9,73.9,68.4,,,0,1,31,50.0,90.0,3.2,1,0,0,0,1,1,3.2,188,6.3,66.7,21,21,9.6,3.32,0,1,4.8,66.7,14,13,0.0,24,43.6,0,7,,,,,25.6,57.0,73.0,58.8,,56.2,0,0,24,15.4,108.4,8.3,2,1,0,0,1,1,4.2,176,8.4
Gunnar Smith,162611,QB,FORDHAM,1,2.83,2.44,2.1,5.13,53,168,70.8,24,24,9.1,1.93,0,1,4.0,58.3,14,3,17.6,27,50.9,3,6,,,,,68.0,67.7,73.5,67.2,,,0,0,28,100.0,99.7,11.1,3,0,0,0,2,0,0.0,122,5.1,70.6,17,18,10.1,3.77,0,2,11.1,55.6,10,7,16.7,26,49.1,2,9,,,,,67.8,64.6,73.3,64.3,,61.2,1,1,26,0.0,64.8,0.0,0,8,0,0,1,1,3.8,91,5.1
Braylon Braxton,144442,QB,SO MISS,1,2.99,2.68,3.3,5.25,53,296,75.0,20,21,8.6,1.85,1,3,13.0,66.7,14,3,6.7,21,39.6,1,10,,,,,67.5,76.5,72.8,75.8,,,0,1,23,0.0,95.7,0.0,0,0,0,0,1,1,4.3,212,10.1,66.7,21,25,13.5,3.73,1,1,3.8,56.0,14,9,0.0,32,60.4,0,9,,,,,68.5,64.0,74.1,66.3,,56.7,0,0,33,11.1,92.1,3.1,1,6,0,3,1,0,0.0,180,7.2
Jax Leatherwood,171548,QB,SE MO ST,1,2.23,2.15,3.2,3.6,52,293,80.0,35,35,6.8,1.82,0,2,5.7,68.6,24,2,14.3,35,67.3,4,15,,,,,68.6,91.9,74.3,91.5,,,0,1,35,0.0,89.8,0.0,0,0,0,0,1,1,2.9,277,7.9,81.8,11,11,10.0,3.26,0,1,8.3,81.8,9,6,0.0,16,30.8,0,8,,,,,66.8,79.5,72.0,77.0,,66.3,0,0,18,50.0,149.1,18.8,3,2,0,0,1,0,0.0,145,13.2
Anthony Colandrea,170131,QB,UNLV,1,2.24,2.01,3.28,3.65,51,325,82.4,34,36,6.1,1.77,2,1,2.7,72.2,26,6,7.1,38,74.5,2,17,,,,,68.9,73.1,74.7,70.8,,64.3,0,2,39,16.7,89.4,2.6,1,1,0,0,2,1,2.6,274,7.6,42.9,7,7,10.1,3.62,0,0,0.0,42.9,3,9,0.0,13,25.5,0,2,,,,,66.2,42.9,71.2,42.1,,57.2,0,0,14,33.3,50.3,23.1,3,3,0,0,0,0,0.0,19,2.7
Malachi Nelson,174203,QB,UTEP,1,2.61,2.51,2.83,4.45,51,330,56.5,23,23,8.3,1.88,0,0,0.0,47.8,11,4,15.4,24,47.1,2,5,,,,,67.7,64.1,73.1,63.7,,,0,0,25,25.0,62.4,4.2,1,0,0,0,0,0,0.0,113,4.9,66.7,21,23,18.2,3.25,0,6,23.1,47.8,11,12,21.4,27,52.9,3,10,,,,,68.2,90.9,73.7,91.5,,53.1,0,2,30,16.7,97.4,7.4,2,2,0,2,3,2,6.7,288,12.5
Bronson Barron,141710,QB,SO UTAH,1,2.78,2.69,2.68,4.23,51,298,61.1,18,20,9.1,2.0,2,0,0.0,50.0,10,5,9.1,21,41.2,1,5,,,,,67.2,72.5,72.5,71.9,,,0,0,21,20.0,87.3,4.8,1,0,0,0,1,0,0.0,129,6.5,68.2,22,23,12.0,3.32,0,1,4.2,56.5,13,13,13.3,30,58.8,2,10,,,,,17.9,63.8,73.9,67.8,,51.0,1,1,31,30.8,79.4,13.3,4,3,0,0,1,4,12.9,187,8.1
Cade McNamara,101620,QB,E TENN ST,1,2.43,2.21,3.35,5.13,50,157,75.0,32,32,5.3,1.72,0,1,3.1,75.0,24,2,0.0,32,64.0,0,9,,,,,68.4,65.3,74.0,64.9,,,0,1,32,0.0,77.0,0.0,0,0,0,0,0,1,3.1,195,6.1,63.6,11,13,9.4,3.69,0,1,6.3,46.2,6,7,14.3,18,36.0,1,4,,,,,67.2,56.1,72.5,56.0,,59.1,0,0,21,28.6,63.9,11.1,2,3,0,2,0,0,0.0,73,5.6
Dylan Raiola,183581,QB,NEBRASKA,1,2.95,2.91,3.14,,49,238,81.0,21,21,4.5,1.85,0,1,4.3,81.0,17,2,0.0,21,42.9,0,7,,,,,67.5,44.7,72.8,44.8,,,0,1,23,0.0,103.4,0.0,0,0,0,0,2,2,8.7,125,6.0,70.0,20,21,11.8,3.77,0,1,4.8,61.9,13,20,7.1,28,57.1,1,9,,,,,68.0,80.5,73.5,79.7,,,1,0,28,35.0,105.9,25.0,7,0,0,0,1,0,0.0,183,8.7
Chris Zellous,153319,QB,STNY BROOK,1,2.44,2.15,3.53,4.53,48,303,75.0,28,28,2.2,1.6,0,0,0.0,71.4,20,7,4.8,30,62.5,1,9,,,,,68.4,41.7,74.0,41.7,,,0,0,32,28.6,91.5,6.7,2,0,0,0,1,2,6.3,121,4.3,58.3,12,13,16.1,3.83,0,3,21.4,53.8,7,9,0.0,18,37.5,0,6,,,,,67.0,88.5,72.2,91.9,,53.2,0,0,19,11.1,124.7,5.6,1,4,0,1,1,0,0.0,185,14.2
Jackson Arnold,173684,QB,AUBURN,1,3.07,2.38,3.81,5.5,48,115,83.3,18,18,3.6,1.69,0,0,0.0,72.2,13,4,13.3,18,37.5,2,4,,,,,67.1,58.2,72.4,58.0,,,0,0,20,0.0,98.6,0.0,0,0,0,0,1,1,5.0,77,4.3,66.7,12,14,19.0,3.89,0,0,0.0,57.1,8,17,0.0,30,62.5,0,8,,,,,68.3,55.6,73.9,56.4,,57.4,0,0,31,58.8,92.3,33.3,10,6,0,2,0,0,0.0,143,10.2
Josh Hoover,127148,QB,TCU,1,2.61,2.45,3.35,4.48,47,305,65.2,23,24,8.4,1.86,1,0,0.0,58.3,14,3,6.7,24,51.1,1,7,,,,,67.6,64.9,73.0,64.5,,,0,1,24,0.0,111.1,0.0,0,0,0,0,4,1,4.2,220,9.2,61.5,13,16,13.8,3.55,0,0,0.0,50.0,8,10,0.0,22,46.8,0,8,,,,,67.5,61.9,72.8,65.1,,55.0,2,0,23,20.0,106.0,9.1,2,4,0,1,1,1,4.3,159,9.9
Zane Flores,174288,QB,OKLA STATE,1,2.86,2.62,2.55,4.9,47,262,84.2,19,19,4.5,1.96,0,0,0.0,73.7,14,6,12.5,20,42.6,2,7,,,,,67.1,72.8,72.4,72.2,,,0,0,20,16.7,88.0,5.0,1,0,0,0,0,0,0.0,112,5.9,57.1,21,21,14.8,3.52,0,0,0.0,52.4,11,5,8.3,27,57.4,1,7,,,,,68.2,51.3,73.7,50.2,,59.8,0,0,30,20.0,65.6,3.7,1,5,0,0,0,1,3.3,100,4.8
Taron Dickens,177946,QB,W CAROLINA,1,2.44,2.47,,3.6,47,344,91.3,23,23,7.1,1.7,0,1,4.0,82.6,19,4,9.5,23,48.9,2,11,,,,,67.7,90.6,73.1,90.3,,,0,0,25,0.0,158.3,0.0,0,0,0,0,3,0,0.0,339,14.7,77.3,22,22,16.0,3.29,0,1,4.3,72.7,16,8,5.9,23,48.9,1,14,,,,,67.6,92.3,73.1,91.6,,64.9,0,0,24,0.0,149.6,0.0,0,1,0,0,3,0,0.0,250,11.4
Beau Brungard,164897,QB,YNGTOWN ST,1,3.11,2.91,2.9,4.82,47,353,73.3,15,16,4.4,1.78,1,0,0.0,68.8,11,4,0.0,16,34.0,0,7,,,,,66.7,72.6,71.8,72.0,,,0,0,17,0.0,87.0,0.0,0,0,0,0,0,0,0.0,106,6.6,63.6,22,25,12.1,3.8,0,0,0.0,52.0,13,15,7.1,31,66.0,1,13,,,,,68.5,75.8,74.2,67.6,,77.6,0,0,34,6.7,87.3,3.2,1,5,0,3,1,0,0.0,171,6.8
Chris Parson,172551,QB,AUSTINPEAY,1,2.96,2.63,3.6,4.7,47,116,77.3,22,22,5.3,1.77,0,1,4.3,68.2,15,0,11.8,22,46.8,2,8,,,,,67.5,73.2,72.8,72.7,,,0,0,23,,97.0,0.0,0,0,0,0,1,0,0.0,121,5.5,66.7,15,16,16.6,4.01,0,0,0.0,56.3,9,11,10.0,25,53.2,1,10,,,,,26.7,50.3,73.4,46.3,,62.9,0,0,27,27.3,121.9,12.0,3,6,0,1,1,2,7.4,201,12.6
Pat McQuaide,145792,QB,VILLANOVA,1,2.41,2.37,2.97,,46,334,78.6,28,29,9.7,1.92,1,0,0.0,62.1,18,3,18.2,29,63.0,4,11,,,,,68.5,73.9,74.1,73.2,,,0,0,33,0.0,91.9,0.0,0,0,0,0,1,0,0.0,185,6.4,72.7,11,14,15.5,3.26,0,2,13.3,50.0,7,8,12.5,17,37.0,1,6,,,,,23.3,74.0,72.0,73.4,,,1,0,18,37.5,111.6,17.6,3,0,0,2,1,1,5.6,148,10.6
Athan Kaliakmanis,144971,QB,RUTGERS,1,2.53,2.42,2.73,3.9,46,278,71.4,21,21,11.4,2.0,0,2,9.1,71.4,15,7,0.0,22,47.8,0,10,,,,,67.5,85.3,72.8,84.3,,,0,0,23,14.3,104.3,4.5,1,0,0,0,0,0,0.0,215,10.2,57.9,19,19,12.7,3.03,0,3,15.0,47.4,9,10,18.2,24,52.2,2,5,,,,,67.7,78.1,73.1,72.4,,72.6,0,1,25,20.0,44.8,8.3,2,3,0,0,0,0,0.0,115,6.1
Ralph Rucker IV,144625,QB,BUCKNELL,1,3.04,2.74,2.78,5.42,46,125,86.7,15,16,4.2,1.89,1,0,0.0,75.0,12,6,7.7,18,39.1,1,6,,,,,66.8,67.2,72.0,66.8,,,0,0,18,33.3,100.8,11.1,2,0,0,0,0,0,0.0,139,8.7,75.0,16,19,10.4,3.78,0,2,10.5,57.9,11,16,8.3,28,60.9,1,7,,,,,68.7,89.4,73.7,89.8,,66.1,0,1,29,25.0,96.8,14.3,4,5,0,3,2,0,0.0,152,8.0
Jaylen Raynor,172203,QB,ARK STATE,1,2.95,2.74,5.9,4.4,46,113,85.7,21,22,3.6,1.85,1,0,0.0,81.8,18,1,0.0,22,47.8,0,7,,,,,67.4,67.4,72.7,67.0,,,0,0,22,0.0,102.5,0.0,0,0,0,0,1,0,0.0,109,5.0,60.0,15,19,11.9,3.97,1,3,13.6,36.8,7,14,22.2,24,52.2,2,4,,,,,67.9,55.5,73.4,62.3,,47.6,1,0,27,7.1,76.0,4.2,1,4,0,2,1,2,7.4,117,6.2
Katin Houser,158386,QB,E CAROLINA,1,2.33,2.29,3.5,3.9,45,156,76.2,21,22,5.1,1.72,1,1,4.2,68.2,15,3,6.3,22,48.9,1,7,,,,,67.6,55.1,73.0,54.9,,,0,1,24,0.0,67.0,0.0,0,0,0,0,0,2,8.3,143,6.5,61.1,18,19,17.8,3.05,0,2,10.0,47.4,9,8,18.2,22,48.9,2,6,,,,,67.6,70.1,73.0,69.0,,62.4,0,1,24,25.0,51.0,9.1,2,1,0,1,0,2,8.3,143,7.5
EJ Colson,190335,QB,INCAR WORD,1,3.0,2.64,3.2,4.91,45,189,90.9,22,23,3.4,1.88,1,0,0.0,87.0,20,0,0.0,23,51.1,0,8,,,,,67.7,72.3,73.1,71.8,,,0,0,25,,129.9,0.0,0,0,0,0,2,0,0.0,189,8.2,80.0,10,14,11.5,4.18,0,0,0.0,57.1,8,11,0.0,22,48.9,0,8,,,,,67.7,83.4,73.1,72.1,,77.3,0,0,25,9.1,80.4,4.5,1,7,0,4,0,1,4.0,103,7.4
Otto Kuhns,138014,QB,NORFOLK,1,3.05,2.83,,6.2,45,244,72.2,18,18,7.5,1.93,0,1,5.6,72.2,13,2,0.0,18,40.0,0,7,,,,,66.8,91.4,72.0,91.1,,,0,0,18,0.0,91.0,0.0,0,0,0,0,0,0,0.0,124,6.9,65.2,23,24,16.7,3.8,0,1,4.0,62.5,15,8,0.0,27,60.0,0,12,,,,,68.0,74.1,73.6,75.6,,57.5,0,1,28,0.0,88.9,0.0,0,3,0,1,1,0,0.0,220,9.2
Amari Odom,178686,QB,KENNESAW,1,2.86,2.54,3.25,4.11,44,200,86.7,15,15,1.9,1.61,0,0,0.0,86.7,13,1,0.0,15,34.1,0,8,,,,,66.4,58.1,71.4,57.9,,,0,0,15,0.0,98.6,0.0,0,0,0,0,0,0,0.0,115,7.7,72.2,18,19,11.5,3.51,0,2,10.0,63.2,12,11,7.7,29,65.9,1,12,,,,,18.1,69.3,73.7,76.8,,52.9,0,0,30,18.2,114.6,6.9,2,8,0,1,1,2,6.7,193,10.2
Stone Earle,123504,QB,ABILENE CH,1,2.83,2.75,5.6,3.5,44,100,85.0,20,20,4.9,1.66,0,0,0.0,80.0,16,3,5.9,20,45.5,1,7,,,,,67.2,75.2,72.5,74.6,,,0,0,21,0.0,115.2,0.0,0,0,0,0,1,0,0.0,153,7.7,68.2,22,22,14.0,3.81,0,1,4.2,63.6,14,12,6.7,24,54.5,1,11,,,,,67.8,81.2,73.3,78.6,,64.3,0,1,26,8.3,113.6,4.2,1,1,0,0,3,1,3.8,200,9.1
Kevin Jennings,158272,QB,SMU,1,3.02,2.77,3.4,6.9,44,287,72.7,11,11,4.5,1.6,0,0,0.0,72.7,8,0,0.0,11,25.0,0,2,,,,,65.6,51.3,70.4,51.3,,,0,1,11,,48.3,0.0,0,0,0,0,0,1,9.1,62,5.6,68.0,25,27,13.3,3.6,0,2,7.1,59.3,16,14,5.9,32,72.7,1,12,,,,,68.5,85.4,74.1,83.3,,66.7,0,1,33,14.3,108.3,6.3,2,3,0,2,3,1,3.0,228,8.4
Noah Bodden,150881,QB,ED WATERS,1,2.72,2.58,3.17,4.75,44,372,60.9,23,24,10.6,1.87,1,0,0.0,58.3,14,7,0.0,24,54.5,0,8,,,,,67.7,62.3,73.1,61.9,,,0,1,25,0.0,70.3,0.0,0,0,0,0,1,1,4.0,133,5.5,33.3,12,15,10.2,3.75,0,0,0.0,26.7,4,13,0.0,20,45.5,0,3,,,,,67.2,27.9,0.0,26.7,,71.1,0,2,21,23.1,0.0,15.0,3,2,0,3,0,3,14.3,34,2.3
Keyone Jenkins,170403,QB,FIU,1,3.05,2.65,4.27,5.1,42,166,62.5,16,16,8.1,1.88,0,0,0.0,62.5,10,4,0.0,17,40.5,0,5,,,,,66.7,55.5,71.8,55.3,,,0,1,17,25.0,68.0,5.9,1,0,0,0,1,1,5.9,73,4.6,66.7,18,18,9.6,3.85,0,0,0.0,66.7,12,12,0.0,25,59.5,0,5,,,,,26.3,46.5,73.3,53.0,,47.5,0,1,26,16.7,64.6,8.0,2,5,0,0,0,2,7.7,130,7.2
Mason McKenzie,207982,QB,SVSU,1,2.6,2.41,3.2,4.7,42,1082,70.8,24,24,6.1,1.87,0,0,0.0,66.7,16,0,5.9,24,57.1,1,7,,,,,67.7,62.8,73.1,62.5,,,0,0,25,,96.0,0.0,0,0,0,0,1,0,0.0,141,5.9,46.2,13,14,18.4,3.56,0,0,0.0,35.7,5,9,16.7,18,42.9,1,4,,,,,67.1,73.4,0.0,74.7,,64.6,0,1,20,11.1,43.8,5.6,1,3,0,1,1,0,0.0,60,4.3
Sawyer Robertson,146839,QB,BAYLOR,1,2.73,2.55,6.2,,41,118,80.0,20,21,2.5,1.52,0,0,0.0,76.2,16,0,0.0,21,51.2,0,7,,,,,67.5,62.9,72.8,62.6,,,0,1,23,,104.9,0.0,0,0,0,1,2,1,4.3,138,6.6,68.8,16,18,9.7,4.0,0,0,0.0,50.0,9,9,18.2,20,48.8,2,4,,,,,67.2,57.1,72.5,56.9,,,1,0,21,22.2,89.4,10.0,2,0,0,1,1,0,0.0,117,6.5
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,2.82,2.73,3.15,5.5,41,130,64.7,17,17,4.9,1.85,0,1,5.6,64.7,11,0,0.0,17,41.5,0,5,,,,,66.8,71.8,72.0,71.3,,,0,0,18,,76.3,0.0,0,0,0,0,0,0,0.0,83,4.9,45.0,20,21,19.5,3.5,0,2,9.5,28.6,6,15,33.3,24,58.5,3,6,,,,,67.6,53.9,73.0,55.3,,57.0,0,2,24,13.3,12.3,8.3,2,1,0,1,0,3,12.5,125,6.0
CJ Bailey,183349,QB,NC STATE,1,2.6,2.51,4.3,,41,248,80.0,20,21,5.7,1.75,1,1,4.5,76.2,16,4,0.0,21,51.2,0,7,,,,,67.4,53.0,72.7,52.9,,,0,2,22,0.0,90.7,0.0,0,0,0,0,1,2,9.1,246,11.7,72.2,18,18,4.7,3.48,0,0,0.0,72.2,13,8,0.0,20,48.8,0,7,,,,,67.5,56.1,0.0,60.6,,57.5,0,1,23,25.0,85.0,10.0,2,0,0,0,1,0,0.0,118,6.6
John Mateer,158516,QB,OKLAHOMA,1,2.66,2.46,4.1,4.7,41,261,85.0,20,20,7.8,1.75,0,1,4.8,85.0,17,5,0.0,20,48.8,0,8,,,,,67.2,90.4,72.5,90.1,,,0,0,21,0.0,120.4,0.0,0,0,0,0,1,0,0.0,178,8.9,66.7,15,17,8.9,3.54,0,1,5.3,47.1,8,12,20.0,21,51.2,2,4,,,,,67.5,58.9,72.8,64.4,,50.1,1,0,23,8.3,63.4,4.8,1,3,0,1,0,0,0.0,90,5.3
AJ Duffy,156292,QB,NEWHVN,1,2.2,2.04,3.9,4.35,40,1013,69.0,29,29,6.7,1.69,0,2,6.3,62.1,18,2,10.0,29,72.5,2,10,,,,,68.4,67.8,74.1,67.3,,,0,2,32,0.0,102.4,0.0,0,0,0,0,3,1,3.1,298,10.3,50.0,8,8,16.9,3.55,0,0,0.0,50.0,4,3,0.0,11,27.5,0,3,,,,,23.3,42.2,72.0,41.7,,57.6,0,0,17,33.3,106.3,9.1,1,2,0,0,1,1,5.9,44,5.5
Bishop Davenport,163426,QB,S ALABAMA,1,2.57,2.42,3.88,,40,288,70.0,20,20,4.7,1.97,0,0,0.0,60.0,12,2,14.3,20,50.0,2,4,,,,,67.4,36.6,72.7,36.9,,,0,1,22,0.0,49.0,0.0,0,0,0,0,0,2,9.1,85,4.3,62.5,16,16,7.9,3.17,0,1,5.9,62.5,10,10,0.0,20,50.0,0,3,,,,,67.2,49.8,72.7,51.2,,57.3,0,1,22,40.0,57.3,20.0,4,0,0,0,0,1,4.5,112,7.0
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.79,2.58,3.1,5.2,40,188,68.4,19,19,10.6,1.82,0,2,10.5,68.4,13,0,0.0,19,47.5,0,9,,,,,67.0,71.8,72.2,71.3,,,0,0,19,,128.2,0.0,0,0,0,0,2,0,0.0,155,8.2,57.1,14,17,17.0,3.66,0,0,0.0,41.2,7,3,12.5,21,52.5,1,7,,,,,67.8,63.8,73.4,57.5,,73.3,0,0,27,33.3,79.3,4.8,1,3,0,3,1,0,0.0,95,5.6
Jake Weir,146840,QB,HOUCHR,1,2.68,2.49,2.67,6.0,40,183,86.7,15,16,3.9,1.93,1,0,0.0,62.5,10,4,23.1,17,42.5,3,2,,,,,66.7,63.8,71.8,63.4,,,0,0,17,25.0,70.8,5.9,1,0,0,0,0,0,0.0,64,4.0,64.7,17,19,12.8,3.23,0,3,15.8,36.8,7,11,36.4,23,57.5,4,4,,,,,67.4,74.4,72.8,78.5,,52.5,2,0,23,18.2,53.8,8.7,2,2,0,0,0,0,0.0,96,5.1
Ryan Browne,174949,QB,PURDUE,1,2.82,2.7,3.27,3.8,40,273,72.2,18,18,5.3,2.09,0,0,0.0,61.1,11,1,15.4,18,45.0,2,5,,,,,66.8,64.2,72.0,63.9,,,0,1,18,0.0,52.5,0.0,0,0,0,0,0,1,5.6,98,5.4,84.6,13,16,12.7,3.42,0,2,11.8,62.5,10,12,9.1,22,55.0,1,9,,,,,25.6,76.6,73.0,80.5,,56.2,1,0,24,25.0,114.6,13.6,3,3,0,2,1,1,4.2,152,9.5
Nick Whitfield Jr.,159490,QB,ST FRANCIS,1,2.78,2.68,2.95,4.35,40,299,75.0,16,16,3.6,2.05,0,1,6.3,75.0,12,3,0.0,17,42.5,0,6,,,,,66.7,66.7,71.8,66.3,,,0,1,17,33.3,73.4,5.9,1,0,0,0,1,1,5.9,54,3.4,68.4,19,19,15.9,3.47,0,1,5.3,68.4,13,4,0.0,22,55.0,0,8,,,,,68.7,71.1,73.0,65.0,,71.5,0,1,22,25.0,84.1,4.5,1,2,0,0,0,1,4.5,214,11.3
Matt Vezza,176960,QB,NEW HAMP,1,2.64,2.49,2.85,4.23,40,240,83.3,18,18,4.9,1.87,0,1,5.3,77.8,14,3,6.7,18,45.0,1,7,,,,,67.0,71.8,72.2,71.3,,,0,1,19,0.0,77.1,0.0,0,0,0,0,0,1,5.3,145,8.1,66.7,15,17,12.6,3.27,0,2,11.1,47.1,8,9,20.0,22,55.0,2,5,,,,,67.5,82.8,72.8,90.0,,50.1,0,1,23,22.2,67.8,9.1,2,3,0,2,1,0,0.0,128,7.5
Cal Swanson,174033,QB,HOLY CROSS,1,2.21,1.89,2.67,5.17,39,181,62.1,29,30,9.9,1.79,0,2,6.3,46.7,14,4,22.2,31,79.5,4,8,,,,,68.5,74.1,74.1,73.4,,,0,0,33,25.0,77.2,3.2,1,0,0,1,1,1,3.0,181,6.0,66.7,3,3,8.7,3.81,0,0,0.0,66.7,2,6,0.0,8,20.5,0,2,,,,,64.9,57.4,69.5,57.7,,59.1,0,0,8,33.3,109.0,25.0,2,3,0,0,0,0,0.0,37,12.3
Devon Dampier,171556,QB,UTAH,1,2.48,2.44,3.9,,39,328,81.0,21,22,5.7,1.78,1,0,0.0,77.3,17,4,0.0,22,56.4,0,3,,,,,67.6,63.4,73.0,63.0,,,0,0,24,0.0,82.4,0.0,0,0,0,0,0,0,0.0,84,3.8,50.0,16,16,13.5,3.39,0,1,5.6,50.0,8,6,0.0,17,43.6,0,4,,,,,67.0,52.3,72.2,52.2,,,0,2,19,16.7,24.2,5.9,1,0,0,0,0,2,10.5,77,4.8
Evan Simon,129906,QB,TEMPLE,1,2.72,2.33,3.7,4.84,39,306,54.5,22,23,8.1,1.93,0,0,0.0,47.8,11,4,8.3,24,61.5,1,4,,,,,67.6,49.3,73.0,49.4,,,0,0,24,25.0,76.0,4.2,1,0,0,1,1,0,0.0,108,4.7,33.3,6,9,6.5,3.99,0,0,0.0,22.2,2,11,0.0,15,38.5,0,3,,,,,66.4,47.7,71.4,37.9,,64.4,0,0,15,9.1,39.6,6.7,1,5,0,3,0,1,6.7,19,2.1
Drew Mestemaker,190616,QB,N TEXAS,1,2.49,2.22,,5.7,39,251,83.3,24,25,7.4,1.87,0,0,0.0,76.0,19,5,5.0,25,64.1,1,9,,,,,67.9,88.2,73.4,87.2,,,0,0,27,0.0,107.6,0.0,0,0,0,1,1,0,0.0,173,6.9,70.0,10,11,13.0,3.59,0,0,0.0,63.6,7,3,0.0,14,35.9,0,4,,,,,66.2,60.3,71.2,68.1,,50.2,1,0,14,0.0,83.9,0.0,0,3,0,0,0,0,0.0,76,6.9
Brendon Lewis,131687,QB,MEMPHIS,1,3.67,3.43,3.5,4.98,39,218,100.0,6,7,5.3,1.9,0,0,0.0,85.7,6,3,0.0,7,17.9,0,4,,,,,65.1,70.8,69.8,70.4,,,0,0,9,0.0,101.8,0.0,0,0,0,1,0,0,0.0,59,8.4,50.0,20,24,15.2,4.06,0,0,0.0,37.5,9,16,10.0,32,82.1,1,9,,,,,28.6,49.8,74.1,38.5,,75.0,0,1,33,12.5,54.2,6.3,2,6,0,4,1,1,3.0,140,5.8
Eric Gibson Jr.,168461,QB,N COLORADO,1,2.43,2.32,2.6,6.4,39,253,75.0,24,24,3.2,1.65,0,0,0.0,70.8,17,0,5.6,24,61.5,1,6,,,,,67.8,27.2,73.3,27.4,,,0,2,26,,63.2,0.0,0,0,0,0,1,3,11.5,132,5.5,72.7,11,13,8.1,3.69,0,0,0.0,53.8,7,6,12.5,15,38.5,1,5,,,,,66.5,51.6,71.6,47.2,,64.3,0,0,16,16.7,73.6,6.7,1,1,0,2,0,0,0.0,83,6.4
Broc Lowry,173383,QB,W MICHIGAN,1,2.78,2.52,3.8,4.95,39,347,64.3,14,14,9.1,1.95,0,0,0.0,57.1,8,4,11.1,15,38.5,1,4,,,,,66.5,63.4,71.6,63.1,,,0,0,16,25.0,80.7,6.7,1,0,0,0,0,0,0.0,104,7.4,57.1,14,19,12.8,3.29,0,2,10.0,42.1,8,11,0.0,24,61.5,0,6,,,,,67.7,70.1,73.1,65.9,,68.5,0,1,25,27.3,36.5,12.5,3,2,0,5,0,1,4.0,97,5.1
