player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Athan Kaliakmanis,144971,QB,MINNESOTA,1,2.94,2.86,,3.9,13,225,60.0,5,6,8.6,2.1,0,0,0.0,33.3,2,2,33.3,6,46.2,1,1,,,,64.2,50.2,68.6,,50.2,,,,,1,0,6,0.0,47.2,0.0,0,0,0,0,0,1,16.7,25,4.2,80.0,5,6,21.2,3.66,0,0,0.0,66.7,4,2,0.0,7,53.8,0,4,,,,64.6,89.4,69.1,,85.2,,64.3,,,0,0,7,0.0,109.7,0.0,0,1,0,1,0,0,0.0,112,18.7
Jacurri Brown,156344,QB,MIAMI FL,1,3.03,2.53,3.3,4.43,13,220,100.0,4,4,1.3,1.88,0,0,0.0,100.0,4,1,0.0,4,30.8,0,1,,,,63.3,63.9,67.4,,63.7,,,,,0,0,4,0.0,89.6,0.0,0,0,0,0,0,0,0.0,22,5.5,50.0,4,5,13.0,3.54,0,0,0.0,20.0,1,3,50.0,9,69.2,1,2,,,,65.4,52.5,70.1,,42.7,,66.6,,,1,1,10,33.3,0.0,11.1,1,3,0,0,0,1,10.0,15,3.0
Logan Smothers,129713,QB,NEBRASKA,1,2.88,2.62,4.15,,12,238,71.4,7,7,7.7,1.93,0,1,14.3,57.1,4,0,20.0,7,58.3,1,2,,,,64.6,76.9,69.1,,76.4,,,,,0,0,7,,78.3,0.0,0,0,0,0,0,0,0.0,48,6.9,33.3,3,3,18.3,4.2,0,1,33.3,33.3,1,5,0.0,5,41.7,0,1,,,,63.8,67.4,68.1,,67.1,,,,,0,0,5,40.0,74.3,40.0,2,0,0,0,0,0,0.0,32,10.7
Eli Sawyer,141870,QB,SE LA,1,2.38,2.01,4.6,3.9,12,294,100.0,5,6,2.4,1.6,0,0,0.0,83.3,5,0,0.0,6,50.0,0,3,,,,64.2,57.8,68.6,,57.6,,,,,0,0,6,,152.1,0.0,0,0,0,1,1,0,0.0,66,11.0,75.0,4,4,18.5,3.17,0,1,20.0,75.0,3,1,0.0,6,50.0,0,3,,,,14.6,58.9,69.1,,72.5,,50.2,,,0,0,7,100.0,156.3,16.7,1,1,0,0,1,1,14.3,78,19.5
Zach Wilcke,156836,QB,SO MISS,1,2.47,2.3,2.7,3.5,12,296,60.0,5,5,8.4,1.78,0,0,0.0,60.0,3,2,0.0,6,50.0,0,2,,,,14.6,31.9,69.1,,32.3,,,,,0,0,7,50.0,91.3,16.7,1,0,0,0,0,1,14.3,47,9.4,0.0,2,4,24.5,3.15,0,0,0.0,0.0,0,3,,6,50.0,0,0,,,,64.6,27.7,69.1,,28.0,,57.0,,,0,0,7,33.3,39.6,16.7,1,1,0,2,0,1,14.3,0,0.0
Clifton McDowell,98003,QB,CENT ARK,1,2.59,2.59,,,11,132,100.0,4,4,4.3,1.53,0,0,0.0,75.0,3,0,25.0,4,36.4,1,0,,,,63.3,59.8,67.4,,59.7,,,,,0,0,4,,83.3,0.0,0,0,0,0,0,0,0.0,18,4.5,42.9,7,7,17.7,3.2,0,0,0.0,42.9,3,2,0.0,7,63.6,0,3,,,,64.6,56.7,69.1,,56.6,,,,,0,0,7,0.0,104.2,0.0,0,0,0,0,1,0,0.0,45,6.4
Tanner Morgan,55239,QB,MINNESOTA,1,3.17,3.01,3.6,,11,225,100.0,4,4,4.5,1.83,0,0,0.0,100.0,4,0,0.0,4,36.4,0,1,,,,63.3,71.2,67.4,,70.8,,,,,0,0,4,,91.7,0.0,0,0,0,0,0,0,0.0,24,6.0,75.0,4,4,15.5,3.94,0,0,0.0,50.0,2,3,33.3,7,63.6,1,1,,,,64.9,57.2,69.5,,57.1,,,,,0,0,8,100.0,58.3,42.9,3,0,0,0,0,0,0.0,14,3.5
Jackson Stratton,157206,QB,COLO STATE,1,3.95,3.91,,4.4,11,144,50.0,2,2,17.5,2.25,0,0,0.0,0.0,0,1,100.0,2,18.2,1,0,,,,62.7,70.7,66.6,,70.3,,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,57.1,7,8,20.9,4.33,0,1,12.5,37.5,3,4,25.0,9,81.8,1,4,,,,65.1,52.5,69.8,,48.2,,63.7,,,1,1,9,0.0,70.8,0.0,0,1,0,0,1,2,22.2,72,9.0
Chancellor Edwards,167000,QB,ARKAPB,1,2.69,2.33,2.0,4.5,11,112,60.0,5,5,2.6,2.12,0,0,0.0,40.0,2,4,33.3,6,54.5,1,0,,,,64.2,58.8,68.6,,58.7,,,,,0,0,6,25.0,47.9,16.7,1,0,0,0,0,0,0.0,11,2.2,0.0,1,3,28.0,3.38,0,0,0.0,0.0,0,5,,5,45.5,0,1,,,,63.8,52.7,68.1,,34.5,,69.3,,,1,0,5,0.0,39.6,0.0,0,2,0,1,0,1,20.0,0,0.0
Xavier Shepherd,104767,QB,KENNESAW,1,3.57,2.93,,5.3,11,200,50.0,2,2,16.0,2.0,0,1,50.0,50.0,1,0,0.0,2,18.2,0,1,,,,61.8,89.6,65.5,,88.6,,,,,0,0,2,,135.4,0.0,0,0,0,0,1,0,0.0,32,16.0,40.0,5,6,16.0,3.92,0,1,16.7,33.3,2,3,0.0,9,81.8,0,2,,,,65.1,60.2,69.8,,71.8,,50.1,,,0,0,9,0.0,121.5,0.0,0,3,0,1,1,0,0.0,91,15.2
Calvin Brownholtz,83584,QB,UTEP,1,2.85,2.5,,6.3,11,330,50.0,4,4,7.0,1.85,0,0,0.0,50.0,2,0,0.0,4,36.4,0,1,,,,63.3,55.6,67.4,,55.6,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,7,1.8,83.3,6,6,7.5,3.41,0,0,0.0,83.3,5,1,0.0,7,63.6,0,3,,,,64.6,84.1,69.1,,79.5,,64.1,,,0,0,7,0.0,100.7,0.0,0,1,0,0,0,0,0.0,49,8.2
Noah Fifita,158722,QB,ARIZONA,1,2.14,2.14,,,10,109,66.7,6,7,5.2,1.67,1,0,0.0,42.9,3,1,25.0,7,70.0,1,1,,,,64.9,63.2,69.5,,62.9,,,,,0,0,8,0.0,89.9,0.0,0,0,0,0,1,0,0.0,19,2.7,66.7,3,3,13.7,3.23,0,1,25.0,66.7,2,1,0.0,3,30.0,0,1,,,,63.3,90.3,67.4,,90.0,,,,,0,0,4,0.0,109.7,0.0,0,0,0,0,0,0,0.0,53,17.7
Alex Brown,159714,QB,BUCKNELL,1,2.29,2.18,3.3,,10,125,66.7,6,6,3.2,1.78,0,0,0.0,66.7,4,2,0.0,6,60.0,0,0,,,,64.2,47.7,68.6,,47.7,,,,,0,1,6,0.0,30.6,0.0,0,0,0,0,0,1,16.7,12,2.0,33.3,3,3,31.3,3.05,0,0,0.0,33.3,1,3,0.0,4,40.0,0,1,,,,63.3,75.1,67.4,,74.6,,,,,0,0,4,33.3,81.9,25.0,1,0,0,0,0,0,0.0,40,13.3
Tyler Van Dyke,122225,QB,MIAMI FL,1,2.74,2.93,4.2,,9,220,100.0,2,3,0.0,1.7,1,0,0.0,66.7,2,1,0.0,3,33.3,0,0,,,,62.7,60.3,66.6,,60.2,,,,,0,0,3,0.0,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,50.0,2,4,20.5,3.92,1,0,0.0,25.0,1,5,0.0,5,55.6,0,1,,,,63.8,51.4,68.1,,51.4,,,,,0,0,5,20.0,39.6,20.0,1,0,0,1,0,0,0.0,10,2.5
Steven Duncan,40211,QB,INCAR WORD,1,3.07,2.8,2.6,5.4,9,189,60.0,5,5,6.2,1.86,0,0,0.0,40.0,2,0,33.3,5,55.6,1,0,,,,63.8,65.2,68.1,,64.9,,,,,0,0,5,,47.9,0.0,0,0,0,0,0,0,0.0,9,1.8,100.0,2,2,22.5,4.58,0,1,33.3,100.0,2,3,0.0,4,44.4,0,2,,,,63.8,80.3,68.1,,87.1,,57.0,,,0,0,5,33.3,118.8,25.0,1,1,0,0,0,0,0.0,45,22.5
Jake Lange,121467,QB,SO MISS,1,2.81,2.84,2.6,,8,296,100.0,4,4,8.3,1.95,0,0,0.0,100.0,4,2,0.0,4,50.0,0,2,,,,63.8,70.3,68.1,,69.9,,,,,0,0,5,0.0,106.3,0.0,0,0,0,0,0,0,0.0,38,9.5,0.0,3,3,24.0,3.68,0,0,0.0,0.0,0,4,,4,50.0,0,0,,,,63.3,29.7,67.4,,29.9,,,,,0,1,4,25.0,0.0,25.0,1,0,0,0,0,1,25.0,0,0.0
Malcolm Mays,165409,QB,HAMPTON,1,2.3,2.3,,,8,178,66.7,6,6,13.7,1.73,0,1,14.3,66.7,4,1,0.0,6,75.0,0,3,,,,64.6,76.3,69.1,,75.7,,,,,0,0,7,0.0,100.0,0.0,0,0,0,0,0,1,14.3,61,10.2,100.0,2,2,12.0,4.0,0,0,0.0,100.0,2,2,0.0,2,25.0,0,1,,,,62.7,71.0,66.6,,70.6,,,,,0,0,3,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,12.5
Jaylon Tolbert,154757,QB,HOWARD,1,2.71,2.3,2.6,4.7,8,184,100.0,2,2,12.0,2.03,0,0,0.0,100.0,2,1,0.0,3,37.5,0,1,,,,62.7,72.6,66.6,,72.2,,,,,0,0,3,100.0,118.8,33.3,1,0,0,0,0,0,0.0,27,13.5,50.0,2,2,30.5,3.12,0,1,50.0,50.0,1,3,0.0,5,62.5,0,1,,,,63.8,62.4,68.1,,67.7,,57.3,,,0,0,5,66.7,95.8,40.0,2,1,0,0,0,0,0.0,47,23.5
Brendan Sorsby,156398,QB,INDIANA,1,1.9,2.08,2.4,,8,190,50.0,4,4,-0.8,1.48,0,0,0.0,50.0,2,1,0.0,5,62.5,0,0,,,,63.8,44.0,68.1,,44.1,,,,,0,0,5,100.0,56.3,20.0,1,0,0,0,0,0,0.0,7,1.8,0.0,1,1,47.0,3.9,0,0,0.0,0.0,0,2,,2,25.0,0,0,,,,61.8,34.0,65.5,,34.7,,,,,0,1,2,50.0,0.0,50.0,1,0,0,0,0,1,50.0,0,0.0
Jake Dunniway,60572,QB,SACRAMENTO,1,2.5,2.5,,,8,279,60.0,5,5,9.8,1.92,0,0,0.0,60.0,3,3,0.0,5,62.5,0,1,,,,64.2,61.3,68.6,,61.2,,,,,0,0,6,0.0,108.3,0.0,0,0,0,0,1,0,0.0,20,4.0,66.7,3,3,12.3,3.47,0,1,25.0,66.7,2,1,0.0,3,37.5,0,2,,,,63.3,79.6,67.4,,79.0,,,,,0,0,4,0.0,109.7,0.0,0,0,0,0,0,1,25.0,45,15.0
Xavier Williams,145579,QB,CHARLOTTE,1,2.26,2.21,2.6,,8,136,33.3,6,6,5.2,2.17,0,0,0.0,33.3,2,1,0.0,6,75.0,0,1,,,,64.2,26.1,68.6,,26.3,,,,,0,1,6,0.0,9.0,0.0,0,0,0,0,0,1,16.7,27,4.5,,0,1,,2.55,0,0,0.0,0.0,0,2,,2,25.0,0,0,,,,61.8,55.1,65.5,,55.3,,,,,1,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Kekoa Visperas,147588,QB,E WASHGTON,1,3.66,2.54,4.9,6.8,8,161,66.7,3,4,5.7,1.9,1,0,0.0,50.0,2,0,0.0,4,50.0,0,1,,,,63.3,47.5,67.4,,47.6,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,1,25.0,10,2.5,0.0,1,1,23.0,5.43,0,0,0.0,0.0,0,3,,4,50.0,0,0,,,,63.8,29.4,68.1,,29.6,,57.8,,,0,0,5,66.7,39.6,50.0,2,1,0,0,0,1,20.0,0,0.0
Will Jarvis,148667,QB,BROWN,1,2.18,2.18,,,8,123,66.7,6,6,4.2,2.0,0,0,0.0,50.0,3,0,25.0,6,75.0,1,1,,,,64.2,63.7,68.6,,63.4,,,,,0,0,6,,97.9,0.0,0,0,0,0,1,0,0.0,21,3.5,50.0,2,2,7.5,2.7,0,0,0.0,50.0,1,0,0.0,2,25.0,0,1,,,,61.8,49.9,65.5,,50.1,,,,,0,0,2,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0
Walker Wood,60421,QB,MCNEESE,1,2.83,2.08,,4.7,7,217,100.0,2,2,-5.0,1.1,0,0,0.0,100.0,2,0,0.0,2,28.6,0,2,,,,61.8,62.9,65.5,,62.7,,,,,0,0,2,,108.3,0.0,0,0,0,0,0,0,0.0,20,10.0,100.0,3,3,17.7,3.52,0,1,33.3,66.7,2,1,33.3,5,71.4,1,1,,,,63.8,90.8,68.1,,92.0,,62.0,,,0,0,5,0.0,109.7,0.0,0,2,0,0,0,0,0.0,38,12.7
Tony Bartalo,162107,QB,CHARLES SO,1,2.33,1.4,3.3,6.0,7,135,100.0,5,5,2.2,1.4,0,0,0.0,100.0,5,0,0.0,5,71.4,0,1,,,,63.8,64.7,68.1,,64.5,,,,,0,0,5,,91.7,0.0,0,0,0,0,0,0,0.0,30,6.0,,0,0,,4.65,0,0,,,0,1,,2,28.6,0,1,,,,61.8,67.5,65.5,,60.0,,64.2,,,0,0,2,100.0,0.0,50.0,1,1,0,0,0,0,0.0,0,
Evan Olaes,146018,QB,INDIANA ST,1,3.17,3.18,2.2,4.1,7,191,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,1,0.0,2,28.6,0,0,,,,61.8,58.9,65.5,,58.9,,,,,0,0,2,100.0,79.2,50.0,1,0,0,0,0,0,0.0,3,3.0,33.3,3,4,6.0,3.64,0,0,0.0,25.0,1,4,0.0,5,71.4,0,1,,,,63.8,49.5,68.1,,42.1,,63.1,,,0,0,5,0.0,39.6,0.0,0,1,0,1,0,0,0.0,4,1.0
Nick Kargman,98022,QB,WAGNER,1,2.14,2.14,,,7,338,100.0,4,5,0.5,1.77,1,0,0.0,80.0,4,0,0.0,5,71.4,0,1,,,,63.8,62.6,68.1,,62.3,,,,,0,0,5,,84.2,0.0,0,0,0,0,0,0,0.0,21,4.2,0.0,2,2,12.0,3.05,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,61.8,38.8,65.5,,39.4,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Garrett Greene,123420,QB,W VIRGINIA,1,2.92,2.14,,6.8,6,343,66.7,3,3,9.7,1.47,0,0,0.0,66.7,2,0,0.0,3,50.0,0,1,,,,62.7,65.7,66.6,,65.5,,,,,0,0,3,,78.5,0.0,0,0,0,0,0,0,0.0,15,5.0,100.0,2,2,16.5,4.37,0,0,0.0,100.0,2,1,0.0,3,50.0,0,2,,,,63.3,80.7,67.4,,74.9,,64.1,,,0,0,4,0.0,158.3,0.0,0,1,0,0,1,0,0.0,28,14.0
Matt O'Connor,108972,QB,VILLANOVA,1,3.23,2.88,4.0,3.9,6,334,0.0,1,1,5.0,1.7,0,0,0.0,0.0,0,0,,1,16.7,0,0,,,,60.3,56.0,63.6,,56.8,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,3,15.5,3.54,0,0,0.0,0.0,0,2,,5,83.3,0,0,,,,63.8,35.2,68.1,,36.4,,57.8,,,1,0,5,50.0,39.6,20.0,1,1,0,0,0,0,0.0,0,0.0
Maasai Maynor,101057,QB,NAVY,1,3.18,2.8,5.1,,6,237,100.0,1,1,22.0,2.3,0,1,100.0,100.0,1,0,0.0,1,16.7,0,1,,,,60.3,88.9,63.6,,87.7,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0,66.7,3,4,15.0,3.36,0,1,25.0,50.0,2,2,0.0,5,83.3,0,2,,,,8.9,30.7,68.1,,31.2,,,,,1,0,5,50.0,95.8,20.0,1,0,0,0,0,2,40.0,50,12.5
Jase Bauer,145714,QB,C MICHIGAN,1,3.98,3.27,,5.05,5,134,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,3,3.0,3.98,0,0,0.0,66.7,2,2,0.0,5,100.0,0,2,,,,64.6,84.8,69.1,,87.0,,61.7,,,0,0,7,0.0,82.6,0.0,0,2,0,1,0,0,0.0,18,6.0
Haden Carlson,123620,QB,FIU,1,2.76,2.0,,5.8,5,166,100.0,3,3,3.7,1.7,0,0,0.0,66.7,2,0,33.3,3,60.0,1,0,,,,62.7,74.6,66.6,,74.1,,,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0,100.0,1,1,10.0,4.35,0,0,0.0,100.0,1,0,0.0,2,40.0,0,1,,,,61.8,69.1,65.5,,74.3,,57.8,,,0,0,2,,116.7,0.0,0,1,0,0,0,0,0.0,12,12.0
Tate Rodemaker,122414,QB,FLORIDA ST,1,2.84,2.55,4.0,,5,167,100.0,2,2,4.5,2.1,0,0,0.0,100.0,2,1,0.0,2,40.0,0,1,,,,61.8,72.9,65.5,,72.5,,,,,0,0,2,0.0,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,50.0,2,2,-1.0,3.33,0,0,0.0,50.0,1,1,0.0,3,60.0,0,0,,,,62.7,52.1,66.6,,52.1,,,,,0,0,3,100.0,60.4,33.3,1,0,0,0,0,0,0.0,8,4.0
Gunnor Faulk,78470,QB,UC DAVIS,1,3.2,2.13,,7.5,5,322,100.0,3,3,1.0,1.7,0,0,0.0,100.0,3,0,0.0,3,60.0,0,1,,,,62.7,74.8,66.6,,74.4,,,,,0,0,3,,101.4,0.0,0,0,0,0,0,0,0.0,25,8.3,100.0,1,1,21.0,5.45,0,1,100.0,100.0,1,0,0.0,2,40.0,0,2,,,,9.2,76.2,65.5,,87.7,,55.2,,,0,0,2,,118.8,0.0,0,1,0,0,0,1,50.0,25,25.0
Cam Miller,125299,QB,N DAK ST,1,3.04,2.37,,4.05,5,250,100.0,1,1,-4.0,1.3,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,60.3,61.1,63.6,,61.0,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,50.0,2,2,10.5,3.48,0,0,0.0,50.0,1,0,0.0,4,80.0,0,2,,,,63.3,40.7,67.4,,27.2,,69.3,,,0,1,4,,16.7,0.0,0,2,0,0,0,1,25.0,6,3.0
Landry Lyddy,156581,QB,LA TECH,1,1.78,1.78,,,4,208,100.0,4,4,5.3,1.78,0,1,25.0,75.0,3,1,25.0,4,100.0,1,1,,,,63.3,85.3,67.4,,84.6,,,,,0,0,4,0.0,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,
Cade Chambers,148066,QB,INDIANA ST,1,2.65,2.2,1.6,4.6,4,191,100.0,1,1,-3.0,1.5,0,0,0.0,100.0,1,0,0.0,2,50.0,0,0,,,,5.8,36.7,65.5,,37.9,,,,,0,0,2,,79.2,50.0,1,0,0,0,0,1,50.0,2,2.0,0.0,1,1,6.0,3.8,0,0,0.0,0.0,0,0,,2,50.0,0,0,,,,61.8,47.4,65.5,,52.8,,57.8,,,0,0,2,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
J.P. Andrade,101623,QB,JACKSON ST,1,1.65,1.65,,,4,194,50.0,2,3,8.0,1.33,1,0,0.0,33.3,1,0,0.0,3,75.0,0,0,,,,62.7,50.3,66.6,,50.4,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,8,2.7,100.0,1,1,3.0,2.6,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Xavier Arline,121831,QB,NAVY,1,3.58,3.4,3.6,3.65,4,237,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,3.0,3.58,0,0,0.0,100.0,1,4,0.0,4,100.0,0,2,,,,63.3,82.0,67.4,,58.9,,74.6,,,0,0,4,25.0,79.2,25.0,1,2,0,0,0,0,0.0,3,3.0
Jake Garcia,143941,QB,MIAMI FL,1,2.98,1.55,3.1,5.7,4,220,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,0.0,1,1,10.0,3.77,0,0,0.0,0.0,0,1,,3,75.0,0,0,,,,61.8,26.2,66.6,,26.5,,57.8,,,0,1,3,100.0,0.0,33.3,1,1,0,0,0,1,33.3,0,0.0
C.J. Ogbonna,149182,QB,SE MO ST,1,2.25,2.25,,,4,293,33.3,3,3,8.3,1.67,0,0,0.0,33.3,1,0,0.0,3,75.0,0,1,,,,62.7,53.6,66.6,,53.6,,,,,0,0,3,,45.1,0.0,0,0,0,0,0,0,0.0,11,3.7,0.0,1,1,17.0,4.0,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,60.3,34.6,63.6,,35.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
AJ Wilson,161436,QB,HOUCHR,1,2.13,1.55,3.3,,3,183,100.0,2,2,2.5,1.55,0,0,0.0,50.0,1,1,50.0,2,66.7,1,0,,,,61.8,73.5,65.5,,73.1,,,,,0,0,2,0.0,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,,0,0,,3.3,0,0,,,0,1,,1,33.3,0,0,,,,60.3,59.7,63.6,,60.0,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
JR Blood,104782,QB,SOUTHERN U,1,3.13,3.13,,,3,297,100.0,2,2,9.0,2.1,0,0,0.0,100.0,2,1,0.0,2,66.7,0,0,,,,61.8,77.9,65.5,,77.3,,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,12.5,,0,1,,5.2,1,0,0.0,0.0,0,1,,1,33.3,0,0,,,,62.7,66.0,66.6,,56.4,,64.3,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ashton Daniels,157259,QB,STANFORD,1,1.4,2.1,,,3,300,100.0,1,1,-2.0,1.7,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,1,1,14.0,2.5,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,73.7,63.6,,73.1,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Byrum Brown,156206,QB,USF,1,3.7,2.95,5.2,,3,327,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,17.5,3.7,0,0,0.0,0.0,0,1,,3,100.0,0,0,,,,62.7,47.9,66.6,,48.1,,,,,0,0,3,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Sagan Gronauer,105567,QB,IDAHO ST,1,2.93,2.93,,,3,186,100.0,1,1,5.0,2.4,0,0,0.0,0.0,0,0,100.0,1,33.3,1,0,,,,60.3,72.3,63.6,,71.8,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,42.5,3.2,0,0,0.0,0.0,0,0,,2,66.7,0,0,,,,61.8,42.4,65.5,,42.8,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ryan Hilinski,71295,QB,NWESTERN,1,2.73,2.73,,,3,256,0.0,1,1,5.0,2.3,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,60.8,63.6,,60.6,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,12.5,2.95,0,0,0.0,0.0,0,0,,2,66.7,0,0,,,,61.8,37.1,65.5,,37.7,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Matt Arvanitis,165021,QB,STHLSK,1,2.8,2.8,,,3,1470,50.0,2,2,8.5,2.25,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,61.8,41.8,65.5,,42.3,,,,,0,0,2,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,100.0,1,1,15.0,3.9,0,0,0.0,100.0,1,1,0.0,1,33.3,0,1,,,,60.3,73.2,63.6,,72.6,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Cole Payton,148154,QB,N DAK ST,1,4.03,3.05,,6.0,3,250,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,8.0,4.03,0,0,0.0,50.0,1,0,0.0,3,100.0,0,1,,,,61.8,25.0,66.6,,26.3,,57.1,,,0,0,3,,75.0,0.0,0,1,0,0,0,2,66.7,15,7.5
Darius Ocean,123459,QB,W KENTUCKY,1,3.53,3.53,,,3,346,0.0,1,1,9.0,2.4,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,60.3,48.1,63.6,,48.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,2,2,26.0,4.1,0,2,100.0,100.0,2,1,0.0,2,66.7,0,2,,,,61.8,94.3,65.5,,93.9,,,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,52,26.0
Bryce Carpenter,82101,QB,COAST CAR,1,2.95,2.2,,3.7,2,141,100.0,1,1,18.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,73.2,63.6,,72.6,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,31,31.0,,0,0,,3.7,0,0,,,0,1,,1,50.0,0,1,,,,60.3,67.6,63.6,,,,63.2,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
