player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Ryan Rizk,77630,QB,MIAMI FL,1,2.2,2.2,,,2,220,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,100.0,1,1,10.0,3.7,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,,,,60.3,61.9,63.6,,61.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Emmett Morehead,143834,QB,BOSTON COL,1,2.55,1.9,3.2,,2,121,100.0,1,1,11.0,1.9,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,3.2,0,0,,,0,1,,1,50.0,0,0,,,,,60.3,58.5,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
McKenzie Milton,40110,QB,FLORIDA ST,1,2.85,2.85,,,2,167,100.0,1,1,-7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-6,-6.0,0.0,1,1,13.0,3.7,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,34.6,63.6,,35.6,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Javon Williams Jr.,87540,HB,S ILLINOIS,1,3.35,3.35,,,2,295,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,7.5,3.35,0,0,0.0,50.0,1,0,50.0,2,100.0,1,1,,,,,61.8,76.0,65.6,,77.4,,,,,,0,0,2,,91.7,0.0,0,0,0,0,0,0,0.0,23,11.5
Jay Woolfolk,151104,QB,VIRGINIA,1,1.95,1.95,,,2,335,100.0,2,2,4.0,1.95,0,0,0.0,100.0,2,0,0.0,2,100.0,0,0,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,14,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jonathan Murphy,104766,QB,KENNESAW,1,2.8,2.8,,,2,200,100.0,1,1,-4.0,1.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,100.0,1,1,22.0,4.0,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,,,,60.3,76.9,63.6,,76.2,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isiah Pacheco,83747,HB,RUTGERS,1,0.7,0.7,,,1,278,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Paul Tyson,98363,QB,ALABAMA,1,3.1,3.1,,,1,103,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-4.0,3.1,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,24.0,26.8,60.0,,36.1,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Jake Neufeld,123093,WR,TCU,1,6.4,,,6.4,1,305,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.4,0,0,,,0,0,,1,100.0,0,1,,,,,60.3,73.3,64.1,,,,,64.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Sione Tupou,44093,LB,TEXAS ST,1,1.7,1.7,,,1,314,100.0,1,1,6.0,1.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,61.6,60.0,,62.2,,,,,,0,0,1,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Connor Blumrick,60558,QB,VA TECH,1,3.1,3.1,,,1,337,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,2.0,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,44.0,63.6,,44.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Johnston III,60570,QB,UAB,1,3.3,3.3,,,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,15.0,3.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,54.7,63.6,,54.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
ZaQuandre White,57205,HB,S CAROLINA,1,3.4,3.4,,,1,289,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,32.0,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,50.0,63.3,,50.1,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Austin Burton,60577,QB,PURDUE,1,3.2,3.2,,,1,273,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,5.0,3.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,56.0,63.6,,56.8,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Garcia-Castaneda,138481,WR,NEW MEX ST,1,3.9,3.9,,,1,242,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,19.0,3.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,44.0,63.4,,46.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
John-Paul Pierce,82125,QB,GRAMBLING,1,1.7,1.7,,,1,177,0.0,1,1,10.0,1.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,46.8,63.6,,47.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Carson Crawford,61756,WR,UC DAVIS,1,4.4,4.4,,,1,322,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,37.0,4.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,57.7,64.1,,58.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Myles Crawley,141731,QB,ALABAMA ST,1,2.0,2.0,,,1,105,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Pierre Strong Jr.,66619,HB,S DAK ST,1,3.2,3.2,,,1,292,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,73.4,63.5,,77.7,,,,,,0,0,1,,147.9,0.0,0,0,0,0,1,0,0.0,10,10.0
Beau Allen,73936,QB,KENTUCKY,1,1.2,1.2,,,1,202,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Dorrell James,60905,TE,GRAMBLING,1,4.5,4.5,,,1,177,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,42.0,4.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,43.7,63.5,,50.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tayvion Robinson,99693,WR,VA TECH,1,3.1,3.1,,,1,337,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,2.0,3.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,86.8,64.8,,73.5,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0
Devyn McCormick,154707,P,LA MONROE,1,2.8,2.8,,,1,209,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,1.0,2.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,55.3,70.3,,54.4,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Xavier Arline,121831,QB,NAVY,1,2.9,2.9,,,1,237,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,20.0,2.9,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,89.4,63.6,,88.1,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0
Brandon Robinson,84179,WR,FAU,1,3.3,3.3,,,1,165,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,9.0,3.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,42.8,64.1,,45.8,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Collin Schlee,98025,QB,KENT STATE,1,3.9,3.9,,,1,201,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,3.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.3,62.7,,60.4,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
De'Vion Warren,61141,WR,ARKANSAS,1,3.9,3.9,,,1,111,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,17.0,3.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,44.0,67.8,,46.8,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jason Goldstein,83557,QB,SO MISS,1,3.6,3.6,,,1,296,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,32.0,3.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,32.1,64.1,,37.0,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
J.J. McCarthy,144918,QB,MICHIGAN,1,3.1,3.1,,,1,222,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,25.0,3.1,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,89.4,63.6,,88.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0
Johnny Langan,77617,TE,RUTGERS,1,2.4,2.4,,,1,278,100.0,1,1,28.0,2.4,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,89.4,63.6,,88.1,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ryan O'Keefe,101139,WR,UCF,1,3.6,3.6,,,1,323,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-6.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.9,64.1,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Jack Plummer,83543,QB,PURDUE,1,4.1,4.1,,,1,273,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,1.0,4.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Je'Quan Burton,87729,WR,FAU,1,3.7,,3.7,,1,165,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,56.5,63.9,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Jaylen Henderson,146054,QB,FRESNO ST,1,3.5,3.5,,,1,169,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,0.0,3.5,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Thayer Thomas,61515,WR,NC STATE,1,3.1,3.1,,,1,248,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,26.0,3.1,0,1,100.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,91.0,64.1,,87.7,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Snead,90863,WR,E CAROLINA,1,2.6,2.6,,,1,156,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.9,63.4,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyhier Tyler,82083,QB,ARMY,1,6.0,,6.0,,1,114,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.0,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,58.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Tyler Buchner,147472,QB,NOTRE DAME,1,3.0,3.0,,,1,258,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-6.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0
Max Morgan,147550,P,LIBERTY,1,1.8,1.8,,,1,206,0.0,1,1,6.0,1.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,55.8,70.3,,53.7,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Chandler Fields,97286,QB,LA LAFAYET,1,2.5,2.5,,,1,207,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,2.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Ken Seals,124359,QB,VANDERBILT,1,2.3,2.3,,,1,333,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.7,63.6,,61.6,,,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Chris Smith,83693,HB,LA LAFAYET,1,2.8,2.8,,,1,207,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,18.0,2.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,76.1,63.6,,75.4,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Garrett Greene,123420,QB,W VIRGINIA,1,1.7,1.7,,,1,343,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Preston Stone,124716,QB,SMU,1,3.4,3.4,,,1,287,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,18.0,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,46.3,63.6,,46.8,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tahj Magee,78919,WR,LA TECH,1,4.5,4.5,,,1,208,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,13.0,4.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.3,64.8,,72.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,33,33.0
