player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
C.J. Ogbonna,149182,QB,SE MO ST,1,2.51,2.22,2.9,6.3,19,293,66.7,12,12,15.9,1.91,0,3,23.1,58.3,7,3,12.5,13,68.4,1,5,,,,66.2,83.1,71.2,82.3,,,,0,0,14,33.3,100.0,7.7,1,0,0,0,0,0,0.0,142,11.8,75.0,4,4,27.3,3.8,0,2,50.0,50.0,2,4,33.3,6,31.6,1,2,,,,13.4,71.8,68.6,76.6,,57.3,,0,0,6,25.0,135.4,16.7,1,1,0,0,2,1,16.7,56,14.0
Jaylan Adams,89133,QB,CITADEL,1,3.07,2.97,3.17,4.3,19,139,83.3,6,6,5.2,1.85,0,0,0.0,66.7,4,0,20.0,6,31.6,1,2,,,,64.2,70.7,68.6,70.3,,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,31,5.2,62.5,8,9,19.0,3.63,0,1,11.1,44.4,4,10,20.0,13,68.4,1,3,,,,66.0,45.0,71.0,39.8,,64.9,,0,1,13,30.0,74.1,23.1,3,1,0,1,1,1,7.7,81,9.0
Michael Brescia,149295,QB,COLGATE,1,2.51,2.09,3.9,4.13,19,142,100.0,10,10,4.3,1.73,0,0,0.0,100.0,10,0,0.0,10,52.6,0,6,,,,65.6,70.1,70.4,69.7,,,,0,0,11,,113.3,0.0,0,0,0,0,0,0,0.0,112,11.2,80.0,5,5,10.6,3.38,0,0,0.0,60.0,3,1,25.0,9,47.4,1,3,,,,65.6,68.4,70.4,71.6,,58.3,,0,0,11,100.0,93.8,11.1,1,3,0,0,0,0,0.0,50,10.0
Jaxson Dart,146409,QB,USC,1,2.01,2.01,,,18,326,91.7,12,14,1.5,1.76,2,0,0.0,78.6,11,5,0.0,14,77.8,0,8,,,,66.2,60.0,71.2,59.7,,,,0,0,14,0.0,133.6,0.0,0,0,0,0,2,0,0.0,92,6.6,25.0,4,4,28.0,2.9,0,0,0.0,25.0,1,3,0.0,4,22.2,0,1,,,,64.2,50.3,68.6,50.4,,,,0,0,6,0.0,44.8,0.0,0,0,0,0,0,0,0.0,17,4.3
Xavier Shepherd,104767,QB,KENNESAW,1,2.32,1.93,2.4,4.13,18,200,100.0,11,11,13.9,1.8,0,3,23.1,100.0,11,1,0.0,12,66.7,0,7,,,,66.2,90.9,71.2,90.6,,,,0,0,14,100.0,158.3,8.3,1,0,0,0,4,0,0.0,186,16.9,33.3,3,3,16.0,3.37,0,1,25.0,33.3,1,1,0.0,6,33.3,0,1,,,,64.6,68.7,69.1,84.8,,50.0,,0,0,7,0.0,61.8,0.0,0,3,0,0,0,0,0.0,23,7.7
Romelo Williams,78489,QB,CENT CT ST,1,2.81,2.72,2.8,4.2,18,133,71.4,7,8,2.3,1.89,1,0,0.0,62.5,5,1,0.0,8,44.4,0,2,,,,64.9,59.9,69.5,59.7,,,,0,0,8,0.0,74.0,0.0,0,0,0,0,0,0,0.0,38,4.8,71.4,7,8,14.4,3.54,0,1,12.5,62.5,5,3,0.0,10,55.6,0,4,,,,17.6,51.0,70.1,53.7,,57.0,,0,0,10,33.3,143.2,10.0,1,1,0,1,1,2,20.0,95,11.9
Cam Humphrey,39886,QB,MONTANA,1,2.73,2.29,4.3,4.2,18,232,91.7,12,12,7.2,1.93,0,0,0.0,83.3,10,0,9.1,12,66.7,1,5,,,,65.8,91.2,70.7,90.9,,,,0,0,12,,96.5,0.0,0,0,0,0,0,0,0.0,86,7.2,0.0,1,2,19.0,4.33,0,0,0.0,0.0,0,4,,6,33.3,0,0,,,,13.4,26.3,68.6,26.4,,57.3,,0,0,6,75.0,39.6,50.0,3,1,0,1,0,1,16.7,0,0.0
Garrett Shrader,98212,QB,SYRACUSE,1,2.79,2.52,3.43,4.7,18,304,50.0,8,8,12.9,1.88,0,1,11.1,37.5,3,3,25.0,9,50.0,1,2,,,,65.1,60.5,70.1,60.3,,,,0,0,10,33.3,60.4,11.1,1,0,0,0,0,1,10.0,52,6.5,66.7,3,6,6.7,3.71,1,0,0.0,33.3,2,6,0.0,9,50.0,0,1,,,,65.1,48.2,69.8,40.6,,64.3,,1,0,9,33.3,42.4,22.2,2,1,0,1,0,0,0.0,13,2.2
Fred Payton,82102,QB,MERCER,1,2.89,2.73,,4.25,18,219,87.5,8,8,6.3,1.7,0,0,0.0,87.5,7,1,0.0,8,44.4,0,3,,,,64.9,66.2,69.5,65.9,,,,0,0,8,0.0,109.4,0.0,0,0,0,0,0,0,0.0,82,10.3,42.9,7,8,9.3,3.85,0,1,12.5,25.0,2,7,33.3,10,55.6,1,3,,,,65.4,54.6,70.1,44.4,,69.6,,0,1,10,0.0,0.0,0.0,0,2,0,1,0,1,10.0,22,2.8
Darius Wilson,148492,QB,WM & MARY,1,2.64,2.56,4.0,,18,348,75.0,8,8,1.3,1.88,0,0,0.0,62.5,5,1,16.7,8,44.4,1,2,,,,65.1,68.4,69.8,68.1,,,,0,0,9,0.0,76.6,0.0,0,0,0,0,0,0,0.0,43,5.4,71.4,7,9,11.0,3.26,0,0,0.0,44.4,4,4,20.0,10,55.6,1,3,,,,65.6,59.7,70.4,59.5,,,,1,0,11,25.0,68.8,10.0,1,0,0,1,0,0,0.0,64,7.1
Aidan Sayin,148974,QB,PENN,1,2.62,2.46,5.2,,17,267,88.9,9,9,1.6,1.93,0,0,0.0,77.8,7,1,12.5,9,52.9,1,1,,,,65.4,66.4,70.1,66.1,,,,0,0,10,0.0,79.6,0.0,0,0,0,0,0,0,0.0,28,3.1,66.7,6,7,15.8,3.39,1,1,11.1,57.1,4,2,0.0,8,47.1,0,4,,,,65.4,76.6,70.1,76.1,,,,0,0,10,50.0,130.4,12.5,1,0,0,0,2,0,0.0,69,9.9
Jyron Russell,82069,QB,ST FRANCIS,1,2.29,2.19,3.0,3.1,17,299,66.7,9,10,10.6,1.79,0,0,0.0,50.0,5,3,16.7,10,58.8,1,3,,,,65.4,70.5,70.1,70.0,,,,1,0,10,0.0,62.1,0.0,0,0,0,0,0,0,0.0,44,4.4,50.0,4,5,15.0,3.01,0,0,0.0,40.0,2,4,0.0,7,41.2,0,2,,,,64.9,56.7,69.5,55.1,,60.6,,0,0,8,25.0,52.9,14.3,1,1,0,1,0,0,0.0,21,4.2
Preston Rice,60469,QB,MURRAY ST,1,2.98,2.44,,4.75,17,236,33.3,6,6,9.8,2.0,0,0,0.0,33.3,2,2,0.0,6,35.3,0,2,,,,64.2,53.9,68.6,53.9,,,,0,0,6,0.0,117.4,0.0,0,0,0,0,1,1,16.7,69,11.5,85.7,7,7,12.3,3.52,0,0,0.0,57.1,4,5,33.3,11,64.7,2,3,,,,66.2,66.5,71.2,74.3,,54.5,,0,0,14,0.0,75.9,0.0,0,4,0,0,0,0,0.0,44,6.3
Cam Miller,125299,QB,N DAK ST,1,3.01,2.73,,4.3,17,250,100.0,6,6,6.3,1.8,0,0,0.0,100.0,6,1,0.0,6,35.3,0,4,,,,64.2,73.7,68.6,73.2,,,,0,0,6,0.0,154.2,0.0,0,0,0,0,2,0,0.0,69,11.5,57.1,7,8,17.9,3.66,0,1,12.5,50.0,4,4,0.0,11,64.7,0,4,,,,65.6,47.0,70.4,45.6,,58.7,,0,1,11,0.0,95.8,0.0,0,3,0,1,1,2,18.2,110,13.8
Tanner Morgan,55239,QB,MINNESOTA,1,2.61,2.61,,,17,225,75.0,8,8,7.0,1.86,0,0,0.0,75.0,6,1,0.0,8,47.1,0,3,,,,65.1,81.8,69.8,81.1,,,,0,0,9,0.0,89.1,0.0,0,0,0,0,0,0,0.0,47,5.9,66.7,9,9,12.1,3.27,0,1,11.1,66.7,6,0,0.0,9,52.9,0,5,,,,65.1,84.3,69.8,83.5,,,,0,1,9,,58.3,0.0,0,0,0,0,0,1,11.1,87,9.7
Andrew Marty,60498,QB,NWESTERN,1,3.18,3.18,3.2,,17,256,100.0,4,4,3.0,2.2,0,0,0.0,75.0,3,0,25.0,4,23.5,1,0,,,,63.3,75.5,67.4,75.1,,,,0,0,4,,80.2,0.0,0,0,0,0,0,0,0.0,15,3.8,66.7,12,12,9.2,3.48,0,0,0.0,58.3,7,3,12.5,13,76.5,1,5,,,,66.0,64.6,71.0,64.3,,,,0,0,13,33.3,117.4,7.7,1,0,0,0,2,0,0.0,78,6.5
Joe Craycraft,60616,QB,YNGTOWN ST,1,3.18,2.48,3.4,4.83,16,353,33.3,6,6,6.5,1.95,0,0,0.0,33.3,2,3,0.0,6,37.5,0,0,,,,64.6,29.5,69.1,29.7,,,,0,1,7,0.0,2.8,0.0,0,0,0,0,0,1,14.3,11,1.8,66.7,3,4,11.0,3.92,0,1,25.0,50.0,2,8,0.0,10,62.5,0,1,,,,65.4,76.2,70.1,79.2,,61.8,,1,0,10,25.0,69.8,20.0,2,4,0,0,0,0,0.0,25,6.3
Henry Colombi,60583,QB,TEXAS TECH,1,2.13,1.89,,7.4,15,315,63.6,11,12,13.0,1.74,1,1,8.3,58.3,7,0,0.0,12,80.0,0,3,,,,65.8,68.7,70.7,68.3,,,,0,1,12,,70.5,0.0,0,0,0,0,1,0,0.0,77,6.4,100.0,1,1,-4.0,5.55,0,0,0.0,0.0,0,2,100.0,2,13.3,1,0,,,,62.7,49.2,66.6,60.6,,52.8,,0,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Matthew Sluka,143059,QB,HOLY CROSS,1,2.83,2.06,3.65,4.83,15,181,87.5,8,8,5.8,1.79,0,0,0.0,87.5,7,0,0.0,8,53.3,0,4,,,,64.9,69.9,69.5,69.5,,,,0,0,8,,89.6,0.0,0,0,0,0,0,1,12.5,44,5.5,50.0,2,2,22.5,4.01,0,0,0.0,0.0,0,4,100.0,7,46.7,1,2,,,,64.9,89.7,69.5,58.3,,89.1,,0,0,8,50.0,39.6,28.6,2,3,0,0,0,0,0.0,0,0.0
Sagan Gronauer,105567,QB,IDAHO ST,1,2.73,2.43,3.9,5.5,15,186,75.0,8,8,5.3,1.86,0,0,0.0,75.0,6,1,0.0,8,53.3,0,3,,,,64.9,67.6,69.5,67.3,,,,0,0,8,0.0,90.6,0.0,0,0,0,0,0,0,0.0,50,6.3,100.0,3,5,2.7,3.73,1,0,0.0,20.0,1,6,66.7,7,46.7,2,0,,,,64.6,54.4,69.1,57.2,,57.8,,1,0,7,16.7,39.6,14.3,1,1,0,0,0,0,0.0,-2,-0.4
Marco Siderman,143060,QB,HOLY CROSS,1,2.37,2.34,2.8,,15,181,100.0,8,8,8.5,1.81,0,1,11.1,75.0,6,1,25.0,8,53.3,2,4,,,,64.9,88.9,69.8,88.2,,,,0,0,9,0.0,148.4,0.0,0,0,0,0,1,0,0.0,85,10.6,33.3,6,6,8.2,3.01,0,0,0.0,33.3,2,4,0.0,7,46.7,0,2,,,,64.9,37.7,69.5,38.0,,,,0,1,8,25.0,8.3,14.3,1,0,0,0,0,1,12.5,26,4.3
Mike DiLiello,121801,QB,MIDDLE TN,1,2.37,2.12,3.2,4.6,14,224,70.0,10,10,7.5,1.79,0,0,0.0,70.0,7,0,0.0,10,71.4,0,3,,,,65.4,58.7,70.1,58.6,,,,0,0,10,,76.2,0.0,0,0,0,0,0,0,0.0,38,3.8,50.0,2,2,24.5,3.83,0,1,50.0,50.0,1,3,0.0,4,28.6,0,1,,,,63.3,72.5,67.4,79.3,,57.3,,0,0,4,33.3,95.8,25.0,1,1,0,0,0,0,0.0,40,20.0
Emory Jones,82111,QB,FLORIDA,1,2.72,2.72,,,14,163,100.0,6,7,3.5,1.8,1,0,0.0,85.7,6,0,0.0,7,50.0,0,4,,,,64.9,65.4,69.5,65.1,,,,0,0,8,,108.3,0.0,0,0,0,0,0,0,0.0,70,10.0,66.7,6,7,9.5,3.64,0,0,0.0,57.1,4,3,0.0,7,50.0,0,3,,,,64.6,37.0,69.1,37.3,,,,0,0,7,0.0,74.7,0.0,0,0,0,1,0,2,28.6,42,6.0
Tyler Vitt,83566,QB,TEXAS ST,1,2.26,2.26,,,14,314,62.5,8,8,-0.1,1.49,0,0,0.0,50.0,4,0,20.0,8,57.1,1,1,,,,64.9,40.7,69.5,40.9,,,,0,0,8,,56.3,0.0,0,0,0,0,0,1,12.5,13,1.6,60.0,5,6,14.6,3.28,0,0,0.0,33.3,2,1,33.3,6,42.9,1,2,,,,64.2,43.9,68.6,44.2,,,,0,1,6,0.0,10.4,0.0,0,0,0,1,0,1,16.7,29,4.8
Daelyn Williams,150337,QB,LAMAR,1,3.3,2.79,5.0,,13,204,75.0,4,5,-2.3,0.9,1,0,0.0,60.0,3,1,0.0,5,38.5,0,0,,,,63.8,55.8,68.1,55.7,,,,0,0,5,0.0,70.4,0.0,0,0,0,0,0,0,0.0,22,4.4,50.0,4,5,13.0,4.8,0,0,0.0,20.0,1,6,50.0,8,61.5,1,0,,,,64.9,48.7,69.5,48.7,,,,0,0,8,50.0,39.6,37.5,3,0,0,1,0,1,12.5,8,1.6
Kyle Vantrease,55029,QB,BUFFALO,1,2.44,2.17,3.8,,12,126,57.1,7,7,6.1,1.91,0,0,0.0,57.1,4,1,0.0,7,58.3,0,1,,,,64.6,54.7,69.1,54.7,,,,0,0,7,0.0,62.2,0.0,0,0,0,0,0,1,14.3,10,1.4,66.7,3,3,14.0,3.18,0,1,20.0,33.3,1,3,50.0,5,41.7,1,1,,,,64.6,59.2,69.1,59.0,,,,0,1,7,66.7,29.2,40.0,2,0,0,0,0,1,14.3,28,9.3
Bryce Corriston,139140,QB,WOFFORD,1,3.08,3.41,2.9,,12,350,50.0,4,4,6.3,1.73,0,0,0.0,50.0,2,0,0.0,4,33.3,0,1,,,,63.3,47.3,67.4,47.5,,,,0,0,4,,58.3,0.0,0,0,0,0,0,0,0.0,14,3.5,25.0,4,6,12.5,4.3,0,0,0.0,0.0,0,3,100.0,7,58.3,1,0,,,,64.9,31.9,69.5,32.2,,,,0,1,8,33.3,0.0,14.3,1,0,0,2,0,1,12.5,0,0.0
Shane Illingworth,71512,QB,OKLA STATE,1,2.67,2.57,3.3,3.0,12,262,75.0,4,4,11.0,1.98,0,1,25.0,75.0,3,0,0.0,4,33.3,0,2,,,,63.3,87.8,67.4,87.1,,,,0,0,4,,127.1,0.0,0,0,0,0,1,0,0.0,22,5.5,60.0,5,6,14.0,3.01,0,1,16.7,50.0,3,5,0.0,8,66.7,0,2,,,,64.9,65.0,69.5,59.3,,64.3,,0,0,8,20.0,116.7,12.5,1,1,0,1,1,1,12.5,48,8.0
Miles Kendrick,77673,QB,KANSAS,1,3.37,2.89,,4.67,11,198,75.0,4,4,1.8,1.8,0,0,0.0,75.0,3,0,0.0,4,36.4,0,1,,,,63.3,46.8,67.4,46.9,,,,0,1,4,,42.7,0.0,0,0,0,0,0,1,25.0,17,4.3,75.0,4,4,5.8,4.27,0,0,0.0,75.0,3,5,0.0,7,63.6,0,2,,,,64.9,67.1,69.5,60.0,,66.6,,0,0,8,0.0,82.3,0.0,0,3,0,0,0,0,0.0,17,4.3
Jason Bean,83529,QB,KANSAS,1,2.98,2.77,,5.1,11,198,100.0,3,3,0.0,1.37,0,0,0.0,100.0,3,0,0.0,3,27.3,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,0.0,5,7,13.8,3.59,0,0,0.0,0.0,0,6,,8,72.7,0,0,,,,64.9,23.8,69.5,23.9,,57.3,,0,2,8,0.0,0.0,0.0,0,1,0,2,0,2,25.0,0,0.0
Anthony Thompson,40036,QB,INDIANA ST,1,3.72,3.72,,,11,191,100.0,3,3,4.3,1.83,0,0,0.0,100.0,3,0,0.0,3,27.3,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,84.7,0.0,0,0,0,0,0,0,0.0,13,4.3,50.0,8,8,7.4,4.43,0,0,0.0,50.0,4,5,0.0,8,72.7,0,3,,,,64.9,55.1,70.0,54.9,,,,0,0,8,0.0,68.2,0.0,0,0,0,0,0,0,0.0,47,5.9
Carlos Davis,139131,QB,W CAROLINA,1,3.21,2.54,,6.2,11,344,100.0,5,5,2.0,1.88,0,0,0.0,80.0,4,0,20.0,5,45.5,1,0,,,,63.8,73.5,68.1,73.1,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,11,2.2,50.0,4,4,18.3,4.32,0,0,0.0,25.0,1,1,50.0,6,54.5,1,0,,,,64.2,46.4,68.6,53.1,,52.5,,0,0,6,0.0,39.6,0.0,0,2,0,0,0,0,0.0,7,1.8
Luke Emge,109025,QB,HARVARD,1,2.62,2.36,,3.65,10,179,100.0,5,5,2.8,1.78,0,0,0.0,100.0,5,1,0.0,5,50.0,0,2,,,,64.2,61.8,68.6,61.6,,,,0,0,6,0.0,91.7,0.0,0,0,0,0,0,0,0.0,30,6.0,33.3,3,3,24.0,3.46,0,1,33.3,33.3,1,2,0.0,5,50.0,0,1,,,,63.8,58.9,68.1,68.3,,53.1,,0,0,5,0.0,81.9,0.0,0,2,0,0,0,0,0.0,43,14.3
Jalen Dummett,139376,QB,LAMAR,1,2.22,1.87,2.3,4.5,10,204,80.0,5,5,5.2,1.5,0,0,0.0,80.0,4,2,0.0,6,60.0,0,3,,,,64.2,63.1,68.6,62.9,,,,0,0,6,50.0,101.7,16.7,1,0,0,0,0,0,0.0,42,8.4,50.0,2,2,8.5,3.3,0,0,0.0,50.0,1,2,0.0,4,40.0,0,1,,,,63.3,33.2,67.4,27.6,,64.1,,0,1,4,50.0,31.3,25.0,1,1,0,0,0,1,25.0,13,6.5
Zach Weir,138031,QB,E ILLINOIS,1,3.4,3.08,4.9,4.5,10,158,66.7,3,4,17.0,2.28,0,0,0.0,50.0,2,2,0.0,4,40.0,0,2,,,,63.3,73.4,67.4,73.0,,,,1,0,4,0.0,95.8,0.0,0,0,0,0,0,0,0.0,59,14.8,100.0,3,4,12.0,4.15,0,1,25.0,25.0,1,5,66.7,6,60.0,2,0,,,,64.2,67.9,68.6,73.7,,57.3,,1,0,6,20.0,39.6,16.7,1,1,0,0,0,0,0.0,5,1.3
Brayden Schager,146078,QB,HAWAII,1,3.53,3.56,3.47,,10,180,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,57.1,7,7,6.3,3.53,0,0,0.0,57.1,4,5,0.0,10,100.0,0,3,,,,17.6,29.5,70.1,29.6,,,,0,1,10,60.0,41.1,30.0,3,0,0,0,0,2,20.0,52,7.4
Justin Sliwoski,77612,QB,ST FRANCIS,1,2.2,2.21,2.1,,10,299,83.3,6,6,3.7,1.64,0,0,0.0,83.3,5,1,0.0,7,70.0,0,2,,,,64.6,57.6,69.1,57.4,,,,0,0,7,100.0,125.0,14.3,1,0,0,0,1,0,0.0,27,4.5,66.7,3,3,20.3,3.5,0,1,33.3,66.7,2,3,0.0,3,30.0,0,1,,,,62.7,76.6,66.6,76.1,,,,0,0,3,0.0,109.7,0.0,0,0,0,0,0,0,0.0,42,14.0
Aldon Clark,60338,QB,GRAMBLING,1,2.0,2.0,,,9,177,12.5,8,9,19.3,2.0,1,0,0.0,11.1,1,1,0.0,9,100.0,0,1,,,,65.1,35.7,69.8,36.2,,,,0,0,9,0.0,39.6,0.0,0,0,0,0,0,1,11.1,3,0.3,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,60.3,60.0,63.6,59.9,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,
Brandon Robinson,82141,QB,RHODE ISLD,1,2.46,2.46,,,9,274,80.0,5,5,2.2,1.8,0,0,0.0,80.0,4,0,0.0,5,55.6,0,1,,,,63.8,72.1,68.1,71.7,,,,0,0,5,,97.5,0.0,0,0,0,0,0,0,0.0,37,7.4,25.0,4,4,17.5,3.28,0,0,0.0,25.0,1,2,0.0,4,44.4,0,0,,,,10.7,27.7,67.4,27.9,,,,0,0,4,0.0,42.7,0.0,0,0,0,0,0,1,25.0,15,3.8
Alex Padilla,86285,QB,IOWA,1,2.99,2.98,3.0,,8,192,33.3,3,3,9.0,2.17,0,0,0.0,0.0,0,0,100.0,3,37.5,1,0,,,,62.7,57.2,66.6,57.1,,,,0,0,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,3,3,8.3,3.48,0,1,33.3,100.0,3,3,0.0,5,62.5,0,1,,,,63.8,77.8,68.1,77.4,,,,0,0,5,66.7,118.8,40.0,2,0,0,0,0,0,0.0,39,13.0
Chase Cunningham,78533,QB,MIDDLE TN,1,2.36,2.33,2.6,,8,224,100.0,5,5,3.6,1.66,0,0,0.0,80.0,4,0,20.0,5,62.5,1,2,,,,64.2,71.0,68.6,70.7,,,,0,0,6,,106.7,0.0,0,0,0,0,0,0,0.0,48,9.6,0.0,1,2,30.0,3.53,0,0,0.0,0.0,0,3,,3,37.5,0,0,,,,62.7,53.4,66.6,53.5,,,,0,1,3,33.3,0.0,33.3,1,0,0,1,0,0,0.0,0,0.0
Louis Colosimo,64186,QB,DAVIDSON,1,1.91,1.91,,,8,149,83.3,6,6,9.7,1.58,0,0,0.0,83.3,5,0,0.0,6,75.0,0,3,,,,64.2,76.5,68.6,76.0,,,,0,0,6,,149.3,0.0,0,0,0,0,1,0,0.0,62,10.3,0.0,2,2,15.5,2.9,0,0,0.0,0.0,0,2,,2,25.0,0,0,,,,62.7,33.2,66.6,33.8,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Luke Altmyer,146802,QB,OLE MISS,1,2.68,1.54,3.8,6.1,8,226,100.0,5,5,0.0,1.54,0,0,0.0,100.0,5,0,0.0,5,62.5,0,2,,,,63.8,54.9,68.1,54.8,,,,0,0,5,,81.7,0.0,0,0,0,0,0,0,0.0,18,3.6,,0,0,,4.57,0,0,,,0,2,,3,37.5,0,0,,,,62.7,49.0,66.6,55.4,,57.3,,0,0,3,100.0,0.0,66.7,2,1,0,0,0,0,0.0,0,
Kaylan Wiggins,55167,QB,FIU,1,2.5,2.36,3.5,,8,166,75.0,4,4,7.0,1.95,0,0,0.0,75.0,3,0,0.0,4,50.0,0,1,,,,63.3,47.2,67.4,47.3,,,,0,0,4,,103.1,0.0,0,0,0,0,0,0,0.0,37,9.3,50.0,2,3,25.5,3.05,1,0,0.0,33.3,1,3,0.0,4,50.0,0,1,,,,63.3,53.8,67.4,53.8,,,,0,0,4,33.3,50.7,25.0,1,0,0,0,0,0,0.0,15,5.0
Brock Bagozzi,149648,QB,MARIST,1,3.13,2.99,,4.1,8,213,0.0,1,1,12.0,2.0,0,0,0.0,0.0,0,1,,1,12.5,0,0,,,,60.3,26.7,63.6,27.2,,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,25.0,4,6,17.0,3.29,0,1,16.7,16.7,1,5,0.0,7,87.5,0,1,,,,15.0,53.8,69.1,68.3,,50.5,,0,0,7,0.0,39.6,0.0,0,1,0,2,0,1,14.3,4,0.7
Ryan Hilinski,71295,QB,NWESTERN,1,2.64,2.65,2.6,,7,256,66.7,3,3,9.0,1.83,0,0,0.0,33.3,1,0,50.0,3,42.9,1,0,,,,62.7,45.8,66.6,46.0,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,0.0,3,3,11.7,3.25,0,0,0.0,0.0,0,1,,4,57.1,0,0,,,,63.3,53.3,67.4,53.4,,,,0,0,4,100.0,39.6,25.0,1,0,0,0,0,0,0.0,0,0.0
Mitch Davidson,138334,QB,YNGTOWN ST,1,3.13,3.13,,,7,353,100.0,2,2,23.0,2.05,0,0,0.0,100.0,2,1,0.0,2,28.6,0,2,,,,61.8,87.3,65.5,86.5,,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,51,25.5,100.0,4,5,12.5,3.56,0,1,20.0,80.0,4,3,0.0,5,71.4,0,3,,,,63.8,90.7,68.1,90.5,,,,0,0,5,0.0,156.3,0.0,0,0,0,1,1,0,0.0,60,12.0
Nick Semptimphelter,142984,QB,BUCKNELL,1,3.31,3.31,,,7,125,100.0,3,3,5.0,1.43,0,0,0.0,100.0,3,0,0.0,3,42.9,0,2,,,,62.7,59.6,66.6,59.5,,,,0,0,3,,139.6,0.0,0,0,0,0,1,0,0.0,24,8.0,100.0,2,4,14.0,4.73,0,1,25.0,50.0,2,2,0.0,4,57.1,0,1,,,,63.3,81.5,67.4,80.9,,,,0,0,4,0.0,87.5,0.0,0,0,0,2,0,0,0.0,42,10.5
Cole Snyder,97617,QB,RUTGERS,1,3.36,2.28,5.5,6.6,7,278,66.7,3,3,2.7,1.7,0,0,0.0,66.7,2,0,0.0,3,42.9,0,0,,,,62.7,29.5,66.6,29.6,,,,0,0,3,,70.1,0.0,0,0,0,0,0,1,33.3,7,2.3,0.0,1,2,8.0,4.6,0,0,0.0,0.0,0,1,,4,57.1,0,0,,,,63.3,52.6,67.4,42.3,,64.1,,0,0,4,100.0,39.6,25.0,1,1,0,1,0,0,0.0,0,0.0
JD Head,122677,QB,LA TECH,1,2.5,2.5,,,7,208,66.7,3,3,8.0,2.13,0,0,0.0,66.7,2,0,0.0,3,42.9,0,1,,,,63.3,74.7,67.4,74.2,,,,0,0,4,,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,33.3,3,4,18.7,2.78,0,0,0.0,25.0,1,2,0.0,4,57.1,0,1,,,,63.3,42.6,67.4,42.8,,,,0,0,4,0.0,39.6,0.0,0,0,0,1,0,0,0.0,4,1.0
Chandler Rogers,98683,QB,LA MONROE,1,3.09,2.12,,5.5,7,209,40.0,5,5,12.6,2.12,0,0,0.0,40.0,2,1,0.0,5,71.4,0,0,,,,64.2,27.9,68.6,28.1,,,,0,1,6,0.0,8.3,0.0,0,0,0,0,0,1,16.7,3,0.6,,0,0,,5.5,0,0,,,0,0,,2,28.6,0,0,,,,61.8,61.3,65.5,,,60.7,,0,0,2,,0.0,0.0,0,2,0,0,0,0,0.0,0,
