player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Dean DeNobile,159740,QB,LAFAYETTE,1,2.58,2.55,3.2,,19,203,77.8,9,9,2.1,1.79,0,0,0.0,66.7,6,0,14.3,9,47.4,1,1,,,,65.1,67.5,69.8,,67.2,,,,,0,1,9,,35.2,0.0,0,0,0,0,0,0,0.0,37,4.1,44.4,9,9,21.8,3.3,0,1,11.1,44.4,4,3,0.0,10,52.6,0,2,,,,65.4,73.4,70.1,,72.9,,,,,0,0,10,33.3,69.7,10.0,1,0,0,0,0,0,0.0,66,7.3
Jack Wagner,175111,QB,IDAHO,1,2.68,2.62,3.15,,19,185,71.4,7,7,19.7,1.9,0,2,25.0,71.4,5,0,0.0,7,36.8,0,3,,,,64.9,91.3,69.5,,91.0,,,,,0,0,8,,153.3,0.0,0,0,0,0,1,0,0.0,109,15.6,70.0,10,10,18.0,3.13,0,0,0.0,60.0,6,3,14.3,12,63.2,1,5,,,,65.8,68.7,70.7,,68.3,,,,,0,0,12,66.7,92.1,16.7,2,0,0,0,0,0,0.0,96,9.6
Brady Olson,147415,QB,CENT CT ST,1,3.13,2.93,,4.8,18,133,83.3,6,6,2.7,1.95,0,0,0.0,83.3,5,0,0.0,6,33.3,0,3,,,,64.2,64.4,68.6,,64.1,,,,,0,0,6,,149.3,0.0,0,0,0,0,1,0,0.0,62,10.3,60.0,10,10,17.7,3.73,0,0,0.0,50.0,5,4,16.7,12,66.7,1,5,,,,65.8,62.6,70.7,,61.7,,61.3,,,0,1,12,0.0,24.2,0.0,0,2,0,0,0,1,8.3,48,4.8
Deljay Bailey,172505,QB,GRAMBLING,1,2.48,2.32,2.55,4.4,18,177,62.5,8,8,8.0,2.06,0,0,0.0,62.5,5,4,0.0,9,50.0,0,3,,,,65.4,64.3,70.1,,64.0,,,,,0,0,10,25.0,89.6,11.1,1,0,0,0,0,0,0.0,68,8.5,20.0,5,5,11.6,2.91,0,0,0.0,20.0,1,7,0.0,9,50.0,0,1,,,,65.1,44.2,69.8,,48.0,,56.3,,,0,1,9,42.9,0.8,33.3,3,1,0,0,0,0,0.0,16,3.2
Ethan Hampton,145858,QB,N ILLINOIS,1,2.42,2.3,,4.3,17,254,100.0,8,9,3.4,1.66,1,0,0.0,77.8,7,1,12.5,9,52.9,1,5,,,,65.1,72.9,69.8,,72.4,,,,,0,0,9,0.0,131.3,0.0,0,0,0,0,2,0,0.0,54,6.0,100.0,6,7,9.7,3.28,0,0,0.0,85.7,6,1,0.0,8,47.1,0,4,,,,65.1,81.7,69.8,,86.2,,57.3,,,0,0,9,0.0,118.8,0.0,0,1,0,1,0,0,0.0,102,14.6
Demond Williams Jr.,183648,QB,WASHINGTON,1,3.01,2.17,2.67,5.35,17,340,85.7,7,7,5.6,1.81,0,0,0.0,85.7,6,4,0.0,9,52.9,0,2,,,,65.4,61.0,70.1,,60.8,,,,,0,0,10,50.0,102.4,22.2,2,0,0,0,0,0,0.0,60,8.6,0.0,2,3,13.0,4.35,0,0,0.0,0.0,0,8,,8,47.1,0,2,,,,65.1,52.4,69.8,,38.5,,66.9,,,0,0,9,12.5,39.6,12.5,1,4,0,1,0,0,0.0,0,0.0
Brendan Sullivan,145034,QB,IOWA,1,3.42,2.5,4.97,4.16,17,192,100.0,5,5,5.6,1.76,0,0,0.0,80.0,4,1,20.0,5,29.4,1,3,,,,63.8,74.6,68.1,,74.2,,,,,0,0,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,86,17.2,50.0,4,4,20.0,4.12,0,1,25.0,50.0,2,9,0.0,12,70.6,0,2,,,,19.2,25.6,70.7,,31.8,,32.4,,,0,2,12,33.3,56.3,25.0,3,5,0,0,0,3,25.0,71,17.8
Luke Schomburg,159795,QB,CHATTNOOGA,1,2.56,2.27,4.8,,17,137,60.0,10,10,8.7,1.74,0,0,0.0,60.0,6,1,0.0,10,58.8,0,4,,,,65.6,57.6,70.4,,57.4,,,,,0,0,11,0.0,129.2,0.0,0,0,0,0,2,0,0.0,90,9.0,40.0,5,5,12.8,3.74,0,0,0.0,40.0,2,4,0.0,7,41.2,0,2,,,,64.9,34.2,69.5,,34.6,,,,,0,0,8,50.0,69.6,28.6,2,0,0,0,0,1,12.5,41,8.2
Nate Yarnell,144037,QB,PITTSBURGH,1,3.28,2.78,3.8,4.63,17,268,100.0,6,6,4.5,1.88,0,0,0.0,50.0,3,0,50.0,6,35.3,3,2,,,,64.6,69.5,69.1,,69.2,,,,,0,0,7,,106.3,0.0,0,0,0,0,1,0,0.0,33,5.5,33.3,6,6,22.3,4.04,0,0,0.0,16.7,1,6,50.0,11,64.7,1,3,,,,65.8,39.4,70.7,,30.1,,63.6,,,0,2,12,16.7,0.0,9.1,1,4,0,0,0,2,16.7,11,1.8
Czavian Teasett,178078,QB,SOUTHERN U,1,3.02,2.56,4.85,4.15,17,297,75.0,4,4,7.8,2.1,0,0,0.0,75.0,3,1,0.0,4,23.5,0,1,,,,63.3,63.1,67.4,,62.9,,,,,0,0,4,0.0,87.5,0.0,0,0,0,0,0,0,0.0,22,5.5,22.2,9,9,22.8,3.3,0,1,10.0,22.2,2,8,0.0,13,76.5,0,2,,,,20.6,32.7,71.2,,29.8,,61.4,,,0,0,14,25.0,49.8,15.4,2,2,0,0,0,2,14.3,49,5.4
Braxton Thomas,197714,QB,NC A&T,1,3.6,2.72,7.25,5.7,17,246,42.9,7,7,6.4,1.74,0,0,0.0,14.3,1,0,66.7,7,41.2,2,1,,,,64.6,62.6,69.1,,62.4,,,,,0,0,7,,39.6,0.0,0,0,0,0,0,0,0.0,14,2.0,50.0,6,6,9.7,4.9,0,0,0.0,50.0,3,5,0.0,10,58.8,0,0,,,,65.8,45.5,70.7,,52.8,,49.8,,,0,0,12,40.0,56.3,20.0,2,2,0,0,0,0,0.0,16,2.7
Will McElvain,88639,QB,CENT ARK,1,2.89,2.71,3.4,4.8,16,132,100.0,6,6,3.7,1.77,0,1,14.3,100.0,6,0,0.0,6,37.5,0,3,,,,64.6,86.1,69.1,,85.4,,,,,0,0,7,,129.2,0.0,0,0,0,0,2,0,0.0,33,5.5,62.5,8,8,9.6,3.56,0,1,12.5,50.0,4,5,20.0,10,62.5,1,4,,,,65.1,74.5,70.1,,70.3,,64.0,,,0,0,10,20.0,84.4,10.0,1,1,0,0,0,0,0.0,78,9.8
Kaidon Salter,132046,QB,LIBERTY,1,2.51,2.57,4.1,,16,206,100.0,6,6,6.0,1.73,0,0,0.0,100.0,6,0,0.0,6,37.5,0,3,,,,64.2,78.1,68.6,,77.5,,,,,0,0,6,,134.0,0.0,0,0,0,0,1,0,0.0,40,6.7,50.0,8,8,20.5,3.3,0,0,0.0,50.0,4,4,0.0,9,56.3,0,4,,,,65.4,75.1,70.1,,74.5,,,,,0,0,10,25.0,135.4,11.1,1,0,0,0,1,0,0.0,103,12.9
Jalen Woods,178085,QB,SOUTHERN U,1,2.13,2.13,,,16,297,66.7,12,12,9.2,1.95,0,0,0.0,58.3,7,2,12.5,12,75.0,1,5,,,,66.4,69.9,71.4,,69.4,,,,,0,1,15,0.0,69.8,0.0,0,0,0,0,1,0,0.0,75,6.3,66.7,3,4,13.7,2.65,0,0,0.0,50.0,2,1,0.0,4,25.0,0,1,,,,63.3,62.0,67.4,,61.8,,,,,0,0,4,0.0,67.7,0.0,0,0,0,1,0,0,0.0,23,5.8
Nico Iamaleava,174728,QB,TENNESSEE,1,2.75,2.56,2.5,5.4,15,307,50.0,4,4,4.8,1.7,0,0,0.0,50.0,2,0,0.0,4,26.7,0,1,,,,63.3,47.1,67.4,,47.2,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,12,3.0,66.7,9,9,21.1,3.13,0,2,22.2,66.7,6,4,0.0,11,73.3,0,6,,,,65.6,90.1,70.4,,86.9,,64.3,,,0,0,11,25.0,149.3,9.1,1,1,0,0,2,0,0.0,162,18.0
Will Rogers,124184,QB,WASHINGTON,1,2.31,2.22,2.9,,15,340,88.9,9,9,5.1,1.71,0,0,0.0,77.8,7,0,12.5,9,60.0,1,1,,,,65.1,32.3,69.8,,32.5,,,,,0,1,9,,46.5,0.0,0,0,0,0,0,2,22.2,42,4.7,75.0,4,4,11.0,3.22,0,0,0.0,75.0,3,3,0.0,6,40.0,0,0,,,,14.6,32.1,69.1,,32.3,,,,,0,0,7,66.7,82.3,33.3,2,0,0,0,0,1,14.3,17,4.3
Luke Kromenhoek,183305,QB,FLORIDA ST,1,3.15,2.93,2.74,7.0,14,167,100.0,3,3,3.3,2.15,0,0,0.0,100.0,3,2,0.0,4,28.6,0,1,,,,63.3,61.7,67.4,,61.6,,,,,0,0,4,50.0,108.3,25.0,1,0,0,0,0,0,0.0,30,10.0,75.0,4,5,8.8,3.55,0,0,0.0,40.0,2,7,33.3,10,71.4,1,1,,,,17.6,47.3,70.1,,49.9,,57.3,,,0,0,10,57.1,47.9,40.0,4,1,0,1,0,1,10.0,7,1.4
Blake Horvath,162555,QB,NAVY,1,2.09,2.25,2.25,,14,237,60.0,5,6,0.8,1.71,1,0,0.0,50.0,3,1,0.0,7,50.0,0,1,,,,15.0,31.9,69.1,,32.1,,,,,0,0,7,100.0,56.3,14.3,1,0,0,0,0,1,14.3,12,2.0,60.0,5,5,12.0,2.88,0,0,0.0,60.0,3,4,0.0,6,42.9,0,1,,,,64.2,58.5,68.6,,58.4,,,,,0,0,6,25.0,130.0,16.7,1,0,0,0,1,0,0.0,46,9.2
Daniel Richardson,97103,QB,FL A&M,1,2.44,2.31,4.2,,14,164,87.5,8,8,4.5,1.68,0,0,0.0,75.0,6,1,14.3,8,57.1,1,3,,,,64.9,88.6,69.5,,87.9,,,,,0,0,8,0.0,87.0,0.0,0,0,0,0,0,0,0.0,43,5.4,66.7,3,5,15.0,3.47,0,0,0.0,40.0,2,4,0.0,6,42.9,0,1,,,,64.6,56.4,69.1,,56.3,,,,,2,0,7,25.0,47.9,16.7,1,0,0,0,0,0,0.0,15,3.0
Austin Myers,164221,QB,CENT ARK,1,3.49,3.36,,5.1,13,132,100.0,1,1,-3.0,2.2,0,0,0.0,100.0,1,1,0.0,1,7.7,0,0,,,,60.3,61.1,63.6,,61.0,,,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0,60.0,10,11,15.2,3.6,0,0,0.0,45.5,5,0,16.7,12,92.3,1,4,,,,66.0,53.0,71.0,,55.0,,57.3,,,0,1,13,,64.6,0.0,0,1,0,1,1,2,15.4,85,7.7
Luke Durkin,149464,QB,DAVIDSON,1,3.38,2.96,,4.35,13,149,100.0,4,4,3.8,2.08,0,0,0.0,50.0,2,0,50.0,4,30.8,2,1,,,,63.3,63.9,67.4,,63.7,,,,,0,0,4,,61.5,0.0,0,0,0,0,0,0,0.0,17,4.3,100.0,5,5,15.4,3.97,0,2,40.0,100.0,5,3,0.0,9,69.2,0,5,,,,65.1,91.2,69.8,,93.3,,61.8,,,0,0,9,0.0,158.3,0.0,0,4,0,0,1,0,0.0,77,15.4
Cornelious Brown IV,98356,QB,ALAB A&M,1,2.82,2.58,,5.8,13,104,83.3,6,6,5.7,1.73,0,0,0.0,83.3,5,0,0.0,6,46.2,0,1,,,,64.2,89.3,68.6,,88.6,,,,,0,0,6,,84.7,0.0,0,0,0,0,0,0,0.0,26,4.3,80.0,5,6,8.4,3.76,0,0,0.0,66.7,4,2,0.0,7,53.8,0,3,,,,64.6,81.4,69.1,,76.3,,64.1,,,0,0,7,0.0,84.7,0.0,0,1,0,1,0,0,0.0,39,6.5
Tommy Mellott,147646,QB,MONTANA ST,1,2.34,2.27,,3.1,12,233,100.0,6,6,2.3,1.83,0,0,0.0,100.0,6,0,0.0,6,50.0,0,4,,,,64.6,84.9,69.1,,84.2,,,,,0,0,7,,106.3,0.0,0,0,0,0,0,0,0.0,57,9.5,50.0,4,5,19.0,2.85,0,0,0.0,20.0,1,1,50.0,6,50.0,1,2,,,,64.2,69.5,68.6,,54.4,,70.0,,,0,0,6,0.0,53.8,0.0,0,1,0,1,0,0,0.0,32,6.4
Joe Fagnano,104768,QB,UCONN,1,2.68,2.68,,,12,146,50.0,4,4,7.8,1.7,0,0,0.0,25.0,1,0,50.0,4,33.3,1,1,,,,63.3,52.7,67.4,,52.8,,,,,0,0,4,,39.6,0.0,0,0,0,0,0,0,0.0,8,2.0,83.3,6,8,16.5,3.18,0,1,12.5,50.0,4,2,20.0,8,66.7,1,3,,,,64.9,89.2,69.5,,88.4,,,,,0,0,8,0.0,116.7,0.0,0,0,0,2,2,0,0.0,64,8.0
Aaron Philo,183222,QB,GA TECH,1,2.67,2.46,,4.8,11,176,66.7,3,3,7.7,1.73,0,0,0.0,66.7,2,1,0.0,3,27.3,0,1,,,,62.7,68.5,66.6,,68.2,,,,,0,0,3,0.0,126.4,0.0,0,0,0,0,1,0,0.0,21,7.0,57.1,7,7,15.4,3.03,0,0,0.0,42.9,3,2,25.0,8,72.7,1,3,,,,64.9,80.5,69.5,,76.4,,64.2,,,0,0,8,0.0,65.2,0.0,0,1,0,0,0,0,0.0,46,6.6
Jakolby Longino,145488,QB,LAMAR,1,3.6,3.54,4.2,,11,204,100.0,3,3,-2.0,1.73,0,0,0.0,100.0,3,0,0.0,3,27.3,0,0,,,,62.7,64.1,66.6,,63.9,,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,5,1.7,50.0,4,7,12.8,4.3,0,0,0.0,14.3,1,5,50.0,8,72.7,1,1,,,,64.9,48.3,69.5,,48.3,,,,,1,0,8,20.0,39.6,12.5,1,0,0,2,0,0,0.0,15,2.1
Ethan Greenwood,161869,QB,LIUSHAR,1,3.34,2.57,,5.33,11,1298,100.0,3,4,5.3,2.13,0,0,0.0,75.0,3,1,0.0,4,36.4,0,3,,,,63.8,72.5,68.1,,72.1,,,,,1,0,5,0.0,103.1,0.0,0,0,0,0,0,0,0.0,37,9.3,50.0,2,2,15.5,4.7,0,0,0.0,50.0,1,2,0.0,6,54.5,0,2,,,,64.2,69.7,69.4,,71.5,,61.9,,,0,0,6,0.0,75.0,0.0,0,4,0,0,0,0,0.0,15,7.5
Brad Jackson,184354,QB,TEXAS ST,1,2.58,2.29,,3.9,11,314,66.7,6,7,3.7,1.77,1,0,0.0,57.1,4,3,0.0,7,63.6,0,1,,,,64.6,52.1,69.1,,52.0,,,,,0,0,7,0.0,62.2,0.0,0,0,0,0,0,0,0.0,16,2.3,0.0,2,2,16.0,4.0,0,0,0.0,0.0,0,2,,4,36.4,0,1,,,,63.3,38.3,67.4,,29.8,,62.1,,,0,0,4,0.0,39.6,0.0,0,2,0,0,0,1,25.0,0,0.0
Caleb Koger,170554,QB,CENT ARK,1,2.42,2.42,,,10,132,50.0,4,4,4.8,1.93,0,0,0.0,50.0,2,0,0.0,4,40.0,0,1,,,,63.3,54.2,67.4,,54.2,,,,,0,0,4,,68.8,0.0,0,0,0,0,0,0,0.0,24,6.0,50.0,6,6,17.5,2.75,0,1,16.7,50.0,3,0,0.0,6,60.0,0,3,,,,64.2,77.5,68.6,,76.9,,,,,0,0,6,,71.5,0.0,0,0,0,0,0,0,0.0,40,6.7
Johnathan Bennett,104158,QB,CITADEL,1,2.85,2.71,4.1,,10,139,66.7,3,3,3.7,1.87,0,0,0.0,66.7,2,0,0.0,3,30.0,0,1,,,,62.7,66.0,66.6,,65.7,,,,,0,0,3,,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3,50.0,6,6,12.8,3.27,0,0,0.0,50.0,3,3,0.0,7,70.0,0,1,,,,64.9,50.9,69.5,,53.7,,57.3,,,0,1,8,33.3,24.3,14.3,1,0,0,0,0,0,0.0,29,4.8
Xavier Lankford,142724,QB,ALAB A&M,1,2.39,2.39,,,10,104,83.3,6,6,7.3,1.9,0,0,0.0,66.7,4,0,20.0,6,60.0,1,2,,,,64.2,78.2,68.6,,77.6,,,,,0,0,6,,116.0,0.0,0,0,0,0,1,0,0.0,27,4.5,50.0,4,4,17.0,3.13,0,1,25.0,50.0,2,1,0.0,4,40.0,0,1,,,,63.3,27.6,67.4,,27.8,,,,,0,2,4,0.0,95.8,0.0,0,0,0,0,1,2,50.0,55,13.8
James Murphy,177426,QB,BROWN,1,2.94,2.56,3.7,5.2,10,123,100.0,3,3,0.0,1.3,0,0,0.0,100.0,3,0,0.0,3,30.0,0,1,,,,63.3,62.4,67.4,,62.2,,,,,0,0,4,,90.3,0.0,0,0,0,0,0,0,0.0,17,5.7,40.0,5,5,16.2,3.64,0,0,0.0,40.0,2,3,0.0,7,70.0,0,2,,,,64.9,60.4,69.5,,63.9,,57.0,,,0,0,8,33.3,79.6,14.3,1,1,0,0,0,0,0.0,53,10.6
Gaston Moore,123756,QB,TENNESSEE,1,2.94,2.3,,8.1,9,307,100.0,3,3,0.3,1.6,0,0,0.0,100.0,3,0,0.0,3,33.3,0,1,,,,62.7,73.4,66.6,,73.0,,,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,40.0,5,5,18.6,3.62,0,0,0.0,40.0,2,2,0.0,6,66.7,0,1,,,,65.6,49.9,70.4,,52.2,,57.0,,,0,0,11,0.0,53.8,0.0,0,1,0,0,0,0,0.0,22,4.4
Maealiuaki Smith,183921,QB,OKLA STATE,1,2.64,2.64,,,9,262,75.0,4,4,5.5,1.65,0,0,0.0,75.0,3,0,0.0,4,44.4,0,1,,,,63.3,59.1,67.4,,58.9,,,,,0,0,4,,84.4,0.0,0,0,0,0,0,0,0.0,19,4.8,75.0,4,5,8.0,3.44,0,0,0.0,60.0,3,2,0.0,5,55.6,0,2,,,,64.2,48.5,68.6,,48.6,,,,,0,1,6,0.0,64.6,0.0,0,0,0,1,0,1,16.7,73,14.6
Tyler Jefferson,171233,QB,C MICHIGAN,1,3.46,3.14,3.9,5.2,9,134,100.0,1,2,6.0,1.65,1,0,0.0,50.0,1,0,0.0,2,22.2,0,0,,,,61.8,58.5,65.5,,58.5,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,0.0,5,5,33.2,3.97,0,0,0.0,0.0,0,4,,7,77.8,0,0,,,,4.1,25.5,69.5,,29.6,,43.8,,,0,0,8,25.0,39.6,14.3,1,1,0,0,0,2,25.0,0,0.0
Tommy Castellanos,158433,QB,BOSTON COL,1,3.39,3.36,3.5,,9,121,50.0,2,2,7.0,1.9,0,0,0.0,50.0,1,0,0.0,2,22.2,0,0,,,,61.8,80.3,65.5,,79.6,,,,,0,1,2,,16.7,0.0,0,0,0,0,0,0,0.0,5,2.5,20.0,5,5,15.8,3.81,0,0,0.0,20.0,1,4,0.0,7,77.8,0,1,,,,64.6,49.8,69.1,,49.8,,,,,0,0,7,50.0,79.2,28.6,2,0,0,0,1,0,0.0,9,1.8
Gunner Cortez,196914,QB,LINCOK,1,2.56,2.4,3.1,,9,1452,66.7,3,3,7.7,2.08,0,0,0.0,66.7,2,1,0.0,4,44.4,0,1,,,,63.3,54.4,67.4,,54.4,,,,,0,0,4,100.0,91.0,25.0,1,0,0,0,0,0,0.0,24,8.0,0.0,3,4,10.0,2.94,0,0,0.0,0.0,0,3,,5,55.6,0,0,,,,64.2,42.4,68.6,,33.3,,64.1,,,1,1,6,33.3,0.0,20.0,1,0,0,0,0,0,0.0,0,0.0
Cam Fancher,145266,QB,FAU,1,3.78,3.37,4.1,5.9,8,165,100.0,3,3,2.3,2.1,0,0,0.0,66.7,2,1,33.3,3,37.5,1,1,,,,62.7,56.3,66.6,,56.3,,,,,0,0,3,0.0,95.1,0.0,0,0,0,0,0,0,0.0,27,9.0,100.0,2,3,18.5,4.78,0,0,0.0,66.7,2,3,0.0,5,62.5,0,1,,,,63.8,63.9,68.1,,69.3,,57.3,,,0,0,5,33.3,109.7,20.0,1,1,0,1,0,0,0.0,41,13.7
Drew Eason,196476,QB,STHLSK,1,2.69,2.66,2.9,,8,1470,33.3,3,3,12.7,1.9,0,0,0.0,33.3,1,0,0.0,3,37.5,0,0,,,,62.7,43.5,66.6,,43.8,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,2,0.7,25.0,4,4,13.0,3.16,0,0,0.0,25.0,1,3,0.0,5,62.5,0,1,,,,63.8,32.0,68.1,,32.5,,,,,0,0,5,33.3,40.6,20.0,1,0,0,0,0,1,20.0,13,3.3
Zach Tanner,159923,QB,ROB MORRIS,1,3.81,3.32,6.5,4.1,8,277,100.0,2,2,8.0,2.2,0,0,0.0,100.0,2,0,0.0,2,25.0,0,2,,,,61.8,83.6,65.5,,82.9,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,30,15.0,50.0,4,4,15.8,4.35,0,0,0.0,25.0,1,3,50.0,6,75.0,1,0,,,,64.2,43.5,68.6,,46.4,,57.3,,,0,0,6,33.3,39.6,16.7,1,1,0,0,0,0,0.0,8,2.0
Hayden Johnson,185698,QB,LEHIGH,1,3.66,2.66,,5.33,8,205,100.0,2,2,10.0,2.25,0,1,50.0,100.0,2,0,0.0,2,25.0,0,1,,,,61.8,87.4,65.5,,86.5,,,,,0,0,2,,114.6,0.0,0,0,0,0,0,0,0.0,23,11.5,33.3,3,3,20.0,4.13,0,1,14.3,33.3,1,2,0.0,6,75.0,0,0,,,,65.4,51.9,70.1,,59.5,,50.7,,,0,0,10,0.0,42.4,0.0,0,3,0,0,0,0,0.0,3,1.0
Jadyn Glasser,184670,QB,C MICHIGAN,1,2.95,2.69,,4.8,8,134,75.0,4,4,9.8,1.85,0,0,0.0,50.0,2,0,33.3,4,50.0,1,1,,,,63.3,44.1,67.4,,44.3,,,,,0,0,4,,57.3,0.0,0,0,0,0,0,0,0.0,13,3.3,100.0,3,3,12.0,4.05,0,0,0.0,100.0,3,2,0.0,4,50.0,0,2,,,,63.8,72.2,68.1,,78.0,,57.3,,,0,0,5,0.0,118.8,0.0,0,1,0,0,0,0,0.0,44,14.7
Jackson Stratton,157206,QB,IOWA,1,2.54,2.13,,5.0,7,192,100.0,3,4,4.0,1.83,1,0,0.0,50.0,2,1,33.3,4,57.1,1,1,,,,63.3,77.2,67.4,,76.7,,,,,0,0,4,0.0,62.5,0.0,0,0,0,0,0,0,0.0,18,4.5,100.0,2,2,5.5,3.5,0,0,0.0,50.0,1,1,50.0,3,42.9,1,1,,,,62.7,67.2,66.6,,72.9,,57.8,,,0,0,3,0.0,64.6,0.0,0,1,0,0,0,0,0.0,10,5.0
Devin Farrell,157658,QB,RHODE ISLD,1,2.5,2.18,5.5,3.3,7,274,100.0,3,3,19.0,1.93,0,0,0.0,66.7,2,0,33.3,3,42.9,1,1,,,,62.7,90.3,66.6,,90.0,,,,,0,0,3,,99.3,0.0,0,0,0,0,0,0,0.0,30,10.0,,0,1,,3.9,0,0,0.0,0.0,0,1,,3,42.9,0,0,,,,62.7,41.0,66.6,,47.8,,57.3,,,0,0,3,100.0,39.6,33.3,1,1,0,1,0,0,0.0,0,0.0
Quentin Hayes,186423,QB,AIR FORCE,1,3.03,2.68,,5.1,7,101,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,60.3,48.4,63.6,,48.8,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,33.3,6,6,14.5,3.03,0,0,0.0,33.3,2,0,0.0,7,100.0,0,2,,,,64.9,40.5,69.5,,42.9,,57.0,,,0,0,8,,81.9,0.0,0,1,0,0,1,0,0.0,14,2.3
Luca Stanzani,159449,QB,LIUSHAR,1,3.36,3.08,,5.0,7,1298,66.7,3,3,-3.0,2.0,0,0,0.0,66.7,2,0,0.0,3,42.9,0,1,,,,62.7,42.9,66.6,,43.2,,,,,0,1,3,,54.2,0.0,0,0,0,0,0,1,33.3,26,8.7,33.3,3,3,20.3,4.38,0,1,33.3,33.3,1,1,0.0,4,57.1,0,2,,,,63.3,58.0,67.4,,64.1,,56.2,,,0,0,4,0.0,57.6,0.0,0,1,0,0,0,0,0.0,20,6.7
Haynes King,124329,QB,GA TECH,1,2.23,1.88,,4.3,7,176,100.0,5,5,-2.8,1.48,0,0,0.0,100.0,5,0,0.0,5,71.4,0,4,,,,63.8,65.5,68.1,,65.2,,,,,0,0,5,,125.4,0.0,0,0,0,0,1,0,0.0,23,4.6,100.0,1,1,5.0,4.1,0,0,0.0,100.0,1,1,0.0,2,28.6,0,1,,,,61.8,68.6,66.4,,60.6,,63.2,,,0,0,2,0.0,104.2,0.0,0,1,0,0,0,0,0.0,9,9.0
Grayson James,145214,QB,BOSTON COL,1,2.43,2.43,,,6,121,100.0,1,1,-3.0,1.3,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,60.3,60.6,63.6,,60.4,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,80.0,5,5,9.6,2.66,0,0,0.0,80.0,4,1,0.0,5,83.3,0,3,,,,63.8,78.1,68.1,,77.6,,,,,0,0,5,0.0,143.8,0.0,0,0,0,0,1,0,0.0,45,9.0
Quincy Casey,104763,QB,W GEORGIA,1,2.23,2.23,,,6,1177,33.3,3,3,10.3,1.8,0,0,0.0,33.3,1,1,0.0,3,50.0,0,1,,,,63.3,41.4,67.4,,41.7,,,,,0,1,4,0.0,52.1,0.0,0,0,0,0,1,0,0.0,16,5.3,66.7,3,3,9.7,2.67,0,1,33.3,66.7,2,1,0.0,3,50.0,0,1,,,,62.7,70.6,66.6,,70.2,,,,,0,0,3,0.0,86.8,0.0,0,0,0,0,0,0,0.0,21,7.0
Caleb Sanchez,191601,QB,COLUMBIA,1,2.27,2.0,3.6,,6,145,50.0,4,4,11.3,1.88,0,0,0.0,50.0,2,0,0.0,4,66.7,0,1,,,,63.3,52.1,67.4,,52.2,,,,,0,0,4,,88.5,0.0,0,0,0,0,0,0,0.0,43,10.8,100.0,1,1,21.0,3.05,0,0,0.0,100.0,1,1,0.0,2,33.3,0,1,,,,62.7,64.7,66.6,,64.5,,,,,0,0,3,100.0,118.8,50.0,1,0,0,0,0,0,0.0,26,26.0
