player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Nick Tronti,60409,QB,FAU,1,2.42,2.41,2.6,,16,165,71.4,7,8,7.6,1.85,1,0,0.0,50.0,4,1,20.0,8,50.0,1,2,,,,,65.1,66.3,69.8,,65.9,,,,,0,0,9,0.0,66.7,0.0,0,0,0,0,0,0,0.0,44,5.5,42.9,7,7,16.6,2.99,0,1,14.3,28.6,2,2,33.3,8,50.0,1,2,,,,,64.9,43.7,69.5,,43.9,,,,,0,1,8,50.0,0.0,12.5,1,0,0,0,0,1,12.5,19,2.7
Zach Calzada,98006,QB,TEXAS A&M,1,2.76,2.66,4.2,,15,312,85.7,7,7,3.3,2.01,0,0,0.0,85.7,6,1,0.0,7,46.7,0,2,,,,,64.6,71.2,69.1,,70.8,,,,,0,0,7,0.0,146.1,0.0,0,0,0,0,1,0,0.0,67,9.6,57.1,7,7,20.7,3.41,0,1,14.3,57.1,4,6,0.0,8,53.3,0,3,,,,,64.9,70.2,69.5,,69.8,,,,,0,0,8,16.7,138.7,12.5,1,0,0,0,1,0,0.0,83,11.9
Grant Gremel,101632,QB,INDIANA,1,3.23,2.57,,5.9,15,190,20.0,5,5,5.0,2.02,0,0,0.0,20.0,1,3,0.0,5,33.3,0,0,,,,,63.8,38.6,68.1,,38.9,,,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,-3,-0.6,66.7,6,7,13.3,3.84,0,0,0.0,57.1,4,5,0.0,10,66.7,0,4,,,,,65.6,40.3,70.4,,35.4,,60.6,,,0,0,11,0.0,126.8,0.0,0,3,0,1,1,2,18.2,63,9.0
Ethan Grady,149266,QB,BUCKNELL,1,2.58,2.55,2.75,,15,125,44.4,9,9,6.7,2.07,0,0,0.0,33.3,3,5,25.0,10,66.7,1,0,,,,,66.0,37.2,71.2,,37.4,,,,,0,2,14,20.0,2.8,10.0,1,0,0,0,0,2,14.3,13,1.4,100.0,2,4,9.0,3.6,0,0,0.0,50.0,2,3,0.0,5,33.3,0,2,,,,,63.8,62.5,68.1,,62.3,,,,,0,0,5,33.3,63.5,20.0,1,0,0,2,0,0,0.0,19,4.8
Dequan Finn,97804,QB,TOLEDO,1,2.87,2.63,,6.3,15,316,83.3,6,6,7.2,1.87,0,0,0.0,83.3,5,1,0.0,6,40.0,0,2,,,,,64.2,68.2,68.6,,67.9,,,,,0,0,6,0.0,93.1,0.0,0,0,0,0,0,0,0.0,38,6.3,85.7,7,8,13.3,3.54,0,1,12.5,62.5,5,3,16.7,9,60.0,1,3,,,,,65.1,73.7,69.8,,79.5,,56.3,,,0,0,9,0.0,145.8,0.0,0,1,0,1,1,0,0.0,112,14.0
Casey Thompson,77677,QB,TEXAS,1,2.54,2.39,4.7,,15,311,71.4,7,7,2.7,1.57,0,0,0.0,57.1,4,0,20.0,7,46.7,1,0,,,,,64.6,58.4,69.1,,58.3,,,,,0,0,7,,67.0,0.0,0,0,0,0,0,0,0.0,29,4.1,20.0,5,7,15.2,3.39,0,0,0.0,0.0,0,5,100.0,8,53.3,1,0,,,,,64.9,38.3,69.5,,38.6,,,,,0,1,8,20.0,0.0,12.5,1,0,0,2,0,1,12.5,0,0.0
Tyquell Fields,51615,QB,STNY BROOK,1,2.71,2.71,,,15,303,100.0,6,6,4.8,2.0,0,0,0.0,100.0,6,3,0.0,6,40.0,0,2,,,,,64.2,92.8,68.6,,92.5,,,,,0,0,6,0.0,96.5,0.0,0,0,0,0,0,0,0.0,43,7.2,44.4,9,9,16.0,3.19,0,1,9.1,44.4,4,5,0.0,9,60.0,0,3,,,,,65.6,48.5,70.4,,48.6,,,,,0,0,11,0.0,126.9,0.0,0,0,0,0,2,2,18.2,104,11.6
Nathan Kent,148446,QB,TOWSON,1,2.53,1.67,3.1,5.0,15,317,60.0,10,10,9.9,1.67,0,0,0.0,50.0,5,0,16.7,10,66.7,1,4,,,,,65.4,55.5,70.1,,55.4,,,,,0,1,10,,29.6,0.0,0,0,0,0,0,1,10.0,61,6.1,,0,0,,4.24,0,0,,,0,4,,5,33.3,0,0,,,,,63.8,46.7,68.1,,47.8,,57.6,,,0,0,5,50.0,0.0,40.0,2,3,0,0,0,0,0.0,0,
Jalen Fowler,64170,QB,NC A&T,1,3.11,3.05,3.33,,15,246,80.0,5,5,10.2,2.02,0,0,0.0,80.0,4,1,0.0,5,33.3,0,1,,,,,64.2,41.8,68.6,,42.0,,,,,0,0,6,0.0,87.5,0.0,0,0,0,0,0,1,16.7,25,5.0,66.7,6,7,8.7,3.65,0,0,0.0,42.9,3,5,25.0,10,66.7,1,2,,,,,65.6,49.4,70.4,,49.4,,,,,0,0,11,60.0,57.4,30.0,3,0,0,1,0,1,9.1,33,4.7
Connor Cigelske,122433,QB,GA SOUTHRN,1,2.84,2.54,,7.1,15,174,100.0,7,7,-4.9,1.66,0,0,0.0,100.0,7,0,0.0,7,46.7,0,4,,,,,64.6,66.8,69.1,,66.5,,,,,0,0,7,,92.9,0.0,0,0,0,0,0,0,0.0,44,6.3,57.1,7,7,15.9,3.88,0,0,0.0,57.1,4,3,0.0,8,53.3,0,4,,,,,65.1,58.0,69.8,,60.8,,57.0,,,0,1,9,0.0,56.5,0.0,0,1,0,0,0,1,11.1,78,11.1
Chance Lovertich,121427,QB,MISS STATE,1,2.49,2.23,,4.0,14,227,71.4,7,8,0.0,1.93,1,0,0.0,62.5,5,0,0.0,8,57.1,0,1,,,,,64.9,53.8,69.5,,53.6,,,,,0,0,8,,70.8,0.0,0,0,0,0,0,0,0.0,32,4.0,75.0,4,4,8.3,3.23,0,0,0.0,75.0,3,3,0.0,6,42.9,0,2,,,,,64.2,43.3,68.6,,53.5,,50.1,,,0,0,6,0.0,116.7,0.0,0,2,0,0,0,0,0.0,70,17.5
Ben Mays,91722,QB,CORNELL,1,2.71,2.71,,,14,147,75.0,8,8,10.3,2.06,0,1,12.5,75.0,6,3,0.0,8,57.1,0,2,,,,,64.9,52.9,69.5,,52.9,,,,,0,1,8,0.0,92.7,0.0,0,0,0,0,1,1,12.5,54,6.8,60.0,5,6,14.4,3.57,0,0,0.0,50.0,3,2,0.0,6,42.9,0,2,,,,,64.9,50.8,69.5,,50.8,,,,,0,0,8,0.0,66.7,0.0,0,0,0,1,0,1,12.5,33,5.5
Stetson Bennett,60387,QB,GEORGIA,1,2.52,2.52,,,14,173,66.7,9,9,3.2,1.83,0,0,0.0,66.7,6,1,0.0,9,64.3,0,4,,,,,65.1,72.9,69.8,,72.4,,,,,0,0,9,0.0,130.6,0.0,0,0,0,0,2,0,0.0,72,8.0,40.0,5,5,20.6,3.76,0,0,0.0,40.0,2,1,0.0,5,35.7,0,2,,,,,63.8,58.3,68.1,,58.2,,,,,0,1,5,0.0,23.3,0.0,0,0,0,0,0,0,0.0,33,6.6
Cameron Friel,146195,QB,UNLV,1,2.44,2.41,2.8,,14,325,87.5,8,9,8.9,1.99,1,0,0.0,55.6,5,1,28.6,9,64.3,2,3,,,,,65.1,68.7,69.8,,68.3,,,,,0,1,9,0.0,27.3,0.0,0,0,0,0,0,0,0.0,40,4.4,25.0,4,4,12.0,3.24,0,0,0.0,25.0,1,4,0.0,5,35.7,0,1,,,,,63.8,28.7,68.1,,28.9,,,,,0,0,5,25.0,55.2,20.0,1,0,0,0,0,1,20.0,27,6.8
Lindsey Scott Jr.,40219,QB,NICHOLLS,1,2.51,2.33,,4.8,14,243,70.0,10,10,8.8,1.93,0,0,0.0,60.0,6,4,14.3,10,71.4,1,3,,,,,65.4,64.1,70.1,,63.9,,,,,0,0,10,0.0,70.4,0.0,0,0,0,0,0,0,0.0,44,4.4,66.7,3,3,16.0,3.95,0,0,0.0,66.7,2,2,0.0,4,28.6,0,0,,,,,64.2,63.1,68.6,,72.7,,52.9,,,0,0,6,0.0,93.8,0.0,0,1,0,0,0,0,0.0,26,8.7
Hayden Anderson,151208,QB,ABILENE CH,1,2.04,2.15,1.0,3.8,14,100,100.0,5,5,-2.4,1.2,0,0,0.0,100.0,5,0,0.0,6,42.9,0,2,,,,,11.6,48.5,69.1,,48.5,,,,,0,0,7,,110.8,16.7,1,0,0,0,0,1,14.3,53,10.6,20.0,5,6,13.2,3.04,0,0,0.0,16.7,1,3,0.0,7,50.0,0,1,,,,,64.2,56.0,69.1,,48.8,,64.3,,,0,0,7,0.0,39.6,0.0,0,1,0,1,0,0,0.0,12,2.0
Marco Siderman,143060,QB,HOLY CROSS,1,2.78,2.38,5.2,,14,181,83.3,6,6,2.5,1.85,0,0,0.0,66.7,4,2,20.0,6,42.9,1,2,,,,,64.2,55.3,68.6,,55.2,,,,,0,0,6,0.0,99.3,0.0,0,0,0,0,0,0,0.0,60,10.0,66.7,6,6,20.5,3.48,0,2,28.6,66.7,4,6,0.0,8,57.1,0,4,,,,,65.1,92.1,69.8,,91.8,,,,,0,0,9,33.3,149.3,25.0,2,0,0,0,2,0,0.0,106,17.7
Dustin Crum,60418,QB,KENT STATE,1,3.11,2.87,,6.0,13,201,80.0,5,5,-0.2,1.94,0,0,0.0,80.0,4,0,0.0,5,38.5,0,2,,,,,64.2,72.8,68.6,,72.4,,,,,0,0,6,,90.8,0.0,0,0,0,0,0,0,0.0,29,5.8,71.4,7,7,10.9,3.84,0,0,0.0,42.9,3,3,40.0,8,61.5,2,0,,,,,65.4,60.4,70.1,,68.4,,51.6,,,0,0,10,0.0,53.9,0.0,0,1,0,0,0,0,0.0,27,3.9
Peyton Derrick,60329,QB,WOFFORD,1,2.62,2.46,,3.13,13,350,100.0,5,5,6.2,2.02,0,0,0.0,80.0,4,0,20.0,5,38.5,1,1,,,,,63.8,72.1,68.1,,71.7,,,,,0,1,5,,51.3,0.0,0,0,0,0,0,0,0.0,29,5.8,80.0,5,5,9.8,2.99,0,0,0.0,80.0,4,3,0.0,8,61.5,0,6,,,,,64.9,89.3,69.5,,82.4,,71.3,,,0,0,8,0.0,118.8,0.0,0,3,0,0,0,0,0.0,63,12.6
Deveon Bryant,89422,QB,TENN STATE,1,2.57,2.35,,3.75,13,308,87.5,8,8,3.0,1.7,0,0,0.0,75.0,6,0,14.3,8,61.5,1,2,,,,,64.9,68.6,69.5,,68.3,,,,,0,0,8,,107.8,0.0,0,0,0,0,0,0,0.0,83,10.4,100.0,3,3,12.7,3.96,0,0,0.0,100.0,3,2,0.0,5,38.5,0,2,,,,,64.6,71.0,69.1,,76.7,,58.1,,,0,0,7,0.0,118.8,0.0,0,2,0,0,0,0,0.0,45,15.0
Hunter Loyd,121395,QB,CENT ARK,1,2.65,2.59,,3.4,13,132,66.7,6,6,12.3,2.2,0,0,0.0,66.7,4,1,0.0,6,46.2,0,2,,,,,64.2,69.7,68.6,,69.3,,,,,0,0,6,0.0,75.7,0.0,0,0,0,0,0,0,0.0,26,4.3,0.0,4,6,15.8,3.04,0,0,0.0,0.0,0,2,,7,53.8,0,0,,,,,65.6,39.4,70.4,,40.7,,57.8,,,0,0,11,0.0,39.6,0.0,0,1,0,2,0,0,0.0,0,0.0
Connor Blumrick,60558,QB,VA TECH,1,2.46,2.4,2.8,,13,337,62.5,8,8,9.1,1.9,0,0,0.0,50.0,4,1,20.0,8,61.5,1,3,,,,,65.1,58.0,69.8,,57.8,,,,,0,0,9,0.0,105.7,0.0,0,0,0,0,2,0,0.0,43,5.4,50.0,2,3,2.5,3.36,0,0,0.0,33.3,1,4,0.0,5,38.5,0,0,,,,,63.8,50.1,68.1,,50.0,,,,,0,0,5,50.0,42.4,40.0,2,0,0,1,0,0,0.0,-4,-1.3
Christian Anderson,60339,QB,ARMY,1,2.72,2.75,2.3,,13,114,40.0,5,5,17.2,2.3,0,1,20.0,40.0,2,2,0.0,6,46.2,0,2,,,,,64.2,34.1,68.6,,34.5,,,,,0,0,6,50.0,70.4,16.7,1,0,0,0,0,2,33.3,42,8.4,16.7,6,7,23.2,3.07,0,1,12.5,0.0,0,2,100.0,7,53.8,1,0,,,,,64.9,65.5,69.5,,65.2,,,,,0,0,8,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
JT Daniels,83578,QB,GEORGIA,1,2.48,2.48,,,12,173,100.0,5,5,3.8,1.6,0,0,0.0,80.0,4,0,20.0,5,41.7,1,3,,,,,63.8,72.9,68.1,,72.5,,,,,0,0,5,,132.9,0.0,0,0,0,0,1,0,0.0,32,6.4,57.1,7,7,14.6,3.11,0,0,0.0,42.9,3,0,25.0,7,58.3,1,2,,,,,64.6,63.0,69.1,,62.8,,,,,0,0,7,,62.2,0.0,0,0,0,0,0,0,0.0,41,5.9
Luke Bailey,143172,QB,DRAKE,1,2.33,2.33,,,12,153,66.7,9,9,9.8,2.01,0,1,11.1,66.7,6,1,0.0,9,75.0,0,2,,,,,65.1,77.5,69.8,,77.0,,,,,0,0,9,0.0,78.0,0.0,0,0,0,0,0,0,0.0,44,4.9,50.0,2,3,6.0,3.3,0,0,0.0,33.3,1,2,0.0,3,25.0,0,0,,,,,63.3,44.4,67.4,,48.3,,57.3,,,0,0,4,0.0,42.4,0.0,0,0,0,1,0,0,0.0,2,0.7
Joey Carino,142211,QB,ALBANY,1,3.2,2.63,6.2,4.25,12,106,50.0,2,2,13.0,1.9,0,0,0.0,50.0,1,0,0.0,2,16.7,0,1,,,,,61.8,67.6,65.5,,67.3,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,38,19.0,71.4,7,7,8.7,3.46,0,0,0.0,57.1,4,6,20.0,10,83.3,1,3,,,,,65.6,58.5,70.4,,66.5,,50.4,,,0,0,11,16.7,83.0,10.0,1,2,0,0,0,0,0.0,56,8.0
Jaylen Gipson,60561,QB,N ALABAMA,1,2.12,2.09,2.4,,12,389,100.0,7,7,1.0,1.59,0,0,0.0,100.0,7,1,0.0,8,66.7,0,4,,,,,64.6,55.2,69.5,,55.0,,,,,0,0,8,100.0,101.8,12.5,1,0,0,0,0,0,0.0,59,8.4,25.0,4,4,23.0,3.18,0,0,0.0,25.0,1,1,0.0,4,33.3,0,1,,,,,63.3,48.8,67.4,,48.9,,,,,0,0,4,0.0,50.0,0.0,0,0,0,0,0,0,0.0,22,5.5
Donaven McCulley,144829,QB,INDIANA,1,3.77,3.41,2.5,4.7,12,190,100.0,2,2,-1.0,1.65,0,0,0.0,100.0,2,0,0.0,2,16.7,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,0,0,3,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,33.3,3,5,25.7,4.19,0,0,0.0,20.0,1,7,0.0,10,83.3,0,1,,,,,65.4,27.5,70.1,,28.0,,48.6,,,0,2,10,14.3,0.0,10.0,1,4,0,2,0,2,20.0,6,1.2
Asher O'Hara,78529,QB,SACRAMENTO,1,2.37,2.12,4.5,2.7,12,279,100.0,6,6,-2.8,1.03,0,0,0.0,100.0,6,0,0.0,6,50.0,0,2,,,,,64.2,66.3,68.6,,66.1,,,,,0,0,6,,90.3,0.0,0,0,0,0,0,0,0.0,34,5.7,50.0,2,4,14.5,3.7,0,0,0.0,25.0,1,2,0.0,6,50.0,0,1,,,,,64.2,50.1,68.6,,54.0,,57.0,,,0,0,6,50.0,43.8,16.7,1,1,0,2,0,0,0.0,16,4.0
Austin Aune,83528,QB,N TEXAS,1,2.63,2.63,,,12,251,71.4,7,7,17.0,2.21,0,2,28.6,42.9,3,1,40.0,7,58.3,2,3,,,,,64.6,90.1,69.1,,89.5,,,,,0,0,7,0.0,129.5,0.0,0,0,0,0,2,0,0.0,116,16.6,60.0,5,5,26.2,3.2,0,2,40.0,60.0,3,2,0.0,5,41.7,0,3,,,,,63.8,88.4,68.1,,87.6,,,,,0,0,5,0.0,104.2,0.0,0,0,0,0,0,0,0.0,103,20.6
Stewart Howell,104792,QB,TENN MARTN,1,3.61,2.23,3.8,5.58,12,310,50.0,4,4,17.5,1.7,0,1,25.0,50.0,2,1,0.0,5,41.7,0,1,,,,,63.8,78.8,68.1,,78.2,,,,,0,0,5,100.0,74.0,20.0,1,0,0,0,0,0,0.0,29,7.3,50.0,2,2,2.5,4.97,0,0,0.0,50.0,1,4,0.0,7,58.3,0,2,,,,,64.6,39.2,69.1,,38.5,,54.7,,,0,0,7,25.0,77.1,14.3,1,4,0,0,0,0,0.0,16,8.0
Alex Piccirilli,109065,QB,STETSON,1,3.54,2.52,3.86,7.0,11,302,0.0,2,2,4.5,2.07,0,0,0.0,0.0,0,1,,3,27.3,0,0,,,,,62.7,60.3,66.6,,60.2,,,,,0,0,3,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0,33.3,3,3,12.3,4.09,0,0,0.0,33.3,1,5,0.0,8,72.7,0,0,,,,,64.9,39.1,69.5,,41.5,,57.3,,,0,0,8,80.0,42.4,50.0,4,1,0,0,0,0,0.0,-5,-1.7
Carson Beck,124010,QB,GEORGIA,1,2.67,2.45,,4.9,11,173,80.0,5,6,7.4,1.8,1,1,16.7,66.7,4,1,0.0,6,54.5,0,3,,,,,64.2,80.1,68.6,,79.6,,,,,0,0,6,0.0,129.9,0.0,0,0,0,0,1,0,0.0,47,7.8,25.0,4,4,17.8,3.72,0,0,0.0,25.0,1,2,0.0,5,45.5,0,1,,,,,63.8,32.7,68.1,,38.3,,56.4,,,0,1,5,0.0,18.8,0.0,0,1,0,0,0,1,20.0,30,7.5
Jake Davis,149583,QB,PRESBYTERN,1,2.47,2.29,2.7,3.9,11,271,50.0,6,6,10.8,2.07,0,0,0.0,50.0,3,2,0.0,6,54.5,0,2,,,,,64.2,29.8,68.6,,30.0,,,,,0,0,6,0.0,75.7,0.0,0,0,0,0,0,2,33.3,46,7.7,33.3,3,3,14.3,2.96,0,1,33.3,33.3,1,4,0.0,5,45.5,0,1,,,,,64.2,56.6,68.6,,53.1,,61.9,,,0,0,6,25.0,120.8,20.0,1,1,0,0,1,1,16.7,37,12.3
Jameson Wang,148782,QB,CORNELL,1,2.47,2.35,3.7,,11,147,85.7,7,7,3.9,1.86,0,0,0.0,85.7,6,2,0.0,7,63.6,0,3,,,,,64.6,61.6,69.1,,61.4,,,,,0,1,7,0.0,62.2,0.0,0,0,0,0,0,1,14.3,59,8.4,33.3,3,3,9.0,3.55,0,0,0.0,33.3,1,3,0.0,4,36.4,0,0,,,,,63.3,26.2,67.4,,26.5,,,,,0,1,4,33.3,2.8,25.0,1,0,0,0,0,1,25.0,4,1.3
Ryan Hilinski,71295,QB,NWESTERN,1,2.59,2.59,,,11,256,100.0,2,2,0.5,1.35,0,0,0.0,100.0,2,0,0.0,2,18.2,0,1,,,,,61.8,73.4,65.5,,72.9,,,,,0,0,2,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,75.0,8,9,8.3,2.87,0,0,0.0,66.7,6,3,0.0,9,81.8,0,1,,,,,65.1,55.0,69.8,,54.9,,,,,0,1,9,0.0,43.5,0.0,0,0,0,1,0,1,11.1,55,6.1
Zach Borisch,83230,HB,IDAHO,1,4.29,4.11,,5.9,10,185,0.0,2,2,6.0,2.15,0,0,0.0,0.0,0,0,,2,20.0,0,0,,,,,61.8,55.1,65.5,,55.2,,,,,0,1,2,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,83.3,6,7,6.2,4.83,0,0,0.0,71.4,5,3,0.0,8,80.0,0,3,,,,,64.9,72.9,69.5,,77.9,,57.0,,,0,0,8,0.0,111.6,0.0,0,1,0,1,0,0,0.0,84,12.0
Drake Maye,143969,QB,N CAROLINA,1,2.89,2.4,7.3,,10,245,80.0,5,5,7.6,1.8,0,1,20.0,60.0,3,0,25.0,5,50.0,1,3,,,,,63.8,68.7,68.1,,68.3,,,,,0,0,5,,67.9,0.0,0,0,0,0,0,0,0.0,19,3.8,100.0,4,4,16.8,3.98,0,0,0.0,100.0,4,1,0.0,5,50.0,0,3,,,,,64.6,49.7,69.1,,49.7,,,,,0,0,7,100.0,158.3,20.0,1,0,0,0,1,0,0.0,70,17.5
Trazon Connley,75885,QB,PRVIEW A&M,1,2.93,2.13,,4.8,10,270,20.0,5,5,13.4,1.78,0,2,33.3,20.0,1,1,0.0,5,50.0,0,0,,,,,64.2,91.8,68.6,,91.5,,,,,0,0,6,0.0,39.6,0.0,0,0,0,0,0,0,0.0,5,1.0,0.0,2,2,11.0,4.08,0,0,0.0,0.0,0,1,,5,50.0,0,2,,,,,63.8,46.7,68.1,,31.4,,65.2,,,0,0,5,0.0,39.6,0.0,0,3,0,0,0,1,20.0,0,0.0
Cade Fortin,77620,QB,USF,1,2.23,2.01,,4.2,10,327,62.5,8,8,3.9,1.83,0,0,0.0,62.5,5,0,0.0,8,80.0,0,2,,,,,64.9,52.6,69.5,,52.6,,,,,0,0,8,,76.0,0.0,0,0,0,0,0,0,0.0,42,5.3,100.0,1,1,3.0,3.85,0,0,0.0,0.0,0,2,100.0,2,20.0,1,1,,,,,61.8,69.8,65.5,,60.6,,63.7,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Kingsley Ifedi,60367,QB,NC A&T,1,2.76,2.28,,4.7,10,246,66.7,6,6,0.2,2.02,0,0,0.0,50.0,3,1,25.0,6,60.0,1,2,,,,,64.2,29.3,68.6,,29.4,,,,,0,0,6,0.0,62.5,0.0,0,0,0,0,0,1,16.7,27,4.5,50.0,2,2,6.5,3.88,0,0,0.0,50.0,1,2,0.0,4,40.0,0,1,,,,,63.3,26.8,67.4,,27.2,,52.6,,,0,1,4,0.0,35.4,0.0,0,2,0,0,0,1,25.0,15,7.5
Jaylan Adams,89133,QB,CITADEL,1,2.68,2.75,2.1,,9,139,75.0,4,4,13.8,2.1,0,0,0.0,75.0,3,2,0.0,5,55.6,0,2,,,,,63.8,70.3,68.1,,69.9,,,,,0,0,5,50.0,137.5,20.0,1,0,0,0,1,0,0.0,32,8.0,33.3,3,4,26.0,3.4,0,1,25.0,25.0,1,3,0.0,4,44.4,0,1,,,,,63.3,55.3,67.4,,55.3,,,,,0,0,4,0.0,43.8,0.0,0,0,0,1,0,1,25.0,16,4.0
Kyle McCord,145053,QB,OHIO STATE,1,2.67,2.24,,6.1,9,260,100.0,3,4,-0.7,1.43,1,0,0.0,75.0,3,0,0.0,4,44.4,0,1,,,,,63.3,70.4,67.4,,70.0,,,,,0,0,4,,83.3,0.0,0,0,0,0,0,0,0.0,18,4.5,25.0,4,4,8.5,3.66,0,0,0.0,25.0,1,2,0.0,5,55.6,0,0,,,,,63.8,31.5,68.1,,33.6,,57.3,,,0,1,5,0.0,0.0,0.0,0,1,0,0,0,1,20.0,-1,-0.3
Sean Clifford,51708,QB,PENN STATE,1,3.17,3.03,4.3,,9,266,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0.0,1,11.1,0,0,,,,,60.3,60.4,63.6,,60.4,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,16.7,6,7,2.8,3.31,1,0,0.0,14.3,1,7,0.0,8,88.9,0,1,,,,,65.1,32.4,69.8,,32.6,,,,,0,0,9,14.3,39.6,12.5,1,0,0,0,0,0,0.0,17,2.4
Hunter Dekkers,122511,QB,IOWA STATE,1,2.52,2.52,,,9,193,71.4,7,7,7.7,1.71,0,0,0.0,57.1,4,2,20.0,7,77.8,1,1,,,,,64.6,60.4,69.1,,60.2,,,,,0,0,7,0.0,101.8,0.0,0,0,0,0,1,0,0.0,14,2.0,50.0,2,2,15.0,5.35,0,0,0.0,50.0,1,2,0.0,2,22.2,0,1,,,,,61.8,26.9,65.5,,27.2,,,,,0,1,2,0.0,35.4,0.0,0,0,0,0,0,1,50.0,15,7.5
Joe Milton III,82151,QB,TENNESSEE,1,2.84,2.23,6.1,3.9,9,307,100.0,4,4,-0.8,1.55,0,0,0.0,100.0,4,0,0.0,4,44.4,0,2,,,,,63.3,60.1,67.4,,60.0,,,,,0,0,4,,90.6,0.0,0,0,0,0,0,0,0.0,23,5.8,33.3,3,3,22.3,3.88,0,0,0.0,33.3,1,3,0.0,5,55.6,0,0,,,,,63.8,51.9,68.1,,55.6,,57.3,,,0,0,5,33.3,42.4,20.0,1,1,0,0,0,0,0.0,9,3.0
Frank Gore Jr.,121457,HB,SO MISS,1,2.63,2.63,,,8,296,75.0,4,4,17.8,1.53,0,1,25.0,75.0,3,0,0.0,4,50.0,0,2,,,,,63.3,68.2,67.4,,67.9,,,,,0,0,4,,156.3,0.0,0,0,0,0,2,0,0.0,55,13.8,33.3,3,4,14.3,3.73,0,0,0.0,25.0,1,3,0.0,4,50.0,0,1,,,,,63.3,41.3,67.4,,41.6,,,,,0,1,4,0.0,8.3,0.0,0,0,0,1,0,1,25.0,20,5.0
Shannon Patrick,82081,QB,BETH COOK,1,1.9,1.9,,,8,119,83.3,6,6,7.3,1.6,0,1,16.7,83.3,5,0,0.0,6,75.0,0,1,,,,,64.2,80.8,68.6,,80.2,,,,,0,0,6,,93.8,0.0,0,0,0,0,0,0,0.0,39,6.5,0.0,2,2,10.0,2.8,0,0,0.0,0.0,0,1,,2,25.0,0,0,,,,,61.8,57.2,65.5,,57.2,,,,,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Connor Genal,98366,QB,NEW MEXICO,1,2.7,2.7,2.7,,7,241,50.0,2,2,8.5,1.75,0,0,0.0,0.0,0,0,100.0,2,28.6,1,0,,,,,61.8,27.4,65.5,,27.7,,,,,0,1,2,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0,33.3,3,3,11.7,3.08,0,0,0.0,33.3,1,4,0.0,5,71.4,0,1,,,,,63.3,61.0,68.1,,60.8,,,,,0,0,5,50.0,52.1,40.0,2,0,0,0,0,0,0.0,16,5.3
Xavier Shepherd,104767,QB,KENNESAW,1,2.74,2.24,3.2,4.8,7,200,50.0,4,4,16.3,1.88,0,1,25.0,50.0,2,0,0.0,4,57.1,0,1,,,,,63.3,65.0,67.4,,64.7,,,,,0,0,4,,72.9,0.0,0,0,0,0,0,0,0.0,28,7.0,100.0,1,1,21.0,3.9,0,1,50.0,100.0,1,2,0.0,3,42.9,0,1,,,,,63.3,68.5,67.4,,74.7,,57.3,,,0,0,4,50.0,118.8,33.3,1,1,0,0,0,0,0.0,24,24.0
