player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Ty Pennington,185022,QB,N ARIZONA,1,2.44,2.11,2.5,5.75,28,252,93.3,15,15,7.5,1.82,0,1,5.9,93.3,14,3,0.0,18,64.3,0,11,,,,67.1,81.5,72.4,80.8,,,,0,0,20,100.0,158.3,16.7,3,0,0,0,2,0,0.0,190,12.7,80.0,5,6,6.2,3.55,0,0,0.0,66.7,4,3,0.0,10,35.7,0,1,,,,65.8,54.2,70.7,51.2,,62.1,,0,0,12,66.7,72.9,20.0,2,2,0,1,0,1,8.3,22,3.7
Will Howard,122599,QB,OHIO STATE,1,2.62,2.49,2.7,5.5,28,260,66.7,15,15,1.9,1.91,0,0,0.0,66.7,10,5,0.0,16,57.1,0,4,,,,66.5,47.5,71.6,47.4,,,,0,1,16,20.0,79.0,6.3,1,0,0,0,1,1,6.3,97,6.5,77.8,9,9,17.4,3.57,0,1,11.1,66.7,6,5,14.3,12,42.9,1,4,,,,65.8,90.4,70.7,91.4,,57.3,,0,0,12,40.0,134.0,16.7,2,1,0,0,1,0,0.0,85,9.4
Ayden Pereira,159129,QB,MERRIMACK,1,3.07,2.66,3.37,4.44,27,385,62.5,8,8,2.0,1.75,0,0,0.0,62.5,5,1,0.0,8,29.6,0,3,,,,64.9,55.9,69.5,55.8,,,,0,0,8,0.0,77.6,0.0,0,0,0,0,0,0,0.0,45,5.6,50.0,8,11,23.5,3.62,0,0,0.0,36.4,4,10,0.0,19,70.4,0,5,,,,67.0,77.2,72.2,62.4,,79.7,,1,0,19,30.0,62.3,15.8,3,5,0,2,0,0,0.0,79,7.2
Tyler Riddell,102355,QB,GARD-WEBB,1,2.8,2.72,1.7,6.0,27,171,75.0,12,12,7.4,1.72,0,0,0.0,66.7,8,2,11.1,13,48.1,1,6,,,,65.8,82.2,71.0,81.5,,,,0,0,13,50.0,121.9,7.7,1,0,0,0,1,0,0.0,105,8.8,90.9,11,13,6.8,3.81,0,0,0.0,76.9,10,6,0.0,14,51.9,0,7,,,,66.4,92.1,71.4,91.4,,64.1,,0,0,15,0.0,100.8,0.0,0,1,0,2,0,0,0.0,108,8.3
Carter Peevy,129563,QB,MAINE,1,2.88,2.73,3.0,6.3,27,212,63.6,11,12,5.9,1.88,1,0,0.0,58.3,7,1,0.0,13,48.1,0,5,,,,66.0,76.9,71.0,76.4,,,,0,0,13,100.0,96.9,7.7,1,0,0,0,1,0,0.0,53,4.4,60.0,10,12,9.7,3.81,0,1,8.3,50.0,6,7,0.0,14,51.9,0,2,,,,66.2,65.7,71.2,68.4,,57.0,,0,0,14,14.3,68.1,7.1,1,1,0,2,0,0,0.0,70,5.8
Connor Watkins,108971,QB,VILLANOVA,1,2.9,2.76,3.7,,27,334,63.6,11,11,8.5,2.13,0,0,0.0,54.5,6,2,14.3,12,44.4,1,1,,,,65.8,58.1,70.7,57.9,,,,0,0,12,50.0,66.9,8.3,1,0,0,0,0,0,0.0,51,4.6,33.3,12,12,22.0,3.51,0,1,7.7,33.3,4,6,0.0,15,55.6,0,2,,,,66.5,52.7,71.6,52.7,,,,0,0,16,50.0,64.2,20.0,3,0,0,0,0,0,0.0,99,8.3
Darius Perrantes,103934,QB,DUQUESNE,1,2.54,2.36,,7.0,26,155,70.6,17,17,12.1,1.96,0,2,11.1,64.7,11,0,8.3,17,65.4,1,8,,,,66.8,69.8,72.0,69.3,,,,0,0,18,,147.3,0.0,0,0,0,0,2,0,0.0,222,13.1,25.0,8,8,21.6,3.62,0,0,0.0,25.0,2,2,0.0,9,34.6,0,2,,,,65.1,36.4,69.8,37.6,,57.8,,0,1,9,0.0,0.5,0.0,0,1,0,0,0,2,22.2,25,3.1
Luke Bailey,143172,QB,DRAKE,1,2.62,2.48,,5.9,26,153,93.3,15,15,2.5,1.98,0,0,0.0,80.0,12,5,14.3,15,57.7,2,5,,,,66.5,66.0,71.6,65.6,,,,0,1,16,0.0,92.2,0.0,0,0,0,0,1,1,6.3,112,7.5,80.0,10,10,14.6,3.48,0,2,20.0,60.0,6,3,25.0,11,42.3,2,4,,,,65.6,94.6,70.4,94.0,,64.3,,0,0,11,0.0,90.8,0.0,0,1,0,0,0,0,0.0,93,9.3
Caden Veltkamp,156642,QB,W KENTUCKY,1,2.53,2.3,2.9,4.6,26,346,92.3,13,13,5.2,1.74,0,0,0.0,84.6,11,2,8.3,13,50.0,1,4,,,,66.2,74.5,71.2,74.0,,,,0,0,14,0.0,143.6,0.0,0,0,0,0,1,0,0.0,160,12.3,66.7,9,9,15.9,3.32,0,1,11.1,66.7,6,4,0.0,13,50.0,0,6,,,,20.0,70.1,71.0,69.4,,61.8,,0,0,13,50.0,149.3,15.4,2,2,0,0,2,2,15.4,116,12.9
Matthew Downing,82120,QB,ELON,1,2.62,2.43,3.7,6.2,26,162,78.6,14,14,5.3,1.82,0,0,0.0,71.4,10,2,9.1,14,53.8,1,4,,,,66.2,62.3,71.2,62.0,,,,0,0,14,0.0,108.0,0.0,0,0,0,0,1,0,0.0,76,5.4,77.8,9,10,20.2,3.56,0,2,18.2,60.0,6,3,14.3,12,46.2,1,6,,,,66.4,77.0,71.4,73.1,,64.9,,0,0,15,33.3,143.8,8.3,1,1,0,1,2,0,0.0,175,17.5
Kevin Jennings,158272,QB,SMU,1,2.48,2.42,3.8,,26,287,76.9,13,14,5.2,1.75,1,0,0.0,71.4,10,5,0.0,14,53.8,0,5,,,,66.4,73.9,71.4,73.4,,,,0,0,15,0.0,106.8,0.0,0,0,0,0,0,0,0.0,152,10.9,90.0,10,11,13.8,3.33,0,1,9.1,63.6,7,2,22.2,12,46.2,2,6,,,,65.8,91.5,70.7,91.2,,,,0,0,12,50.0,146.8,8.3,1,0,0,1,2,0,0.0,154,14.0
Xzavier Vaughn,102342,QB,ALCORN ST,1,2.43,1.75,2.9,5.33,26,107,93.8,16,17,0.9,1.58,0,0,0.0,76.5,13,3,13.3,17,65.4,2,4,,,,66.7,77.0,71.8,76.5,,,,0,0,17,0.0,84.7,0.0,0,0,0,1,0,0,0.0,77,4.5,,0,2,,4.04,0,0,0.0,0.0,0,7,,9,34.6,0,0,,,,65.1,47.9,69.8,48.9,,56.0,,0,0,9,42.9,39.6,33.3,3,4,0,2,0,0,0.0,0,0.0
C.J. Henry,155870,QB,DELWARE ST,1,2.85,2.35,3.7,5.33,26,152,61.5,13,13,4.6,1.93,0,0,0.0,38.5,5,3,37.5,15,57.7,3,2,,,,66.4,57.5,71.4,57.3,,,,0,1,15,66.7,14.6,13.3,2,0,0,0,0,0,0.0,28,2.2,28.6,7,7,24.6,4.1,0,0,0.0,14.3,1,4,50.0,11,42.3,1,1,,,,65.6,42.5,70.4,48.7,,50.1,,0,1,11,25.0,0.0,9.1,1,3,0,0,0,1,9.1,16,2.3
Ron Peace,186224,QB,TXAMCO,1,2.43,2.33,2.65,4.3,26,1139,66.7,15,15,5.1,1.71,0,0,0.0,60.0,9,3,10.0,16,61.5,1,6,,,,66.7,42.5,71.8,42.7,,,,0,1,17,33.3,52.9,6.3,1,0,0,0,0,1,5.9,103,6.9,14.3,7,8,24.9,3.57,0,0,0.0,12.5,1,6,0.0,10,38.5,0,1,,,,65.4,29.5,70.1,29.9,,57.3,,0,1,10,16.7,5.7,10.0,1,1,0,1,0,2,20.0,35,4.4
CJ Bailey,183349,QB,NC STATE,1,3.31,2.86,3.65,5.4,26,248,88.9,9,9,6.3,1.99,0,0,0.0,88.9,8,1,0.0,9,34.6,0,4,,,,65.1,76.1,69.8,75.5,,,,0,0,9,0.0,146.5,0.0,0,0,0,0,2,0,0.0,87,9.7,100.0,10,11,12.1,4.01,0,1,8.3,90.9,10,5,0.0,17,65.4,0,10,,,,23.3,79.8,72.4,81.1,,62.1,,0,0,18,40.0,149.1,11.8,2,4,0,1,1,1,5.6,147,13.4
Darius Wilson,148492,QB,WM & MARY,1,3.05,2.52,,5.28,26,348,90.9,11,11,1.9,1.82,0,0,0.0,90.9,10,3,0.0,11,42.3,0,6,,,,65.6,76.1,70.4,75.7,,,,0,0,11,0.0,136.0,0.0,0,0,0,0,1,0,0.0,103,9.4,66.7,9,10,18.6,3.96,1,1,10.0,60.0,6,5,0.0,15,57.7,0,8,,,,66.4,88.0,71.4,89.1,,65.0,,0,0,15,0.0,137.5,0.0,0,5,0,0,1,0,0.0,138,13.8
Liam O'Brien,164675,QB,PENN,1,2.54,2.41,4.1,,26,267,80.0,15,15,8.5,1.81,0,0,0.0,73.3,11,1,8.3,15,57.7,1,6,,,,66.4,79.6,71.4,78.9,,,,0,0,15,0.0,129.2,0.0,0,0,0,0,2,0,0.0,95,6.3,77.8,9,9,14.8,3.53,0,0,0.0,77.8,7,4,0.0,11,42.3,0,5,,,,65.6,75.7,70.4,75.1,,,,0,0,11,50.0,118.8,18.2,2,0,0,0,0,0,0.0,152,16.9
Carson Jones,159807,QB,FURMAN,1,2.65,2.5,3.55,4.2,25,170,91.7,12,12,2.8,1.96,0,0,0.0,91.7,11,5,0.0,13,52.0,0,5,,,,66.0,67.8,71.0,67.4,,,,0,0,13,20.0,119.8,7.7,1,0,0,0,1,1,7.7,73,6.1,40.0,10,10,12.6,3.4,0,0,0.0,40.0,4,4,0.0,12,48.0,0,4,,,,65.8,36.0,70.7,31.2,,64.2,,0,1,12,25.0,13.3,8.3,1,1,0,0,0,2,16.7,42,4.2
Jackson Berry,147830,QB,SO UTAH,1,3.12,2.56,4.8,4.93,25,298,72.7,11,11,5.0,1.95,0,0,0.0,72.7,8,0,0.0,11,44.0,0,5,,,,65.6,65.7,70.4,65.3,,,,0,0,11,,83.9,0.0,0,0,0,0,0,0,0.0,56,5.1,66.7,6,8,9.2,4.04,0,0,0.0,50.0,4,7,0.0,14,56.0,0,3,,,,66.2,50.2,71.2,50.8,,56.9,,0,0,14,28.6,56.3,14.3,2,4,0,2,0,0,0.0,20,2.5
Aidan Warner,177520,QB,FLORIDA,1,3.18,2.8,6.1,5.6,25,163,40.0,10,10,6.2,1.87,0,0,0.0,30.0,3,0,25.0,10,40.0,1,1,,,,65.4,48.1,70.1,48.2,,,,0,0,10,,39.6,0.0,0,0,0,0,0,0,0.0,11,1.1,40.0,10,12,13.5,4.05,0,1,8.3,33.3,4,8,0.0,15,60.0,0,3,,,,66.4,30.2,0.0,35.6,,57.0,,0,1,15,25.0,14.2,13.3,2,1,0,2,0,2,13.3,55,4.6
Blake Horvath,162555,QB,NAVY,1,2.86,2.58,3.2,5.4,25,237,40.0,5,6,14.0,1.9,0,0,0.0,33.3,2,2,0.0,7,28.0,0,1,,,,64.6,51.7,69.1,51.7,,,,1,0,7,50.0,42.4,14.3,1,0,0,0,0,1,14.3,9,1.5,57.1,14,15,17.6,3.23,0,0,0.0,53.3,8,7,0.0,18,72.0,0,4,,,,67.0,50.1,72.2,43.7,,70.0,,0,2,19,14.3,37.8,5.6,1,2,0,1,0,2,10.5,111,7.4
Davis Warren,73940,QB,MICHIGAN,1,3.27,3.18,3.1,5.5,25,222,62.5,8,9,2.9,1.9,1,0,0.0,55.6,5,0,0.0,9,36.0,0,2,,,,65.1,54.8,69.8,54.7,,,,0,0,9,,66.0,0.0,0,0,0,0,0,0,0.0,38,4.2,83.3,12,14,11.3,4.04,1,1,7.1,57.1,8,5,20.0,16,64.0,2,6,,,,22.2,70.1,71.6,72.4,,57.3,,0,0,16,20.0,127.1,6.3,1,1,0,1,2,1,6.3,127,9.1
JaCobian Morgan,123050,QB,JACKSON ST,1,2.87,2.6,,5.75,24,194,69.2,13,13,6.8,1.96,0,2,15.4,69.2,9,3,0.0,13,54.2,0,5,,,,66.0,73.0,71.0,72.5,,,,0,1,13,0.0,99.4,0.0,0,0,0,0,2,1,7.7,100,7.7,85.7,7,9,17.6,3.94,0,1,11.1,55.6,5,5,16.7,11,45.8,1,4,,,,65.8,83.8,70.7,90.1,,56.9,,1,0,12,0.0,125.7,0.0,0,2,0,1,1,0,0.0,87,9.7
Seth Morgan,103954,QB,NEW HAMP,1,2.58,2.48,3.7,5.0,24,240,69.2,13,13,8.8,2.01,0,1,7.1,69.2,9,2,0.0,14,58.3,0,6,,,,66.4,70.1,71.4,69.6,,,,0,0,15,50.0,127.6,7.1,1,0,0,0,2,0,0.0,88,6.8,66.7,6,7,9.3,3.77,0,0,0.0,57.1,4,6,0.0,9,37.5,0,5,,,,65.1,54.2,69.8,48.7,,64.2,,0,0,9,16.7,141.4,11.1,1,1,0,1,1,1,11.1,120,17.1
Jacolby Criswell,122830,QB,N CAROLINA,1,3.33,2.71,4.4,4.9,24,245,100.0,8,8,1.3,2.0,0,0,0.0,100.0,8,1,0.0,8,33.3,0,5,,,,64.9,86.0,69.5,85.3,,,,0,0,8,0.0,158.3,0.0,0,0,0,0,1,0,0.0,131,16.4,55.6,9,9,20.6,3.99,0,0,0.0,55.6,5,11,0.0,16,66.7,0,7,,,,66.8,61.1,72.0,68.3,,52.7,,0,0,18,9.1,85.4,6.3,1,6,0,0,0,0,0.0,80,8.9
Kia'i Keone,179368,QB,N COLORADO,1,2.12,2.12,,,24,253,66.7,18,18,6.9,1.88,0,0,0.0,50.0,9,1,25.0,18,75.0,3,3,,,,66.8,55.7,72.0,55.6,,,,0,2,18,0.0,16.9,0.0,0,0,0,0,0,1,5.6,55,3.1,83.3,6,6,8.0,2.83,0,0,0.0,66.7,4,0,20.0,6,25.0,1,2,,,,63.8,68.5,68.6,68.2,,,,0,0,6,,88.2,0.0,0,0,0,0,0,0,0.0,44,7.3
Jackson Arnold,173684,QB,OKLAHOMA,1,3.12,2.85,,4.97,24,261,80.0,10,10,7.3,1.9,0,0,0.0,80.0,8,0,0.0,10,41.7,0,4,,,,65.4,80.0,70.1,79.4,,,,0,0,10,,95.0,0.0,0,0,0,0,0,0,0.0,68,6.8,87.5,8,11,14.1,3.99,0,1,9.1,63.6,7,7,0.0,14,58.3,0,6,,,,66.4,70.6,71.4,78.3,,54.4,,1,0,15,0.0,146.8,0.0,0,3,0,2,2,0,0.0,156,14.2
Hunter Watson,183993,QB,SM HOUSTON,1,2.48,2.43,3.1,2.8,24,281,71.4,14,14,4.5,1.79,0,0,0.0,71.4,10,2,0.0,14,58.3,0,4,,,,66.2,72.3,71.2,71.9,,,,0,1,14,0.0,61.6,0.0,0,0,0,0,0,0,0.0,100,7.1,50.0,8,8,13.8,3.43,0,0,0.0,50.0,4,4,0.0,10,41.7,0,2,,,,65.4,50.9,70.1,52.7,,57.8,,0,0,10,25.0,67.7,10.0,1,1,0,0,0,1,10.0,46,5.8
Elijah Owens,171426,QB,INDIANA ST,1,3.55,3.06,3.5,6.57,23,191,85.7,7,7,-0.9,1.76,0,0,0.0,85.7,6,2,0.0,7,30.4,0,3,,,,64.9,50.1,69.5,50.0,,,,0,0,8,0.0,144.3,0.0,0,0,0,0,1,0,0.0,64,9.1,54.5,11,11,16.4,4.34,0,2,16.7,54.5,6,6,0.0,16,69.6,0,9,,,,66.7,83.7,71.8,72.7,,79.6,,0,0,17,33.3,115.3,12.5,2,3,0,0,1,1,5.9,99,9.0
Brock Vandagriff,146713,QB,KENTUCKY,1,2.63,2.14,2.6,5.5,23,202,90.0,10,10,3.0,1.53,0,0,0.0,80.0,8,1,11.1,11,47.8,1,3,,,,65.6,64.6,70.4,64.3,,,,0,0,11,100.0,137.1,9.1,1,0,0,0,1,0,0.0,89,8.9,50.0,6,7,15.0,3.65,0,0,0.0,28.6,2,8,33.3,12,52.2,1,2,,,,66.0,58.0,71.2,48.6,,68.6,,0,1,14,25.0,7.7,16.7,2,3,0,1,0,0,0.0,34,4.9
Quentin Hayes,186423,QB,AIR FORCE,1,2.97,2.38,3.22,5.2,23,101,62.5,8,8,5.8,1.87,0,0,0.0,50.0,4,3,20.0,9,39.1,1,2,,,,65.1,42.3,69.8,42.5,,,,0,1,9,33.3,17.7,11.1,1,0,0,0,0,1,11.1,26,3.3,60.0,5,6,10.8,3.67,0,0,0.0,50.0,3,11,0.0,14,60.9,0,2,,,,66.4,48.8,71.4,50.0,,56.2,,0,0,15,45.5,63.2,35.7,5,3,0,1,0,0,0.0,28,4.7
Cole Freeman,145032,QB,COLUMBIA,1,2.8,2.59,4.0,4.6,23,145,78.6,14,14,4.8,1.86,0,0,0.0,71.4,10,3,9.1,14,60.9,1,7,,,,66.4,76.0,71.4,75.4,,,,0,0,15,0.0,91.4,0.0,0,0,0,0,0,0,0.0,100,7.1,40.0,5,6,19.2,4.26,0,1,16.7,33.3,2,7,0.0,9,39.1,0,2,,,,17.1,50.9,69.8,45.0,,64.3,,0,0,9,28.6,108.3,22.2,2,1,0,1,1,2,22.2,56,9.3
Carter Cravens,150714,QB,MOREHEAD,1,3.13,2.63,4.3,5.3,23,234,66.7,6,6,7.2,1.77,0,0,0.0,66.7,4,1,0.0,6,26.1,0,2,,,,64.2,47.8,68.6,47.9,,,,0,1,6,0.0,96.5,0.0,0,0,0,0,1,1,16.7,56,9.3,66.7,12,12,19.3,3.61,0,1,6.7,66.7,8,11,0.0,17,73.9,0,8,,,,67.1,88.1,72.4,81.9,,74.0,,0,0,20,18.2,145.8,11.8,2,3,0,0,2,0,0.0,140,11.7
Braylon Braxton,144442,QB,MARSHALL,1,2.85,2.67,3.1,4.25,23,214,77.8,9,9,1.1,1.48,0,0,0.0,77.8,7,0,0.0,9,39.1,0,5,,,,65.1,68.1,69.8,67.8,,,,0,0,9,,104.2,0.0,0,0,0,0,0,0,0.0,81,9.0,50.0,6,10,28.7,3.73,1,1,9.1,30.0,3,7,0.0,14,60.9,0,4,,,,22.2,57.7,71.6,62.3,,53.1,,0,0,16,28.6,95.8,14.3,2,2,0,3,1,1,6.3,85,8.5
Diego Pavia,156927,QB,VANDERBILT,1,3.34,3.27,,4.9,23,333,16.7,6,6,17.5,2.15,0,0,0.0,16.7,1,2,0.0,6,26.1,0,0,,,,64.6,53.0,69.1,53.0,,,,0,0,7,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.2,61.5,13,16,14.8,3.76,0,3,15.8,50.0,8,11,0.0,17,73.9,0,6,,,,67.1,75.5,72.4,77.3,,57.3,,0,0,20,0.0,118.8,0.0,0,1,0,3,2,1,5.0,136,8.5
Amari Odom,178686,QB,WOFFORD,1,3.15,2.82,4.6,5.75,23,350,80.0,5,5,6.0,1.94,0,0,0.0,60.0,3,2,25.0,5,21.7,1,2,,,,63.8,57.5,68.1,57.4,,,,0,0,5,0.0,75.4,0.0,0,0,0,0,0,0,0.0,28,5.6,71.4,14,15,19.1,3.49,0,1,6.3,60.0,9,11,10.0,18,78.3,1,7,,,,13.0,59.8,72.2,68.7,,43.9,,0,1,19,9.1,72.9,5.6,1,2,0,1,0,2,10.5,175,11.7
Gino English,99576,QB,E TENN ST,1,2.38,2.05,3.6,4.03,23,157,78.6,14,15,14.4,1.9,1,3,20.0,73.3,11,2,0.0,15,65.2,0,7,,,,66.4,92.3,71.4,92.0,,,,0,1,15,0.0,123.9,0.0,0,0,0,0,2,0,0.0,176,11.7,75.0,4,4,22.0,3.28,0,1,25.0,75.0,3,6,0.0,8,34.8,0,3,,,,64.9,84.9,69.5,90.7,,58.7,,0,0,8,16.7,116.7,12.5,1,3,0,0,0,0,0.0,83,20.8
Jordan McCloud,101058,QB,TEXAS ST,1,2.75,2.28,3.15,5.27,23,314,81.8,11,11,2.3,1.87,0,0,0.0,81.8,9,2,0.0,11,47.8,0,2,,,,65.8,59.2,70.7,59.0,,,,0,0,12,0.0,83.3,0.0,0,0,0,0,0,0,0.0,44,4.0,60.0,5,7,15.0,3.55,0,0,0.0,42.9,3,7,0.0,12,52.2,0,2,,,,19.2,48.0,70.7,36.6,,67.5,,2,0,12,28.6,64.0,16.7,2,3,0,0,0,1,8.3,44,6.3
Kareem Keye,197767,QB,ALABAMA ST,1,2.28,2.21,3.8,,23,105,92.9,14,15,4.6,1.79,1,0,0.0,80.0,12,0,7.7,15,65.2,1,3,,,,66.4,71.6,71.4,71.2,,,,0,0,15,,113.6,0.0,0,0,0,0,1,0,0.0,89,5.9,40.0,5,7,22.0,3.2,0,0,0.0,28.6,2,3,0.0,8,34.8,0,2,,,,15.7,40.2,69.5,40.4,,,,1,0,8,33.3,65.2,12.5,1,0,0,1,0,1,12.5,64,9.1
Jayden Johannsen,108935,QB,MURRAY ST,1,1.98,1.67,2.6,3.63,22,236,93.8,16,16,2.3,1.54,0,0,0.0,87.5,14,1,6.7,16,72.7,1,4,,,,66.7,61.8,71.8,61.5,,,,0,1,17,0.0,65.4,0.0,0,0,0,0,0,1,5.9,95,5.9,0.0,2,2,6.0,3.13,0,0,0.0,0.0,0,4,,6,27.3,0,0,,,,64.2,29.7,68.6,32.2,,51.1,,0,0,6,25.0,39.6,16.7,1,3,0,0,0,1,16.7,0,0.0
Taylen Green,145996,QB,ARKANSAS,1,3.29,3.11,3.22,4.65,21,111,100.0,3,3,4.7,2.23,0,0,0.0,100.0,3,1,0.0,4,19.0,0,3,,,,10.7,31.5,67.4,31.9,,,,0,0,4,100.0,118.8,25.0,1,0,0,0,0,1,25.0,49,16.3,70.0,10,11,9.9,3.54,0,0,0.0,63.6,7,9,0.0,17,81.0,0,4,,,,66.8,56.1,72.0,54.5,,61.6,,0,0,18,44.4,96.4,23.5,4,2,0,1,0,1,5.6,109,9.9
Jace Wilson,149892,QB,TEXAS STHN,1,3.33,2.49,5.08,4.93,21,313,75.0,8,8,2.8,1.88,0,0,0.0,50.0,4,0,33.3,8,38.1,2,1,,,,64.9,60.0,69.5,59.8,,,,0,0,8,,96.4,0.0,0,0,0,0,1,0,0.0,25,3.1,25.0,4,6,37.0,4.22,0,0,0.0,16.7,1,7,0.0,13,61.9,0,2,,,,66.0,35.5,71.0,29.0,,64.1,,1,1,13,57.1,46.5,30.8,4,3,0,1,1,2,15.4,28,4.7
Whitt Newbauer,188566,QB,MERCER,1,2.15,2.08,2.57,,21,219,71.4,14,14,7.1,1.85,0,1,7.1,64.3,9,5,10.0,15,71.4,1,4,,,,66.4,72.7,71.4,72.2,,,,0,0,15,20.0,76.8,6.7,1,0,0,0,0,0,0.0,71,5.1,50.0,4,4,20.3,2.9,0,2,50.0,50.0,2,4,0.0,6,28.6,0,2,,,,64.2,60.5,68.6,60.3,,,,0,0,6,50.0,135.4,33.3,2,0,0,0,1,1,16.7,53,13.3
Cam Miller,125299,QB,N DAK ST,1,2.81,2.64,,6.3,21,250,90.9,11,11,5.7,1.98,0,0,0.0,81.8,9,2,10.0,11,52.4,1,5,,,,65.6,86.4,70.4,85.6,,,,0,0,11,0.0,136.9,0.0,0,0,0,0,2,0,0.0,81,7.4,88.9,9,9,15.2,3.73,0,1,11.1,88.9,8,0,0.0,10,47.6,0,5,,,,65.4,91.1,70.1,92.2,,57.0,,0,0,10,,118.8,0.0,0,1,0,0,0,0,0.0,135,15.0
Cam'Ron Ransom,147110,QB,BETH COOK,1,2.75,2.67,,4.3,21,119,100.0,13,13,0.2,1.75,0,1,7.1,100.0,13,3,0.0,13,61.9,0,3,,,,66.2,84.5,71.2,83.8,,,,0,0,14,0.0,118.6,0.0,0,0,0,0,1,0,0.0,82,6.3,71.4,7,7,20.4,4.38,0,2,22.2,71.4,5,4,0.0,8,38.1,0,3,,,,17.6,68.5,70.1,71.2,,57.3,,0,0,10,0.0,153.3,0.0,0,1,0,0,1,1,10.0,117,16.7
Nick Evers,158082,QB,UCONN,1,3.26,2.88,4.65,4.33,21,146,83.3,6,6,1.3,2.22,0,0,0.0,66.7,4,2,20.0,6,28.6,1,2,,,,64.6,62.8,69.1,62.6,,,,0,0,7,0.0,76.4,0.0,0,0,0,0,0,0,0.0,27,4.5,66.7,9,10,10.8,3.67,0,0,0.0,60.0,6,6,0.0,15,71.4,0,3,,,,66.4,56.2,71.4,63.8,,50.1,,0,0,15,33.3,105.4,13.3,2,3,0,1,1,0,0.0,48,4.8
Tommy Mellott,147646,QB,MONTANA ST,1,2.66,2.59,4.2,,21,233,72.7,11,12,4.5,2.22,0,1,8.3,66.7,8,1,0.0,12,57.1,0,5,,,,65.8,54.4,70.7,54.2,,,,1,1,12,0.0,85.1,0.0,0,0,0,0,1,1,8.3,99,8.3,75.0,8,8,11.8,3.26,0,0,0.0,62.5,5,2,16.7,9,42.9,1,3,,,,65.1,63.1,69.8,62.8,,,,0,0,9,50.0,136.5,11.1,1,0,0,0,1,0,0.0,82,10.3
Jack Capaldi,163883,QB,FORDHAM,1,2.59,2.36,3.55,,21,168,72.7,11,11,6.5,1.81,0,1,9.1,72.7,8,0,0.0,11,52.4,0,6,,,,65.4,54.7,70.4,54.6,,,,0,1,11,,84.7,0.0,0,0,0,0,1,2,18.2,78,7.1,66.7,6,6,11.7,3.45,0,0,0.0,66.7,4,4,0.0,10,47.6,0,2,,,,18.0,59.7,70.1,59.5,,,,0,0,10,100.0,84.7,40.0,4,0,0,0,0,2,20.0,39,6.5
Jalen Daniels,191790,QB,NORFOLK,1,3.0,2.59,3.0,6.45,21,244,90.9,11,11,12.3,1.98,0,0,0.0,90.9,10,1,0.0,12,57.1,0,7,,,,65.8,92.4,70.7,92.1,,,,0,0,12,100.0,156.6,8.3,1,0,0,0,2,0,0.0,133,12.1,40.0,5,6,18.2,4.37,0,1,12.5,33.3,2,2,0.0,9,42.9,0,2,,,,65.6,54.8,70.4,59.9,,52.9,,0,0,11,50.0,59.7,11.1,1,2,0,1,0,0,0.0,43,7.2
Zeon Chriss,156733,QB,HOUSTON,1,2.93,1.95,3.38,4.72,20,182,100.0,8,8,0.8,1.68,0,0,0.0,100.0,8,1,0.0,8,40.0,0,2,,,,65.1,70.6,69.8,70.2,,,,0,0,9,0.0,118.8,0.0,0,0,0,0,1,0,0.0,14,1.8,100.0,3,3,19.3,3.76,0,1,33.3,100.0,3,8,0.0,12,60.0,0,5,,,,65.6,80.2,70.7,89.5,,59.6,,0,0,12,50.0,118.8,33.3,4,5,0,0,0,0,0.0,89,29.7
