player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Vincent Amendola,99580,QB,TOWSON,1,2.97,2.68,4.3,5.15,28,317,78.6,14,14,5.0,1.87,0,1,7.1,50.0,7,0,36.4,14,50.0,4,4,,,,66.2,76.2,71.2,75.7,,,,0,0,14,,88.4,0.0,0,0,0,0,1,0,0.0,70,5.0,50.0,8,10,12.0,4.06,0,0,0.0,30.0,3,7,25.0,14,50.0,1,1,,,,66.2,55.9,71.2,39.2,,80.9,,1,0,14,28.6,39.6,14.3,2,2,0,1,0,0,0.0,19,1.9
Fred Payton,82102,QB,MERCER,1,3.17,2.69,2.4,4.67,28,219,55.6,9,10,6.9,1.97,1,0,0.0,40.0,4,2,20.0,11,39.3,1,2,,,,65.6,43.2,70.4,43.4,,,,0,0,11,50.0,81.3,9.1,1,0,0,0,1,0,0.0,28,2.8,75.0,8,10,12.5,3.95,0,1,10.0,50.0,5,7,16.7,17,60.7,1,3,,,,66.7,39.7,0.0,46.6,,55.8,,0,1,17,0.0,32.1,0.0,0,7,0,2,0,1,5.9,67,6.7
Chevan Cordeiro,75886,QB,HAWAII,1,2.66,2.54,3.63,5.2,28,180,72.7,11,11,9.5,1.87,0,0,0.0,45.5,5,3,37.5,11,39.3,3,1,,,,65.6,55.6,70.4,55.5,,,,0,1,11,0.0,16.9,0.0,0,0,0,0,0,1,9.1,39,3.5,58.3,12,12,16.2,3.38,0,1,8.3,41.7,5,8,28.6,16,57.1,2,4,,,,66.5,57.4,71.6,59.3,,57.3,,0,1,16,37.5,79.9,18.8,3,1,0,0,1,1,6.3,144,12.0
Nic Baker,87541,QB,S ILLINOIS,1,2.39,2.39,,,28,295,64.3,14,14,7.2,1.72,0,1,6.3,64.3,9,4,0.0,14,50.0,0,4,,,,66.5,60.7,71.6,60.4,,,,0,0,16,0.0,108.9,0.0,0,0,0,0,1,1,6.3,99,7.1,71.4,14,14,14.6,3.06,0,2,12.5,64.3,9,4,10.0,14,50.0,1,5,,,,66.5,70.9,71.6,70.4,,,,0,0,16,0.0,121.1,0.0,0,0,0,0,1,0,0.0,140,10.0
Joe Fagnano,104768,QB,MAINE,1,2.71,2.6,,5.7,28,212,85.7,14,14,5.6,1.91,0,1,7.1,78.6,11,1,8.3,14,50.0,1,4,,,,66.2,79.5,71.2,78.8,,,,0,0,14,0.0,139.9,0.0,0,0,0,0,2,0,0.0,113,8.1,50.0,10,13,10.2,3.51,0,1,6.7,38.5,5,9,0.0,14,50.0,0,3,,,,66.5,49.5,71.6,51.3,,57.3,,1,0,16,0.0,64.9,0.0,0,1,0,2,0,1,6.3,96,7.4
Kohen Granier,63573,QB,NICHOLLS,1,2.35,2.24,,5.2,28,243,73.7,19,19,7.7,1.79,0,1,5.0,73.7,14,1,0.0,19,67.9,0,6,,,,67.1,58.8,72.4,58.6,,,,0,0,20,0.0,111.1,0.0,0,0,0,0,1,1,5.0,137,7.2,71.4,7,8,13.7,3.51,1,0,0.0,50.0,4,0,20.0,9,32.1,1,4,,,,65.6,67.3,70.4,63.2,,64.2,,0,0,11,,71.9,0.0,0,1,0,0,0,1,9.1,54,6.8
Marquez McCray,109056,QB,SACR HEART,1,3.72,3.36,4.9,5.85,27,280,88.9,9,9,3.8,1.74,0,0,0.0,77.8,7,0,12.5,9,33.3,1,3,,,,65.4,73.3,70.1,72.9,,,,0,0,10,,97.7,0.0,0,0,0,0,0,0,0.0,67,7.4,58.3,12,13,19.4,4.71,0,3,20.0,46.2,6,10,14.3,18,66.7,1,7,,,,67.1,87.0,72.4,87.2,,61.8,,0,1,20,30.0,81.3,16.7,3,2,0,1,1,0,0.0,147,11.3
Drew Plitt,39879,QB,BALL ST,1,2.24,2.1,,5.8,27,117,60.0,15,17,9.3,1.75,2,0,0.0,47.1,8,1,11.1,17,63.0,1,3,,,,66.7,52.5,71.8,52.4,,,,0,0,17,0.0,77.8,0.0,0,0,0,0,1,0,0.0,69,4.1,50.0,8,9,21.6,3.06,1,0,0.0,33.3,3,3,25.0,10,37.0,1,3,,,,65.6,50.7,70.4,46.0,,64.0,,0,0,11,0.0,56.3,0.0,0,1,0,0,0,1,9.1,57,6.3
Justin Lynch,144392,QB,TEMPLE,1,2.75,2.6,3.4,4.25,27,306,63.6,11,14,5.2,1.78,2,0,0.0,50.0,7,4,0.0,14,51.9,0,1,,,,66.2,29.8,71.2,29.9,,,,1,1,14,0.0,30.7,0.0,0,0,0,0,0,1,7.1,56,4.0,57.1,7,10,17.1,3.79,0,0,0.0,40.0,4,8,0.0,13,48.1,0,5,,,,66.5,54.9,71.6,44.6,,73.0,,0,1,16,12.5,22.1,7.7,1,2,0,3,0,1,6.3,63,6.3
Jack Zergiotis,97603,QB,UCONN,1,2.4,2.34,2.62,,27,146,70.0,10,13,4.8,1.87,1,0,0.0,38.5,5,4,28.6,16,59.3,2,1,,,,22.4,35.4,71.8,35.5,,,,0,2,17,75.0,7.1,18.8,3,0,0,2,0,2,11.8,34,2.6,62.5,8,8,9.4,3.17,0,0,0.0,50.0,4,6,20.0,11,40.7,1,3,,,,65.6,67.6,70.4,67.3,,,,0,0,11,50.0,72.9,27.3,3,0,0,0,0,0,0.0,56,7.0
Anthony Brown,40316,QB,OREGON,1,2.73,2.4,4.3,4.13,27,264,92.3,13,13,2.6,1.94,0,0,0.0,92.3,12,2,0.0,13,48.1,0,3,,,,66.0,70.7,71.0,70.3,,,,0,0,13,0.0,116.0,0.0,0,0,0,0,1,0,0.0,74,5.7,77.8,9,9,15.7,3.46,0,2,22.2,55.6,5,7,28.6,14,51.9,2,5,,,,66.2,91.8,71.2,83.3,,81.3,,0,0,14,14.3,76.6,7.1,1,4,0,0,0,0,0.0,61,6.8
Juwan Carter,91113,QB,NORFOLK,1,2.47,2.21,2.4,5.65,27,244,55.6,18,18,6.6,1.67,0,0,0.0,50.0,9,3,10.0,19,70.4,1,5,,,,67.1,45.7,72.4,45.8,,,,0,2,20,33.3,18.5,5.3,1,0,0,0,0,1,5.0,62,3.4,83.3,6,6,16.7,4.36,0,1,16.7,66.7,4,1,20.0,8,29.6,1,5,,,,64.9,90.6,69.5,91.2,,61.7,,0,0,8,0.0,141.0,0.0,0,2,0,0,1,0,0.0,63,10.5
Jared Lewis,108959,QB,DELWARE ST,1,3.19,3.04,2.95,4.47,27,152,60.0,5,5,10.8,2.2,0,0,0.0,60.0,3,4,0.0,5,18.5,0,2,,,,64.2,46.5,68.6,46.6,,,,0,1,6,0.0,89.6,0.0,0,0,0,0,1,1,16.7,45,9.0,52.9,17,17,16.4,3.41,0,3,16.7,47.1,8,8,11.1,22,81.5,1,7,,,,67.5,73.0,72.8,78.8,,50.6,,0,1,23,25.0,97.7,9.1,2,3,0,0,2,1,4.3,170,10.0
Devin Black,78526,QB,BETH COOK,1,2.31,1.99,3.03,4.35,27,119,53.3,15,15,11.9,1.63,0,1,6.7,33.3,5,6,37.5,16,59.3,3,4,,,,66.5,57.6,71.6,57.4,,,,0,0,16,16.7,52.6,6.3,1,0,0,0,0,1,6.3,82,5.5,60.0,5,6,9.8,3.31,0,0,0.0,50.0,3,7,0.0,11,40.7,0,2,,,,65.6,50.4,70.4,46.0,,62.6,,1,0,11,42.9,68.8,27.3,3,2,0,0,0,0,0.0,36,6.0
Cameron Friel,146195,QB,UNLV,1,2.61,2.38,5.5,,27,325,73.3,15,16,6.4,1.83,1,0,0.0,68.8,11,3,0.0,16,59.3,0,5,,,,66.5,59.0,71.6,58.8,,,,0,0,16,0.0,85.2,0.0,0,0,0,0,0,0,0.0,99,6.2,44.4,9,9,11.3,3.75,0,0,0.0,44.4,4,7,0.0,11,40.7,0,3,,,,19.2,34.9,70.7,35.4,,,,0,2,12,28.6,33.3,18.2,2,0,0,0,0,3,25.0,73,8.1
Mitch Davidson,138334,QB,YNGTOWN ST,1,2.79,2.33,3.9,6.2,27,353,61.5,13,15,12.2,1.93,1,1,6.7,53.3,8,4,0.0,15,55.6,0,6,,,,21.3,64.2,71.4,63.9,,,,1,1,15,0.0,90.8,0.0,0,0,0,0,2,2,13.3,117,7.8,50.0,6,7,22.2,3.87,0,1,11.1,28.6,2,11,33.3,12,44.4,1,1,,,,66.2,51.4,71.2,56.5,,51.9,,0,0,14,27.3,56.3,25.0,3,2,0,1,0,0,0.0,49,7.0
Zach Borisch,83230,HB,IDAHO,1,3.81,3.41,3.92,7.1,26,185,66.7,6,6,5.7,2.19,0,0,0.0,50.0,3,2,25.0,7,26.9,1,2,,,,64.6,61.2,69.1,61.0,,,,0,0,7,50.0,92.4,14.3,1,0,0,0,0,0,0.0,70,11.7,55.6,9,12,17.0,4.41,1,1,8.3,41.7,5,14,0.0,19,73.1,0,4,,,,67.0,44.5,72.2,47.8,,52.7,,0,0,19,35.7,94.8,26.3,5,2,0,2,1,2,10.5,87,7.3
Glendon McDaniel,78483,QB,SOUTHERN U,1,2.82,2.72,4.1,,26,297,83.3,12,12,1.6,1.94,0,0,0.0,83.3,10,1,0.0,12,46.2,0,3,,,,65.8,64.7,70.7,64.4,,,,0,0,12,0.0,93.8,0.0,0,0,0,0,0,0,0.0,78,6.5,54.5,11,12,12.6,3.58,0,0,0.0,50.0,6,7,0.0,14,53.8,0,4,,,,66.4,55.8,71.4,55.7,,,,0,1,15,28.6,70.8,14.3,2,0,0,1,1,0,0.0,98,8.2
Bryce Young,123943,QB,ALABAMA,1,2.41,2.18,3.0,4.7,26,103,94.1,17,17,6.9,1.78,0,2,11.8,88.2,15,6,6.3,17,65.4,1,11,,,,66.7,94.7,71.8,94.3,,,,0,0,17,0.0,153.8,0.0,0,0,0,0,4,0,0.0,194,11.4,100.0,6,6,8.7,3.59,0,1,16.7,100.0,6,5,0.0,9,34.6,0,4,,,,17.6,65.5,70.1,64.0,,62.0,,0,0,10,20.0,158.3,11.1,1,2,0,0,1,1,10.0,76,12.7
Garrett Shrader,98212,QB,SYRACUSE,1,2.85,2.05,3.45,5.08,26,304,61.5,13,13,5.8,1.78,0,0,0.0,53.8,7,2,12.5,14,53.8,1,1,,,,66.4,41.1,71.4,41.2,,,,0,0,15,50.0,59.5,7.1,1,0,0,0,0,1,6.7,28,2.2,50.0,4,4,13.3,4.09,0,1,20.0,50.0,2,9,0.0,12,46.2,0,2,,,,66.0,72.6,71.0,76.6,,60.2,,0,0,13,33.3,61.5,25.0,3,5,0,0,0,0,0.0,17,4.3
Dequan Finn,97804,QB,TOLEDO,1,2.86,2.6,,5.9,26,316,100.0,10,10,5.6,1.95,0,0,0.0,90.0,9,2,10.0,10,38.5,1,6,,,,65.4,83.8,70.1,83.1,,,,0,0,10,0.0,158.3,0.0,0,0,0,0,2,0,0.0,168,16.8,76.9,13,14,11.3,3.43,0,1,6.3,64.3,9,7,10.0,16,61.5,1,5,,,,66.8,54.1,72.0,57.9,,52.6,,0,0,18,0.0,109.8,0.0,0,2,0,1,1,1,5.6,102,7.3
Jalani Eason,52172,QB,MS VLY ST,1,2.41,2.35,3.9,,26,228,61.5,13,14,4.5,1.88,1,0,0.0,57.1,8,2,0.0,14,53.8,0,4,,,,66.2,76.6,71.2,76.1,,,,0,0,14,0.0,115.5,0.0,0,0,0,0,1,0,0.0,141,10.1,40.0,10,11,16.2,3.03,0,2,18.2,36.4,4,6,0.0,12,46.2,0,3,,,,65.8,64.0,70.7,63.7,,,,0,0,12,16.7,114.8,8.3,1,0,0,1,1,1,8.3,179,16.3
Niko Haen,141633,QB,N ARIZONA,1,2.6,2.13,3.15,5.5,26,252,50.0,16,16,8.3,1.99,0,0,0.0,50.0,8,6,0.0,17,65.4,0,2,,,,66.7,36.8,71.8,37.1,,,,0,1,17,16.7,35.7,5.9,1,0,0,0,0,1,5.9,69,4.3,40.0,5,5,16.2,3.76,0,0,0.0,40.0,2,1,0.0,9,34.6,0,1,,,,65.1,36.1,69.8,33.9,,56.9,,0,1,9,100.0,8.3,11.1,1,3,0,0,0,1,11.1,10,2.0
Nicholas Vattiato,145302,QB,MIDDLE TN,1,2.35,2.08,3.8,7.5,26,224,89.5,19,20,3.8,1.82,1,0,0.0,80.0,16,0,5.9,20,76.9,1,8,,,,67.1,64.6,72.4,64.3,,,,0,0,20,,124.4,0.0,0,0,0,0,2,0,0.0,117,5.9,100.0,4,4,5.5,4.15,0,0,0.0,100.0,4,2,0.0,6,23.1,0,1,,,,64.2,65.6,68.6,71.5,,57.0,,0,0,6,50.0,97.9,16.7,1,1,0,0,0,0,0.0,30,7.5
Max Bortenschlager,46500,QB,FIU,1,2.49,2.52,2.9,,26,166,50.0,12,12,7.3,1.9,0,0,0.0,41.7,5,3,16.7,13,50.0,1,2,,,,66.2,28.9,71.2,29.1,,,,0,2,14,33.3,9.7,7.7,1,0,0,0,0,2,14.3,29,2.4,80.0,5,8,5.4,3.34,0,0,0.0,50.0,4,9,0.0,12,46.2,0,2,,,,66.0,56.2,71.0,56.0,,,,2,0,13,44.4,62.0,33.3,4,0,0,1,0,0,0.0,35,4.4
Aaron Allen,78494,QB,LA TECH,1,2.26,2.26,,,26,208,88.2,17,17,7.8,1.89,0,0,0.0,88.2,15,4,0.0,17,65.4,0,10,,,,66.7,86.6,71.8,85.7,,,,0,0,17,0.0,129.9,0.0,0,0,0,0,1,0,0.0,178,10.5,77.8,9,9,20.0,2.94,0,1,9.1,66.7,6,3,14.3,9,34.6,1,6,,,,65.6,82.0,70.4,81.2,,,,0,1,11,0.0,107.2,0.0,0,0,0,0,1,1,9.1,146,16.2
Chandler Morris,122938,QB,TCU,1,2.36,2.12,3.65,,25,305,66.7,12,13,6.4,1.8,1,0,0.0,46.2,6,1,25.0,13,52.0,2,1,,,,66.2,66.8,71.2,66.4,,,,0,0,14,0.0,53.0,0.0,0,0,0,0,0,0,0.0,34,2.6,62.5,8,8,8.1,2.98,0,1,12.5,62.5,5,8,0.0,12,48.0,0,2,,,,19.2,46.9,70.7,46.9,,,,0,0,12,50.0,92.2,33.3,4,0,0,0,0,1,8.3,73,9.1
Cole Kelley,39945,QB,SE LA,1,2.52,2.46,3.25,,25,294,90.9,11,12,9.5,1.98,0,3,25.0,83.3,10,1,0.0,12,48.0,0,6,,,,65.8,94.2,70.7,93.8,,,,0,0,12,0.0,154.9,0.0,0,0,0,1,2,0,0.0,140,11.7,100.0,11,11,20.9,3.02,0,4,36.4,90.9,10,3,9.1,13,52.0,1,8,,,,66.0,96.5,71.0,96.1,,,,0,0,13,66.7,158.3,15.4,2,0,0,0,2,0,0.0,239,21.7
Will Levis,83542,QB,KENTUCKY,1,2.56,2.27,4.5,4.8,25,202,71.4,14,14,5.0,1.81,0,0,0.0,64.3,9,2,10.0,14,56.0,1,5,,,,66.4,71.9,71.4,71.5,,,,0,0,15,0.0,75.9,0.0,0,0,0,0,0,0,0.0,68,4.9,75.0,8,8,24.4,3.53,0,2,25.0,62.5,5,5,16.7,11,44.0,1,6,,,,65.6,93.0,70.4,93.7,,60.2,,0,1,11,20.0,106.3,9.1,1,2,0,0,2,0,0.0,109,13.6
Caleb Williams,144622,QB,OKLAHOMA,1,3.77,3.42,4.03,5.18,25,261,66.7,3,3,-2.3,2.2,0,0,0.0,66.7,2,2,0.0,3,12.0,0,2,,,,62.7,56.2,66.6,56.1,,,,0,0,3,0.0,95.1,0.0,0,0,0,0,0,0,0.0,27,9.0,60.0,15,15,16.3,3.99,0,0,0.0,46.7,7,8,22.2,22,88.0,2,6,,,,26.0,46.3,73.1,48.0,,54.2,,0,2,25,37.5,33.3,13.6,3,4,0,0,0,3,12.0,115,7.7
Bret Edwards,88638,QB,NEW HAMP,1,4.11,3.08,4.43,7.16,25,240,71.4,7,7,8.4,2.19,0,0,0.0,71.4,5,1,0.0,7,28.0,0,1,,,,64.6,54.9,69.1,54.8,,,,0,0,7,0.0,76.5,0.0,0,0,0,0,0,1,14.3,25,3.6,55.6,9,9,16.9,4.86,0,0,0.0,55.6,5,11,0.0,18,72.0,0,4,,,,66.8,54.9,72.0,59.1,,53.8,,0,0,18,36.4,76.2,22.2,4,5,0,0,0,0,0.0,60,6.7
Todd Centeio,60552,QB,COLO STATE,1,2.86,2.65,2.9,5.1,25,144,60.0,10,10,8.6,2.01,0,1,10.0,60.0,6,2,0.0,10,40.0,0,2,,,,65.4,52.9,70.1,52.8,,,,0,2,10,0.0,39.6,0.0,0,0,0,0,0,2,20.0,65,6.5,90.0,10,12,13.4,3.43,0,2,16.7,58.3,7,9,22.2,15,60.0,2,7,,,,66.4,92.9,71.4,93.2,,62.0,,1,0,15,11.1,88.2,6.7,1,2,0,1,0,0,0.0,108,9.0
Andrew Body,155202,QB,TEXAS STHN,1,2.74,2.72,,3.2,25,313,60.0,15,15,12.1,1.91,0,2,12.5,53.3,8,6,11.1,15,60.0,1,5,,,,66.5,76.3,71.6,75.7,,,,0,0,16,0.0,136.7,0.0,0,0,0,0,3,0,0.0,182,12.1,55.6,9,9,15.1,3.98,0,1,11.1,55.6,5,7,0.0,10,40.0,0,5,,,,65.4,67.2,70.1,69.9,,57.3,,0,0,10,0.0,137.5,0.0,0,1,0,0,1,0,0.0,117,13.0
Ben Nimz,109067,QB,VALPO,1,2.38,2.35,2.9,,25,332,84.6,13,13,4.2,1.79,0,0,0.0,76.9,10,5,9.1,13,52.0,1,5,,,,66.0,73.0,71.0,72.5,,,,0,0,13,0.0,104.3,0.0,0,0,0,0,1,0,0.0,39,3.0,81.8,11,11,17.7,3.01,0,3,27.3,81.8,9,3,0.0,12,48.0,0,7,,,,65.8,95.2,70.7,94.8,,,,0,0,12,33.3,158.3,8.3,1,0,0,0,2,0,0.0,202,18.4
N'Kosi Perry,60446,QB,FAU,1,2.32,2.15,2.3,5.9,24,165,64.3,14,15,7.7,1.74,1,1,6.7,53.3,8,2,11.1,16,66.7,1,4,,,,22.4,58.4,71.8,58.2,,,,0,0,17,50.0,97.6,6.3,1,0,0,0,1,1,5.9,104,6.9,80.0,5,7,24.2,3.48,0,1,14.3,57.1,4,3,0.0,8,33.3,0,2,,,,64.9,62.6,0.0,72.5,,57.3,,1,0,8,0.0,99.1,0.0,0,1,0,1,0,0,0.0,83,11.9
Gerry Bohanon,77636,QB,BAYLOR,1,2.92,2.51,6.2,4.57,24,118,77.8,9,9,7.2,1.84,0,0,0.0,66.7,6,2,14.3,9,37.5,1,5,,,,65.1,83.0,69.8,82.3,,,,0,0,9,0.0,132.2,0.0,0,0,0,0,1,0,0.0,81,9.0,55.6,9,11,14.8,3.57,1,0,0.0,45.5,5,7,0.0,15,62.5,0,4,,,,66.5,66.5,71.6,61.5,,67.0,,1,1,16,14.3,17.2,6.7,1,3,0,0,0,0,0.0,40,3.6
Kobe Tracy,141317,QB,DIXIE,1,2.87,2.73,,5.9,24,1285,80.0,10,10,5.9,1.85,0,0,0.0,80.0,8,1,0.0,10,41.7,0,4,,,,65.4,67.5,70.1,67.1,,,,0,0,10,0.0,105.0,0.0,0,0,0,0,0,0,0.0,92,9.2,76.9,13,13,20.2,3.59,0,3,23.1,76.9,10,1,0.0,14,58.3,0,8,,,,66.2,92.7,71.2,92.0,,64.3,,0,0,14,0.0,157.9,0.0,0,1,0,0,3,0,0.0,189,14.5
Donaven McCulley,144829,QB,INDIANA,1,3.78,3.71,2.3,4.73,24,190,66.7,3,3,2.0,1.78,0,0,0.0,66.7,2,1,0.0,4,16.7,0,0,,,,63.3,54.1,67.4,54.1,,,,0,0,4,100.0,70.1,25.0,1,0,0,0,0,0,0.0,8,2.7,38.5,13,17,15.5,4.18,0,0,0.0,29.4,5,10,0.0,20,83.3,0,5,,,,67.1,50.2,72.4,50.1,,58.5,,0,0,20,0.0,49.1,0.0,0,3,0,4,0,0,0.0,90,5.3
Joe Green,101283,QB,COLUMBIA,1,2.63,2.53,,5.0,24,145,76.9,13,13,9.1,1.75,0,2,15.4,61.5,8,2,20.0,13,54.2,2,3,,,,66.0,89.3,71.0,88.4,,,,0,0,13,0.0,107.9,0.0,0,0,0,0,1,0,0.0,90,6.9,44.4,9,10,19.3,3.67,0,0,0.0,40.0,4,1,0.0,11,45.8,0,4,,,,65.6,36.8,70.4,38.8,,57.0,,0,1,11,0.0,73.3,0.0,0,1,0,1,2,2,18.2,91,9.1
Jake Dunniway,60572,QB,SACRAMENTO,1,2.35,2.35,,,24,279,92.9,14,14,4.8,1.76,0,1,6.7,71.4,10,1,23.1,14,58.3,3,7,,,,66.4,90.0,71.4,89.3,,,,0,0,15,0.0,122.3,0.0,0,0,0,0,1,0,0.0,124,8.9,60.0,10,10,19.1,3.17,0,4,40.0,60.0,6,1,0.0,10,41.7,0,4,,,,65.4,92.4,70.1,92.1,,,,0,0,10,0.0,104.2,0.0,0,0,0,0,0,0,0.0,156,15.6
Camden Orth,108965,QB,LIUSHAR,1,2.72,2.64,3.15,3.5,24,1298,63.6,11,13,5.2,1.8,1,0,0.0,38.5,5,4,28.6,14,58.3,2,2,,,,66.2,50.5,71.2,50.4,,,,0,0,14,25.0,90.9,7.1,1,0,0,1,1,0,0.0,97,7.5,71.4,7,8,8.9,4.0,0,0,0.0,50.0,4,8,20.0,10,41.7,1,4,,,,65.4,64.4,70.1,67.2,,57.8,,0,0,10,12.5,70.3,10.0,1,1,0,1,0,0,0.0,51,6.4
Connor Bazelak,99135,QB,MISSOURI,1,1.85,1.89,2.9,,24,229,75.0,16,16,2.7,1.46,0,0,0.0,75.0,12,2,0.0,16,66.7,0,5,,,,66.5,46.0,71.6,46.1,,,,0,1,16,0.0,85.9,0.0,0,0,0,0,1,1,6.3,102,6.4,40.0,5,6,18.0,3.03,0,1,16.7,33.3,2,5,0.0,7,29.2,0,2,,,,64.6,43.9,69.1,44.0,,,,0,1,7,20.0,81.9,14.3,1,0,0,1,1,1,14.3,77,12.8
Alex Padilla,86285,QB,IOWA,1,3.05,3.05,,,24,192,66.7,9,9,6.7,1.8,0,0,0.0,55.6,5,1,16.7,9,37.5,1,3,,,,65.4,27.8,70.1,28.0,,,,0,0,10,0.0,111.8,0.0,0,0,0,0,1,2,20.0,57,6.3,72.7,11,15,20.2,3.81,0,2,13.3,40.0,6,7,25.0,15,62.5,2,5,,,,66.4,77.3,71.4,76.7,,,,0,0,15,0.0,99.0,0.0,0,0,0,4,1,0,0.0,149,9.9
Daniel Smith,88625,QB,VILLANOVA,1,2.54,2.54,,5.0,23,334,45.5,11,11,11.5,1.85,0,0,0.0,45.5,5,2,0.0,11,47.8,0,3,,,,66.0,46.8,71.0,46.9,,,,0,0,13,0.0,82.8,0.0,0,0,0,0,1,0,0.0,22,2.0,80.0,10,10,15.8,3.46,0,2,18.2,40.0,4,6,50.0,11,47.8,4,2,,,,65.8,81.3,70.7,84.2,,57.3,,0,0,12,0.0,91.3,0.0,0,1,0,0,2,0,0.0,39,3.9
Louis Colosimo,64186,QB,DAVIDSON,1,2.2,2.19,2.4,,23,149,64.3,14,14,11.4,1.84,0,0,0.0,57.1,8,2,11.1,15,65.2,1,6,,,,66.4,56.6,71.4,56.5,,,,0,1,15,50.0,42.3,6.7,1,0,0,0,0,1,6.7,75,5.4,25.0,8,8,21.0,2.88,0,1,10.0,25.0,2,4,0.0,8,34.8,0,1,,,,65.4,39.9,70.1,40.2,,,,0,1,10,0.0,9.4,0.0,0,0,0,0,0,1,10.0,42,5.3
Chayil Garnett,123986,QB,TENN STATE,1,3.58,3.05,4.0,6.83,23,308,85.7,7,7,4.9,1.83,0,0,0.0,71.4,5,0,16.7,7,30.4,1,2,,,,64.6,80.6,69.1,79.9,,,,0,0,7,,116.1,0.0,0,0,0,0,1,0,0.0,25,3.6,41.7,12,12,11.8,4.35,0,0,0.0,33.3,4,6,20.0,16,69.6,1,3,,,,21.8,32.8,71.6,30.3,,58.6,,0,1,16,16.7,19.4,6.3,1,3,0,0,0,2,12.5,70,5.8
Andrew Marty,60498,QB,NWESTERN,1,2.8,2.43,3.6,4.47,23,256,62.5,8,9,5.1,2.03,1,0,0.0,55.6,5,2,0.0,9,39.1,0,2,,,,65.1,28.8,69.8,29.0,,,,0,2,9,0.0,21.8,0.0,0,0,0,0,0,2,22.2,28,3.1,62.5,8,9,16.3,3.29,0,1,11.1,55.6,5,7,0.0,14,60.9,0,4,,,,20.6,40.0,71.2,37.5,,58.9,,0,1,14,28.6,42.1,14.3,2,3,0,1,0,3,21.4,72,8.0
Davius Richard,109077,QB,NC CENT,1,2.56,2.33,,4.9,23,247,81.8,11,12,7.2,1.9,1,0,0.0,66.7,8,1,11.1,12,52.2,1,4,,,,65.8,63.9,70.7,63.6,,,,0,0,12,0.0,101.7,0.0,0,0,0,0,0,0,0.0,127,10.6,77.8,9,9,15.3,3.27,0,0,0.0,66.7,6,2,14.3,11,47.8,1,7,,,,66.0,67.0,71.0,66.0,,61.8,,0,0,13,0.0,106.7,0.0,0,2,0,0,0,1,7.7,106,11.8
Graham Mertz,97994,QB,WISCONSIN,1,2.5,2.5,,,23,349,90.9,11,12,10.5,2.08,1,0,0.0,83.3,10,2,0.0,12,52.2,0,7,,,,66.0,84.6,71.0,83.8,,,,0,0,13,0.0,148.3,0.0,0,0,0,0,2,0,0.0,121,10.1,81.8,11,11,8.3,2.96,0,0,0.0,72.7,8,3,11.1,11,47.8,1,5,,,,65.6,69.0,70.4,68.6,,,,0,1,11,0.0,60.8,0.0,0,0,0,0,0,1,9.1,95,8.6
Dylan Hopkins,83571,QB,UAB,1,2.98,2.62,3.8,4.95,23,321,100.0,10,10,2.1,2.04,0,0,0.0,90.0,9,2,10.0,11,47.8,1,6,,,,65.6,79.7,70.4,79.2,,,,0,0,11,50.0,117.1,9.1,1,0,0,0,0,0,0.0,121,12.1,57.1,7,8,23.9,3.84,0,2,25.0,50.0,4,6,0.0,12,52.2,0,4,,,,65.8,90.1,70.7,90.2,,62.6,,0,0,12,33.3,95.8,16.7,2,2,0,1,0,0,0.0,129,16.1
