player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
DJ Uiagalelei,122162,QB,CLEMSON,1,-20.51,0,36,140,65.2,23,25,13.8,2.88,1,4,15.4,56.0,14,11,6.7,29,80.6,1,8,,,,71.9,75.2,76.4,69.5,,71.4,,0,1,30,18.2,104.0,6.9,2,2,0,1,3,1,3.3,194,7.8,76.5,17,18,9.5,2.38,1,2,10.5,66.7,12,7,7.7,21,58.3,1,5,,,,71.7,77.1,75.9,73.2,,68.9,,0,0,22,14.3,102.8,4.8,1,1,0,0,1,0,0.0,115,6.4,50.0,12,13,12.1,2.9,0,2,15.4,46.2,6,5,0.0,15,41.7,0,4,,,,66.4,61.6,71.4,57.6,,64.3,,0,1,15,20.0,81.7,6.7,1,1,0,1,2,1,6.7,105,8.1,0,66.7,6,6,-2.0,1.43,0,0,0.0,66.7,4,1,0.0,7,19.4,0,1,,,,64.6,58.3,69.1,58.1,,,,0,0,7,0.0,75.7,0.0,0,0,0,0,0,0,0.0,26,4.3,1.69
Jeff Sims,122496,QB,GA TECH,1,-1.52,0,36,176,73.9,23,26,12.3,2.34,0,2,6.9,57.7,15,9,11.8,28,77.8,2,10,,,,74.5,86.0,76.7,78.1,,76.3,,1,0,31,11.1,108.0,3.6,1,1,0,2,2,0,0.0,201,7.7,80.0,20,22,7.7,2.13,0,0,0.0,68.2,15,4,6.3,23,63.9,1,8,,,,74.5,82.1,76.4,71.7,,76.3,,1,0,26,0.0,117.2,0.0,0,1,0,1,2,0,0.0,148,6.7,81.8,11,12,8.6,2.12,0,2,16.7,66.7,8,5,11.1,13,36.1,1,4,,,,66.0,80.4,71.0,79.7,,,,0,0,13,20.0,85.1,7.7,1,0,0,1,0,0,0.0,79,6.6,0,100.0,8,8,-4.3,1.38,0,0,0.0,100.0,8,0,0.0,8,22.2,0,2,,,,64.9,67.1,69.5,66.8,,,,0,0,8,,80.2,0.0,0,0,0,0,0,0,0.0,26,3.3,-0.15
Brayden Schager,146078,QB,HAWAII,1,-10.0,0,35,180,65.4,26,29,12.3,2.78,0,1,3.4,51.7,15,13,11.8,30,85.7,2,9,,,,68.8,70.8,75.9,68.9,,63.0,,0,0,30,0.0,82.4,0.0,0,1,0,3,1,1,3.3,179,6.2,74.1,27,30,9.4,2.67,0,1,3.3,60.0,18,12,10.0,31,88.6,2,8,,,,68.8,75.6,75.9,73.9,,63.0,,0,0,31,0.0,87.6,0.0,0,1,0,3,1,0,0.0,176,5.9,50.0,4,4,13.8,1.93,0,0,0.0,50.0,2,1,0.0,4,11.4,0,2,,,,63.3,48.1,67.4,48.2,,,,0,0,4,0.0,64.6,0.0,0,0,0,0,0,1,25.0,20,5.0,0,100.0,5,5,-1.8,1.38,0,0,0.0,100.0,5,0,0.0,5,14.3,0,1,,,,63.8,65.7,68.1,65.4,,,,0,0,5,,80.8,0.0,0,0,0,0,0,0,0.0,17,3.4,-0.87
Grayson McCall,98002,QB,COAST CAR,1,12.5,0,35,141,72.0,25,26,12.1,3.25,0,2,7.7,65.4,17,9,5.6,33,94.3,1,13,,,,69.5,75.9,76.2,76.0,,63.4,,0,0,34,11.1,109.5,3.0,1,6,0,1,1,1,2.9,250,9.6,73.3,15,16,6.1,3.07,0,0,0.0,62.5,10,4,9.1,21,60.0,1,6,,,,68.6,50.4,75.3,43.5,,62.5,,0,0,21,0.0,71.9,0.0,0,5,0,1,0,1,4.8,68,4.3,75.0,12,12,16.9,3.3,0,2,16.7,75.0,9,6,0.0,14,40.0,0,7,,,,66.4,93.1,71.4,93.3,,62.1,,0,0,15,16.7,144.4,7.1,1,1,0,0,1,0,0.0,178,14.8,0,100.0,2,2,-4.5,1.75,0,0,0.0,100.0,2,1,0.0,2,5.7,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-4,-2.0,10.58
Caleb Williams,144622,QB,USC,1,-17.16,0,35,326,66.7,21,24,15.0,3.54,0,1,3.4,41.7,10,9,28.6,30,85.7,4,6,,,,70.1,63.8,76.9,62.5,,61.5,,1,0,35,11.1,91.3,3.3,1,5,0,2,2,1,2.9,154,6.4,80.0,15,17,9.9,3.15,0,0,0.0,58.8,10,8,16.7,20,57.1,2,4,,,,69.4,69.5,76.3,69.8,,60.5,,1,0,24,0.0,119.5,0.0,0,3,0,1,2,0,0.0,119,7.0,63.6,11,12,12.8,3.46,0,1,7.7,41.7,5,3,28.6,15,42.9,2,4,,,,66.5,55.8,71.6,54.2,,61.7,,0,0,16,33.3,60.8,6.7,1,2,0,1,0,1,6.3,69,5.8,0,100.0,5,5,-4.8,1.72,0,0,0.0,100.0,5,2,0.0,5,14.3,0,2,,,,63.8,65.6,68.1,65.4,,,,0,0,5,0.0,95.0,0.0,0,0,0,0,0,0,0.0,34,6.8,-1.25
Tanner McKee,131770,QB,STANFORD,1,15.87,0,35,300,65.5,29,32,9.5,2.5,1,2,5.6,56.3,18,9,5.3,33,94.3,1,7,,,,69.3,58.9,76.3,60.4,,53.3,,0,1,37,0.0,89.3,0.0,0,1,1,1,2,1,2.7,250,7.8,66.7,24,27,7.9,2.29,1,1,3.3,55.6,15,6,6.3,27,77.1,1,5,,,,68.8,55.9,75.8,56.1,,57.7,,0,1,30,0.0,71.4,0.0,0,0,1,1,1,1,3.3,169,6.3,71.4,7,7,12.1,3.03,0,1,12.5,71.4,5,3,0.0,8,22.9,0,2,,,,65.1,67.2,69.8,70.9,,57.0,,0,0,9,0.0,153.3,0.0,0,1,0,0,1,0,0.0,100,14.3,0,100.0,2,2,0.0,1.75,0,0,0.0,100.0,2,0,0.0,2,5.7,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,8.03
Chevan Cordeiro,75886,QB,S JOSE ST,1,25.71,0,35,285,76.2,21,21,12.9,3.17,0,2,8.7,61.9,13,6,18.8,29,82.9,3,12,,,,71.9,91.3,76.1,87.9,,78.1,,0,0,31,50.0,120.5,10.3,3,5,0,0,2,0,0.0,177,8.4,78.9,19,20,8.3,2.76,0,2,9.1,60.0,12,5,20.0,26,74.3,3,10,,,,71.9,89.3,75.9,81.8,,76.4,,0,0,28,40.0,96.9,7.7,2,4,0,1,1,0,0.0,135,6.8,85.7,7,7,14.7,3.41,0,0,0.0,85.7,6,1,0.0,9,25.7,0,4,,,,65.4,84.7,70.1,80.8,,64.3,,0,0,10,100.0,158.3,11.1,1,1,0,0,1,0,0.0,95,13.6,0,100.0,5,6,-2.0,1.77,0,0,0.0,83.3,5,0,0.0,6,17.1,0,2,,,,64.6,64.2,69.1,63.9,,,,0,0,7,,103.5,0.0,0,0,0,1,0,0,0.0,53,8.8,6.82
Kaiya Sheron,62530,QB,KENTUCKY,1,22.83,0,35,202,60.0,20,22,11.2,3.0,1,1,4.3,45.5,10,12,16.7,29,82.9,2,6,,,,70.2,69.9,76.5,68.4,,63.4,,0,1,30,50.0,78.4,20.7,6,1,0,1,2,0,0.0,143,6.5,66.7,21,23,8.0,2.54,1,1,4.2,52.2,12,10,14.3,29,82.9,2,5,,,,70.2,69.2,76.5,67.5,,63.4,,0,1,30,40.0,66.2,13.8,4,1,0,1,1,0,0.0,134,5.8,75.0,4,4,8.0,3.47,0,0,0.0,75.0,3,2,0.0,6,17.1,0,3,,,,64.2,66.3,68.6,66.0,,,,0,0,6,100.0,150.0,33.3,2,0,0,0,1,0,0.0,44,11.0,0,100.0,5,5,-4.4,1.23,0,0,0.0,100.0,5,0,0.0,6,17.1,0,2,,,,64.2,63.4,68.6,63.2,,,,0,0,6,,95.8,0.0,0,0,0,0,0,0,0.0,35,7.0,5.17
Quinn Ewers,127253,QB,TEXAS,1,15.35,0,34,311,75.0,24,25,12.3,3.23,0,3,11.5,68.0,17,6,5.6,26,76.5,1,15,,,,67.9,83.9,76.7,81.1,,64.9,,0,1,27,0.0,119.8,0.0,0,1,0,1,3,2,7.4,229,9.2,80.0,10,12,8.9,3.22,1,2,16.7,58.3,7,3,12.5,13,38.2,1,6,,,,66.0,82.7,75.7,79.2,,64.9,,0,1,13,0.0,80.6,0.0,0,1,0,1,2,1,7.7,72,6.0,73.7,19,19,9.7,2.58,0,1,5.0,73.7,14,4,0.0,21,61.8,0,11,,,,67.4,72.0,72.7,73.6,,57.3,,0,0,22,0.0,146.2,0.0,0,1,0,0,2,1,4.5,217,11.4,0,80.0,5,6,-4.6,1.49,1,0,0.0,66.7,4,1,0.0,8,23.5,0,2,,,,64.9,57.1,69.5,61.2,,57.3,,0,0,8,0.0,138.9,0.0,0,1,0,0,1,0,0.0,60,10.0,5.42
Davis Brin,77642,QB,TULSA,1,-2.96,0,34,320,78.6,28,32,12.9,2.43,1,4,12.1,62.5,20,12,9.1,34,100.0,2,12,,,,69.1,88.6,75.4,86.1,,66.3,,2,2,35,8.3,85.9,2.9,1,1,0,1,2,2,5.7,284,8.9,78.3,23,27,13.3,2.44,1,4,14.3,63.0,17,12,5.6,29,85.3,1,11,,,,68.8,90.5,74.9,89.3,,66.3,,2,2,30,8.3,87.6,3.4,1,1,0,1,2,1,3.3,254,9.4,80.0,5,5,11.4,2.4,0,0,0.0,60.0,3,0,25.0,5,14.7,1,1,,,,63.8,61.2,68.1,61.0,,,,0,0,5,,77.1,0.0,0,0,0,0,0,1,20.0,30,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.41
Devin Grainger,78496,QB,GA STATE,1,-10.9,0,34,175,73.9,23,23,11.7,3.58,0,3,12.0,60.9,14,7,17.6,32,94.1,3,11,,,,70.5,78.4,77.4,76.5,,66.8,,0,1,35,28.6,96.6,6.3,2,7,0,0,2,2,5.7,182,7.9,76.9,13,13,7.0,3.14,0,0,0.0,69.2,9,2,10.0,15,44.1,1,5,,,,69.5,72.3,76.3,64.9,,71.6,,0,0,17,50.0,103.0,6.7,1,1,0,0,1,1,5.9,55,4.2,75.0,12,12,14.3,3.66,0,3,25.0,58.3,7,5,22.2,19,55.9,2,6,,,,67.1,78.2,72.4,83.7,,59.9,,0,1,20,20.0,89.6,5.3,1,6,0,0,1,1,5.0,132,11.0,0,100.0,2,2,-3.0,1.1,0,0,0.0,100.0,2,0,0.0,2,5.9,0,0,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,5,2.5,6.77
Ben Gulbranson,131734,QB,OREGON ST,1,19.05,0,33,265,80.8,26,27,11.7,2.75,0,1,3.1,70.4,19,9,9.5,32,97.0,2,11,,,,69.7,72.3,77.3,73.3,,55.7,,0,0,38,44.4,122.3,12.5,4,1,0,1,2,0,0.0,239,8.9,76.2,21,21,12.1,2.64,0,1,4.2,66.7,14,7,12.5,26,78.8,2,8,,,,69.2,67.2,76.8,68.3,,55.7,,0,0,30,57.1,125.7,15.4,4,1,0,0,2,0,0.0,183,8.7,100.0,6,7,8.3,3.01,0,0,0.0,85.7,6,2,0.0,7,21.2,0,4,,,,65.4,77.5,70.1,77.0,,,,0,0,10,0.0,106.5,0.0,0,0,0,1,0,0,0.0,67,9.6,0,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0.0,1,3.0,0,1,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,0.86
Stetson Bennett,60387,QB,GEORGIA,1,8.33,0,33,173,69.6,23,23,13.1,2.83,0,3,11.5,60.9,14,5,12.5,24,72.7,2,10,,,,27.9,69.1,76.3,65.5,,67.8,,0,0,27,20.0,83.4,4.2,1,0,0,0,0,1,3.7,169,7.3,79.2,24,24,9.3,2.32,0,3,11.5,66.7,16,4,15.8,25,75.8,3,7,,,,27.9,74.8,76.3,71.4,,67.8,,0,0,27,25.0,80.6,4.0,1,0,0,0,0,1,3.7,132,5.5,75.0,8,8,6.4,2.63,0,0,0.0,75.0,6,1,0.0,8,24.2,0,4,,,,65.1,54.0,69.8,53.9,,,,0,0,9,0.0,104.2,0.0,0,0,0,0,0,0,0.0,76,9.5,0,100.0,9,9,-3.0,1.26,0,0,0.0,88.9,8,0,11.1,9,27.3,1,1,,,,65.1,67.6,69.8,67.2,,,,0,0,9,,84.7,0.0,0,0,0,0,0,0,0.0,39,4.3,4.0
James Blackman,60382,QB,ARK STATE,1,8.77,0,33,113,73.7,19,22,13.5,2.73,1,5,22.7,54.5,12,20,14.3,30,90.9,2,10,,,,68.1,91.2,75.5,91.4,,60.9,,0,0,30,30.0,122.9,20.0,6,2,0,2,2,0,0.0,238,10.8,81.3,16,19,10.2,2.73,1,4,21.1,57.9,11,20,15.4,26,78.8,2,7,,,,67.7,90.8,75.2,91.2,,60.9,,0,0,26,25.0,108.2,19.2,5,2,0,2,1,0,0.0,184,9.7,66.7,6,6,14.5,2.59,0,1,16.7,66.7,4,1,0.0,7,21.2,0,3,,,,64.6,75.8,69.1,75.3,,,,0,0,7,100.0,139.6,14.3,1,0,0,0,1,0,0.0,61,10.2,0,100.0,3,3,-2.3,2.43,0,0,0.0,100.0,3,1,0.0,3,9.1,0,0,,,,62.7,64.1,66.6,63.8,,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,0.49
Jaxson Dart,146409,QB,OLE MISS,1,-8.33,0,33,226,76.9,26,27,11.5,2.96,0,3,11.1,74.1,20,8,0.0,28,84.8,0,11,,,,68.6,69.9,75.9,65.6,,69.1,,0,2,28,0.0,109.7,0.0,0,1,0,1,2,2,7.1,354,13.1,90.9,11,12,3.2,2.42,0,0,0.0,83.3,10,3,0.0,13,39.4,0,5,,,,67.0,79.5,74.7,74.1,,69.1,,0,0,13,0.0,137.2,0.0,0,1,0,1,1,0,0.0,123,10.3,75.0,20,20,12.7,2.85,0,3,15.0,75.0,15,5,0.0,20,60.6,0,8,,,,67.1,59.9,72.4,59.7,,,,0,2,20,0.0,110.4,0.0,0,0,0,0,2,2,10.0,325,16.3,0,100.0,5,5,-2.2,1.1,0,0,0.0,100.0,5,0,0.0,5,15.2,0,2,,,,63.8,65.8,68.1,65.5,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,94,18.8,6.0
Taylor Powell,60459,QB,E MICHIGAN,1,-4.78,0,33,160,73.7,19,23,10.7,2.85,2,2,8.0,56.5,13,12,7.1,26,78.8,1,9,,,,28.8,79.6,76.5,84.1,,51.5,,0,0,30,25.0,126.3,11.5,3,0,0,2,3,1,3.3,207,9.0,82.4,17,19,8.2,2.8,0,1,4.8,68.4,13,9,7.1,21,63.6,1,8,,,,27.0,80.9,76.1,86.7,,51.5,,0,0,24,22.2,132.0,9.5,2,0,0,2,3,1,4.2,152,8.0,77.8,9,11,6.6,2.39,2,1,9.1,63.6,7,3,0.0,12,36.4,0,5,,,,66.0,67.3,71.0,67.0,,,,0,0,13,33.3,107.2,8.3,1,0,0,0,0,0,0.0,141,12.8,0,100.0,7,7,-0.6,1.91,0,0,0.0,100.0,7,0,0.0,7,21.2,0,4,,,,64.6,66.7,69.1,66.4,,,,0,0,7,,117.9,0.0,0,0,0,0,0,0,0.0,86,12.3,4.82
Brock Domann,102351,QB,LOUISVILLE,1,-11.11,0,32,210,54.2,24,25,14.6,2.97,0,0,0.0,52.0,13,7,0.0,27,84.4,0,9,,,,71.9,60.1,77.3,66.9,,48.3,,0,2,30,0.0,59.9,0.0,0,2,0,1,1,1,3.3,207,8.3,61.1,18,18,10.5,2.61,0,0,0.0,61.1,11,3,0.0,20,62.5,0,7,,,,71.7,52.4,76.9,58.9,,48.3,,0,1,23,0.0,64.4,0.0,0,2,0,0,0,1,4.3,149,8.3,63.6,11,12,13.4,2.86,0,0,0.0,50.0,6,5,14.3,12,37.5,1,5,,,,65.8,77.9,70.7,77.3,,,,0,1,12,0.0,80.6,0.0,0,0,0,1,1,0,0.0,126,10.5,0,100.0,5,5,-3.0,1.24,0,0,0.0,80.0,4,1,20.0,5,15.6,1,3,,,,63.8,65.7,68.1,65.4,,,,0,0,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,68,13.6,2.22
John Rhys Plumlee,97602,QB,UCF,1,3.33,0,32,323,72.0,25,25,15.2,3.29,0,3,11.5,64.0,16,11,11.1,28,87.5,2,10,,,,71.9,73.0,76.7,80.1,60.0,54.2,,0,0,30,9.1,110.9,3.6,1,2,0,0,1,2,6.7,253,10.1,77.8,9,9,10.0,3.15,0,2,20.0,66.7,6,3,14.3,11,34.4,1,3,,,,71.6,71.1,75.4,77.9,,58.2,,0,0,12,33.3,146.8,9.1,1,1,0,0,1,1,8.3,126,14.0,75.0,20,20,13.5,3.04,0,1,5.0,70.0,14,8,6.7,21,65.6,1,8,,,,67.4,70.8,72.8,75.4,60.0,51.6,,0,0,22,0.0,116.7,0.0,0,1,0,0,1,1,4.5,190,9.5,0,100.0,4,4,-5.3,1.63,0,0,0.0,100.0,4,0,0.0,4,12.5,0,1,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,158.3,0.0,0,0,0,0,1,0,0.0,63,15.8,-4.5
Logan Fife,128176,QB,FRESNO ST,1,-26.67,0,32,169,60.0,20,22,10.6,3.14,0,1,4.5,54.5,12,10,0.0,28,87.5,0,9,,,,70.1,50.3,76.6,40.0,,68.3,,0,2,28,20.0,34.7,7.1,2,4,1,1,0,2,7.1,132,6.0,66.7,18,20,9.6,2.99,0,1,5.0,60.0,12,6,0.0,23,71.9,0,7,,,,69.8,67.7,76.3,63.4,,66.2,,0,0,23,0.0,73.5,0.0,0,3,1,1,0,0,0.0,103,5.2,33.3,6,6,5.0,3.0,0,0,0.0,33.3,2,4,0.0,9,28.1,0,2,,,,65.1,25.2,69.8,23.8,,63.1,,0,2,9,50.0,11.8,22.2,2,1,0,0,0,2,22.2,31,5.2,0,50.0,4,4,-2.5,1.98,0,0,0.0,50.0,2,0,0.0,4,12.5,0,0,,,,63.3,50.1,67.4,50.1,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,2,0.5,0.02
Miles Kendrick,77673,QB,NEW MEXICO,1,26.15,0,32,241,61.5,13,14,7.6,3.97,0,0,0.0,57.1,8,15,0.0,28,87.5,0,7,,,,70.7,40.5,76.1,34.1,56.7,56.4,,0,1,30,40.0,46.4,21.4,6,8,1,0,0,1,3.3,89,6.4,66.7,12,13,5.0,3.47,0,0,0.0,53.8,7,10,12.5,24,75.0,1,6,,,,70.5,40.7,75.7,29.8,56.7,60.1,,0,1,25,40.0,35.1,16.7,4,7,1,0,0,1,4.0,63,4.8,80.0,5,5,6.6,4.31,0,0,0.0,80.0,4,5,0.0,8,25.0,0,2,,,,65.1,52.6,69.8,61.1,,51.4,,0,0,9,40.0,103.3,25.0,2,1,0,0,0,0,0.0,44,8.8,0,100.0,4,4,-1.5,1.68,0,0,0.0,75.0,3,0,25.0,4,12.5,1,1,,,,63.3,57.6,67.4,57.5,,,,0,0,4,,83.3,0.0,0,0,0,0,0,0,0.0,18,4.5,3.95
Jordan Travis,77615,QB,FLORIDA ST,1,-18.84,0,32,167,59.1,22,25,15.6,3.08,1,3,11.5,40.0,10,11,23.1,28,87.5,3,7,,,,70.2,82.3,76.1,78.2,,70.9,,0,2,30,9.1,42.9,3.6,1,2,0,2,1,2,6.7,165,6.6,68.2,22,23,12.9,2.94,0,3,11.1,52.2,12,7,20.0,26,81.3,3,6,,,,70.3,85.5,76.2,81.9,,70.9,,0,2,31,14.3,52.3,3.8,1,2,0,1,1,2,6.5,157,6.8,50.0,4,6,11.3,2.58,1,0,0.0,33.3,2,4,0.0,6,18.8,0,1,,,,64.2,50.6,68.6,50.6,,,,0,0,6,0.0,45.1,0.0,0,0,0,1,0,0,0.0,22,3.7,0,100.0,4,4,-3.8,1.43,0,0,0.0,100.0,4,0,0.0,4,12.5,0,0,,,,64.6,61.0,69.1,60.8,,,,0,0,7,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,-3.16
Hendon Hooker,60593,QB,TENNESSEE,1,15.9,0,31,307,64.7,17,19,18.2,2.37,1,1,4.3,52.6,10,4,9.1,22,71.0,1,11,,,,21.6,62.9,77.1,63.4,,58.7,,0,0,26,25.0,122.5,4.5,1,2,1,0,2,1,3.8,189,9.9,69.2,13,15,12.4,1.98,1,0,0.0,53.3,8,2,11.1,17,54.8,1,6,,,,19.8,51.9,76.8,51.4,,55.8,,0,0,20,50.0,89.6,5.9,1,1,1,0,1,1,5.0,75,5.0,69.2,13,13,10.7,2.09,0,1,6.7,69.2,9,2,0.0,14,45.2,0,7,,,,66.5,77.2,71.6,74.0,,64.0,,0,0,16,0.0,137.5,0.0,0,1,0,0,1,0,0.0,164,12.6,0,77.8,9,9,-1.0,1.21,0,0,0.0,77.8,7,0,0.0,9,29.0,0,2,,,,65.4,58.2,70.1,58.0,,,,0,0,10,,89.8,0.0,0,0,0,0,0,0,0.0,50,5.6,7.62
John Paddock,77689,QB,BALL ST,1,52.0,0,31,117,56.0,25,26,7.1,2.41,0,0,0.0,50.0,13,9,7.1,28,90.3,1,9,,,,70.1,51.5,76.5,51.1,,56.3,,0,0,28,11.1,75.6,3.6,1,1,0,1,1,0,0.0,119,4.6,54.2,24,25,7.0,2.35,0,0,0.0,48.0,12,10,7.7,28,90.3,1,6,,,,29.4,45.7,76.5,44.5,,56.3,,0,0,28,20.0,57.3,7.1,2,1,0,1,0,1,3.6,91,3.6,100.0,3,3,1.3,2.53,0,0,0.0,100.0,3,1,0.0,3,9.7,0,3,,,,62.7,54.0,66.6,54.1,,,,0,0,3,0.0,149.3,0.0,0,0,0,0,1,0,0.0,31,10.3,0,100.0,2,2,-3.0,2.03,0,0,0.0,100.0,2,2,0.0,3,9.7,0,0,,,,9.4,29.2,66.6,29.4,,,,0,0,3,50.0,79.2,33.3,1,0,0,0,0,1,33.3,3,1.5,6.69
Jarret Doege,60353,QB,TROY,1,-16.07,0,30,318,75.0,20,21,10.4,3.15,0,1,3.8,71.4,15,13,0.0,28,93.3,0,12,,,,68.5,73.4,76.3,74.1,,58.2,,0,2,33,30.8,83.7,14.3,4,3,0,1,1,2,6.1,231,11.0,78.6,14,14,8.6,2.97,0,0,0.0,78.6,11,10,0.0,20,66.7,0,8,,,,67.4,81.2,75.6,80.5,,62.6,,0,0,22,40.0,107.1,20.0,4,2,0,0,0,0,0.0,136,9.7,71.4,7,8,12.1,3.19,0,1,9.1,62.5,5,4,0.0,10,33.3,0,4,,,,66.0,55.6,71.0,58.5,,56.7,,0,2,13,0.0,103.6,0.0,0,1,0,1,1,2,15.4,95,11.9,0,100.0,1,1,-1.0,1.5,0,0,0.0,100.0,1,1,0.0,2,6.7,0,0,,,,61.8,58.9,65.5,58.9,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,2.17
Kurtis Rourke,97998,QB,OHIO,1,-1.97,0,29,259,90.5,21,22,11.9,2.81,0,2,8.7,86.4,19,7,0.0,24,82.8,0,14,,,,70.5,84.2,16.8,86.1,,64.6,,0,0,25,14.3,149.1,4.2,1,1,0,1,2,0,0.0,340,15.5,94.4,18,19,5.5,2.68,0,0,0.0,89.5,17,6,0.0,21,72.4,0,11,,,,70.3,67.9,15.0,67.9,,64.6,,0,0,22,16.7,136.3,4.8,1,1,0,1,1,0,0.0,269,14.2,87.5,8,8,16.1,2.36,0,2,25.0,87.5,7,1,0.0,8,27.6,0,6,,,,64.9,93.2,69.5,92.9,,,,0,0,8,0.0,158.3,0.0,0,0,0,0,2,0,0.0,158,19.8,0,100.0,5,5,-4.2,1.56,0,0,0.0,100.0,5,0,0.0,5,17.2,0,3,,,,63.8,65.6,68.1,65.3,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,87,17.4,5.59
