player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jack Coan,60613,QB,NOTRE DAME,1,-15.15,0,23,258,86.7,15,18,9.1,2.88,0,0,0.0,72.2,13,9,0.0,21,91.3,0,9,,,,67.2,74.2,74.4,76.2,,57.3,,0,0,21,22.2,132.9,9.5,2,1,0,3,1,0,0.0,256,14.2,100.0,9,11,4.3,2.71,0,0,0.0,81.8,9,7,0.0,13,56.5,0,6,,,,66.0,70.3,73.5,69.7,,,,0,0,13,28.6,149.1,15.4,2,0,0,2,1,0,0.0,152,13.8,75.0,8,9,11.1,2.97,0,0,0.0,66.7,6,3,0.0,10,43.5,0,4,,,,65.4,72.8,70.1,76.8,,57.3,,0,0,10,0.0,146.8,0.0,0,1,0,1,1,0,0.0,133,14.8,0,100.0,2,2,-4.5,2.2,0,0,0.0,100.0,2,1,0.0,2,8.7,0,1,,,,61.8,62.8,65.5,62.6,,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,29,14.5,0.96
Rhett Rodriguez,60332,QB,LA MONROE,1,-26.67,0,22,209,65.0,20,22,9.4,2.49,0,1,4.2,54.5,12,14,7.7,22,100.0,1,8,,,,69.4,49.5,76.0,47.5,57.8,60.1,,0,1,24,0.0,73.5,0.0,0,0,0,2,1,1,4.2,157,7.1,75.0,12,12,9.3,2.18,0,1,7.1,66.7,8,6,11.1,12,54.5,1,4,,,,68.7,46.6,75.2,42.8,,60.1,,0,1,14,0.0,54.9,0.0,0,0,0,0,0,1,7.1,92,7.7,50.0,8,10,9.6,2.86,0,0,0.0,40.0,4,8,0.0,10,45.5,0,4,,,,65.4,59.0,70.4,59.5,57.8,,,0,0,10,0.0,95.8,0.0,0,0,0,2,1,0,0.0,65,6.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.17
Gunnar Watson,83570,QB,TROY,1,-33.82,0,22,318,64.7,17,18,6.5,2.44,0,1,5.3,55.6,10,8,9.1,19,86.4,1,4,,,,67.8,64.7,74.5,63.7,,60.0,,1,0,20,12.5,92.4,5.3,1,0,0,0,1,0,0.0,110,6.1,64.7,17,17,4.4,2.42,0,1,5.6,58.8,10,7,9.1,18,81.8,1,3,,,,67.7,62.3,74.4,61.2,,60.0,,0,1,19,14.3,70.5,5.6,1,0,0,0,1,0,0.0,99,5.8,33.3,3,4,8.0,2.08,0,0,0.0,25.0,1,2,0.0,4,18.2,0,1,,,,63.3,63.3,67.4,63.1,,,,1,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,10,2.5,0,33.3,3,3,-4.0,1.83,0,0,0.0,33.3,1,1,0.0,3,13.6,0,0,,,,62.7,56.0,66.6,56.0,,,,0,1,3,0.0,2.8,0.0,0,0,0,0,0,0,0.0,-1,-0.3,-3.32
Blake Shapen,122282,QB,BAYLOR,1,-13.33,0,22,118,88.9,18,20,8.4,2.67,0,1,4.8,75.0,15,8,6.3,21,95.5,1,7,,,,70.8,83.9,75.3,76.7,,74.9,,0,0,22,0.0,93.3,0.0,0,1,0,2,0,1,4.5,138,6.9,85.7,14,15,9.6,2.61,0,1,6.3,80.0,12,6,0.0,16,72.7,0,6,,,,70.7,83.5,74.9,75.3,,74.9,,0,0,17,0.0,99.4,0.0,0,1,0,1,0,1,5.9,118,7.9,100.0,5,6,3.8,2.77,0,0,0.0,66.7,4,2,20.0,6,27.3,1,1,,,,64.2,70.3,68.6,69.9,,,,0,0,6,0.0,70.8,0.0,0,0,0,1,0,0,0.0,19,3.2,0,100.0,1,1,1.0,2.3,0,0,0.0,100.0,1,0,0.0,1,4.5,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-4.7
Tanner Morgan,55239,QB,MINNESOTA,1,-52.38,0,22,225,66.7,18,18,10.4,2.62,0,1,5.3,66.7,12,3,0.0,20,90.9,0,6,,,,67.9,63.6,76.5,66.9,,51.8,,0,0,21,0.0,135.6,0.0,0,2,0,0,2,0,0.0,177,9.8,85.7,14,14,7.7,2.49,0,1,6.7,85.7,12,3,0.0,16,72.7,0,7,,,,67.5,71.5,76.3,77.5,,51.8,,0,0,17,0.0,148.8,0.0,0,2,0,0,2,0,0.0,143,10.2,33.3,6,6,12.8,2.72,0,0,0.0,33.3,2,0,0.0,6,27.3,0,1,,,,64.2,48.2,68.6,48.3,,,,0,0,6,,66.7,0.0,0,0,0,0,0,0,0.0,53,8.8,0,100.0,2,2,-1.0,1.9,0,0,0.0,100.0,2,0,0.0,2,9.1,0,2,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,-1.38
Cameron Rising,77663,QB,UTAH,1,-10.0,0,21,328,66.7,12,15,9.6,3.2,1,0,0.0,46.7,7,8,12.5,18,85.7,1,8,,,,27.6,53.3,23.7,54.4,,57.9,,1,0,20,12.5,81.0,5.6,1,2,0,1,0,1,5.0,144,9.6,70.0,10,10,7.3,2.98,0,0,0.0,60.0,6,3,14.3,13,61.9,1,7,,,,25.3,55.2,21.0,57.3,,57.9,,0,0,14,33.3,104.2,7.7,1,2,0,0,0,0,0.0,129,12.9,80.0,5,8,7.2,3.01,1,0,0.0,50.0,4,5,0.0,8,38.1,0,3,,,,65.4,55.1,70.1,55.0,,,,1,0,10,0.0,69.3,0.0,0,0,0,1,0,1,10.0,49,6.1,0,100.0,3,3,-2.0,1.77,0,0,0.0,100.0,3,0,0.0,3,14.3,0,2,,,,63.3,61.5,67.4,61.4,,,,0,0,4,,113.9,0.0,0,0,0,0,0,0,0.0,34,11.3,-6.77
Jacolby Criswell,122830,QB,N CAROLINA,1,-4.44,0,21,245,53.8,13,14,17.3,3.82,0,0,0.0,42.9,6,3,14.3,15,71.4,1,6,,,,68.8,77.7,74.0,70.3,,72.8,,0,0,15,0.0,63.4,0.0,0,1,0,1,0,0,0.0,86,6.1,77.8,9,10,9.7,3.0,0,0,0.0,60.0,6,2,14.3,10,47.6,1,4,,,,68.4,81.5,73.4,76.5,,69.2,,0,0,10,0.0,77.1,0.0,0,0,0,1,0,0,0.0,60,6.0,55.6,9,9,13.7,3.45,0,0,0.0,55.6,5,1,0.0,11,52.4,0,5,,,,65.6,69.6,70.4,60.8,,71.1,,0,0,11,0.0,78.5,0.0,0,2,0,0,0,0,0.0,65,7.2,0,100.0,5,5,-3.0,1.78,0,0,0.0,100.0,5,0,0.0,6,28.6,0,3,,,,64.2,72.7,68.6,65.5,,64.3,,0,0,6,,99.2,0.0,0,1,0,0,0,0,0.0,39,7.8,1.22
Alex Padilla,86285,QB,IOWA,1,40.0,0,21,192,73.3,15,18,10.7,3.15,0,1,5.3,33.3,6,7,45.5,21,100.0,5,5,,,,69.8,69.2,24.2,70.0,60.0,63.9,,0,1,22,14.3,25.9,4.8,1,2,0,3,0,1,4.5,83,4.6,69.2,13,15,10.2,2.76,0,1,6.7,26.7,4,5,55.6,16,76.2,5,3,,,,69.5,65.9,76.5,63.6,60.0,62.9,,0,1,16,20.0,14.3,6.3,1,0,0,2,0,1,6.3,54,3.6,100.0,2,3,14.0,4.42,0,0,0.0,66.7,2,2,0.0,5,23.8,0,2,,,,64.2,71.6,0.0,79.0,,62.0,,0,0,6,0.0,97.9,0.0,0,2,0,1,0,0,0.0,29,9.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.07
Jason Brown,109060,QB,S CAROLINA,1,0.0,0,20,289,61.5,13,13,11.8,3.04,0,1,7.7,61.5,8,8,0.0,17,85.0,0,6,,,,68.9,59.3,75.6,60.1,,56.0,,0,1,17,37.5,94.2,17.6,3,1,0,0,3,1,5.9,104,8.0,66.7,12,12,8.8,2.78,0,1,8.3,66.7,8,7,0.0,16,80.0,0,6,,,,68.8,68.8,75.6,71.3,,56.0,,0,0,16,42.9,136.5,18.8,3,1,0,0,1,0,0.0,147,12.3,66.7,3,3,13.7,2.95,0,0,0.0,66.7,2,2,0.0,4,20.0,0,2,,,,63.3,36.8,67.4,37.2,,,,0,1,4,50.0,71.5,25.0,1,0,0,0,2,1,25.0,10,3.3,0,100.0,2,2,-3.5,1.5,0,0,0.0,100.0,2,1,0.0,3,15.0,0,2,,,,62.7,60.3,66.6,60.2,,,,0,0,3,100.0,118.8,33.3,1,0,0,0,0,0,0.0,53,26.5,-8.92
Andrew Marty,60498,QB,NWESTERN,1,-83.33,0,20,256,70.0,10,10,7.9,3.61,0,1,10.0,70.0,7,11,0.0,16,80.0,0,4,,,,27.5,63.0,75.8,65.8,,57.6,,0,0,16,36.4,123.8,25.0,4,2,0,0,1,0,0.0,72,7.2,90.9,11,12,5.9,3.4,1,1,8.3,83.3,10,10,0.0,18,90.0,0,5,,,,28.2,67.2,75.9,71.8,,57.6,,0,0,18,40.0,126.7,22.2,4,2,0,0,1,0,0.0,93,7.8,0.0,2,2,2.0,2.75,0,0,0.0,0.0,0,2,,2,10.0,0,0,,,,61.8,45.8,65.5,46.1,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,3,4,-3.3,2.25,1,0,0.0,75.0,3,1,0.0,4,20.0,0,1,,,,63.3,61.5,67.4,61.4,,,,0,0,4,0.0,86.5,0.0,0,0,0,0,0,0,0.0,21,5.3,-7.75
DJ Uiagalelei,122162,QB,CLEMSON,1,-1.19,0,20,140,56.3,16,16,17.1,2.81,0,2,12.5,56.3,9,5,0.0,16,80.0,0,7,,,,40.4,63.4,77.1,62.8,59.8,60.1,,0,1,16,0.0,92.7,0.0,0,0,0,0,1,1,6.3,188,11.8,58.3,12,12,14.2,2.46,0,2,16.7,58.3,7,2,0.0,13,65.0,0,5,,,,23.2,61.0,76.8,58.9,,60.1,,0,1,13,0.0,95.8,0.0,0,0,0,0,1,0,0.0,152,12.7,57.1,7,7,13.3,2.66,0,0,0.0,57.1,4,3,0.0,7,35.0,0,3,,,,64.6,51.3,70.1,51.3,59.8,,,0,0,7,0.0,83.0,0.0,0,0,0,0,0,1,14.3,56,8.0,0,66.7,3,3,-3.7,1.43,0,0,0.0,66.7,2,0,0.0,4,20.0,0,1,,,,16.6,32.8,67.4,33.2,,,,0,0,4,,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7,-4.67
Graham Mertz,97994,QB,WISCONSIN,1,18.46,0,19,349,76.9,13,15,8.8,2.59,1,1,6.7,60.0,9,3,10.0,16,84.2,1,5,,,,67.4,76.2,75.4,75.7,,60.0,,0,0,16,33.3,101.3,6.3,1,0,0,1,1,0,0.0,97,6.5,72.7,11,13,7.5,2.55,1,0,0.0,61.5,8,3,0.0,14,73.7,0,3,,,,67.1,66.5,75.3,65.1,,60.0,,0,0,14,33.3,105.0,7.1,1,0,0,1,1,0,0.0,81,6.2,100.0,5,5,4.2,2.54,0,1,20.0,80.0,4,0,20.0,5,26.3,1,4,,,,63.8,85.7,68.1,85.1,,,,0,0,5,,118.8,0.0,0,0,0,0,0,0,0.0,64,12.8,0,100.0,3,3,-4.0,2.3,0,0,0.0,100.0,3,0,0.0,3,15.8,0,2,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,48,16.0,6.57
Garrett Dzuro,64526,QB,UMASS,1,-5.56,0,19,216,66.7,9,10,14.3,2.26,0,0,0.0,50.0,5,9,16.7,15,78.9,1,4,,,,25.7,28.9,75.1,25.2,,62.1,,1,2,15,44.4,67.1,26.7,4,0,0,0,1,2,13.3,71,7.1,75.0,8,9,1.6,1.46,0,0,0.0,55.6,5,3,16.7,12,63.2,1,2,,,,24.8,34.3,74.8,26.6,,62.1,,1,1,12,33.3,25.0,8.3,1,0,0,0,0,1,8.3,35,3.9,50.0,4,4,25.3,2.91,0,0,0.0,50.0,2,6,0.0,7,36.8,0,2,,,,64.2,31.8,69.1,32.2,,,,0,1,7,50.0,88.5,42.9,3,0,0,0,1,1,14.3,43,10.8,0,66.7,3,3,-5.0,1.0,0,0,0.0,66.7,2,0,0.0,4,21.1,0,0,,,,63.3,54.1,67.4,54.1,,,,0,0,4,,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3,6.86
Chance Nolan,78493,QB,OREGON ST,1,10.71,0,19,265,80.0,15,16,7.7,2.46,0,0,0.0,62.5,10,2,16.7,17,89.5,2,4,,,,69.7,86.1,76.5,84.5,,66.7,,1,0,19,0.0,95.8,0.0,0,0,0,0,1,1,5.3,80,5.0,84.6,13,14,6.2,2.23,0,0,0.0,64.3,9,2,18.2,15,78.9,2,3,,,,69.5,80.6,76.5,79.4,58.9,66.7,,1,0,16,0.0,97.9,0.0,0,0,0,0,1,1,6.3,62,4.4,75.0,4,4,6.8,3.03,0,0,0.0,75.0,3,0,0.0,4,21.1,0,1,,,,63.8,80.0,68.1,79.4,,,,0,0,5,,93.8,0.0,0,0,0,0,0,0,0.0,28,7.0,0,100.0,2,2,-4.0,1.8,0,0,0.0,100.0,2,0,0.0,2,10.5,0,0,,,,61.8,60.8,67.7,62.7,58.9,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,2.57
Levi Williams,98365,QB,WYOMING,1,-75.0,0,18,351,80.0,15,15,14.7,2.84,0,4,25.0,80.0,12,2,0.0,18,100.0,0,9,,,,69.7,92.3,76.7,93.1,,66.0,,0,1,19,0.0,130.6,0.0,0,3,0,0,2,0,0.0,242,16.1,100.0,11,11,16.1,2.67,0,3,25.0,100.0,11,1,0.0,12,66.7,0,8,,,,69.3,93.8,76.3,94.7,,65.8,,0,0,13,0.0,149.1,0.0,0,1,0,0,1,0,0.0,225,20.5,25.0,4,4,10.8,3.2,0,1,25.0,25.0,1,1,0.0,6,33.3,0,1,,,,64.2,64.0,68.6,62.5,,61.6,,0,1,6,0.0,44.8,0.0,0,2,0,0,1,0,0.0,17,4.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-16.2
Hudson Card,123109,QB,TEXAS,1,25.0,0,18,311,80.0,15,16,8.1,3.49,0,1,5.9,62.5,10,6,16.7,18,100.0,2,8,,,,67.0,66.6,73.9,64.9,,62.4,,1,0,19,0.0,107.0,0.0,0,2,0,0,1,0,0.0,123,7.7,71.4,7,8,5.6,3.23,0,0,0.0,50.0,4,4,20.0,9,50.0,1,3,,,,65.1,53.5,72.5,54.5,,57.8,,1,0,9,0.0,56.3,0.0,0,1,0,0,0,0,0.0,24,3.0,87.5,8,8,10.4,3.76,0,1,11.1,75.0,6,2,14.3,9,50.0,1,5,,,,65.4,77.2,70.1,73.0,,64.0,,0,0,10,0.0,155.7,0.0,0,1,0,0,1,0,0.0,99,12.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.38
Gerry Bohanon,77636,QB,BAYLOR,1,-4.17,0,18,118,69.2,13,14,7.3,4.09,1,0,0.0,64.3,9,8,0.0,18,100.0,0,6,,,,69.5,87.3,4.2,82.0,,76.8,,0,0,18,25.0,102.1,11.1,2,2,0,0,1,0,0.0,76,5.4,80.0,5,6,6.2,4.08,1,0,0.0,66.7,4,2,0.0,8,44.4,0,1,,,,69.0,70.6,0.0,57.6,,75.9,,0,0,8,50.0,77.1,12.5,1,1,0,0,0,0,0.0,28,4.7,62.5,8,8,8.0,4.11,0,0,0.0,62.5,5,6,0.0,10,55.6,0,5,,,,65.1,91.1,70.1,90.7,,61.7,,0,0,10,16.7,118.8,10.0,1,1,0,0,1,0,0.0,48,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.33
Luke McCaffrey,101634,QB,RICE,1,66.67,0,17,275,50.0,12,13,10.7,3.41,0,0,0.0,38.5,5,5,16.7,17,100.0,1,5,,,,66.8,67.4,73.0,54.6,,77.0,,0,0,18,0.0,49.2,0.0,0,4,0,1,0,0,0.0,47,3.6,45.5,11,12,11.1,3.3,0,0,0.0,33.3,4,4,20.0,15,88.2,1,5,,,,66.5,64.5,72.7,54.2,,73.8,,0,0,16,0.0,44.1,0.0,0,3,0,1,0,0,0.0,41,3.4,100.0,1,1,6.0,4.2,0,0,0.0,100.0,1,1,0.0,2,11.8,0,0,,,,61.8,70.6,65.5,60.4,,64.3,,0,0,2,0.0,91.7,0.0,0,1,0,0,0,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.58
Nick Tronti,60409,QB,FAU,1,-8.33,0,16,165,53.8,13,14,13.2,2.49,1,1,6.7,35.7,5,3,28.6,15,93.8,2,3,,,,66.5,53.3,72.0,53.1,,,,0,1,16,33.3,18.5,6.7,1,0,0,0,0,1,6.3,55,3.9,63.6,11,12,12.3,2.37,1,1,7.7,41.7,5,3,28.6,13,81.3,2,3,,,,66.2,55.9,71.6,55.7,,,,0,1,14,33.3,21.2,7.7,1,0,0,0,0,1,7.1,55,4.6,33.3,3,3,11.3,2.63,0,0,0.0,33.3,1,0,0.0,3,18.8,0,1,,,,62.7,53.1,66.6,53.2,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,8,2.7,0,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0.0,1,6.3,0,1,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,-1.91
Riley Leonard,143862,QB,DUKE,1,0.0,0,16,154,100.0,7,7,5.4,3.02,0,0,0.0,100.0,7,2,0.0,10,62.5,0,5,,,,69.9,82.3,73.4,84.7,,65.5,,0,0,11,0.0,101.2,0.0,0,3,0,0,0,0,0.0,58,8.3,100.0,9,9,0.8,2.39,0,0,0.0,100.0,9,2,0.0,12,75.0,0,5,,,,70.0,73.3,73.6,70.8,,65.5,,0,0,13,0.0,95.8,0.0,0,3,0,0,0,0,0.0,63,7.0,100.0,4,4,4.3,2.33,0,0,0.0,100.0,4,0,0.0,4,25.0,0,3,,,,63.3,87.2,67.4,86.5,,,,0,0,4,,104.2,0.0,0,0,0,0,0,0,0.0,36,9.0,0,100.0,6,6,-2.3,1.3,0,0,0.0,100.0,6,0,0.0,6,37.5,0,3,,,,64.2,66.3,68.6,66.1,,,,0,0,6,,95.1,0.0,0,0,0,0,0,0,0.0,41,6.8,2.0
Grant Gremel,101632,QB,INDIANA,1,-41.67,0,15,190,44.4,9,10,12.4,3.45,0,0,0.0,40.0,4,8,0.0,13,86.7,0,4,,,,66.2,35.1,72.4,30.0,,60.6,,0,0,14,0.0,95.0,0.0,0,3,0,1,1,2,14.3,63,6.3,45.5,11,12,9.5,3.23,0,0,0.0,41.7,5,8,0.0,15,100.0,0,4,,,,66.5,34.7,72.7,30.0,,60.6,,0,0,16,0.0,85.4,0.0,0,3,0,1,1,2,12.5,60,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,50.0,2,2,-3.5,1.85,0,0,0.0,50.0,1,0,0.0,2,13.3,0,0,,,,61.8,54.4,65.5,54.5,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,-3,-1.5,-5.0
Casey Thompson,77677,QB,TEXAS,1,-13.33,0,15,311,33.3,9,11,11.6,2.93,0,0,0.0,9.1,1,5,66.7,12,80.0,2,0,,,,66.8,43.1,73.3,41.3,,60.0,,0,1,12,20.0,1.7,8.3,1,0,0,2,0,1,8.3,7,0.6,50.0,8,9,8.4,2.31,0,0,0.0,33.3,3,2,25.0,9,60.0,1,0,,,,66.3,41.8,72.8,39.5,,60.0,,0,1,9,0.0,2.8,0.0,0,0,0,1,0,1,11.1,23,2.6,50.0,4,5,7.0,2.88,0,0,0.0,20.0,1,3,50.0,6,40.0,1,0,,,,64.2,60.0,68.6,59.9,,,,0,0,6,33.3,39.6,16.7,1,0,0,1,0,0,0.0,6,1.2,0,100.0,3,3,-3.0,1.0,0,0,0.0,100.0,3,0,0.0,3,20.0,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,97.2,0.0,0,0,0,0,0,0,0.0,22,7.3,-1.36
Zach Calzada,98006,QB,TEXAS A&M,1,-17.78,0,15,312,76.9,13,13,13.1,2.84,0,1,7.7,76.9,10,7,0.0,14,93.3,0,5,,,,67.1,73.6,74.6,76.0,,57.1,,0,0,14,14.3,153.8,7.1,1,0,0,0,2,0,0.0,150,11.5,77.8,9,9,12.8,2.52,0,1,11.1,77.8,7,3,0.0,9,60.0,0,3,,,,66.3,71.1,74.1,74.3,,57.1,,0,0,9,0.0,152.5,0.0,0,0,0,0,2,0,0.0,100,11.1,60.0,5,5,10.6,3.12,0,0,0.0,60.0,3,4,0.0,6,40.0,0,2,,,,64.2,65.2,68.6,64.9,,,,0,0,6,25.0,93.8,16.7,1,0,0,0,0,0,0.0,50,10.0,0,0.0,1,1,-2.0,1.6,0,0,0.0,0.0,0,0,,1,6.7,0,0,,,,60.3,56.9,63.6,57.7,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-1.11
Connor Cigelske,122433,QB,GA SOUTHRN,1,-8.33,0,15,174,57.1,7,7,15.9,3.88,0,0,0.0,57.1,4,3,0.0,8,53.3,0,4,,,,71.0,61.7,75.1,60.8,,60.1,,0,1,9,0.0,56.5,0.0,0,1,0,0,0,1,11.1,78,11.1,83.3,6,6,-0.2,3.16,0,0,0.0,83.3,5,1,0.0,7,46.7,0,3,,,,71.0,63.0,74.9,63.0,,60.1,,0,0,7,0.0,93.8,0.0,0,1,0,0,0,0,0.0,39,6.5,75.0,8,8,9.8,2.56,0,0,0.0,75.0,6,2,0.0,8,53.3,0,5,,,,65.1,63.3,69.8,63.1,,,,0,1,9,0.0,68.2,0.0,0,0,0,0,0,1,11.1,83,10.4,0,100.0,7,7,-4.9,1.66,0,0,0.0,100.0,7,0,0.0,7,46.7,0,4,,,,64.6,66.8,69.1,66.5,,,,0,0,7,,92.9,0.0,0,0,0,0,0,0,0.0,44,6.3,3.88
Dequan Finn,97804,QB,TOLEDO,1,0.0,0,15,316,81.8,11,12,12.7,3.02,0,1,8.3,66.7,8,4,11.1,13,86.7,1,5,,,,67.8,74.3,75.1,78.5,,56.9,,0,0,13,0.0,134.0,0.0,0,1,0,1,1,0,0.0,140,11.7,100.0,6,7,3.0,3.46,0,0,0.0,71.4,5,4,16.7,8,53.3,1,1,,,,67.2,61.7,74.7,63.9,,56.9,,0,0,8,0.0,78.9,0.0,0,1,0,1,0,0,0.0,29,4.1,71.4,7,7,16.9,2.2,0,1,14.3,71.4,5,0,0.0,7,46.7,0,4,,,,64.6,83.5,69.1,82.9,,,,0,0,7,,153.3,0.0,0,0,0,0,1,0,0.0,121,17.3,0,100.0,2,2,-2.0,1.9,0,0,0.0,100.0,2,0,0.0,2,13.3,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,13.15
Stetson Bennett,60387,QB,GEORGIA,1,-26.67,0,14,173,45.5,11,11,13.4,2.77,0,0,0.0,45.5,5,2,0.0,11,78.6,0,5,,,,65.6,68.0,73.0,67.3,,,,0,1,11,0.0,57.4,0.0,0,0,0,0,1,0,0.0,66,6.0,66.7,9,9,3.2,1.83,0,0,0.0,66.7,6,1,0.0,9,64.3,0,4,,,,65.1,73.0,72.7,72.4,,,,0,0,9,0.0,130.6,0.0,0,0,0,0,2,0,0.0,72,8.0,40.0,5,5,20.6,3.76,0,0,0.0,40.0,2,1,0.0,5,35.7,0,2,,,,63.8,58.3,68.1,58.2,,,,0,1,5,0.0,23.3,0.0,0,0,0,0,0,0,0.0,33,6.6,0,100.0,3,3,-5.0,1.6,0,0,0.0,100.0,3,0,0.0,3,21.4,0,1,,,,62.7,63.5,66.6,63.3,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,39,13.0,-1.4
