player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Dylan Hopkins,83571,QB,UAB,1,58.33,0,14,321,54.5,11,11,16.0,2.45,0,2,16.7,36.4,4,2,33.3,11,78.6,2,2,,,,,67.7,58.7,76.1,54.1,,63.3,0,1,12,0.0,56.3,0.0,0,0,0,0,1,2,16.7,83,7.5,58.3,12,12,11.0,2.08,0,1,7.7,41.7,5,1,28.6,12,85.7,2,1,,,,,67.8,51.0,76.2,45.0,,63.3,0,1,13,0.0,14.6,0.0,0,0,0,0,0,2,15.4,21,1.8,100.0,2,2,18.0,2.9,0,1,50.0,100.0,2,1,0.0,2,14.3,0,1,,,,,61.8,89.2,65.5,88.3,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,70,35.0,0,100.0,3,3,-2.7,1.27,0,0,0.0,100.0,3,0,0.0,3,21.4,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,8,2.7,33.25
Dequan Finn,97804,QB,TOLEDO,1,46.43,0,13,316,57.1,7,9,7.6,2.47,0,0,0.0,33.3,3,5,25.0,10,76.9,1,1,,,,,65.1,29.2,71.6,29.1,,,0,2,10,20.0,2.8,10.0,1,0,0,2,0,1,10.0,26,2.9,50.0,6,7,7.0,2.63,0,0,0.0,28.6,2,5,33.3,9,69.2,1,1,,,,,64.9,28.7,71.4,28.6,,,0,2,9,40.0,0.0,22.2,2,0,0,1,0,1,11.1,20,2.9,100.0,3,4,1.7,1.95,0,0,0.0,75.0,3,1,0.0,4,30.8,0,0,,,,,63.3,61.6,67.4,61.4,,,0,0,4,0.0,80.2,0.0,0,0,0,1,0,0,0.0,15,3.8,0,100.0,2,2,-3.0,2.27,0,0,0.0,100.0,2,1,0.0,3,23.1,0,0,,,,,62.7,60.3,66.6,60.2,,,0,0,3,100.0,85.4,33.3,1,0,0,0,0,0,0.0,9,4.5,0.89
Rocco Becht,157567,QB,IOWA STATE,1,30.56,0,13,193,69.2,13,13,7.8,2.55,0,1,7.1,53.8,7,2,22.2,13,100.0,2,1,,,,,66.2,62.3,73.9,63.5,54.3,60.0,0,1,14,0.0,34.5,0.0,0,0,0,0,0,0,0.0,61,4.7,66.7,9,9,9.3,2.68,0,1,10.0,44.4,4,0,33.3,9,69.2,2,1,,,,,65.4,65.9,73.3,66.2,,60.0,0,1,10,,19.0,0.0,0,0,0,0,0,0,0.0,42,4.7,75.0,4,4,4.3,2.25,0,0,0.0,75.0,3,2,0.0,4,30.8,0,0,,,,,63.3,54.7,68.1,56.7,54.3,,0,0,4,0.0,84.4,0.0,0,0,0,0,0,0,0.0,19,4.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.08
Tommy Ulatowski,163150,QB,KENT STATE,1,60.0,0,13,201,60.0,10,10,17.9,2.87,0,0,0.0,50.0,5,2,16.7,12,92.3,1,4,,,,,68.1,66.1,73.6,58.1,,71.7,0,0,15,50.0,113.8,8.3,1,1,0,0,1,0,0.0,88,8.8,0.0,1,1,4.0,4.17,0,0,0.0,0.0,0,1,,3,23.1,0,0,,,,,66.8,65.9,72.2,49.0,,71.7,0,0,5,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0,70.0,10,10,17.4,2.35,0,0,0.0,60.0,6,1,14.3,10,76.9,1,5,,,,,65.6,64.4,70.4,64.1,,,0,0,11,0.0,127.9,0.0,0,0,0,0,1,0,0.0,102,10.2,0,100.0,1,1,-1.0,1.6,0,0,0.0,100.0,1,0,0.0,1,7.7,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,10.2
John Rhys Plumlee,97602,QB,UCF,1,14.29,0,12,323,100.0,6,7,7.2,2.36,0,0,0.0,85.7,6,3,0.0,9,75.0,0,6,,,,,70.4,86.9,74.5,70.3,,79.7,0,0,9,33.3,146.1,11.1,1,1,1,0,1,0,0.0,67,9.6,100.0,6,7,-1.3,2.0,0,0,0.0,85.7,6,3,0.0,9,75.0,0,3,,,,,70.4,84.3,74.5,64.9,,79.7,0,0,9,33.3,118.8,11.1,1,1,1,0,1,0,0.0,20,2.9,100.0,3,3,12.7,2.13,0,0,0.0,100.0,3,0,0.0,3,25.0,0,3,,,,,62.7,72.7,66.6,72.3,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,51,17.0,0,100.0,3,3,-4.3,1.07,0,0,0.0,100.0,3,0,0.0,3,25.0,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,4,1.3,14.14
Justin Lynch,144392,QB,N ILLINOIS,1,-33.33,0,12,254,44.4,9,9,10.6,3.38,0,0,0.0,33.3,3,4,25.0,12,100.0,1,2,,,,,70.5,56.9,73.1,64.5,,52.7,0,0,12,25.0,42.8,8.3,1,2,0,0,0,0,0.0,28,3.1,44.4,9,9,10.6,3.38,0,0,0.0,33.3,3,4,25.0,12,100.0,1,2,,,,,70.5,56.9,73.1,64.5,,52.7,0,0,12,25.0,42.8,8.3,1,2,0,0,0,0,0.0,28,3.1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.11
Malik Cunningham,60436,QB,LOUISVILLE,1,0.0,0,11,210,60.0,5,5,9.6,3.05,0,0,0.0,60.0,3,4,0.0,10,90.9,0,3,,,,,65.4,32.8,72.2,26.4,,67.6,0,1,10,50.0,25.8,20.0,2,3,0,0,0,1,10.0,16,3.2,75.0,4,4,4.5,3.07,0,0,0.0,50.0,2,2,33.3,7,63.6,1,1,,,,,64.6,29.1,71.6,25.9,,62.8,0,1,7,50.0,17.7,14.3,1,2,0,0,0,1,14.3,13,3.3,50.0,2,2,13.5,2.93,0,0,0.0,50.0,1,2,0.0,4,36.4,0,2,,,,,63.3,60.4,67.4,51.1,,64.3,0,0,4,50.0,56.3,25.0,1,1,0,0,0,0,0.0,3,1.5,0,100.0,1,1,-3.0,2.7,0,0,0.0,0.0,0,0,100.0,1,9.1,1,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-1.75
Evan Simon,129906,QB,RUTGERS,1,-15.0,0,11,278,62.5,8,9,15.5,3.25,0,0,0.0,33.3,3,4,40.0,11,100.0,2,3,,,,,65.8,51.0,71.6,54.9,,56.4,0,0,12,25.0,42.4,9.1,1,1,0,1,0,0,0.0,24,2.7,75.0,4,5,4.3,2.95,0,0,0.0,40.0,2,4,33.3,6,54.5,1,1,,,,,64.2,50.5,70.1,49.9,,,0,0,6,25.0,47.9,16.7,1,0,0,1,0,0,0.0,14,2.8,50.0,4,4,26.8,3.62,0,0,0.0,25.0,1,0,50.0,5,45.5,1,2,,,,,64.2,55.3,68.6,61.6,,56.4,0,0,6,,39.6,0.0,0,1,0,0,0,0,0.0,10,2.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-0.3
Nicco Marchiol,157363,QB,W VIRGINIA,1,25.0,0,10,343,33.3,6,6,21.5,2.32,0,0,0.0,33.3,2,2,0.0,6,60.0,0,2,,,,,71.6,67.8,74.0,56.5,,69.2,0,0,6,0.0,50.0,0.0,0,0,0,0,0,0,0.0,29,4.8,25.0,8,8,12.9,2.09,0,0,0.0,25.0,2,2,0.0,8,80.0,0,1,,,,,71.6,61.9,74.2,48.4,,69.2,0,0,8,0.0,39.6,0.0,0,0,0,0,0,0,0.0,16,2.0,100.0,2,2,6.5,1.75,0,0,0.0,50.0,1,1,50.0,2,20.0,1,1,,,,,61.8,74.2,65.5,73.7,,,0,0,2,0.0,75.0,0.0,0,0,0,0,0,0,0.0,15,7.5,0,50.0,4,4,-3.3,1.58,0,0,0.0,25.0,1,1,50.0,4,40.0,1,0,,,,,63.3,57.7,67.4,57.6,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,2,0.5,5.5
Eric Najarian,101624,QB,MARYLAND,1,-37.5,0,10,215,37.5,8,8,19.0,2.53,0,0,0.0,37.5,3,4,0.0,10,100.0,0,2,,,,,66.5,43.4,71.6,43.1,,59.3,0,0,10,50.0,52.6,20.0,2,0,0,0,0,0,0.0,37,4.6,37.5,8,8,19.0,2.53,0,0,0.0,37.5,3,4,0.0,10,100.0,0,2,,,,,66.5,43.4,71.6,43.1,,59.3,0,0,10,50.0,52.6,20.0,2,0,0,0,0,0,0.0,37,4.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.63
Jack Lausch,162845,QB,NWESTERN,1,57.14,0,10,256,50.0,6,7,12.7,4.0,0,0,0.0,42.9,3,6,0.0,9,90.0,0,3,,,,,22.3,38.5,72.4,51.1,,43.6,1,1,9,16.7,38.7,11.1,1,1,0,0,0,0,0.0,68,9.7,50.0,6,7,12.2,3.75,0,0,0.0,42.9,3,5,0.0,8,80.0,0,2,,,,,21.7,40.1,72.2,51.1,,44.9,1,1,8,20.0,22.6,12.5,1,0,0,0,0,0,0.0,41,5.9,100.0,1,1,1.0,3.95,0,0,0.0,100.0,1,1,0.0,2,20.0,0,1,,,,,61.8,54.6,65.5,60.6,,57.3,0,0,2,0.0,118.8,0.0,0,1,0,0,0,0,0.0,27,27.0,0,100.0,1,1,-2.0,1.9,0,0,0.0,100.0,1,0,0.0,1,10.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,21.14
Kevin Jennings,158272,QB,SMU,1,-50.0,0,9,287,50.0,4,4,18.8,2.44,0,1,25.0,50.0,2,2,0.0,5,55.6,0,2,,,,,65.5,59.3,71.0,55.1,,62.7,0,0,5,0.0,95.8,0.0,0,1,0,0,0,1,20.0,55,13.8,100.0,4,4,8.5,1.68,0,1,25.0,100.0,4,1,0.0,4,44.4,0,3,,,,,65.2,92.1,70.7,90.9,,63.3,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,75,18.8,50.0,4,4,8.3,2.42,0,0,0.0,50.0,2,1,0.0,5,55.6,0,1,,,,,63.8,28.6,68.1,28.9,,57.3,0,0,5,0.0,56.3,0.0,0,1,0,0,0,1,20.0,8,2.0,0,100.0,4,4,-2.0,1.65,0,0,0.0,100.0,4,0,0.0,4,44.4,0,2,,,,,63.3,64.9,67.4,64.7,,,0,0,4,,95.8,0.0,0,0,0,0,0,0,0.0,28,7.0,-16.75
Tyler Van Dyke,122225,QB,MIAMI FL,1,10.0,0,8,220,75.0,4,4,14.8,2.5,0,1,25.0,25.0,1,2,66.7,4,50.0,2,1,,,,,63.3,50.1,68.1,50.1,,,0,1,4,0.0,28.1,0.0,0,0,0,0,0,1,25.0,39,9.8,100.0,4,5,11.3,2.12,0,1,20.0,40.0,2,2,50.0,6,75.0,2,2,,,,,64.2,78.1,69.1,77.7,,,0,0,6,0.0,76.3,0.0,0,0,0,1,0,0,0.0,49,9.8,50.0,2,2,5.0,1.95,0,0,0.0,50.0,1,1,0.0,2,25.0,0,1,,,,,61.8,27.0,65.5,27.3,,,0,1,2,0.0,56.3,0.0,0,0,0,0,0,1,50.0,25,12.5,0,100.0,2,3,-2.0,1.65,0,0,0.0,66.7,2,1,0.0,4,50.0,0,2,,,,,63.3,58.0,67.4,57.9,,,0,0,4,0.0,106.3,0.0,0,0,0,1,0,0,0.0,35,11.7,2.7
Collin Schlee,98025,QB,KENT STATE,1,25.0,0,8,201,0.0,2,2,25.0,4.05,0,0,0.0,0.0,0,1,,4,50.0,0,0,,,,,67.9,69.3,71.5,58.2,,68.6,0,0,5,100.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0,50.0,2,2,3.5,4.15,0,0,0.0,50.0,1,1,0.0,4,50.0,0,0,,,,,67.8,71.4,71.3,59.9,,68.6,0,0,4,100.0,56.3,25.0,1,1,0,0,0,0,0.0,1,0.5,75.0,4,4,9.0,1.98,0,0,0.0,75.0,3,0,0.0,4,50.0,0,1,,,,,63.8,62.7,68.1,62.5,,,0,0,5,,84.4,0.0,0,0,0,0,0,0,0.0,19,4.8,0,100.0,4,4,-1.8,2.08,0,0,0.0,100.0,4,0,0.0,4,50.0,0,1,,,,,63.3,65.0,67.4,64.7,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0,4.25
Chandler Morris,122938,QB,TCU,1,20.0,0,7,305,80.0,5,5,10.0,3.28,0,0,0.0,80.0,4,0,0.0,6,85.7,0,2,,,,,64.2,68.7,71.8,75.3,,55.1,0,0,6,,132.9,0.0,0,1,0,0,1,0,0.0,32,6.4,80.0,5,5,6.8,2.38,0,0,0.0,80.0,4,0,0.0,5,71.4,0,1,,,,,63.8,65.3,71.6,66.2,,60.0,0,0,5,,122.9,0.0,0,0,0,0,1,0,0.0,20,4.0,100.0,1,1,13.0,4.5,0,0,0.0,100.0,1,0,0.0,2,28.6,0,1,,,,,61.8,68.4,65.5,75.4,,57.0,0,0,2,,118.8,0.0,0,1,0,0,0,0,0.0,14,14.0,0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,10.0
Chase Wolf,51692,QB,WISCONSIN,1,-33.33,0,7,349,33.3,6,6,22.8,3.54,0,0,0.0,33.3,2,0,0.0,7,100.0,0,1,,,,,65.1,46.8,71.0,49.0,,57.0,0,0,9,,44.4,0.0,0,1,0,0,0,0,0.0,21,3.5,33.3,6,6,22.8,3.54,0,0,0.0,33.3,2,0,0.0,7,100.0,0,1,,,,,65.1,46.8,71.0,49.0,,57.0,0,0,9,,44.4,0.0,0,1,0,0,0,0,0.0,21,3.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.5
Spencer Petras,82136,QB,IOWA,1,-20.0,0,7,192,20.0,5,6,8.8,3.09,0,0,0.0,16.7,1,4,0.0,7,100.0,0,1,,,,,14.6,26.9,71.0,26.7,,,0,0,7,25.0,39.6,14.3,1,0,0,1,0,1,14.3,9,1.5,25.0,4,5,7.5,3.04,0,0,0.0,20.0,1,3,0.0,5,71.4,0,1,,,,,63.8,43.4,70.4,42.3,,,0,0,5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,9,1.8,0.0,1,1,14.0,3.2,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,,9.2,25.3,65.5,25.7,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.8
Bert Emanuel Jr.,158581,QB,C MICHIGAN,1,0.0,0,6,134,0.0,2,2,23.5,4.5,0,0,0.0,0.0,0,5,,6,100.0,0,0,,,,,73.5,65.2,73.5,31.0,,73.9,0,0,7,80.0,39.6,66.7,4,0,0,0,0,0,0.0,0,0.0,0.0,2,2,23.5,4.2,0,0,0.0,0.0,0,4,,5,83.3,0,0,,,,,73.6,68.7,73.3,37.1,,73.9,0,0,6,75.0,39.6,60.0,3,0,0,0,0,0,0.0,0,0.0,,0,0,,6.0,0,0,,,0,1,,1,16.7,0,0,,,,,60.3,58.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Haaziq Daniels,125263,QB,AIR FORCE,1,-50.0,0,6,101,100.0,1,3,12.0,3.97,0,0,0.0,33.3,1,5,0.0,6,100.0,0,0,,,,,73.6,64.9,76.9,65.4,,60.5,0,0,6,40.0,49.3,33.3,2,1,1,1,0,0,0.0,14,4.7,100.0,1,2,12.0,1.9,0,0,0.0,50.0,1,2,0.0,3,50.0,0,0,,,,,73.7,69.3,76.8,70.8,,62.4,0,0,3,50.0,72.9,33.3,1,0,1,0,0,0,0.0,14,7.0,,0,1,,6.03,0,0,0.0,0.0,0,3,,3,50.0,0,0,,,,,62.7,49.0,66.6,55.4,,57.3,0,0,3,33.3,39.6,33.3,1,1,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-7.0
Zeon Chriss-Gremillion,156733,QB,LA LAFAYET,1,-50.0,0,6,207,100.0,5,6,5.0,2.27,0,0,0.0,83.3,5,2,0.0,6,100.0,0,4,,,,,65.7,83.5,70.1,77.6,,63.2,0,0,6,0.0,158.3,0.0,0,0,0,1,1,0,0.0,84,14.0,100.0,4,4,6.3,2.2,0,0,0.0,100.0,4,1,0.0,4,66.7,0,3,,,,,65.2,87.1,69.5,80.8,,63.2,0,0,4,0.0,158.3,0.0,0,0,0,0,1,0,0.0,70,17.5,100.0,1,2,0.0,2.4,0,0,0.0,50.0,1,1,0.0,2,33.3,0,1,,,,,61.8,58.9,65.5,58.9,,,0,0,2,0.0,72.9,0.0,0,0,0,1,0,0,0.0,14,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.5
Bryson Barnes,131845,QB,UTAH,1,50.0,0,5,328,80.0,5,5,6.0,2.54,0,0,0.0,80.0,4,2,0.0,5,100.0,0,2,,,,,66.8,72.3,73.6,44.9,,82.3,0,1,5,0.0,104.2,0.0,0,0,0,0,1,1,20.0,45,9.0,50.0,2,2,5.0,2.45,0,0,0.0,50.0,1,1,0.0,2,40.0,0,0,,,,,66.2,65.1,73.3,28.5,,82.3,0,1,2,0.0,18.8,0.0,0,0,0,0,0,1,50.0,7,3.5,100.0,3,3,6.7,2.6,0,0,0.0,100.0,3,1,0.0,3,60.0,0,2,,,,,62.7,74.3,66.6,73.9,,,0,0,3,0.0,158.3,0.0,0,0,0,0,1,0,0.0,38,12.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.17
Camden Orth,108965,QB,BOWL GREEN,1,50.0,0,4,122,66.7,3,3,5.0,2.73,0,0,0.0,66.7,2,3,0.0,4,100.0,0,2,60.0,60.7,63.9,,65.5,70.7,70.4,58.2,,70.2,0,0,5,0.0,74.3,0.0,0,1,0,0,0,0,0.0,12,4.0,50.0,2,2,6.0,1.85,0,0,0.0,50.0,1,1,0.0,2,50.0,0,0,,,,,64.8,64.2,69.8,56.9,,63.6,0,0,3,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,100.0,1,1,3.0,3.6,0,0,0.0,100.0,1,2,0.0,2,50.0,0,2,60.0,60.7,63.9,,61.8,72.0,65.5,60.6,,64.3,0,0,2,0.0,95.8,0.0,0,1,0,0,0,0,0.0,7,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.5
Jacurri Brown,156344,QB,MIAMI FL,1,50.0,0,4,220,50.0,2,2,7.0,2.07,0,0,0.0,50.0,1,2,0.0,3,75.0,0,0,,,,,64.8,38.0,68.6,36.4,,59.7,0,1,3,50.0,16.7,33.3,1,0,0,0,0,1,33.3,4,2.0,50.0,2,2,5.0,2.0,0,0,0.0,50.0,1,0,0.0,2,50.0,0,0,,,,,64.4,38.5,68.1,37.2,,59.7,0,1,2,,16.7,0.0,0,0,0,0,0,1,50.0,0,0.0,100.0,1,1,1.0,1.85,0,0,0.0,100.0,1,2,0.0,2,50.0,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,50.0,83.3,50.0,1,0,0,0,0,0,0.0,4,4.0,0,100.0,1,1,-3.0,1.5,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,4.0
Doug Brumfield,128348,QB,UNLV,1,0.0,0,4,325,0.0,2,2,7.0,3.45,0,0,0.0,0.0,0,2,,4,100.0,0,0,,,,,63.3,42.5,68.6,46.1,,57.0,0,0,4,50.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0,0.0,2,2,7.0,3.45,0,0,0.0,0.0,0,2,,4,100.0,0,0,,,,,63.3,42.5,68.6,46.1,,57.0,0,0,4,50.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Bryce Carpenter,82101,QB,COAST CAR,1,-100.0,0,2,141,,0,0,,3.3,0,0,,,0,1,,1,50.0,0,0,,,,,65.9,35.4,67.4,60.0,,46.6,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,100.0,1,1,-5.0,2.0,0,0,0.0,100.0,1,1,0.0,2,100.0,0,0,,,,,66.2,38.7,68.1,58.9,,46.6,0,0,2,100.0,79.2,50.0,1,0,0,0,0,0,0.0,-6,-6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-5.0,0.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-6,-6.0,6.0
Dexter Williams II,129457,QB,INDIANA,1,100.0,0,2,190,100.0,1,1,5.0,4.6,0,0,0.0,100.0,1,0,0.0,2,100.0,0,0,,,,,67.6,60.8,71.2,58.9,,60.6,0,0,2,,87.5,50.0,1,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,67.3,61.8,70.7,,,60.6,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,4.6,0,0,0.0,100.0,1,0,0.0,2,100.0,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,87.5,50.0,1,0,0,0,0,0,0.0,5,5.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.0
Jemel Jones,102863,QB,ARMY,1,0.0,0,2,114,0.0,2,2,19.0,2.5,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,23.0,44.3,72.8,40.9,,54.5,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,25.0,2.5,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,,22.4,49.0,72.7,51.9,,54.5,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,13.0,2.5,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,46.8,63.6,47.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
