player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jalen Milroe,146590,QB,ALABAMA,1,-35.0,0,12,103,40.0,5,6,18.0,3.12,0,0,0.0,16.7,1,3,50.0,9,75.0,1,3,,,,,23.5,51.9,74.8,,28.6,,,79.7,,,0,0,12,33.3,43.1,11.1,1,2,0,1,0,1,8.3,23,3.8,75.0,4,5,4.5,2.86,0,0,0.0,60.0,3,1,0.0,7,58.3,0,4,,,,,69.1,69.9,74.6,,46.3,,,79.7,,,0,0,10,0.0,131.7,0.0,0,2,0,1,1,0,0.0,48,9.6,50.0,4,4,15.0,2.64,0,0,0.0,25.0,1,2,50.0,5,41.7,1,0,,,,,12.1,28.8,68.1,,28.9,,,,,,0,0,5,50.0,44.8,20.0,1,0,0,0,0,1,20.0,17,4.3,0,100.0,3,3,-4.0,1.7,0,0,0.0,100.0,3,0,0.0,3,25.0,0,1,,,,,62.7,64.0,66.6,,63.8,,,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,42,14.0,-5.35
Jalen Kitna,146688,QB,FLORIDA,1,33.33,0,12,163,60.0,10,10,19.4,3.21,0,1,8.3,60.0,6,3,0.0,10,83.3,0,5,,,,,65.8,68.5,0.0,,71.4,,,,,,0,0,12,0.0,137.5,0.0,0,0,0,0,1,0,0.0,140,14.0,50.0,6,6,25.2,2.68,0,1,14.3,50.0,3,0,0.0,6,50.0,0,3,,,,,64.6,66.9,0.0,,71.0,,,,,,0,0,7,,135.4,0.0,0,0,0,0,1,0,0.0,96,16.0,83.3,6,6,5.8,3.17,0,0,0.0,83.3,5,3,0.0,6,50.0,0,3,,,,,64.6,67.0,69.1,,66.7,,,,,,0,0,7,0.0,105.6,0.0,0,0,0,0,0,0,0.0,56,9.3,0,100.0,2,2,-4.0,1.5,0,0,0.0,100.0,2,0,0.0,2,16.7,0,1,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,-6.67
Anthony Richardson,124393,QB,FLORIDA,1,0.0,0,11,163,80.0,10,10,22.1,3.57,0,2,20.0,80.0,8,3,0.0,11,100.0,0,8,,,,,66.7,94.2,72.8,,92.9,,,71.9,,,0,1,11,0.0,118.8,0.0,0,1,0,0,2,1,9.1,240,24.0,80.0,5,5,10.8,2.78,0,0,0.0,80.0,4,1,0.0,5,45.5,0,3,,,,,65.5,79.2,71.8,,79.2,,,60.0,,,0,0,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,71,14.2,80.0,5,5,33.4,4.23,0,2,40.0,80.0,4,2,0.0,6,54.5,0,5,,,,,64.2,95.5,68.6,,93.4,,,69.3,,,0,1,6,0.0,118.8,0.0,0,1,0,0,2,1,16.7,169,33.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,19.6
Jason Brown,109060,QB,VA TECH,1,-50.0,0,11,337,75.0,8,9,8.8,2.86,1,1,10.0,44.4,4,3,33.3,11,100.0,2,2,,,,,65.8,74.2,72.2,,73.7,,,,,,0,0,12,66.7,55.3,18.2,2,0,0,0,0,0,0.0,35,3.9,75.0,8,8,8.8,2.63,0,1,11.1,50.0,4,2,33.3,9,81.8,2,2,,,,,65.4,81.1,71.8,,80.6,,,,,,0,0,10,50.0,62.0,11.1,1,0,0,0,0,0,0.0,35,4.4,,0,1,,3.9,1,0,0.0,0.0,0,1,,2,18.2,0,0,,,,,61.8,47.1,65.5,,47.8,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.38
Cade Fortin,77620,QB,ARKANSAS,1,12.5,0,11,111,44.4,9,10,14.4,2.8,0,0,0.0,40.0,4,3,0.0,11,100.0,0,3,,,,,18.5,46.8,71.0,,41.6,,,64.2,,,0,0,11,0.0,50.0,0.0,0,1,0,1,0,1,9.1,35,3.5,42.9,7,8,14.0,2.94,0,0,0.0,37.5,3,3,0.0,9,81.8,0,2,,,,,16.7,42.8,70.4,,36.3,,,64.2,,,0,0,9,0.0,45.8,0.0,0,1,0,1,0,1,11.1,24,3.0,50.0,2,2,16.0,2.15,0,0,0.0,50.0,1,0,0.0,2,18.2,0,1,,,,,61.8,63.3,65.5,,63.1,,,,,,0,0,2,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.5
Braxton Burmeister,60513,QB,S DIEGO ST,1,-33.33,0,10,284,33.3,6,7,15.0,4.94,0,1,12.5,28.6,2,7,0.0,9,90.0,0,1,,,,,72.1,46.4,74.3,,38.6,,,57.0,,,0,1,10,14.3,7.1,11.1,1,1,0,1,0,1,10.0,33,4.7,40.0,5,6,11.6,5.15,0,1,14.3,33.3,2,7,0.0,8,80.0,0,1,,,,,72.1,48.9,74.2,,41.8,,,57.0,,,0,1,9,14.3,13.2,12.5,1,1,0,1,0,1,11.1,33,5.5,50.0,2,2,13.5,2.9,0,0,0.0,0.0,0,0,100.0,2,20.0,1,0,,,,,61.8,43.2,65.5,,43.6,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-5.0,2.5,0,0,0.0,0.0,0,0,100.0,1,10.0,1,0,,,,,60.3,56.0,63.6,,56.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-5.5
Haaziq Daniels,125263,QB,AIR FORCE,1,33.33,0,10,101,75.0,8,8,15.6,2.89,0,0,0.0,75.0,6,5,0.0,10,100.0,0,5,,,,,20.1,63.1,19.0,,73.3,,,56.5,,,0,0,11,40.0,156.3,20.0,2,0,0,0,1,0,0.0,156,19.5,66.7,6,6,15.8,2.78,0,0,0.0,66.7,4,5,0.0,8,80.0,0,3,,,,,19.4,58.2,17.9,,66.0,,,56.5,,,0,0,9,40.0,107.6,25.0,2,0,0,0,0,0,0.0,72,12.0,100.0,2,2,15.0,3.35,0,0,0.0,100.0,2,0,0.0,2,20.0,0,2,,,,,61.8,79.4,65.5,,78.8,,,,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,84,42.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,30.0
Taylen Green,145996,QB,BOISE ST,1,55.56,0,10,120,55.6,9,9,11.6,3.26,0,1,11.1,55.6,5,2,0.0,9,90.0,0,3,,,,,71.6,86.0,75.7,,67.6,,,81.7,,,0,1,9,0.0,31.0,0.0,0,0,0,0,0,1,11.1,48,5.3,44.4,9,9,11.7,3.19,0,1,11.1,44.4,4,2,0.0,9,90.0,0,2,,,,,71.6,83.6,75.7,,63.8,,,81.7,,,0,1,9,0.0,13.9,0.0,0,0,0,0,0,1,11.1,31,3.4,100.0,1,1,-1.0,2.3,0,0,0.0,100.0,1,0,0.0,1,10.0,0,1,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,0,0.0,1,1,0.0,1.7,0,0,0.0,0.0,0,0,,1,10.0,0,0,,,,,60.3,54.8,63.6,,55.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,13.56
Chance Nolan,78493,QB,OREGON ST,1,100.0,0,8,265,33.3,6,7,19.2,3.24,0,0,0.0,28.6,2,3,0.0,8,100.0,0,2,,,,,67.2,31.4,72.2,,27.8,,,62.3,,,0,2,8,0.0,3.0,0.0,0,1,0,1,0,2,25.0,26,3.7,0.0,4,5,22.5,3.18,0,0,0.0,0.0,0,3,,6,75.0,0,0,,,,,67.0,26.1,71.8,,22.7,,,62.3,,,0,2,6,0.0,0.0,0.0,0,1,0,1,0,2,33.3,0,0.0,100.0,2,2,12.5,3.4,0,0,0.0,100.0,2,0,0.0,2,25.0,0,2,,,,,61.8,83.8,65.5,,83.1,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,26,13.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,13.0
Jarret Doege,60353,QB,TROY,1,20.0,0,8,318,83.3,6,6,14.3,2.47,0,0,0.0,83.3,5,2,0.0,6,75.0,0,2,,,,,20.6,56.7,72.7,,65.2,,,49.2,,,0,0,7,0.0,153.5,0.0,0,0,0,0,2,0,0.0,68,11.3,80.0,5,5,11.2,2.06,0,0,0.0,80.0,4,2,0.0,5,62.5,0,0,,,,,19.2,47.4,72.4,,55.8,,,49.2,,,0,0,5,0.0,139.6,0.0,0,0,0,0,2,0,0.0,40,8.0,100.0,3,3,8.3,2.47,0,0,0.0,100.0,3,0,0.0,3,37.5,0,2,,,,,63.3,75.6,67.4,,75.2,,,,,,0,0,4,,109.7,0.0,0,0,0,0,0,0,0.0,31,10.3,0,100.0,2,2,-2.5,1.45,0,0,0.0,100.0,2,0,0.0,2,25.0,0,0,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5,2.33
Cade Ballard,102861,QB,ARMY,1,-20.0,0,8,114,14.3,7,7,19.6,2.65,0,0,0.0,14.3,1,2,0.0,8,100.0,0,1,,,,,72.1,29.3,73.9,,24.2,,,64.6,,,0,1,8,50.0,0.0,12.5,1,0,0,0,0,3,37.5,11,1.6,20.0,5,5,21.6,2.65,0,0,0.0,20.0,1,2,0.0,6,75.0,0,1,,,,,72.2,37.6,73.6,,26.3,,,64.6,,,0,1,6,50.0,0.0,16.7,1,0,0,0,0,2,33.3,11,2.2,0.0,2,2,14.5,2.65,0,0,0.0,0.0,0,0,,2,25.0,0,0,,,,,61.8,28.1,65.5,,28.4,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.2
Brock Domann,102351,QB,LOUISVILLE,1,50.0,0,8,210,14.3,7,8,20.0,2.89,0,0,0.0,12.5,1,5,0.0,8,100.0,0,1,,,,,65.1,42.7,71.0,,42.4,,,,,,1,1,9,0.0,0.0,0.0,0,0,0,0,0,0,0.0,19,2.4,0.0,5,6,24.6,2.93,0,0,0.0,0.0,0,4,,6,75.0,0,0,,,,,64.2,47.4,70.1,,47.0,,,,,,1,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,2,8.5,2.75,0,0,0.0,50.0,1,1,0.0,2,25.0,0,1,,,,,62.7,46.2,66.6,,46.4,,,,,,0,0,3,0.0,83.3,0.0,0,0,0,0,0,0,0.0,19,9.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.5
Liu Aumavae,158776,QB,S DIEGO ST,1,0.0,0,7,284,14.3,7,7,13.9,2.46,0,1,14.3,0.0,0,0,100.0,7,100.0,1,0,,,,,64.6,50.9,71.2,,50.3,,,,,,0,0,7,,39.6,0.0,0,0,0,0,0,1,14.3,0,0.0,16.7,6,6,14.5,2.38,0,1,16.7,0.0,0,0,100.0,6,85.7,1,0,,,,,64.2,50.7,71.0,,50.0,,,,,,0,0,6,,39.6,0.0,0,0,0,0,0,1,16.7,0,0.0,0.0,1,1,10.0,2.9,0,0,0.0,0.0,0,0,,1,14.3,0,0,,,,,60.3,58.6,63.6,,58.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chandler Fields,97286,QB,LA LAFAYET,1,-10.0,0,7,207,71.4,7,7,5.4,2.63,0,0,0.0,57.1,4,2,20.0,7,100.0,1,1,,,,,65.9,45.2,71.2,,44.5,,,59.5,,,0,1,7,0.0,25.0,0.0,0,0,0,0,0,1,14.3,25,3.6,60.0,5,5,4.0,2.56,0,0,0.0,60.0,3,2,0.0,5,71.4,0,0,,,,,65.5,33.4,70.7,,31.0,,,59.5,,,0,1,5,0.0,25.0,0.0,0,0,0,0,0,1,20.0,12,2.4,100.0,2,2,9.0,2.8,0,0,0.0,50.0,1,0,50.0,2,28.6,1,1,,,,,61.8,72.7,65.5,,72.2,,,,,,0,0,2,,70.8,0.0,0,0,0,0,0,0,0.0,13,6.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.1
Garrett Nussmeier,146757,QB,LSU,1,80.0,0,6,211,60.0,5,5,5.2,1.98,0,0,0.0,20.0,1,0,66.7,5,83.3,2,0,,,,,67.9,57.6,71.8,,54.9,,,60.8,,,0,0,5,,39.6,0.0,0,0,0,0,0,0,0.0,3,0.6,60.0,5,5,5.2,1.98,0,0,0.0,20.0,1,0,66.7,5,83.3,2,0,,,,,67.9,57.6,71.8,,54.9,,,60.8,,,0,0,5,,39.6,0.0,0,0,0,0,0,0,0.0,3,0.6,100.0,1,1,0.0,1.5,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,0,100.0,1,1,0.0,1.5,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,1.4
Justin Ibieta,123220,QB,TULANE,1,0.0,0,6,319,100.0,1,1,0.0,4.25,0,0,0.0,100.0,1,1,0.0,2,33.3,0,0,,,,,61.8,73.4,67.4,,60.4,,,64.9,,,0,0,2,0.0,83.3,0.0,0,1,0,0,0,0,0.0,4,4.0,100.0,3,3,-2.3,2.65,0,0,0.0,100.0,3,1,0.0,4,66.7,0,2,,,,,63.3,73.6,68.6,,63.9,,,64.9,,,0,0,4,0.0,116.7,0.0,0,1,0,0,0,0,0.0,36,12.0,100.0,2,2,-3.0,2.2,0,0,0.0,100.0,2,1,0.0,2,33.3,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,0.0,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5,0,100.0,4,4,-3.3,1.63,0,0,0.0,100.0,4,1,0.0,4,66.7,0,3,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,53,13.3,-1.5
Ari Patu,146360,QB,STANFORD,1,-75.0,0,5,300,75.0,4,5,15.5,2.98,0,1,20.0,60.0,3,2,0.0,5,100.0,0,3,,,,,63.8,73.0,70.1,,72.6,,,,,,0,0,5,0.0,124.2,0.0,0,0,0,1,1,0,0.0,39,7.8,100.0,3,4,10.0,3.03,0,1,25.0,75.0,3,1,0.0,4,80.0,0,3,,,,,63.3,76.5,69.8,,76.1,,,,,,0,0,4,0.0,144.8,0.0,0,0,0,1,1,0,0.0,39,9.8,0.0,1,1,32.0,2.8,0,0,0.0,0.0,0,1,,1,20.0,0,0,,,,,60.3,57.9,63.6,,58.0,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.75
Ty Thompson,146568,QB,OREGON,1,-20.0,0,5,264,50.0,4,5,7.8,2.06,1,0,0.0,20.0,1,1,50.0,5,100.0,1,0,,,,,65.7,52.6,71.0,,52.1,,,59.7,,,0,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,0.6,50.0,4,5,7.8,2.06,1,0,0.0,20.0,1,1,50.0,5,100.0,1,0,,,,,65.7,52.6,71.0,,52.1,,,59.7,,,0,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,0.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-0.6
Kyle Crum,158784,QB,S DIEGO ST,1,0.0,0,4,284,0.0,1,1,29.0,3.3,0,0,0.0,0.0,0,3,,4,100.0,0,0,,,,,0.4,23.5,70.1,,22.8,,,57.5,,,0,0,4,100.0,39.6,75.0,3,0,0,0,0,2,50.0,0,0.0,0.0,1,1,29.0,3.8,0,0,0.0,0.0,0,2,,3,75.0,0,0,,,,,0.0,23.1,69.8,,22.4,,,57.5,,,0,0,3,100.0,39.6,66.7,2,0,0,0,0,2,66.7,0,0.0,,0,0,,1.8,0,0,,,0,1,,1,25.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Braylon Braxton,144442,QB,TULSA,1,-50.0,0,4,320,50.0,2,2,5.0,2.98,0,0,0.0,50.0,1,2,0.0,4,100.0,0,1,,,,,68.9,61.3,70.7,,63.9,,,58.5,,,0,0,5,100.0,68.8,50.0,2,0,0,0,0,0,0.0,12,6.0,50.0,2,2,5.0,2.98,0,0,0.0,50.0,1,2,0.0,4,100.0,0,1,,,,,68.8,62.7,70.4,,66.2,,,58.5,,,0,0,4,100.0,68.8,50.0,2,0,0,0,0,0,0.0,12,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.0
Brady McBride,77641,QB,APP STATE,1,-50.0,0,4,108,66.7,3,3,23.3,3.15,0,1,33.3,66.7,2,0,0.0,4,100.0,0,2,,,,,63.3,70.0,70.7,,74.7,,,57.8,,,0,0,4,,103.5,0.0,0,1,0,0,0,0,0.0,33,11.0,100.0,1,1,7.0,4.05,0,0,0.0,100.0,1,0,0.0,2,50.0,0,1,,,,,61.8,56.7,70.1,,60.4,,,57.8,,,0,0,2,,112.5,0.0,0,1,0,0,0,0,0.0,11,11.0,50.0,2,2,31.5,2.25,0,1,50.0,50.0,1,0,0.0,2,50.0,0,1,,,,,61.8,77.1,65.5,,76.6,,,,,,0,0,2,,89.6,0.0,0,0,0,0,0,0,0.0,22,11.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Kai Millner,146286,QB,CAL,1,-25.0,0,4,130,50.0,4,4,9.8,2.0,0,0,0.0,25.0,1,0,50.0,4,100.0,1,0,,,,,63.3,56.3,67.4,,56.2,,,,,,0,0,4,,39.6,0.0,0,0,0,0,0,0,0.0,7,1.8,50.0,4,4,9.8,2.0,0,0,0.0,25.0,1,0,50.0,4,100.0,1,0,,,,,63.3,56.3,67.4,,56.2,,,,,,0,0,4,,39.6,0.0,0,0,0,0,0,0,0.0,7,1.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.75
Jacolby Criswell,122830,QB,N CAROLINA,1,-25.0,0,4,245,50.0,2,3,7.5,2.37,1,0,0.0,33.3,1,2,0.0,3,75.0,0,0,,,,,64.8,54.2,69.1,,55.8,,,59.2,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,66.7,3,4,3.0,2.18,1,0,0.0,25.0,1,2,50.0,4,100.0,1,0,,,,,65.2,55.6,69.5,,57.2,,,59.2,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,4,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-6.0,1.6,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-1.0
Luke Doty,124230,QB,S CAROLINA,1,-100.0,0,3,289,100.0,2,2,-3.5,3.15,0,0,0.0,100.0,2,1,0.0,2,66.7,0,0,,,,,64.4,73.2,71.0,,62.1,,,63.0,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-2,-1.0,100.0,3,3,-4.3,2.53,0,0,0.0,100.0,3,1,0.0,3,100.0,0,0,,,,,64.8,73.2,71.2,,63.3,,,63.0,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-6.0,1.3,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,-2.33
Kyle McCord,145053,QB,OHIO STATE,1,-50.0,0,3,260,50.0,2,2,8.0,2.55,0,0,0.0,50.0,1,1,0.0,2,66.7,0,0,,,,,61.8,58.4,68.1,,58.0,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,100.0,1,1,5.0,1.8,0,0,0.0,100.0,1,1,0.0,1,33.3,0,0,,,,,60.3,61.7,67.4,,61.0,,,,,,0,0,1,0.0,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,50.0,2,2,4.5,2.35,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,,61.8,57.9,65.5,,57.9,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5,0,100.0,1,1,-2.0,1.4,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-2.5
Jacob Zeno,98014,QB,UAB,1,-50.0,0,3,321,0.0,2,2,17.5,3.8,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,,63.3,64.2,70.4,,63.6,,,,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,2,14.0,1.35,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,,61.8,60.3,69.8,,59.4,,,,,,0,0,2,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5,0.0,1,1,3.0,5.5,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,,62.7,66.1,66.6,,65.8,,,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,-3.5
