player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Justin Tomlin,78482,QB,GA SOUTHRN,1,14.29,0,9,174,16.7,6,8,10.7,2.5,1,1,12.5,12.5,1,2,0.0,9,100.0,0,1,,,,,69.1,69.2,75.3,63.5,,65.6,1,0,9,0.0,39.6,0.0,0,1,0,0,0,0,0.0,8,1.0,0.0,1,1,1.0,2.0,0,0,0.0,0.0,0,0,,1,11.1,0,0,,,,,68.7,60.8,74.6,55.3,,61.7,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,20.0,5,7,12.6,2.56,1,1,14.3,14.3,1,2,0.0,8,88.9,0,1,,,,,64.9,73.0,69.5,67.9,,64.2,1,0,8,0.0,39.6,0.0,0,1,0,0,0,0,0.0,8,1.1,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.14
Jacob Sirmon,83590,QB,C MICHIGAN,1,16.67,0,9,134,87.5,8,8,4.6,3.06,0,0,0.0,87.5,7,2,0.0,9,100.0,0,2,,,,,65.1,69.4,70.1,69.1,,,0,0,9,50.0,93.8,11.1,1,0,0,0,0,0,0.0,52,6.5,83.3,6,6,6.0,2.99,0,0,0.0,83.3,5,2,0.0,7,77.8,0,1,,,,,64.6,69.0,69.5,68.7,,,0,0,7,50.0,87.5,14.3,1,0,0,0,0,0,0.0,30,5.0,100.0,2,2,0.5,3.3,0,0,0.0,100.0,2,0,0.0,2,22.2,0,1,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,112.5,0.0,0,0,0,0,0,0,0.0,22,11.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.0
Cole Snyder,97617,QB,RUTGERS,1,-87.5,0,8,278,100.0,4,4,0.3,2.03,0,0,0.0,100.0,4,2,0.0,4,50.0,0,2,,,,,67.8,63.8,69.5,64.7,,60.1,0,0,4,0.0,97.9,0.0,0,0,0,0,0,0,0.0,30,7.5,100.0,7,8,-0.6,1.6,1,0,0.0,87.5,7,2,0.0,8,100.0,0,3,,,,,68.2,64.0,70.7,64.5,,60.1,0,0,8,0.0,135.4,0.0,0,0,0,0,1,0,0.0,56,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,3,4,-1.7,1.18,1,0,0.0,75.0,3,0,0.0,4,50.0,0,1,,,,,63.3,61.5,67.4,61.4,,,0,0,4,,131.3,0.0,0,0,0,0,1,0,0.0,26,6.5,-7.0
Reece Udinski,60592,QB,MARYLAND,1,6.67,0,8,215,66.7,6,7,3.5,2.7,0,0,0.0,57.1,4,1,0.0,7,87.5,0,2,,,,,64.6,26.5,70.7,26.4,,,0,1,7,0.0,22.6,0.0,0,0,0,1,0,2,28.6,16,2.3,75.0,4,5,1.3,2.64,0,0,0.0,60.0,3,1,0.0,5,62.5,0,2,,,,,63.8,28.6,70.1,28.4,,,0,0,5,0.0,64.6,0.0,0,0,0,1,0,1,20.0,11,2.2,66.7,3,3,4.7,2.43,0,0,0.0,66.7,2,0,0.0,3,37.5,0,0,,,,,62.7,38.1,66.6,38.5,,,0,1,3,,30.6,0.0,0,0,0,0,0,1,33.3,6,2.0,0,100.0,1,1,-2.0,1.6,0,0,0.0,100.0,1,0,0.0,1,12.5,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-0.2
Andrew Peasley,83581,QB,UTAH ST,1,30.0,0,8,329,71.4,7,7,8.3,3.75,0,0,0.0,71.4,5,3,0.0,8,100.0,0,2,,,,,64.9,46.3,69.5,46.4,,,0,1,8,33.3,44.6,12.5,1,0,0,0,0,1,12.5,38,5.4,50.0,2,2,10.0,3.6,0,0,0.0,50.0,1,1,0.0,2,25.0,0,0,,,,,61.8,51.9,65.5,52.1,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,80.0,5,5,7.6,3.8,0,0,0.0,80.0,4,2,0.0,6,75.0,0,2,,,,,64.2,48.6,68.6,48.7,,,0,1,6,50.0,53.8,16.7,1,0,0,0,0,1,16.7,32,6.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.4
Nick Tronti,60409,QB,FAU,1,-20.0,0,7,165,83.3,6,6,9.5,2.73,0,1,14.3,83.3,5,1,0.0,7,100.0,0,4,,,,,68.2,92.8,73.5,92.9,60.0,70.7,0,0,8,0.0,113.9,0.0,0,1,0,0,0,0,0.0,68,11.3,100.0,1,1,13.0,3.65,0,0,0.0,100.0,1,1,0.0,2,28.6,0,1,,,,,67.6,84.9,72.5,74.3,,70.7,0,0,2,0.0,118.8,0.0,0,1,0,0,0,0,0.0,21,21.0,80.0,5,5,8.8,2.36,0,1,16.7,80.0,4,0,0.0,5,71.4,0,3,,,,,64.2,92.0,69.1,92.1,60.0,,0,0,6,,105.8,0.0,0,0,0,0,0,0,0.0,47,9.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-11.6
Tai Lavatai,121854,QB,NAVY,1,-66.67,0,7,237,75.0,4,4,17.3,3.39,0,0,0.0,50.0,2,6,33.3,7,100.0,1,2,,,,,21.8,60.0,77.6,69.9,,55.3,0,0,7,16.7,95.8,14.3,1,2,0,0,0,0,0.0,58,14.5,100.0,3,3,11.7,2.78,0,0,0.0,66.7,2,3,33.3,4,57.1,1,1,,,,,21.0,60.8,77.5,73.1,,55.1,0,0,4,33.3,109.7,25.0,1,0,0,0,0,0,0.0,58,19.3,0.0,1,1,34.0,4.2,0,0,0.0,0.0,0,3,,3,42.9,0,1,,,,,62.7,57.6,66.6,58.0,,59.5,0,0,3,0.0,39.6,0.0,0,2,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-19.33
Colby Suits,82143,QB,LA MONROE,1,-80.0,0,7,209,83.3,6,6,11.2,2.36,0,1,16.7,66.7,4,3,20.0,7,100.0,1,1,,,,,65.9,66.4,69.5,60.0,,64.1,0,0,7,33.3,79.2,14.3,1,0,0,0,0,1,14.3,31,5.2,80.0,5,5,6.0,2.27,0,0,0.0,80.0,4,2,0.0,6,85.7,0,1,,,,,65.7,49.9,69.1,41.4,,64.1,0,0,6,50.0,92.5,16.7,1,0,0,0,0,1,16.7,31,6.2,100.0,1,1,37.0,2.9,0,1,100.0,0.0,0,1,100.0,1,14.3,1,0,,,,,60.3,88.4,63.6,87.3,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.2
Devin Grainger,78496,QB,GA STATE,1,-66.67,0,7,175,50.0,4,4,20.3,2.38,0,1,20.0,50.0,2,2,0.0,5,71.4,0,1,,,,,67.0,44.1,72.0,46.5,,53.7,0,1,6,50.0,95.8,20.0,1,0,0,0,1,1,16.7,70,17.5,100.0,3,3,15.3,2.33,0,1,25.0,100.0,3,2,0.0,4,57.1,0,2,,,,,66.8,63.8,71.8,72.5,,53.7,0,0,5,50.0,158.3,25.0,1,0,0,0,1,0,0.0,72,24.0,33.3,3,3,10.7,1.73,0,0,0.0,33.3,1,0,0.0,3,42.9,0,0,,,,,62.7,28.9,66.6,29.1,,,0,1,3,,2.8,0.0,0,0,0,0,0,1,33.3,3,1.0,0,100.0,2,2,-1.5,1.3,0,0,0.0,100.0,2,0,0.0,2,28.6,0,1,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,5,2.5,-23.0
Alex Padilla,86285,QB,IOWA,1,-20.0,0,7,192,33.3,3,7,12.7,2.37,1,0,0.0,14.3,1,3,0.0,7,100.0,0,1,,,,,64.6,58.2,70.7,57.6,,,1,0,7,0.0,40.2,0.0,0,0,0,2,0,0,0.0,22,3.1,50.0,2,5,18.0,2.18,1,0,0.0,20.0,1,2,0.0,5,71.4,0,1,,,,,63.8,64.6,70.1,64.1,,,1,0,5,0.0,45.4,0.0,0,0,0,1,0,0,0.0,22,4.4,0.0,1,2,2.0,2.85,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,,61.8,50.6,65.5,50.9,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.4
Tyler Phommachanh,147373,QB,UCONN,1,8.33,0,7,146,60.0,5,5,11.4,2.56,0,0,0.0,60.0,3,1,0.0,5,71.4,0,3,,,,,65.5,70.7,71.0,64.1,,63.2,0,0,5,0.0,84.6,0.0,0,0,0,0,0,0,0.0,39,7.8,66.7,3,3,5.7,1.93,0,0,0.0,66.7,2,1,0.0,3,42.9,0,1,,,,,64.8,62.7,70.4,52.7,,63.2,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,9,3.0,75.0,4,4,8.0,2.23,0,0,0.0,75.0,3,0,0.0,4,57.1,0,2,,,,,63.3,73.6,67.4,73.2,,,0,0,4,,97.9,0.0,0,0,0,0,0,0,0.0,32,8.0,0,100.0,2,2,-4.0,0.95,0,0,0.0,100.0,2,0,0.0,2,28.6,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,5.0
Evan Simon,129906,QB,RUTGERS,1,0.0,0,6,278,100.0,3,3,2.3,2.35,0,0,0.0,100.0,3,1,0.0,4,66.7,0,1,,,,,66.4,56.0,70.1,61.4,,55.9,0,0,4,100.0,97.2,25.0,1,0,0,0,0,0,0.0,22,7.3,100.0,4,4,1.3,2.16,0,0,0.0,100.0,4,1,0.0,5,83.3,0,1,,,,,66.6,57.2,70.4,62.4,,55.9,0,0,5,100.0,90.6,20.0,1,0,0,0,0,0,0.0,23,5.8,100.0,1,1,-1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0,100.0,2,2,-1.5,1.4,0,0,0.0,100.0,2,0,0.0,2,33.3,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,5,2.5,-1.75
Bryce Carpenter,82101,QB,COAST CAR,1,-60.0,0,6,141,60.0,5,5,14.4,2.1,0,0,0.0,40.0,2,0,33.3,5,83.3,1,1,,,,,69.7,67.4,72.2,63.3,,64.6,0,0,6,,49.6,0.0,0,0,0,0,0,0,0.0,17,3.4,100.0,1,1,4.0,1.4,0,0,0.0,100.0,1,0,0.0,1,16.7,0,1,,,,,69.6,65.6,71.4,58.0,,64.6,0,0,2,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,60.0,5,5,13.4,2.26,0,0,0.0,40.0,2,0,33.3,5,83.3,1,0,,,,,63.8,66.2,68.1,65.9,,,0,0,5,,47.9,0.0,0,0,0,0,0,0,0.0,10,2.0,0,100.0,1,1,-1.0,2.2,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-4.0
Ike Ogbogu,77653,QB,HOUSTON,1,-40.0,0,6,182,40.0,5,5,14.2,3.4,0,0,0.0,40.0,2,2,0.0,6,100.0,0,2,,,,,64.2,44.2,0.0,51.9,,57.0,0,0,6,0.0,52.1,0.0,0,1,0,0,0,0,0.0,20,4.0,40.0,5,5,14.2,3.4,0,0,0.0,40.0,2,2,0.0,6,100.0,0,2,,,,,64.2,44.2,0.0,51.9,,57.0,0,0,6,0.0,52.1,0.0,0,1,0,0,0,0,0.0,20,4.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,-4.0
Hunter Dekkers,122511,QB,IOWA STATE,1,-16.67,0,5,193,33.3,3,3,7.3,2.63,0,0,0.0,33.3,1,0,0.0,3,60.0,0,1,,,,,66.4,68.7,71.2,43.3,,75.7,0,0,3,,54.9,0.0,0,0,0,0,0,0,0.0,18,6.0,50.0,2,2,0.5,1.55,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,,66.2,81.0,71.0,54.5,,75.7,0,0,2,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,66.7,3,3,5.3,2.53,0,0,0.0,33.3,1,0,50.0,3,60.0,1,1,,,,,62.7,50.1,66.6,50.2,,,0,0,3,,54.9,0.0,0,0,0,0,0,0,0.0,18,6.0,0,100.0,2,2,-2.5,1.4,0,0,0.0,50.0,1,0,50.0,2,40.0,1,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,0.5
Malik Hornsby,123957,QB,ARKANSAS,1,66.67,0,5,111,50.0,2,2,29.0,4.33,0,0,0.0,50.0,1,2,0.0,4,80.0,0,1,,,,,11.9,57.6,70.1,41.0,,70.6,0,0,4,100.0,83.3,50.0,2,0,0,0,0,1,25.0,19,9.5,,0,0,,3.0,0,0,,,0,1,,1,20.0,0,0,,,,,65.9,76.3,69.1,60.0,,70.6,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,66.7,3,3,18.3,4.0,0,0,0.0,66.7,2,1,0.0,4,80.0,0,1,,,,,7.4,44.0,67.4,44.2,,,0,0,4,100.0,88.2,25.0,1,0,0,0,0,1,25.0,22,7.3,0,100.0,1,1,-3.0,1.7,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,7.33
Tyhier Tyler,82083,QB,ARMY,1,0.0,0,5,114,0.0,3,4,18.7,3.82,0,0,0.0,0.0,0,4,,5,100.0,0,0,,,,,77.3,58.1,76.0,27.6,,68.9,0,1,6,0.0,0.0,0.0,0,1,0,1,0,1,16.7,0,0.0,0.0,2,3,16.0,3.75,0,0,0.0,0.0,0,3,,4,80.0,0,0,,,,,77.4,58.4,75.9,26.6,,68.9,0,1,5,0.0,0.0,0.0,0,1,0,1,0,1,20.0,0,0.0,0.0,1,1,24.0,4.1,0,0,0.0,0.0,0,1,,1,20.0,0,0,,,,,60.3,58.4,63.6,58.4,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jiya Wright,77688,QB,LA MONROE,1,0.0,0,5,209,0.0,1,1,24.0,4.7,0,0,0.0,0.0,0,4,,5,100.0,0,1,,,,,14.2,32.6,69.5,28.7,,55.9,0,0,5,25.0,39.6,20.0,1,3,0,0,0,1,20.0,0,0.0,0.0,1,1,24.0,3.97,0,0,0.0,0.0,0,2,,3,60.0,0,1,,,,,11.6,36.2,68.6,28.7,,62.3,0,0,3,50.0,39.6,33.3,1,1,0,0,0,1,33.3,0,0.0,,0,0,,5.8,0,0,,,0,2,,2,40.0,0,0,,,,,61.8,46.8,65.5,,,52.7,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Cam'Ron Ransom,147110,QB,GA SOUTHRN,1,-16.67,0,5,174,40.0,5,5,10.8,2.66,0,0,0.0,40.0,2,0,0.0,5,100.0,0,2,,,,,66.8,53.8,72.0,48.9,,62.1,0,0,5,,59.6,0.0,0,0,0,0,0,0,0.0,29,5.8,50.0,2,2,11.5,2.9,0,0,0.0,50.0,1,0,0.0,2,40.0,0,1,,,,,66.2,62.7,71.4,58.3,,62.1,0,0,2,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,33.3,3,3,10.3,2.5,0,0,0.0,33.3,1,0,0.0,3,60.0,0,1,,,,,62.7,46.4,66.6,46.6,,,0,0,3,,54.9,0.0,0,0,0,0,0,0,0.0,18,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.5
Garrett Greene,123420,QB,W VIRGINIA,1,-100.0,0,4,343,100.0,1,2,2.0,3.45,0,0,0.0,50.0,1,3,0.0,4,100.0,0,1,,,,,67.8,69.3,70.7,58.9,,66.6,1,0,4,0.0,68.8,0.0,0,2,0,0,0,0,0.0,12,6.0,100.0,1,1,2.0,3.8,0,0,0.0,100.0,1,2,0.0,3,75.0,0,1,,,,,67.7,71.3,70.4,61.0,,66.6,0,0,3,0.0,116.7,0.0,0,2,0,0,0,0,0.0,12,12.0,,0,1,,2.4,0,0,0.0,0.0,0,1,,1,25.0,0,0,,,,,60.3,59.0,63.6,59.4,,,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-12.0
Kyle McCord,145053,QB,OHIO STATE,1,-100.0,0,4,260,33.3,3,3,8.3,2.73,0,0,0.0,33.3,1,1,0.0,4,100.0,0,0,,,,,65.5,45.1,70.4,45.2,,58.4,0,0,5,100.0,42.4,25.0,1,0,0,0,0,0,0.0,3,1.0,100.0,1,1,1.0,2.7,0,0,0.0,100.0,1,1,0.0,2,50.0,0,0,,,,,64.8,57.8,69.8,60.2,,58.4,0,0,3,100.0,79.2,50.0,1,0,0,0,0,0,0.0,3,3.0,0.0,2,2,12.0,2.75,0,0,0.0,0.0,0,0,,2,50.0,0,0,,,,,61.8,40.2,65.5,40.7,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.0
Ty Keyes,145417,QB,SO MISS,1,-66.67,0,4,296,66.7,3,3,12.3,3.28,0,0,0.0,66.7,2,2,0.0,4,100.0,0,1,,,,,63.3,35.9,68.6,37.9,,57.3,0,1,4,0.0,41.7,0.0,0,1,0,0,0,1,25.0,17,5.7,66.7,3,3,12.3,3.28,0,0,0.0,66.7,2,2,0.0,4,100.0,0,1,,,,,63.3,35.9,68.6,37.9,,57.3,0,1,4,0.0,41.7,0.0,0,1,0,0,0,1,25.0,17,5.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.67
T.J. Finley,124093,QB,AUBURN,1,100.0,0,4,115,25.0,4,4,9.8,3.68,0,0,0.0,25.0,1,4,0.0,4,100.0,0,1,,,,,63.3,52.6,68.6,52.4,,,0,0,4,0.0,63.5,0.0,0,0,0,0,0,0,0.0,35,8.8,0.0,3,3,9.7,3.8,0,0,0.0,0.0,0,3,,3,75.0,0,0,,,,,62.7,40.9,68.1,40.8,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,10.0,3.3,0,0,0.0,100.0,1,1,0.0,1,25.0,0,1,,,,,60.3,73.2,63.6,72.6,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,35.0
Jarrett Guest,97997,QB,COAST CAR,1,0.0,0,4,141,100.0,2,2,13.5,2.2,0,1,50.0,100.0,2,0,0.0,3,75.0,0,2,,,,,62.7,84.9,69.5,84.6,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,40,20.0,100.0,1,1,0.0,3.9,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,,60.3,62.1,68.6,61.0,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,100.0,2,2,13.0,1.73,0,1,50.0,100.0,2,0,0.0,3,75.0,0,1,,,,,62.7,85.9,66.6,85.1,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,31,15.5,0,100.0,1,1,-1.0,2.5,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,7.5
Tyler Buchner,147472,QB,NOTRE DAME,1,0.0,0,3,258,0.0,2,2,15.0,4.07,0,0,0.0,0.0,0,2,,3,100.0,0,0,,,,,67.7,44.5,69.5,35.0,,60.6,0,1,3,0.0,0.0,0.0,0,1,0,0,0,1,33.3,0,0.0,0.0,2,2,15.0,4.1,0,0,0.0,0.0,0,2,,2,66.7,0,0,,,,,67.6,36.4,69.1,35.0,,55.6,0,1,2,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0,,0,0,,4.0,0,0,,,0,0,,1,33.3,0,0,,,,,60.3,69.5,63.6,,,64.1,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Matt Masker,83523,QB,NEBRASKA,1,100.0,0,3,238,100.0,3,3,0.3,1.47,0,0,0.0,100.0,3,0,0.0,3,100.0,0,1,,,,,67.7,66.2,70.7,63.9,,62.0,0,0,3,,90.3,0.0,0,0,0,0,0,0,0.0,17,5.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,67.3,64.2,69.8,,,62.0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,3,3,0.3,1.47,0,0,0.0,100.0,3,0,0.0,3,100.0,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,90.3,0.0,0,0,0,0,0,0,0.0,17,5.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.67
Zamar Wise,128106,QB,UMASS,1,-100.0,0,3,216,100.0,2,2,1.5,3.07,0,0,0.0,100.0,2,2,0.0,3,100.0,0,1,,,,,64.8,65.7,68.6,72.9,,56.5,0,0,3,0.0,79.2,0.0,0,1,0,0,0,0,0.0,5,2.5,100.0,2,2,1.5,3.07,0,0,0.0,100.0,2,2,0.0,3,100.0,0,1,,,,,64.8,65.7,68.6,72.9,,56.5,0,0,3,0.0,79.2,0.0,0,1,0,0,0,0,0.0,5,2.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.5
Logan Smothers,129713,QB,NEBRASKA,1,-100.0,0,3,238,100.0,1,1,11.0,4.47,0,0,0.0,100.0,1,1,0.0,3,100.0,0,1,,,,,66.4,78.8,72.0,71.9,,67.4,0,0,3,100.0,112.5,33.3,1,1,0,0,0,0,0.0,11,11.0,100.0,1,1,11.0,2.2,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,,65.9,76.2,71.6,74.3,,62.5,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,0,,5.6,0,0,,,0,1,,2,66.7,0,0,,,,,61.8,68.1,65.5,60.0,,64.3,0,0,2,100.0,0.0,50.0,1,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-11.0
