player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
T.J. Finley,124093,QB,GA STATE,1,7.58,0,27,175,72.7,22,24,10.0,2.13,0,1,3.8,58.3,14,8,12.5,26,96.3,2,8,,,,,69.7,64.9,75.2,62.7,,64.0,2,1,28,12.5,77.3,3.8,1,0,0,0,1,1,3.6,173,7.2,75.0,20,22,9.3,2.1,0,0,0.0,59.1,13,7,13.3,24,88.9,2,7,,,,,69.5,58.9,74.9,56.0,,64.0,2,1,25,14.3,74.6,4.2,1,0,0,0,1,1,4.0,143,6.5,66.7,3,3,11.0,2.17,0,1,25.0,66.7,2,1,0.0,3,11.1,0,1,,,,,63.3,81.5,67.4,80.9,,,0,0,4,0.0,104.9,0.0,0,0,0,0,0,0,0.0,34,11.3,0,100.0,1,1,-2.0,1.5,0,0,0.0,100.0,1,0,0.0,1,3.7,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,4.83
Jake Retzlaff,70874,QB,TULANE,1,12.5,0,26,319,77.3,22,23,16.9,3.29,0,4,16.7,65.2,15,8,11.8,25,96.2,2,14,,,,,72.6,92.3,76.1,93.1,,63.9,0,0,26,0.0,148.1,0.0,0,2,0,1,3,1,3.8,326,14.2,80.0,15,16,10.4,3.07,0,2,11.8,62.5,10,8,16.7,18,69.2,2,8,,,,,72.5,88.4,75.6,90.3,,63.9,0,0,19,0.0,87.8,0.0,0,2,0,1,0,1,5.3,129,8.1,75.0,8,8,26.8,3.49,0,2,25.0,75.0,6,0,0.0,8,30.8,0,6,,,,,64.9,92.4,69.5,92.0,,,0,0,8,,156.3,0.0,0,0,0,0,3,0,0.0,203,25.4,0,100.0,1,1,-2.0,0.9,0,0,0.0,100.0,1,0,0.0,1,3.8,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,17.32
Matt Zollers,198887,QB,MISSOURI,1,-36.84,0,25,229,35.3,17,19,18.8,2.5,0,1,4.3,21.1,4,7,33.3,22,88.0,2,3,,,,,67.6,38.8,76.3,37.6,,57.8,0,0,26,28.6,44.4,9.1,2,1,0,2,0,0,0.0,79,4.2,52.9,17,19,13.2,2.3,0,1,4.5,36.8,7,6,22.2,22,88.0,2,3,,,,,67.5,44.1,76.3,43.1,,57.8,0,0,25,33.3,49.7,9.1,2,1,0,2,0,0,0.0,77,4.1,0.0,3,3,28.0,2.7,0,0,0.0,0.0,0,1,,3,12.0,0,0,,,,,63.3,42.6,67.4,42.9,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,3,3,-3.7,1.2,0,0,0.0,100.0,3,0,0.0,3,12.0,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-0.7,-4.05
Rocco Becht,157567,QB,IOWA STATE,1,-42.86,0,25,193,64.7,17,20,10.9,2.66,1,0,0.0,45.0,9,6,18.2,21,84.0,2,7,,,,,69.3,67.9,76.8,65.2,60.0,65.5,1,2,23,0.0,39.8,0.0,0,1,0,1,1,1,4.3,111,5.6,70.6,17,21,8.1,2.38,2,0,0.0,42.9,9,5,25.0,21,84.0,3,6,,,,,69.3,70.4,76.7,69.7,60.0,62.0,1,2,22,0.0,36.1,0.0,0,0,0,1,1,1,4.5,111,5.3,0.0,3,3,13.0,3.15,0,0,0.0,0.0,0,3,,4,16.0,0,1,,,,,63.8,43.8,68.1,36.3,,63.1,0,0,5,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,33.3,3,4,-3.3,1.7,1,0,0.0,0.0,0,2,100.0,4,16.0,1,0,,,,,63.3,46.7,67.4,46.8,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-5.29
Brandon Tennison,174109,QB,UTSA,1,6.67,0,25,331,61.5,13,14,10.1,2.57,0,1,7.1,50.0,7,4,12.5,18,72.0,1,4,,,,,67.6,71.1,74.0,66.0,,68.3,0,0,18,25.0,90.2,5.6,1,3,0,1,1,0,0.0,76,5.4,64.3,14,15,7.2,2.44,0,0,0.0,60.0,9,4,0.0,19,76.0,0,4,,,,,67.7,53.2,74.1,44.9,,68.3,0,0,19,25.0,92.1,5.3,1,3,0,1,1,1,5.3,64,4.3,100.0,6,6,2.0,1.73,0,1,16.7,66.7,4,1,33.3,6,24.0,2,3,,,,,64.2,91.0,68.6,90.7,,,0,0,6,0.0,88.9,0.0,0,0,0,0,0,0,0.0,45,7.5,0,100.0,7,7,-2.6,1.49,0,0,0.0,85.7,6,1,14.3,7,28.0,1,3,,,,,64.6,51.6,69.1,51.5,,,0,0,7,0.0,86.3,0.0,0,0,0,0,0,1,14.3,33,4.7,3.23
AJ Hairston,184157,QB,UMASS,1,17.86,0,24,216,73.7,19,21,7.7,2.74,0,0,0.0,61.9,13,11,7.1,23,95.8,1,5,,,,,27.0,55.8,74.9,66.3,,36.6,0,0,26,9.1,86.2,4.3,1,1,0,2,1,0,0.0,84,4.0,66.7,12,14,4.3,2.51,0,0,0.0,57.1,8,7,0.0,16,66.7,0,1,,,,,23.3,37.7,74.0,50.8,,36.6,0,0,17,14.3,62.2,6.3,1,1,0,2,0,0,0.0,26,1.9,87.5,8,8,11.5,2.99,0,0,0.0,75.0,6,4,14.3,8,33.3,1,4,,,,,65.4,82.6,70.1,82.0,,,0,0,10,0.0,134.9,0.0,0,0,0,0,1,0,0.0,59,7.4,0,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,4.2,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,5.52
Cutter Boley,184630,QB,KENTUCKY,1,23.81,0,24,202,85.0,20,22,7.4,2.41,1,1,4.5,77.3,17,5,0.0,23,95.8,0,12,,,,,25.9,79.4,76.2,88.2,,44.3,0,1,23,0.0,108.5,0.0,0,1,0,1,2,1,4.3,162,7.4,84.2,19,21,6.3,2.34,1,0,0.0,76.2,16,5,0.0,22,91.7,0,12,,,,,25.5,73.0,76.1,81.4,,44.3,0,1,22,0.0,89.2,0.0,0,1,0,1,1,1,4.5,139,6.6,100.0,2,2,13.0,2.65,0,1,50.0,100.0,2,0,0.0,2,8.3,0,1,,,,,61.8,89.7,65.5,88.8,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,29,14.5,0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,4.2,0,1,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,7.88
Evan Simon,129906,QB,TEMPLE,1,-23.78,0,24,306,70.6,17,21,7.0,2.64,0,2,9.5,57.1,12,7,0.0,21,87.5,0,9,,,,,70.4,73.9,75.1,76.2,,58.7,0,0,23,0.0,93.4,0.0,0,0,0,4,1,0,0.0,140,6.7,81.8,11,13,9.4,2.55,1,2,15.4,69.2,9,3,0.0,13,54.2,0,7,,,,,70.0,77.8,74.3,82.4,,58.7,0,0,14,0.0,89.6,0.0,0,0,0,1,0,0,0.0,93,7.2,62.5,8,11,2.3,2.77,0,0,0.0,45.5,5,5,0.0,11,45.8,0,2,,,,,65.8,59.4,70.7,59.2,,,0,0,12,0.0,93.0,0.0,0,0,0,3,1,0,0.0,60,5.5,0,100.0,2,3,1.0,2.73,1,0,0.0,66.7,2,1,0.0,3,12.5,0,0,,,,,62.7,60.3,66.6,60.2,,,0,0,3,0.0,75.7,0.0,0,0,0,0,0,0,0.0,13,4.3,-1.7
Garrett Nussmeier,146757,QB,LSU,1,27.27,0,23,211,80.0,10,11,7.9,3.15,0,0,0.0,72.7,8,3,0.0,13,56.5,0,4,,,,,67.1,45.9,0.0,52.2,,53.1,0,0,14,33.3,89.6,7.7,1,1,0,1,0,1,7.1,71,6.5,80.0,10,11,5.1,2.74,0,0,0.0,72.7,8,3,0.0,13,56.5,0,3,,,,,67.0,38.0,0.0,41.5,,56.7,0,0,13,33.3,85.8,7.7,1,1,0,1,0,1,7.7,61,5.5,100.0,10,10,0.6,2.51,0,0,0.0,100.0,10,0,0.0,10,43.5,0,2,,,,,65.6,75.4,70.4,79.6,,57.3,0,0,11,,90.0,0.0,0,0,0,0,0,0,0.0,56,5.6,0,100.0,10,10,-2.2,1.98,0,0,0.0,100.0,10,0,0.0,10,43.5,0,1,,,,,65.4,67.8,70.1,67.5,,,0,0,10,,85.8,0.0,0,0,0,0,0,0,0.0,46,4.6,0.05
Ben Finley,122864,QB,AKRON,1,-8.65,0,23,102,62.5,16,18,13.4,3.0,0,2,10.0,55.6,10,7,0.0,20,87.0,0,9,,,,,59.1,85.7,76.0,83.2,,68.4,1,0,22,0.0,129.4,0.0,0,2,0,1,2,0,0.0,190,10.6,71.4,7,8,12.9,3.3,0,2,20.0,62.5,5,4,0.0,10,43.5,0,4,,,,,54.5,90.8,75.3,90.7,,68.4,1,0,12,0.0,127.6,0.0,0,2,0,0,2,0,0.0,65,8.1,58.3,12,13,10.3,2.53,0,0,0.0,53.8,7,4,0.0,13,56.5,0,6,,,,,66.0,60.4,71.0,60.2,,,0,0,13,0.0,89.3,0.0,0,0,0,1,0,0,0.0,132,10.2,0,66.7,3,3,0.0,2.0,0,0,0.0,66.7,2,1,0.0,3,13.0,0,1,,,,,62.7,51.4,66.6,51.5,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3,2.02
Anthony Colandrea,170131,QB,UNLV,1,38.89,0,23,325,75.0,20,21,12.2,2.4,0,3,13.0,66.7,14,6,6.7,22,95.7,1,10,,,,,69.4,92.1,75.9,84.4,,90.3,1,1,24,0.0,119.1,0.0,0,1,0,0,2,0,0.0,250,11.9,70.6,17,18,11.7,2.41,0,2,10.5,61.1,11,5,8.3,19,82.6,1,8,,,,,69.1,90.4,75.6,75.3,,90.3,1,1,20,0.0,87.3,0.0,0,1,0,0,1,0,0.0,168,9.3,100.0,4,4,10.5,2.18,0,1,20.0,100.0,4,1,0.0,4,17.4,0,2,,,,,63.8,90.1,68.1,89.7,,,0,0,5,0.0,158.3,0.0,0,0,0,0,1,0,0.0,83,20.8,0,100.0,1,1,-2.0,1.6,0,0,0.0,100.0,1,0,0.0,1,4.3,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,11.42
Ryan Browne,174949,QB,PURDUE,1,37.14,0,22,273,50.0,16,17,8.4,3.5,0,0,0.0,47.1,8,4,0.0,20,90.9,0,5,,,,,67.5,46.4,74.5,40.2,,67.0,0,1,23,0.0,33.9,0.0,0,3,0,1,0,0,0.0,70,4.1,46.2,13,14,9.9,3.77,0,0,0.0,42.9,6,3,0.0,17,77.3,0,3,,,,,66.8,51.0,74.0,44.1,,67.0,0,1,18,0.0,23.2,0.0,0,3,0,1,0,0,0.0,51,3.6,80.0,5,5,0.0,1.92,0,0,0.0,80.0,4,1,0.0,5,22.7,0,2,,,,,64.6,47.4,69.1,47.4,,,0,0,7,0.0,87.5,0.0,0,0,0,0,0,0,0.0,25,5.0,0,100.0,2,2,-3.0,1.9,0,0,0.0,100.0,2,0,0.0,2,9.1,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,1.36
DJ Lagway,184426,QB,FLORIDA,1,-6.25,0,22,163,53.3,15,16,12.8,2.41,0,0,0.0,43.8,7,2,12.5,18,81.8,1,6,,,,,69.7,51.2,74.3,41.9,,69.2,0,3,19,0.0,37.8,0.0,0,2,1,0,1,2,10.5,69,4.3,60.0,15,16,9.2,2.21,0,0,0.0,56.3,9,1,0.0,18,81.8,0,6,,,,,69.6,43.4,74.2,31.2,,69.2,0,3,18,0.0,49.0,0.0,0,2,1,0,1,2,11.1,72,4.5,75.0,4,4,10.5,2.23,0,0,0.0,50.0,2,1,33.3,4,18.2,1,1,,,,,63.8,75.4,68.1,74.9,,,0,0,5,0.0,56.3,0.0,0,0,0,0,0,0,0.0,11,2.8,0,100.0,4,4,-3.0,1.33,0,0,0.0,100.0,4,0,0.0,4,18.2,0,1,,,,,63.3,57.6,67.4,57.4,,,0,0,4,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,-1.75
Samari Collier,144801,QB,COAST CAR,1,-22.73,0,22,141,81.8,11,12,12.9,2.87,0,1,7.7,50.0,6,5,33.3,15,68.2,3,4,,,,,71.1,92.1,76.3,87.7,,81.9,0,0,16,40.0,110.1,13.3,2,1,0,1,2,0,0.0,77,6.4,90.9,11,11,7.9,2.5,0,1,8.3,72.7,8,4,20.0,14,63.6,2,4,,,,,71.1,92.9,76.2,90.5,,81.9,0,0,15,50.0,122.9,14.3,2,1,0,0,1,0,0.0,79,7.2,83.3,6,8,6.8,2.43,0,0,0.0,50.0,4,2,20.0,8,36.4,1,2,,,,,65.1,63.4,69.8,63.2,,,0,0,9,0.0,105.2,0.0,0,0,0,2,2,0,0.0,42,5.3,0,100.0,6,7,-2.3,1.63,0,0,0.0,85.7,6,1,0.0,7,31.8,0,2,,,,,64.9,64.8,69.5,64.5,,,0,0,8,0.0,132.4,0.0,0,0,0,1,1,0,0.0,44,6.3,-1.93
Dante Moore,173983,QB,OREGON,1,16.18,0,21,264,76.5,17,18,10.0,2.24,1,2,10.5,61.1,11,0,15.4,18,85.7,2,4,,,,,27.6,67.8,76.1,66.5,,61.9,0,1,19,,53.7,0.0,0,0,0,0,0,2,10.5,103,5.7,75.0,16,17,8.0,2.06,1,1,5.9,58.8,10,0,16.7,17,81.0,2,2,,,,,26.8,57.2,75.9,53.5,,61.9,0,1,17,,42.8,0.0,0,0,0,0,0,2,11.8,66,3.9,100.0,4,4,9.0,2.45,0,1,20.0,75.0,3,0,25.0,4,19.0,1,2,,,,,63.8,90.3,68.1,90.0,,,0,0,5,,112.5,0.0,0,0,0,0,0,0,0.0,46,11.5,0,100.0,3,3,-2.0,1.5,0,0,0.0,66.7,2,0,33.3,3,14.3,1,0,,,,,62.7,64.1,66.6,63.8,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,9,3.0,7.62
Athan Kaliakmanis,144971,QB,RUTGERS,1,36.84,0,21,278,70.0,20,20,16.2,2.68,0,4,19.0,65.0,13,5,7.1,21,100.0,1,11,,,,,69.8,92.6,76.9,92.7,,65.5,0,2,22,20.0,104.0,4.8,1,0,0,0,4,0,0.0,229,11.5,68.4,19,19,16.2,2.68,0,4,20.0,63.2,12,5,7.7,20,95.2,1,10,,,,,69.8,92.1,76.8,92.3,,65.5,0,2,21,20.0,100.5,5.0,1,0,0,0,4,0,0.0,209,11.0,100.0,1,1,17.0,2.7,0,0,0.0,100.0,1,0,0.0,1,4.8,0,1,,,,,60.3,73.7,63.6,73.1,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.0
Hunter Najm,184223,QB,BOWL GREEN,1,-21.43,0,21,122,72.7,11,13,7.1,2.74,1,0,0.0,61.5,8,4,0.0,18,85.7,0,7,,,,,67.0,63.7,75.9,64.9,,57.4,0,1,19,50.0,73.9,11.1,2,3,1,0,1,1,5.3,84,6.5,76.9,13,14,5.3,2.62,0,0,0.0,71.4,10,4,0.0,19,90.5,0,8,,,,,67.1,65.0,76.0,66.4,,57.4,0,1,20,50.0,89.3,10.5,2,3,1,0,1,1,5.0,113,8.1,100.0,1,2,1.0,2.45,1,0,0.0,50.0,1,0,0.0,2,9.5,0,1,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0,0,100.0,3,3,-2.7,1.73,0,0,0.0,100.0,3,0,0.0,3,14.3,0,2,,,,,62.7,64.0,66.6,63.8,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,45,15.0,-0.07
Roman Gagliano,183961,QB,MIDDLE TN,1,-50.0,0,20,224,66.7,15,16,11.9,3.17,0,2,12.5,43.8,7,10,30.0,20,100.0,3,3,,,,,67.2,67.3,73.1,68.5,54.3,60.6,1,0,21,20.0,82.6,10.0,2,2,0,0,1,0,0.0,89,5.6,64.3,14,14,12.9,3.16,0,2,14.3,50.0,7,8,22.2,17,85.0,2,3,,,,,66.8,68.8,72.6,70.3,54.3,60.6,0,0,18,12.5,94.0,5.9,1,2,0,0,1,0,0.0,89,6.4,100.0,1,2,-2.0,3.2,0,0,0.0,0.0,0,2,100.0,3,15.0,1,0,,,,,62.7,56.4,66.6,56.4,,,1,0,3,50.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.36
Tramell Jones Jr.,200122,QB,FLORIDA,1,-36.54,0,20,163,69.2,13,15,9.5,3.08,0,0,0.0,46.7,7,7,22.2,18,90.0,2,4,,,,,66.8,50.6,73.6,54.2,,51.6,0,0,18,14.3,55.1,5.6,1,2,0,2,0,1,5.6,51,3.4,83.3,12,13,5.8,2.64,0,0,0.0,61.5,8,3,20.0,14,70.0,2,5,,,,,66.2,61.7,73.1,64.6,,56.3,0,0,14,0.0,69.1,0.0,0,1,0,1,0,1,7.1,49,3.8,33.3,3,4,14.0,3.55,0,0,0.0,25.0,1,4,0.0,6,30.0,0,0,,,,,64.2,38.8,68.6,41.2,,57.3,0,0,6,25.0,39.6,16.7,1,1,0,1,0,0,0.0,11,2.8,0,100.0,2,2,-6.5,1.4,0,0,0.0,100.0,2,0,0.0,2,10.0,0,1,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,-1.02
Mark Gronowski,138303,QB,IOWA,1,7.95,0,20,192,61.5,13,16,12.1,3.82,0,1,5.6,50.0,8,6,0.0,16,80.0,0,5,,,,,72.9,69.5,76.2,66.4,,64.8,1,0,18,0.0,78.1,0.0,0,0,0,2,0,0,0.0,132,8.3,66.7,9,11,11.1,3.89,0,0,0.0,54.5,6,4,0.0,12,60.0,0,4,,,,,72.9,65.9,75.8,60.4,,64.8,1,0,13,25.0,82.4,8.3,1,0,0,1,0,0,0.0,92,8.4,71.4,7,8,6.9,2.69,0,1,11.1,62.5,5,3,0.0,8,40.0,0,2,,,,,65.1,71.7,69.8,71.3,,,0,0,9,0.0,119.3,0.0,0,0,0,1,1,0,0.0,49,6.1,0,100.0,3,3,-3.0,1.78,0,0,0.0,100.0,3,1,0.0,4,20.0,0,1,,,,,63.3,61.5,67.4,61.4,,,0,0,4,100.0,118.8,25.0,1,0,0,0,1,0,0.0,9,3.0,-2.23
Blake Shapen,122282,QB,MISS STATE,1,-19.23,0,20,227,91.7,12,15,5.8,2.86,1,0,0.0,66.7,10,5,9.1,20,100.0,1,4,,,,,27.9,54.6,74.9,69.8,,42.1,1,0,21,40.0,81.5,10.0,2,3,0,1,0,0,0.0,86,5.7,90.9,11,13,4.5,2.37,1,0,0.0,69.2,9,3,10.0,15,75.0,1,3,,,,,26.1,55.1,74.5,68.0,,43.9,1,0,16,33.3,81.3,6.7,1,1,0,0,0,0,0.0,67,5.2,100.0,1,2,19.0,4.3,0,0,0.0,50.0,1,2,0.0,5,25.0,0,1,,,,,63.8,56.5,68.1,67.3,,53.1,0,0,5,50.0,83.3,20.0,1,2,0,1,0,0,0.0,19,9.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.35
Brady Davidson,199832,QB,N ILLINOIS,1,68.75,0,19,254,45.5,11,15,12.0,3.09,2,0,0.0,26.7,4,9,20.0,17,89.5,1,0,,,,,67.8,26.9,73.7,26.0,,60.9,0,0,20,11.1,39.6,5.9,1,1,0,2,0,4,20.0,26,1.7,50.0,12,16,10.8,2.92,2,0,0.0,31.3,5,8,16.7,17,89.5,1,1,,,,,67.8,27.2,73.7,26.3,,60.9,0,0,20,0.0,40.6,0.0,0,1,0,2,0,4,20.0,39,2.4,100.0,1,1,-3.0,3.0,0,0,0.0,100.0,1,1,0.0,2,10.5,0,1,,,,,61.8,58.9,65.5,58.9,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,15,15.0,0,100.0,2,2,-3.0,1.5,0,0,0.0,100.0,2,0,0.0,2,10.5,0,2,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,28,14.0,12.56
Robby Ashford,131702,QB,WAKE,1,-5.45,0,18,339,27.3,11,11,20.4,2.92,0,1,9.1,27.3,3,4,0.0,13,72.2,0,4,,,,,72.5,62.1,75.9,51.7,,66.8,0,0,13,0.0,39.6,0.0,0,2,0,0,0,0,0.0,32,2.9,45.5,11,11,10.5,2.68,0,0,0.0,45.5,5,2,0.0,13,72.2,0,4,,,,,72.5,59.1,75.9,45.8,,66.8,0,0,13,0.0,54.4,0.0,0,2,0,0,0,0,0.0,38,3.5,40.0,5,5,16.6,3.02,0,1,20.0,40.0,2,3,0.0,5,27.8,0,1,,,,,63.8,61.7,68.1,61.5,,,0,0,5,0.0,47.9,0.0,0,0,0,0,0,0,0.0,8,1.6,0,80.0,5,5,-5.0,2.42,0,0,0.0,80.0,4,1,0.0,5,27.8,0,1,,,,,63.8,52.6,68.1,52.5,,,0,0,5,0.0,79.2,0.0,0,0,0,0,0,0,0.0,14,2.8,-1.85
Chase Jenkins,173242,QB,RICE,1,-50.0,0,18,275,62.5,8,9,12.0,3.23,0,0,0.0,55.6,5,8,0.0,12,66.7,0,3,,,,,27.4,52.4,76.7,60.8,,50.0,1,0,12,12.5,103.7,8.3,1,2,0,0,2,0,0.0,34,3.8,100.0,7,7,-3.1,1.81,0,0,0.0,100.0,7,2,0.0,9,50.0,0,3,,,,,26.3,58.9,76.5,77.8,,50.0,0,0,9,0.0,79.2,0.0,0,2,0,0,0,0,0.0,15,2.1,57.1,7,8,13.1,3.06,0,0,0.0,50.0,4,6,0.0,9,50.0,0,1,,,,,65.1,51.2,69.8,51.2,,,1,0,9,16.7,96.9,11.1,1,0,0,0,2,0,0.0,26,3.3,0,100.0,6,6,-4.3,0.83,0,0,0.0,100.0,6,0,0.0,6,33.3,0,1,,,,,64.2,65.7,68.6,65.4,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,7,1.2,1.11
TJ Lateef,199810,QB,NEBRASKA,1,25.0,0,17,238,100.0,10,10,8.1,3.03,0,0,0.0,90.0,9,3,10.0,12,70.6,1,7,,,,,71.1,88.5,75.7,90.0,,66.8,0,0,12,0.0,158.3,0.0,0,2,0,0,2,0,0.0,137,13.7,87.5,8,8,2.3,2.6,0,0,0.0,75.0,6,3,14.3,8,47.1,1,5,,,,,71.0,75.0,75.4,70.6,,66.8,0,0,8,0.0,156.3,0.0,0,0,0,0,1,0,0.0,110,13.8,100.0,7,7,7.9,2.91,0,0,0.0,100.0,7,1,0.0,9,52.9,0,5,,,,,65.1,86.2,69.8,87.5,,61.7,0,0,9,0.0,158.3,0.0,0,2,0,0,2,0,0.0,95,13.6,0,80.0,5,5,-1.6,2.12,0,0,0.0,80.0,4,1,0.0,5,29.4,0,3,,,,,63.8,59.0,68.1,58.9,,,0,0,5,0.0,158.3,0.0,0,0,0,0,1,0,0.0,68,13.6,-0.18
