player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Fernando Mendoza,158323,QB,INDIANA,1,-9.09,0,24,190,100.0,14,15,12.3,2.84,0,3,18.8,93.3,14,7,0.0,19,79.2,0,12,,,,,68.5,94.9,74.2,,95.1,,,70.2,,,1,0,20,0.0,158.3,0.0,0,4,0,0,4,0,0.0,203,13.5,100.0,9,9,13.4,3.12,0,3,30.0,100.0,9,4,0.0,12,50.0,0,10,,,,,67.8,95.5,73.4,,95.3,,,74.0,,,0,0,13,0.0,158.3,0.0,0,3,0,0,3,0,0.0,164,18.2,100.0,10,11,4.2,2.06,0,0,0.0,90.9,10,3,0.0,12,50.0,0,5,,,,,65.8,77.6,70.7,,81.4,,,57.3,,,1,0,12,0.0,146.4,0.0,0,1,0,0,2,0,0.0,106,9.6,0,100.0,5,5,-1.8,1.62,0,0,0.0,100.0,5,0,0.0,5,20.8,0,3,,,,,63.8,65.7,68.1,,65.5,,,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,67,13.4,-8.58
AJ Swann,157186,QB,APP STATE,1,29.46,0,23,108,72.2,18,19,8.8,2.14,0,0,0.0,63.2,12,3,7.7,19,82.6,1,7,,,,,67.8,53.3,74.5,,49.2,,,63.3,,,0,3,20,0.0,59.9,0.0,0,0,0,1,0,2,10.0,204,10.7,66.7,15,16,6.3,2.07,0,0,0.0,56.3,9,3,10.0,16,69.6,1,4,,,,,67.4,45.1,74.1,,39.5,,,63.3,,,0,3,16,0.0,37.2,0.0,0,0,0,1,0,2,12.5,107,6.7,85.7,7,7,7.7,1.96,0,0,0.0,85.7,6,1,0.0,7,30.4,0,4,,,,,64.9,72.7,69.5,,72.2,,,,,,0,0,8,0.0,118.8,0.0,0,0,0,0,0,0,0.0,110,15.7,0,75.0,4,4,-2.5,1.55,0,0,0.0,75.0,3,1,0.0,4,17.4,0,1,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,0.0,78.1,0.0,0,0,0,0,0,0,0.0,13,3.3,9.02
Blake Baker,170448,QB,LA TECH,1,33.33,0,23,208,53.8,13,15,15.4,3.48,0,0,0.0,46.7,7,6,0.0,22,95.7,0,7,,,,,72.2,87.1,76.6,,68.7,,,82.9,,,1,0,26,16.7,101.5,4.5,1,6,0,1,1,0,0.0,138,9.2,33.3,3,4,6.3,3.64,0,0,0.0,25.0,1,3,0.0,7,30.4,0,2,,,,66.7,72.2,78.8,75.5,,50.7,61.9,,78.8,,,1,0,9,33.3,40.6,14.3,1,2,0,0,0,0,0.0,13,3.3,63.6,11,12,16.3,3.3,0,0,0.0,58.3,7,3,0.0,16,69.6,0,6,,,,,66.8,85.0,72.0,,77.0,,,75.1,,,0,0,18,0.0,126.4,0.0,0,4,0,1,1,0,0.0,138,11.5,0,100.0,1,1,-2.0,1.8,0,0,0.0,100.0,1,0,0.0,1,4.3,0,1,,,,66.7,62.4,62.7,65.5,,61.0,61.9,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,8.25
Jaxon Potter,176687,QB,WASH STATE,1,-12.22,0,23,341,64.7,17,18,9.7,2.22,0,2,10.0,61.1,11,4,0.0,18,78.3,0,7,,,,,67.1,58.1,73.7,,57.5,,,,,,0,3,20,0.0,42.8,0.0,0,0,0,1,0,3,15.0,127,7.1,76.5,17,18,7.8,2.11,0,2,10.5,72.2,13,2,0.0,18,78.3,0,8,,,,,67.0,70.4,73.6,,69.8,,,,,,0,2,19,0.0,54.2,0.0,0,0,0,1,0,2,10.5,136,7.6,60.0,5,5,2.2,1.52,0,0,0.0,60.0,3,2,0.0,5,21.7,0,0,,,,,64.2,37.4,68.6,,37.6,,,,,,0,1,6,0.0,25.0,0.0,0,0,0,0,0,1,16.7,3,0.6,0,100.0,5,5,-4.2,1.14,0,0,0.0,100.0,5,0,0.0,5,21.7,0,1,,,,,63.8,65.6,68.1,,65.4,,,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,12,2.4,-6.96
Gio Lopez,172309,QB,N CAROLINA,1,22.22,0,22,245,64.3,14,16,15.0,3.38,0,0,0.0,50.0,8,8,11.1,19,86.4,1,8,,,,,28.5,45.9,75.3,,37.0,,,65.2,,,0,0,19,25.0,108.6,10.5,2,1,0,2,2,2,10.5,97,6.1,62.5,8,9,15.4,3.78,0,0,0.0,44.4,4,6,20.0,12,54.5,1,4,,,,,26.0,47.4,74.7,,34.5,,,65.2,,,0,0,12,33.3,64.1,16.7,2,1,0,1,0,1,8.3,54,6.0,75.0,8,9,10.4,2.6,0,0,0.0,66.7,6,3,0.0,10,45.5,0,5,,,,,65.4,50.1,70.1,,52.8,,,57.0,,,0,0,10,0.0,127.3,0.0,0,1,0,1,2,1,10.0,65,7.2,0,100.0,2,2,-2.0,2.37,0,0,0.0,100.0,2,1,0.0,3,13.6,0,1,,,,,62.7,56.1,66.6,,62.7,,,57.0,,,0,0,3,0.0,112.5,0.0,0,1,0,0,0,0,0.0,22,11.0,1.22
Dylan Raiola,183581,QB,NEBRASKA,1,11.11,0,22,238,88.9,18,20,9.3,3.27,0,1,5.0,70.0,14,4,12.5,21,95.5,2,10,,,,,67.9,80.2,74.7,,78.9,,,64.5,,,0,0,22,0.0,136.7,0.0,0,1,0,2,2,0,0.0,206,10.3,100.0,10,12,5.5,3.42,0,0,0.0,66.7,8,3,20.0,13,59.1,2,4,,,,,67.0,68.4,73.9,,65.0,,,64.5,,,0,0,14,0.0,79.9,0.0,0,1,0,2,0,0,0.0,64,5.3,77.8,9,9,12.4,2.84,0,1,11.1,77.8,7,1,0.0,9,40.9,0,7,,,,,65.1,86.3,69.8,,85.5,,,,,,0,0,9,0.0,158.3,0.0,0,0,0,0,2,0,0.0,158,17.6,0,100.0,1,1,0.0,1.4,0,0,0.0,100.0,1,0,0.0,1,4.5,0,1,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,12.23
Colton Joseph,172283,QB,DOMINION,1,29.06,0,22,263,70.6,17,17,19.4,3.03,0,5,26.3,70.6,12,3,0.0,17,77.3,0,10,,,,,71.7,94.5,76.2,,94.2,,,72.4,,,0,0,20,0.0,152.2,0.0,0,0,0,0,2,0,0.0,253,14.9,55.6,9,9,20.8,2.41,0,2,20.0,55.6,5,1,0.0,9,40.9,0,5,,,,,71.6,90.4,75.6,,86.0,,,72.4,,,0,0,11,0.0,127.1,0.0,0,0,0,0,1,0,0.0,90,10.0,92.3,13,13,10.5,2.85,0,3,21.4,84.6,11,2,8.3,13,59.1,1,7,,,,,66.2,94.1,71.2,,93.7,,,,,,0,0,14,0.0,144.4,0.0,0,0,0,0,1,0,0.0,186,14.3,0,100.0,5,5,-1.0,1.44,0,0,0.0,80.0,4,0,20.0,5,22.7,1,2,,,,,63.8,65.7,68.1,,65.5,,,,,,0,0,5,,85.8,0.0,0,0,0,0,0,0,0.0,23,4.6,4.31
AJ Bianco,158232,QB,NEVADA,1,57.14,0,21,239,58.8,17,17,9.6,2.81,0,0,0.0,52.9,9,3,10.0,21,100.0,1,4,,,,,67.2,52.8,73.7,,50.6,,,62.0,,,0,1,21,66.7,40.8,9.5,2,2,0,0,0,1,4.8,78,4.6,50.0,14,14,12.0,2.71,0,0,0.0,42.9,6,2,14.3,16,76.2,1,3,,,,,66.5,53.3,73.1,,49.1,,,64.1,,,0,1,16,50.0,26.8,6.3,1,1,0,0,0,1,6.3,63,4.5,100.0,3,3,-1.3,3.14,0,0,0.0,100.0,3,1,0.0,5,23.8,0,1,,,,,63.8,56.2,68.1,,61.4,,,57.3,,,0,0,5,100.0,87.5,20.0,1,1,0,0,0,0,0.0,15,5.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.5
Dante Moore,173983,QB,OREGON,1,-4.04,0,21,264,76.5,17,17,13.5,3.27,0,2,11.1,76.5,13,7,0.0,18,85.7,0,8,,,,,67.7,79.0,75.0,,80.3,,,59.4,,,0,1,19,0.0,99.4,0.0,0,1,0,0,1,1,5.3,157,9.2,81.8,11,11,13.4,3.6,0,1,9.1,81.8,9,6,0.0,12,57.1,0,6,,,,,66.8,87.8,74.4,,90.4,,,59.4,,,0,0,12,0.0,140.2,0.0,0,1,0,0,1,0,0.0,114,10.4,77.8,9,9,7.9,2.29,0,1,10.0,77.8,7,1,0.0,9,42.9,0,4,,,,,65.4,57.6,70.1,,57.4,,,,,,0,1,10,0.0,56.7,0.0,0,0,0,0,0,1,10.0,64,7.1,0,100.0,3,3,-3.7,1.63,0,0,0.0,100.0,3,0,0.0,3,14.3,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0,-3.25
Kiael Kelly,145634,QB,BALL ST,1,-11.54,0,20,117,90.0,10,12,11.2,3.65,2,1,7.7,50.0,6,2,33.3,17,85.0,3,9,,,,,72.1,91.1,75.7,,79.4,,,82.4,,,0,1,18,50.0,76.7,5.9,1,4,0,0,2,1,5.6,81,6.8,90.9,11,13,6.9,3.18,2,1,7.1,61.5,8,2,20.0,17,85.0,2,10,,,,,72.1,90.6,75.7,,76.2,,,82.4,,,0,1,18,0.0,72.0,0.0,0,4,0,0,1,1,5.6,78,6.0,100.0,2,2,11.5,3.8,0,0,0.0,50.0,1,0,50.0,3,15.0,1,1,,,,,62.7,73.4,66.6,,73.0,,,,,,0,0,3,,135.4,33.3,1,0,0,0,1,0,0.0,27,13.5,0,100.0,3,3,-4.3,1.13,0,0,0.0,100.0,3,0,0.0,3,15.0,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,100.0,0.0,0,0,0,0,0,0,0.0,24,8.0,7.5
Chandler Morris,122938,QB,VIRGINIA,1,24.44,0,20,335,75.0,16,17,7.8,3.32,1,1,5.9,64.7,11,2,8.3,18,90.0,1,6,,,,,66.8,74.8,75.3,,72.5,,,63.7,,,0,0,18,0.0,105.5,0.0,0,1,0,0,1,0,0.0,122,7.2,75.0,8,9,7.1,2.77,1,0,0.0,55.6,5,1,16.7,9,45.0,1,1,,,,,65.1,59.3,74.6,,57.8,,,,,,0,0,9,0.0,72.0,0.0,0,0,0,0,0,0,0.0,51,5.7,80.0,10,10,6.6,3.6,0,1,10.0,80.0,8,1,0.0,11,55.0,0,7,,,,,65.6,84.2,70.4,,81.4,,,63.7,,,0,0,11,0.0,140.8,0.0,0,1,0,0,1,0,0.0,98,9.8,0,100.0,2,2,-1.0,2.4,0,0,0.0,100.0,2,0,0.0,2,10.0,0,2,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,27,13.5,4.13
Grant Jordan,151147,QB,UMASS,1,41.67,0,20,216,60.0,10,10,6.7,3.93,0,0,0.0,60.0,6,11,0.0,16,80.0,0,2,,,,,68.2,47.1,73.9,,41.7,,,63.1,,,0,0,16,45.5,65.4,31.3,5,1,0,0,0,0,0.0,32,3.2,66.7,12,12,5.0,3.26,0,0,0.0,58.3,7,10,12.5,16,80.0,1,0,,,,,68.2,45.5,73.9,,44.4,,,58.1,,,0,0,16,40.0,63.2,25.0,4,0,0,0,0,0,0.0,27,2.3,100.0,2,2,-1.5,4.6,0,0,0.0,100.0,2,2,0.0,4,20.0,0,2,,,,,63.3,68.8,67.4,,60.2,,,64.0,,,0,0,4,50.0,87.5,25.0,1,1,0,0,0,0,0.0,10,5.0,0,100.0,4,4,-2.5,1.9,0,0,0.0,75.0,3,1,25.0,4,20.0,1,0,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,5,1.3,2.75
Chase Jenkins,173242,QB,RICE,1,-63.33,0,20,275,50.0,8,10,13.6,3.12,0,0,0.0,40.0,4,8,0.0,13,65.0,0,4,,,,,38.0,74.6,76.3,,64.6,,,70.0,,,1,0,13,0.0,90.4,0.0,0,3,0,1,1,0,0.0,52,5.2,90.9,11,12,0.1,2.06,0,0,0.0,83.3,10,3,0.0,13,65.0,0,4,,,,,38.0,77.8,76.3,,71.5,,,70.1,,,1,0,13,0.0,88.9,0.0,0,1,0,0,0,0,0.0,64,5.3,25.0,4,5,23.0,3.21,0,0,0.0,20.0,1,5,0.0,7,35.0,0,3,,,,,64.6,69.4,69.1,,68.9,,,61.6,,,0,0,7,0.0,95.0,0.0,0,2,0,1,1,0,0.0,34,6.8,0,100.0,7,7,-2.3,1.24,0,0,0.0,100.0,7,0,0.0,7,35.0,0,3,,,,,64.6,79.3,69.1,,78.8,,,,,,0,0,7,,94.0,0.0,0,0,0,0,0,0,0.0,46,6.6,1.47
Broc Lowry,173383,QB,W MICHIGAN,1,-35.9,0,20,347,61.5,13,14,9.1,3.37,0,0,0.0,57.1,8,6,0.0,18,90.0,0,5,,,,,69.7,68.0,74.8,,61.0,,,69.9,,,1,0,20,33.3,70.8,11.1,2,2,0,0,0,0,0.0,71,5.1,75.0,12,13,8.3,2.79,0,0,0.0,69.2,9,5,0.0,15,75.0,0,4,,,,,69.6,73.0,74.6,,69.4,,,66.8,,,1,0,18,20.0,82.5,6.7,1,1,0,0,0,0,0.0,71,5.5,33.3,3,3,5.3,4.48,0,0,0.0,33.3,1,2,0.0,5,25.0,0,1,,,,,63.8,51.2,68.1,,42.4,,,64.0,,,0,0,5,50.0,42.4,20.0,1,1,0,0,0,0,0.0,7,2.3,0,100.0,2,2,-1.0,1.85,0,0,0.0,100.0,2,1,0.0,2,10.0,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,0.0,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,-3.13
Dexter Williams II,129457,QB,KENNESAW,1,-10.0,0,19,200,56.3,16,17,10.4,2.44,0,0,0.0,52.9,9,3,0.0,18,94.7,0,6,,,,,69.6,47.0,73.9,,35.0,,,71.4,,,1,1,18,0.0,44.2,0.0,0,1,0,0,0,1,5.6,92,5.4,66.7,9,10,8.3,2.21,0,0,0.0,60.0,6,2,0.0,10,52.6,0,2,,,,,69.1,61.5,72.8,,52.5,,,68.1,,,1,0,10,0.0,74.2,0.0,0,0,0,0,0,0,0.0,53,5.3,50.0,8,8,11.3,2.64,0,0,0.0,50.0,4,1,0.0,9,47.4,0,4,,,,,65.1,36.2,69.8,,29.9,,,64.0,,,0,1,9,0.0,28.1,0.0,0,1,0,0,0,1,11.1,46,5.8,0,100.0,1,1,-1.0,1.9,0,0,0.0,100.0,1,0,0.0,1,5.3,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0.45
T.J. Finley,124093,QB,GA STATE,1,17.86,0,18,175,64.7,17,17,16.8,2.41,0,1,5.9,58.8,10,2,9.1,17,94.4,1,6,,,,,67.5,66.1,73.9,,67.6,,,57.2,,,0,2,17,0.0,67.2,0.0,0,0,0,0,1,1,5.9,147,8.6,64.3,14,14,14.0,2.21,0,1,7.1,57.1,8,2,11.1,14,77.8,1,3,,,,,67.1,61.8,73.5,,63.4,,,57.2,,,0,2,14,0.0,53.9,0.0,0,0,0,0,1,1,7.1,67,4.8,75.0,4,4,21.5,2.8,0,0,0.0,75.0,3,0,0.0,4,22.2,0,3,,,,,63.3,72.4,67.4,,72.0,,,,,,0,0,4,,116.7,0.0,0,0,0,0,0,0,0.0,83,20.8,0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,5.6,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,15.96
Jack Layne,158966,QB,NEW MEXICO,1,0.0,0,18,241,80.0,10,11,15.7,3.7,0,0,0.0,72.7,8,2,0.0,13,72.2,0,6,,,,,67.1,70.4,76.5,,79.5,54.3,,51.8,,,0,0,14,0.0,129.4,0.0,0,2,0,1,1,0,0.0,96,8.7,81.8,11,12,6.4,3.16,0,0,0.0,75.0,9,1,0.0,14,77.8,0,5,,,,,67.1,66.4,76.5,,75.4,54.3,,51.8,,,0,0,14,0.0,133.7,0.0,0,2,0,1,1,0,0.0,119,9.9,75.0,4,4,19.3,3.18,0,0,0.0,75.0,3,1,0.0,4,22.2,0,3,,,,,63.8,74.1,68.1,,73.6,,,,,,0,0,5,0.0,138.5,0.0,0,0,0,0,1,0,0.0,33,8.3,0,80.0,5,5,-2.0,1.76,0,0,0.0,80.0,4,0,0.0,5,27.8,0,2,,,,,63.8,65.6,68.1,,65.4,,,,,,0,0,5,,152.9,0.0,0,0,0,0,1,0,0.0,56,11.2,-1.67
Liam Szarka,197814,QB,AIR FORCE,1,-42.86,0,17,101,58.3,12,14,11.8,2.87,0,0,0.0,42.9,6,6,14.3,16,94.1,1,4,,,,,72.5,63.7,10.5,,45.0,,,76.8,,,1,1,16,0.0,28.0,0.0,0,2,0,1,0,2,12.5,67,4.8,66.7,12,14,11.2,2.61,0,0,0.0,42.9,6,5,25.0,15,88.2,2,3,,,,,72.5,55.3,9.8,,35.2,,,75.5,,,1,1,15,0.0,28.0,0.0,0,1,0,1,0,2,13.3,67,4.8,0.0,1,1,8.0,4.15,0,0,0.0,0.0,0,1,,2,11.8,0,1,,,,,61.8,86.7,65.5,,77.7,,,63.7,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,100.0,1,1,0.0,1.6,0,0,0.0,0.0,0,0,100.0,1,5.9,1,0,,,,,60.3,54.8,63.6,,55.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-4.79
Tucker Gleason,122475,QB,TOLEDO,1,66.67,0,17,316,83.3,12,13,14.4,3.15,0,2,14.3,69.2,9,2,10.0,13,76.5,1,7,,,,,66.2,90.0,74.0,,89.8,,,,,,0,0,14,0.0,134.8,0.0,0,0,0,1,1,0,0.0,154,11.8,60.0,5,6,18.6,3.77,0,0,0.0,33.3,2,2,33.3,6,35.3,1,1,,,,,64.2,55.3,73.0,,53.6,,,,,,0,0,6,0.0,48.6,0.0,0,0,0,1,0,0,0.0,27,4.5,100.0,11,11,6.5,2.35,0,2,16.7,100.0,11,0,0.0,11,64.7,0,7,,,,,65.8,93.7,70.7,,93.4,,,,,,0,0,12,,149.1,0.0,0,0,0,0,1,0,0.0,147,13.4,0,100.0,4,4,-2.0,1.88,0,0,0.0,100.0,4,0,0.0,4,23.5,0,1,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0,8.86
Parker Navarro,123758,QB,OHIO,1,63.64,0,17,259,66.7,6,11,6.7,3.53,2,0,0.0,36.4,4,9,0.0,15,88.2,0,3,,,,,67.3,56.3,73.4,,50.0,,,64.5,,,0,0,15,22.2,96.8,13.3,2,2,0,3,1,0,0.0,90,8.2,66.7,6,11,1.5,3.49,2,0,0.0,36.4,4,10,0.0,14,82.4,0,1,,,,,67.1,53.6,73.3,,50.9,,,60.5,,,0,0,14,20.0,44.9,14.3,2,1,0,3,0,0,0.0,20,1.8,100.0,2,2,13.5,2.53,0,0,0.0,100.0,2,0,0.0,3,17.6,0,2,,,,,62.7,67.5,66.6,,60.2,,,63.2,,,0,0,3,,158.3,0.0,0,1,0,0,1,0,0.0,74,37.0,0,100.0,2,2,-2.0,1.8,0,0,0.0,100.0,2,1,0.0,2,11.8,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,35.18
Brendan Sorsby,156398,QB,CINCINNATI,1,0.0,0,17,138,100.0,11,11,13.2,2.98,0,2,18.2,100.0,11,1,0.0,13,76.5,0,12,,,,,66.0,96.4,73.4,,94.0,,,84.1,,,0,0,13,0.0,158.3,0.0,0,2,0,0,3,0,0.0,218,19.8,100.0,4,4,-2.5,1.73,0,0,0.0,100.0,4,0,0.0,4,23.5,0,4,,,,,63.3,65.9,72.0,,64.8,,,,,,0,0,4,,152.1,0.0,0,0,0,0,2,0,0.0,44,11.0,100.0,11,11,12.5,2.82,0,2,18.2,100.0,11,1,0.0,13,76.5,0,11,,,,,66.0,96.7,71.0,,94.0,,,84.1,,,0,0,13,0.0,158.3,0.0,0,2,0,0,3,0,0.0,209,19.0,0,100.0,4,4,-4.3,1.18,0,0,0.0,100.0,4,0,0.0,4,23.5,0,3,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,,142.7,0.0,0,0,0,0,2,0,0.0,35,8.8,8.0
Angel Flores,164493,QB,C MICHIGAN,1,16.67,0,16,134,33.3,6,7,10.3,3.17,1,0,0.0,28.6,2,5,0.0,11,68.8,0,2,,,,,23.9,49.1,72.7,,48.6,,,55.7,,,0,0,11,0.0,39.6,0.0,0,4,0,0,0,1,9.1,15,2.1,50.0,6,6,6.7,2.53,0,0,0.0,50.0,3,4,0.0,7,43.8,0,2,,,,,69.7,68.4,72.0,,58.7,,,67.6,,,0,0,7,0.0,56.3,0.0,0,1,0,0,0,0,0.0,5,0.8,80.0,5,6,1.2,2.7,1,0,0.0,66.7,4,1,0.0,9,56.3,0,0,,,,,16.7,35.8,69.8,,52.5,,,42.8,,,0,0,9,0.0,70.8,0.0,0,3,0,0,0,1,11.1,19,3.2,0,100.0,5,5,-3.2,1.42,0,0,0.0,100.0,5,0,0.0,5,31.3,0,0,,,,,63.8,65.1,68.1,,64.9,,,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,9,1.8,2.34
John Alan Richter,156999,QB,TOLEDO,1,36.36,0,16,316,76.9,13,13,12.5,2.63,0,0,0.0,69.2,9,2,10.0,15,93.8,1,6,,,,,66.4,86.4,72.4,,83.3,,,64.3,,,0,0,15,50.0,125.3,6.7,1,1,0,0,2,0,0.0,81,6.2,72.7,11,11,12.5,2.67,0,0,0.0,63.6,7,1,12.5,13,81.3,1,5,,,,,66.0,71.5,72.0,,67.5,,,64.3,,,0,0,13,100.0,112.3,7.7,1,1,0,0,1,0,0.0,71,6.5,100.0,3,3,6.3,1.97,0,0,0.0,100.0,3,1,0.0,3,18.8,0,2,,,,,62.7,93.2,66.6,,92.9,,,,,,0,0,3,0.0,136.8,0.0,0,0,0,0,1,0,0.0,22,7.3,0,100.0,1,1,-5.0,1.2,0,0,0.0,100.0,1,0,0.0,1,6.3,0,1,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0,0.88
Amari Odom,178686,QB,KENNESAW,1,-8.89,0,16,200,100.0,9,9,6.3,2.55,0,0,0.0,88.9,8,1,11.1,11,68.8,1,4,,,,,70.0,66.4,74.2,,60.0,,,67.3,,,0,0,14,100.0,137.5,9.1,1,1,0,0,1,0,0.0,73,8.1,100.0,9,9,4.2,2.11,0,0,0.0,88.9,8,0,11.1,10,62.5,1,3,,,,,70.0,75.1,74.1,,71.2,,,67.3,,,0,0,13,,139.4,0.0,0,1,0,0,1,0,0.0,77,8.6,100.0,5,5,1.4,2.4,0,0,0.0,80.0,4,1,20.0,6,37.5,1,2,,,,,64.2,57.7,68.6,,57.5,,,,,,0,0,6,100.0,92.5,16.7,1,0,0,0,0,0,0.0,31,6.2,0,100.0,5,5,-2.4,1.5,0,0,0.0,80.0,4,0,20.0,5,31.3,1,1,,,,,63.8,79.7,68.1,,79.2,,,,,,0,0,5,,95.8,0.0,0,0,0,0,0,0,0.0,35,7.0,-2.36
