player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tucker Gleason,122475,QB,TOLEDO,1,18,60.0,10,11,11.2,2.28,1,0,0.0,45.5,5,4,16.7,11,61.1,1,1,,,,,65.6,57.3,70.4,,57.2,,,,,0,0,11,0.0,61.9,0.0,0,0,0,0,0,0,0.0,58,5.3,0,316,67.7,77.8,77.6,69.2,83.3,6,6,10.2,2.87,0,1,14.3,66.7,4,0,20.0,7,38.9,1,2,,,,,64.9,92.5,69.5,,91.7,,,64.1,,0,0,8,,85.4,0.0,0,1,0,0,0,0,0.0,40,6.7,83.3,12,13,9.5,2.46,1,1,7.1,61.5,8,0,20.0,14,77.8,2,3,,,,,66.4,90.4,71.4,,88.5,,,64.1,,0,0,15,,82.9,0.0,0,1,0,0,0,0,0.0,92,7.1,1,25.0,4,4,14.8,2.68,0,0,0.0,25.0,1,4,0.0,4,22.2,0,0,,,,,63.3,45.8,67.4,,46.1,,,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,6,1.5
Mark Gronowski,138303,QB,IOWA,1,17,57.1,7,9,14.4,4.44,0,2,22.2,44.4,4,5,0.0,9,52.9,0,4,,,,,65.1,89.5,69.8,,88.7,,,,,0,0,9,0.0,128.2,0.0,0,0,0,2,1,0,0.0,117,13.0,0,192,73.6,88.3,86.5,71.3,71.4,7,7,7.6,3.51,0,1,12.5,71.4,5,2,0.0,8,47.1,0,3,,,,,65.1,67.4,69.8,,71.3,,,57.3,,0,0,9,0.0,90.8,0.0,0,1,0,0,0,0,0.0,49,7.0,66.7,9,9,11.2,2.78,0,2,20.0,66.7,6,0,0.0,10,58.8,0,4,,,,,65.6,83.0,70.4,,86.6,,,57.3,,0,0,11,,92.4,0.0,0,1,0,0,0,0,0.0,75,8.3,0,60.0,5,7,10.6,5.76,0,1,14.3,42.9,3,7,0.0,7,41.2,0,3,,,,,64.6,73.4,69.1,,73.0,,,,,0,0,7,0.0,129.5,0.0,0,0,0,2,1,0,0.0,91,13.0
Carlos Del Rio-Wilson,146687,QB,MARSHALL,1,16,66.7,6,7,7.2,2.43,0,1,14.3,57.1,4,4,0.0,7,43.8,0,3,,,,,64.6,87.6,69.1,,87.0,,,,,0,1,7,0.0,53.0,0.0,0,0,0,1,0,0,0.0,72,10.3,0,214,67.4,62.8,63.2,59.6,71.4,7,9,11.4,2.36,1,0,0.0,55.6,5,2,0.0,9,56.3,0,3,,,,,65.1,42.0,69.8,,42.2,,,,,0,0,9,0.0,78.0,0.0,0,0,0,1,0,1,11.1,64,7.1,88.9,9,10,11.1,2.2,0,1,10.0,80.0,8,0,0.0,10,62.5,0,5,,,,,65.4,62.7,70.1,,62.5,,,,,0,0,10,,116.2,0.0,0,0,0,1,0,1,10.0,119,11.9,0,25.0,4,6,5.8,2.7,1,0,0.0,16.7,1,6,0.0,6,37.5,0,1,,,,,64.2,62.8,68.6,,62.6,,,,,0,1,6,0.0,0.0,0.0,0,0,0,1,0,0,0.0,17,2.8
Fernando Mendoza,158323,QB,INDIANA,1,16,66.7,9,9,10.0,2.28,0,2,22.2,66.7,6,1,0.0,9,56.3,0,5,,,,,65.4,45.7,70.1,,45.8,,,,,0,0,10,0.0,145.8,0.0,0,0,0,0,2,2,20.0,105,11.7,0,190,67.5,40.2,31.3,69.4,33.3,6,6,16.3,3.44,0,0,0.0,33.3,2,2,0.0,7,43.8,0,1,,,,,64.6,34.0,69.1,,29.1,,,64.3,,0,0,7,0.0,42.4,0.0,0,1,0,0,0,1,14.3,12,2.0,53.8,13,13,12.5,2.56,0,2,15.4,53.8,7,0,0.0,13,81.3,0,5,,,,,66.0,30.8,71.0,,31.4,,,,,0,0,13,,122.1,0.0,0,0,0,0,2,3,23.1,111,8.5,0,50.0,2,2,12.5,3.77,0,0,0.0,50.0,1,3,0.0,3,18.8,0,1,,,,,63.3,60.9,67.4,,51.4,,,64.3,,0,0,4,0.0,56.3,0.0,0,1,0,0,0,0,0.0,6,3.0
Trey Kukuk,198675,QB,LA TECH,1,13,,0,1,,3.3,0,0,0.0,0.0,0,1,,1,7.7,0,0,,,,,61.8,54.0,65.5,,54.1,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,208,75.6,87.7,68.9,82.6,81.8,11,12,5.5,3.12,0,1,7.7,66.7,8,3,11.1,12,92.3,1,4,,,,,66.0,72.8,71.0,,72.3,,,,,0,0,13,0.0,87.8,0.0,0,0,0,1,0,0,0.0,87,7.3,77.8,9,9,5.3,2.18,0,0,0.0,66.7,6,0,14.3,9,69.2,1,2,,,,,65.6,60.7,70.4,,60.5,,,,,0,0,11,,76.2,0.0,0,0,0,0,0,0,0.0,40,4.4,0,100.0,2,4,6.0,5.28,0,1,25.0,50.0,2,4,0.0,4,30.8,0,2,,,,,63.3,79.7,67.4,,79.2,,,,,0,0,4,0.0,92.7,0.0,0,0,0,2,0,0,0.0,47,11.8
Jalen Macon,153929,QB,N ILLINOIS,1,13,60.0,5,5,10.2,3.23,0,0,0.0,40.0,2,2,33.3,6,46.2,1,3,,,,,64.2,70.3,68.6,,64.6,,,64.1,,0,0,6,0.0,47.9,0.0,0,1,0,0,0,0,0.0,12,2.4,0,254,74.1,71.4,55.4,70.9,60.0,5,5,8.8,3.23,0,0,0.0,60.0,3,2,0.0,7,53.8,0,2,,,,,64.6,52.0,69.1,,47.8,,,62.0,,0,0,7,0.0,64.6,0.0,0,2,0,0,0,0,0.0,15,3.0,75.0,8,8,9.4,2.79,0,0,0.0,62.5,5,0,16.7,9,69.2,1,3,,,,,65.1,57.1,69.8,,60.0,,,57.3,,0,0,9,,68.2,0.0,0,1,0,0,0,0,0.0,27,3.4,0,0.0,2,2,10.0,4.23,0,0,0.0,0.0,0,4,,4,30.8,0,2,,,,,63.3,67.0,67.4,,50.1,,,70.9,,0,0,4,0.0,39.6,0.0,0,2,0,0,0,0,0.0,0,0.0
Chase Jenkins,173242,QB,RICE,1,12,83.3,6,6,-4.5,1.67,0,0,0.0,83.3,5,2,0.0,6,50.0,0,1,,,,,64.2,59.7,68.6,,59.5,,,,,0,0,6,0.0,86.8,0.0,0,0,0,0,0,0,0.0,29,4.8,0,275,71.6,53.5,53.7,56.5,50.0,2,3,5.0,3.6,0,0,0.0,33.3,1,3,0.0,6,50.0,0,1,,,,,64.6,45.2,69.1,,50.9,,,53.6,,0,0,7,33.3,43.8,16.7,1,2,0,1,0,0,0.0,10,3.3,83.3,6,6,-0.8,1.57,0,0,0.0,83.3,5,0,0.0,7,58.3,0,2,,,,,64.6,56.8,69.1,,61.0,,,57.3,,0,0,7,,93.1,0.0,0,1,0,0,0,0,0.0,38,6.3,0,50.0,2,3,-6.0,4.12,0,0,0.0,33.3,1,5,0.0,5,41.7,0,0,,,,,64.2,46.5,68.6,,48.9,,,57.8,,0,0,6,20.0,42.4,20.0,1,1,0,1,0,0,0.0,1,0.3
Blake Horvath,162555,QB,NAVY,1,12,57.1,7,8,13.1,2.76,0,0,0.0,50.0,4,3,0.0,8,66.7,0,4,,,,,64.9,51.5,69.5,,51.5,,,,,0,0,8,0.0,111.5,0.0,0,0,0,1,1,1,12.5,54,6.8,0,237,21.9,52.7,57.3,52.9,50.0,2,2,23.0,3.68,0,0,0.0,50.0,1,3,0.0,4,33.3,0,2,,,,,64.2,68.2,68.6,,66.9,,,62.1,,0,0,6,0.0,95.8,0.0,0,2,0,0,0,0,0.0,46,23.0,66.7,6,6,6.8,2.23,0,0,0.0,66.7,4,0,0.0,6,50.0,0,4,,,,,64.6,66.4,69.1,,66.1,,,,,0,0,7,,134.7,0.0,0,0,0,0,1,0,0.0,54,9.0,1,33.3,3,4,32.3,3.9,0,0,0.0,25.0,1,6,0.0,6,50.0,0,2,,,,,64.6,52.1,69.1,,48.2,,,62.1,,0,0,7,0.0,75.0,0.0,0,2,0,1,0,1,14.3,46,11.5
Kalieb Osborne,184132,QB,TOLEDO,1,11,66.7,6,6,6.2,2.19,0,0,0.0,66.7,4,2,0.0,7,63.6,0,3,,,,,14.6,33.3,69.1,,47.0,,,48.9,,0,0,7,0.0,93.1,0.0,0,1,0,0,0,1,14.3,51,8.5,0,316,26.4,45.4,35.5,58.7,100.0,1,1,0.0,3.93,0,0,0.0,100.0,1,2,0.0,4,36.4,0,1,,,,,63.3,30.6,67.4,,35.9,,,56.3,,0,0,4,100.0,158.3,50.0,2,1,0,0,1,1,25.0,57,57.0,100.0,5,5,1.2,2.21,0,0,0.0,100.0,5,0,0.0,7,63.6,0,4,,,,,14.6,42.5,69.1,,65.4,,,41.6,,0,0,7,,158.3,0.0,0,2,0,0,1,1,14.3,108,21.6,0,0.0,2,2,15.5,3.88,0,0,0.0,0.0,0,4,,4,36.4,0,0,,,,,63.3,27.3,67.4,,27.6,,,,,0,0,4,50.0,39.6,50.0,2,0,0,0,0,1,25.0,0,0.0
AJ Bianco,158232,QB,NEVADA,1,11,100.0,1,2,2.0,3.43,1,0,0.0,50.0,1,3,0.0,4,36.4,0,1,,,,,63.3,64.2,67.4,,56.4,,,63.7,,0,0,4,33.3,60.4,25.0,1,1,0,0,0,0,0.0,8,4.0,0,239,18.8,57.0,51.8,63.7,83.3,6,6,4.7,2.71,0,0,0.0,83.3,5,2,0.0,7,63.6,0,2,,,,,15.0,52.8,69.1,,52.7,,,,,0,0,7,50.0,91.0,14.3,1,0,0,0,0,1,14.3,35,5.8,83.3,6,6,4.2,1.98,0,0,0.0,83.3,5,0,0.0,6,54.5,0,2,,,,,64.2,75.4,68.6,,75.0,,,,,0,0,6,,93.8,0.0,0,0,0,0,0,0,0.0,39,6.5,0,100.0,1,2,5.0,4.16,1,0,0.0,50.0,1,5,0.0,5,45.5,0,1,,,,,12.5,36.0,68.1,,28.7,,,63.7,,0,0,5,40.0,56.3,40.0,2,1,0,0,0,1,20.0,4,2.0
Jared Hollins,184343,QB,S ALABAMA,1,11,83.3,6,7,7.7,2.3,1,1,9.1,71.4,5,1,0.0,7,63.6,0,3,,,,,65.6,69.8,70.4,,69.4,,,,,0,0,11,0.0,134.5,0.0,0,0,0,0,1,0,0.0,56,8.0,0,288,66.5,73.3,72.8,,66.7,3,3,4.7,3.48,0,1,25.0,33.3,1,2,50.0,4,36.4,1,0,,,,,63.8,71.1,68.1,,70.8,,,,,0,0,5,50.0,42.4,25.0,1,0,0,0,0,0,0.0,1,0.3,85.7,7,8,7.0,2.33,1,2,20.0,62.5,5,0,16.7,8,72.7,1,3,,,,,65.4,89.7,70.1,,89.0,,,,,0,0,10,,122.9,0.0,0,0,0,0,1,0,0.0,56,7.0,0,50.0,2,2,5.5,3.8,0,0,0.0,50.0,1,3,0.0,3,27.3,0,0,,,,,64.2,44.9,68.6,,45.0,,,,,0,0,6,33.3,56.3,33.3,1,0,0,0,0,0,0.0,1,0.5
Drew Devillier,190639,QB,RICE,1,11,100.0,2,2,0.0,2.0,0,0,0.0,100.0,2,0,0.0,3,27.3,0,1,,,,,63.3,71.6,67.4,,63.3,,,64.1,,0,0,4,,87.5,0.0,0,1,0,0,0,0,0.0,10,5.0,0,275,67.7,52.9,49.5,61.3,28.6,7,7,10.6,2.25,0,0,0.0,14.3,1,2,50.0,8,72.7,1,1,,,,,64.9,43.3,69.5,,45.8,,,57.3,,0,0,8,0.0,59.8,0.0,0,1,0,0,0,0,0.0,55,7.9,50.0,8,8,7.8,2.03,0,0,0.0,37.5,3,0,25.0,9,81.8,1,2,,,,,65.4,60.6,70.1,,55.4,,,64.1,,0,0,10,,67.2,0.0,0,1,0,0,0,0,0.0,65,8.1,0,0.0,1,1,12.0,2.85,0,0,0.0,0.0,0,2,,2,18.2,0,0,,,,,61.8,40.7,65.5,,46.8,,,57.3,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Walker Howard,157112,QB,LA LAFAYET,1,10,100.0,2,2,0.5,2.7,0,0,0.0,100.0,2,0,0.0,2,20.0,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,0,0,2,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,0,207,69.1,58.7,59.6,58.4,57.1,7,7,10.1,3.11,0,0,0.0,57.1,4,2,0.0,8,80.0,0,1,,,,,64.9,54.9,69.5,,58.0,,,57.3,,0,0,8,0.0,71.1,0.0,0,1,0,0,0,0,0.0,36,5.1,62.5,8,8,7.5,2.49,0,0,0.0,62.5,5,0,0.0,8,80.0,0,0,,,,,64.9,51.5,69.5,,51.4,,,,,0,0,8,,66.7,0.0,0,0,0,0,0,0,0.0,18,2.3,0,100.0,1,1,12.0,5.2,0,0,0.0,100.0,1,2,0.0,2,20.0,0,1,,,,,61.8,67.9,65.5,,74.3,,,57.3,,0,0,2,0.0,118.8,0.0,0,1,0,0,0,0,0.0,26,26.0
Tama Amisone,199154,QB,S JOSE ST,1,10,0.0,1,1,-5.0,1.6,0,0,0.0,0.0,0,0,,1,10.0,0,0,,,,,61.8,65.2,65.5,,64.9,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,285,67.6,52.9,49.4,62.2,37.5,8,8,12.4,2.91,0,0,0.0,25.0,2,1,33.3,9,90.0,1,0,,,,,65.1,43.7,69.8,,45.3,,,57.8,,0,2,9,0.0,0.0,0.0,0,1,0,0,0,1,11.1,12,1.5,37.5,8,8,6.8,2.81,0,0,0.0,25.0,2,0,33.3,9,90.0,1,0,,,,,65.4,51.5,70.1,,53.3,,,57.8,,0,2,10,,0.0,0.0,0,1,0,0,0,1,10.0,12,1.5,0,0.0,1,1,40.0,2.5,0,0,0.0,0.0,0,1,,1,10.0,0,0,,,,,60.3,49.7,63.6,,50.1,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cale Hellums,170981,QB,ARMY,1,10,57.1,7,7,15.4,2.84,0,0,0.0,57.1,4,4,0.0,7,70.0,0,3,,,,,64.9,53.9,69.8,,54.8,55.9,,,,0,0,8,0.0,111.9,0.0,0,0,0,0,1,0,0.0,38,5.4,0,114,77.3,67.4,55.0,69.3,0.0,3,3,23.3,2.53,0,0,0.0,0.0,0,0,,3,30.0,0,0,,,,,62.7,57.5,67.4,,58.3,60.0,,,,0,0,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,33.3,6,6,18.5,2.73,0,0,0.0,33.3,2,0,0.0,6,60.0,0,1,,,,,64.2,61.2,69.1,,62.5,55.9,,,,0,0,6,,81.9,0.0,0,0,0,0,1,0,0.0,10,1.7,0,50.0,4,4,16.8,2.78,0,0,0.0,50.0,2,4,0.0,4,40.0,0,2,,,,,63.8,48.3,68.6,,49.1,60.0,,,,0,0,5,0.0,72.9,0.0,0,0,0,0,0,0,0.0,28,7.0
Beau Pribula,164182,QB,MISSOURI,1,10,66.7,3,3,1.3,2.3,0,0,0.0,66.7,2,2,0.0,5,50.0,0,1,,,,,8.9,26.9,68.1,,27.1,,,,,0,0,5,100.0,78.5,40.0,2,0,0,0,0,1,20.0,15,5.0,0,229,28.1,55.8,32.7,66.5,100.0,4,4,-0.3,3.72,0,0,0.0,50.0,2,2,50.0,5,50.0,2,1,,,,,64.2,58.0,68.6,,57.9,,,,,0,0,6,50.0,56.3,20.0,1,0,0,0,0,0,0.0,10,2.5,80.0,5,5,-0.2,2.15,0,0,0.0,60.0,3,0,25.0,6,60.0,1,1,,,,,11.6,29.4,69.1,,29.5,,,,,0,0,7,,64.6,16.7,1,0,0,0,0,1,14.3,12,2.4,0,100.0,2,2,2.0,4.3,0,0,0.0,50.0,1,4,50.0,4,40.0,1,1,,,,,63.3,58.0,67.4,,57.8,,,,,0,0,4,50.0,70.8,50.0,2,0,0,0,0,0,0.0,13,6.5
Hunter Najm,184223,QB,BOWL GREEN,1,9,100.0,3,3,-1.0,2.2,0,0,0.0,100.0,3,0,0.0,3,33.3,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,0,0,3,,120.1,0.0,0,0,0,0,1,0,0.0,10,3.3,0,122,66.3,46.5,39.3,60.0,80.0,5,6,0.4,2.33,0,0,0.0,66.7,4,0,0.0,6,66.7,0,4,,,,,64.2,31.5,68.6,,31.8,,,,,0,0,6,,149.3,0.0,0,0,0,1,2,1,16.7,118,19.7,87.5,8,9,-0.1,2.29,0,0,0.0,77.8,7,0,0.0,9,100.0,0,6,,,,,65.1,39.3,69.8,,39.3,,,,,0,0,9,,158.3,0.0,0,0,0,1,3,1,11.1,128,14.2,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kenny Minchey,171091,QB,NOTRE DAME,1,8,62.5,8,8,11.8,2.23,0,0,0.0,62.5,5,1,0.0,8,100.0,0,3,,,,,64.9,65.7,69.5,,65.4,,,,,0,0,8,0.0,79.2,0.0,0,0,0,0,0,0,0.0,48,6.0,0,258,66.2,68.1,65.4,63.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,71.4,7,7,7.9,2.16,0,0,0.0,71.4,5,0,0.0,7,87.5,0,3,,,,,64.6,67.4,69.1,,67.1,,,,,0,0,7,,90.2,0.0,0,0,0,0,0,0,0.0,48,6.9,0,0.0,1,1,39.0,2.7,0,0,0.0,0.0,0,1,,1,12.5,0,0,,,,,60.3,58.1,63.6,,58.1,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carter Smith,199578,QB,WISCONSIN,1,8,100.0,3,4,0.7,3.0,0,0,0.0,75.0,3,1,0.0,4,50.0,0,1,,,,,63.3,70.2,67.4,,69.9,,,,,0,0,4,0.0,116.7,0.0,0,0,0,1,1,0,0.0,4,1.0,0,349,69.8,58.6,63.5,55.6,50.0,4,4,8.5,3.55,0,0,0.0,50.0,2,0,0.0,4,50.0,0,1,,,,,63.3,55.4,67.4,,55.4,,,,,0,0,4,,60.4,0.0,0,0,0,0,0,0,0.0,16,4.0,71.4,7,7,5.1,3.04,0,0,0.0,71.4,5,0,0.0,7,87.5,0,2,,,,,64.6,65.5,69.1,,65.2,,,,,0,0,7,,113.7,0.0,0,0,0,0,1,0,0.0,20,2.9,0,,0,1,,4.9,0,0,0.0,0.0,0,1,,1,12.5,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Khalil Wilkins,189946,QB,W VIRGINIA,1,6,0.0,3,3,8.3,2.1,0,0,0.0,0.0,0,2,,3,50.0,0,0,,,,,62.7,46.6,66.6,,46.7,,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,343,15.7,32.2,30.0,56.0,50.0,2,2,25.0,3.77,0,0,0.0,50.0,1,2,0.0,3,50.0,0,0,,,,,6.0,31.1,66.6,,31.7,,,,,0,0,3,50.0,62.5,33.3,1,0,0,0,0,1,33.3,9,4.5,0.0,2,2,23.0,2.5,0,0,0.0,0.0,0,0,,2,33.3,0,0,,,,,61.8,52.6,65.5,,52.7,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,33.3,3,3,9.7,3.15,0,0,0.0,33.3,1,4,0.0,4,66.7,0,0,,,,,7.4,29.4,67.4,,29.6,,,,,0,0,4,25.0,42.4,25.0,1,0,0,0,0,1,25.0,9,3.0
Lloyd Jones III,199313,QB,TEXAS TECH,1,6,66.7,3,3,13.3,2.73,0,0,0.0,66.7,2,2,0.0,3,50.0,0,2,,,,,62.7,63.9,66.6,,63.7,,,,,0,0,3,0.0,149.3,0.0,0,0,0,0,1,0,0.0,44,14.7,0,315,69.7,64.9,72.8,59.9,100.0,2,2,12.5,3.03,0,0,0.0,100.0,2,0,0.0,3,50.0,0,2,,,,,62.7,68.2,66.6,,74.8,,,57.3,,0,0,3,,158.3,0.0,0,1,0,0,1,0,0.0,30,15.0,100.0,3,3,10.7,2.7,0,0,0.0,100.0,3,0,0.0,4,66.7,0,3,,,,,63.3,75.6,67.4,,81.9,,,57.3,,0,0,4,,158.3,0.0,0,1,0,0,1,0,0.0,44,14.7,1,50.0,2,2,16.5,3.25,0,0,0.0,50.0,1,2,0.0,2,33.3,0,1,,,,,61.8,52.7,65.5,,52.8,,,,,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,30,15.0
Josh Johnson,186429,QB,AIR FORCE,1,6,100.0,4,4,13.0,3.48,0,0,0.0,100.0,4,1,0.0,5,83.3,0,4,,,,,63.8,90.9,68.1,,90.6,,,,,0,0,5,100.0,158.3,20.0,1,0,0,0,2,0,0.0,104,26.0,0,101,71.6,75.2,90.6,56.0,,0,0,,4.0,0,0,,,0,1,,1,16.7,0,0,,,,,60.3,51.4,63.6,,,,,56.3,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,100.0,4,4,13.0,3.28,0,0,0.0,100.0,4,0,0.0,4,66.7,0,4,,,,,63.3,91.8,67.4,,91.5,,,,,0,0,4,,158.3,0.0,0,0,0,0,2,0,0.0,104,26.0,0,,0,0,,4.15,0,0,,,0,2,,2,33.3,0,0,,,,,61.8,48.0,65.5,,60.0,,,56.3,,0,0,2,50.0,0.0,50.0,1,1,0,0,0,0,0.0,0,
Brendan Sullivan,145034,QB,TULANE,1,5,,0,0,,5.35,0,0,,,0,2,,2,40.0,0,0,,,,,61.8,47.1,66.1,,,,,52.9,,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,,0,319,65.5,60.6,89.2,48.4,100.0,1,1,20.0,4.83,0,1,100.0,100.0,1,1,0.0,3,60.0,0,1,,,,,62.7,72.0,68.1,,89.2,60.0,,52.7,,0,0,3,0.0,118.8,0.0,0,2,0,0,0,0,0.0,21,21.0,100.0,1,1,20.0,4.2,0,1,100.0,100.0,1,0,0.0,2,40.0,0,1,,,,,61.8,81.8,65.5,,89.2,,,57.0,,0,0,2,,118.8,0.0,0,1,0,0,0,0,0.0,21,21.0,0,,0,0,,5.6,0,0,,,0,3,,3,60.0,0,0,,,,,62.7,44.5,68.5,,,60.0,,50.3,,0,0,3,0.0,0.0,0.0,0,3,0,0,0,0,0.0,0,
Gevani McCoy,147609,QB,TEMPLE,1,5,0.0,1,1,19.0,2.2,0,0,0.0,0.0,0,0,,1,20.0,0,0,,,,,60.3,46.8,63.6,,47.3,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,306,64.2,37.5,37.0,,50.0,4,4,14.8,3.05,0,0,0.0,50.0,2,1,0.0,4,80.0,0,1,,,,,63.8,41.9,68.1,,42.2,,,,,0,0,5,0.0,91.7,0.0,0,0,0,0,0,0,0.0,46,11.5,50.0,4,4,15.8,2.6,0,0,0.0,50.0,2,0,0.0,4,80.0,0,1,,,,,63.8,41.1,68.1,,41.4,,,,,0,0,5,,91.7,0.0,0,0,0,0,0,0,0.0,46,11.5,0,0.0,1,1,15.0,4.0,0,0,0.0,0.0,0,1,,1,20.0,0,0,,,,,60.3,48.1,63.6,,48.5,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
