player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Hauss Hejny,183824,QB,OKLA STATE,1,11,100.0,2,2,22.5,3.4,0,0,0.0,100.0,2,2,0.0,3,27.3,0,3,,,,,62.7,90.1,66.6,85.3,,64.2,0,0,3,0.0,118.8,0.0,0,1,0,0,0,0,0.0,51,25.5,0,262,68.6,74.8,73.1,64.5,50.0,8,8,15.9,2.2,0,1,10.0,37.5,3,1,25.0,8,72.7,1,2,,,,,65.4,62.6,70.1,62.4,,,0,0,10,0.0,96.4,0.0,0,0,0,0,1,0,0.0,45,5.6,57.1,7,7,12.1,2.46,0,1,14.3,42.9,3,0,25.0,8,72.7,1,3,,,,,64.9,74.5,69.5,69.6,,64.2,0,0,8,,104.2,0.0,0,1,0,0,1,0,0.0,45,6.4,0,66.7,3,3,29.0,2.7,0,0,0.0,66.7,2,3,0.0,3,27.3,0,2,,,,,63.8,70.8,68.1,70.5,,,0,0,5,0.0,109.7,0.0,0,0,0,0,0,0,0.0,51,17.0
Nick Evers,158082,QB,UCONN,1,11,100.0,2,2,12.0,2.25,0,0,0.0,100.0,2,0,0.0,2,18.2,0,2,,,,,61.8,83.2,65.5,82.4,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,33,16.5,0,146,66.7,69.4,69.8,59.7,77.8,9,9,5.7,2.27,0,0,0.0,66.7,6,0,14.3,9,81.8,1,2,,,,,65.1,59.4,69.8,59.2,,,0,0,9,,117.8,0.0,0,0,0,0,1,0,0.0,50,5.6,81.8,11,11,6.8,2.26,0,0,0.0,72.7,8,0,11.1,11,100.0,1,4,,,,,65.6,70.2,70.4,69.8,,,0,0,11,,124.4,0.0,0,0,0,0,1,0,0.0,83,7.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ryan Puglisi,184571,QB,GEORGIA,2,11,100.0,3,3,2.0,3.08,0,0,0.0,100.0,3,2,0.0,4,36.4,0,1,,,,,63.3,67.3,67.4,74.0,,57.3,0,0,4,0.0,100.0,0.0,0,1,0,0,0,0,0.0,24,8.0,0,173,66.7,87.0,87.9,62.4,83.3,6,7,5.5,1.99,1,0,0.0,42.9,3,0,40.0,7,63.6,2,2,,,,,64.6,85.7,69.1,85.0,,,0,0,7,,100.6,0.0,0,0,0,0,1,0,0.0,39,5.6,87.5,8,9,5.5,2.08,1,0,0.0,55.6,5,0,28.6,9,81.8,2,3,,,,,65.1,89.3,69.8,88.5,,,0,0,9,,113.2,0.0,0,0,0,0,1,0,0.0,60,6.7,0,100.0,1,1,-5.0,3.75,0,0,0.0,100.0,1,2,0.0,2,18.2,0,0,,,,,61.8,54.6,65.5,60.4,,57.3,0,0,2,0.0,79.2,0.0,0,1,0,0,0,0,0.0,3,3.0
Ethan Grunkemeyer,183606,QB,PENN STATE,1,11,100.0,3,3,-2.0,2.63,0,0,0.0,100.0,3,2,0.0,4,36.4,0,3,,,,,63.3,58.1,67.4,63.8,,57.3,0,0,4,0.0,118.8,0.0,0,1,0,0,0,0,0.0,43,14.3,0,266,66.7,64.5,65.0,59.6,83.3,6,6,5.0,2.33,0,0,0.0,66.7,4,0,20.0,7,63.6,1,2,,,,,64.6,68.9,69.1,63.5,,64.2,0,0,7,,87.5,0.0,0,1,0,0,0,0,0.0,43,7.2,85.7,7,7,4.0,2.29,0,0,0.0,71.4,5,0,16.7,9,81.8,1,3,,,,,65.1,65.4,69.8,64.1,,61.8,0,0,9,,90.2,0.0,0,2,0,0,0,0,0.0,48,6.9,0,100.0,2,2,-2.0,3.1,0,0,0.0,100.0,2,2,0.0,2,18.2,0,2,,,,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,38,19.0
Max Johnson,124099,QB,N CAROLINA,1,11,75.0,4,4,15.8,2.13,0,0,0.0,75.0,3,1,0.0,4,36.4,0,2,,,,,63.3,53.3,67.4,53.4,,,0,0,4,0.0,108.3,0.0,0,0,0,0,0,1,25.0,42,10.5,0,245,65.6,74.1,79.4,60.0,100.0,7,7,5.4,2.44,0,1,14.3,85.7,6,3,14.3,7,63.6,1,3,,,,,64.6,91.7,69.1,91.5,,,0,0,7,0.0,142.6,0.0,0,0,0,0,1,0,0.0,61,8.7,85.7,7,7,12.9,1.97,0,1,14.3,85.7,6,0,0.0,7,63.6,0,3,,,,,64.6,74.6,69.1,74.1,,,0,0,7,,150.9,0.0,0,0,0,0,1,1,14.3,75,10.7,1,100.0,4,4,2.8,2.95,0,0,0.0,75.0,3,4,25.0,4,36.4,1,2,,,,,63.3,75.8,67.4,75.4,,,0,0,4,0.0,93.8,0.0,0,0,0,0,0,0,0.0,28,7.0
KJ Jackson,184386,QB,ARKANSAS,2,10,66.7,3,3,5.3,2.9,0,0,0.0,66.7,2,2,0.0,3,30.0,0,2,,,,,62.7,66.7,66.6,66.5,,,0,0,3,0.0,149.3,0.0,0,0,0,0,1,0,0.0,42,14.0,0,111,66.7,85.6,90.5,59.4,100.0,4,4,9.8,3.4,0,1,20.0,75.0,3,0,25.0,7,70.0,1,3,,,,,64.9,87.4,69.5,91.4,,59.1,0,0,8,,116.7,0.0,0,3,0,0,0,0,0.0,64,16.0,100.0,5,5,10.2,3.38,0,1,16.7,80.0,4,0,20.0,8,80.0,1,4,,,,,65.1,90.2,69.8,92.2,,59.1,0,0,9,,118.8,0.0,0,3,0,0,0,0,0.0,79,15.8,0,50.0,2,2,2.0,2.75,0,0,0.0,50.0,1,2,0.0,2,20.0,0,1,,,,,61.8,54.4,65.5,54.5,,,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,27,13.5
Blake Baker,170448,QB,LA TECH,1,10,50.0,2,4,18.5,2.04,0,0,0.0,25.0,1,4,0.0,5,50.0,0,1,,,,,63.8,35.8,68.1,36.1,,,1,0,5,25.0,101.0,20.0,1,0,0,1,1,1,20.0,33,8.3,0,208,69.2,57.0,39.3,75.2,50.0,4,4,7.0,2.28,0,0,0.0,50.0,2,1,0.0,5,50.0,0,0,,,,,64.2,49.3,68.6,52.6,,57.3,0,0,6,0.0,57.3,0.0,0,1,0,0,0,0,0.0,13,3.3,50.0,4,4,13.0,2.42,0,0,0.0,50.0,2,0,0.0,5,50.0,0,0,,,,,64.2,28.7,68.6,29.0,,57.3,0,0,6,,57.3,0.0,0,1,0,0,0,1,16.7,13,3.3,0,50.0,2,4,6.5,1.9,0,0,0.0,25.0,1,5,0.0,5,50.0,0,1,,,,,63.8,66.9,68.1,66.6,,,1,0,5,20.0,101.0,20.0,1,0,0,1,1,0,0.0,33,8.3
Turner Helton,163044,QB,GA SOUTHRN,1,10,50.0,2,2,2.0,2.35,0,0,0.0,50.0,1,1,0.0,2,20.0,0,1,,,,,62.7,48.0,66.6,48.2,,,0,0,3,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,0,174,65.8,48.7,51.1,57.0,66.7,6,7,10.2,2.46,0,0,0.0,42.9,3,1,25.0,8,80.0,1,1,,,,,65.1,52.9,69.7,56.4,,57.0,0,0,9,0.0,50.3,0.0,0,1,0,1,0,0,0.0,19,2.7,57.1,7,7,8.9,2.15,0,0,0.0,42.9,3,0,25.0,8,80.0,1,1,,,,,64.9,55.8,69.5,59.4,,57.0,0,0,8,,50.3,0.0,0,1,0,0,0,0,0.0,19,2.7,0,100.0,1,2,3.0,3.6,0,0,0.0,50.0,1,2,0.0,2,20.0,0,1,,,,,63.3,43.5,67.0,45.2,,,0,0,4,0.0,56.3,0.0,0,0,0,1,0,0,0.0,5,2.5
John Alan Richter,156999,QB,TOLEDO,1,10,66.7,3,3,25.3,2.17,0,0,0.0,66.7,2,0,0.0,3,30.0,0,2,,,,,62.7,55.3,66.6,55.3,,,0,1,3,,75.7,0.0,0,0,0,0,1,0,0.0,13,4.3,0,316,65.6,56.8,65.6,52.8,66.7,6,6,13.0,3.09,0,0,0.0,50.0,3,2,25.0,7,70.0,1,2,,,,,64.9,62.2,69.5,69.9,,52.8,0,0,8,0.0,66.7,0.0,0,1,0,0,0,0,0.0,33,5.5,75.0,8,8,18.1,2.39,0,0,0.0,62.5,5,0,16.7,8,80.0,1,4,,,,,65.1,62.7,69.8,65.8,,57.3,0,1,9,,78.1,0.0,0,0,0,0,1,0,0.0,46,5.8,1,0.0,1,1,9.0,4.5,0,0,0.0,0.0,0,2,,2,20.0,0,0,,,,,61.8,53.6,65.5,60.4,,57.0,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Matthew Sluka,143059,QB,JAMES MAD,2,10,80.0,5,5,7.0,2.19,0,1,16.7,60.0,3,2,25.0,7,70.0,1,1,,,,,64.9,66.7,69.8,66.2,,,0,1,8,100.0,66.3,28.6,2,0,0,0,1,1,12.5,17,3.4,0,197,77.1,67.0,47.7,69.6,66.7,3,3,9.3,1.6,0,0,0.0,66.7,2,0,0.0,3,30.0,0,0,,,,,62.7,29.1,66.6,29.3,,,0,1,3,,30.6,0.0,0,0,0,0,0,1,33.3,7,2.3,75.0,8,8,7.9,1.6,0,1,12.5,62.5,5,0,16.7,8,80.0,1,1,,,,,64.9,50.4,69.8,50.1,,,0,2,8,,66.7,0.0,0,0,0,0,1,2,25.0,24,3.0,0,,0,0,,3.65,0,0,0.0,,0,2,,2,20.0,0,0,,,,,62.7,52.5,66.6,52.6,,,0,0,3,100.0,0.0,100.0,2,0,0,0,0,0,0.0,0,
Miles O'Neill,191260,QB,TEXAS A&M,2,10,66.7,3,3,22.3,3.45,0,1,33.3,66.7,2,3,0.0,6,60.0,0,1,,,,,64.2,65.5,68.6,76.9,,52.8,0,1,6,33.3,109.7,16.7,1,2,0,0,1,0,0.0,74,24.7,0,312,66.5,76.0,85.0,53.3,75.0,4,4,9.0,3.68,0,1,25.0,50.0,2,1,33.3,4,40.0,1,1,,,,,63.3,80.0,67.4,79.4,,,0,0,4,0.0,71.9,0.0,0,0,0,0,0,0,0.0,27,6.8,100.0,5,5,14.6,2.62,0,2,40.0,80.0,4,0,20.0,6,60.0,1,2,,,,,64.2,91.3,68.6,93.0,,57.3,0,0,6,,158.3,0.0,0,1,0,0,1,0,0.0,101,20.2,0,0.0,2,2,15.0,4.93,0,0,0.0,0.0,0,4,,4,40.0,0,0,,,,,63.3,45.5,67.4,49.5,,57.0,0,1,4,25.0,0.0,25.0,1,1,0,0,0,0,0.0,0,0.0
Rodney Tisdale Jr.,188754,QB,W KENTUCKY,1,9,66.7,3,3,10.3,1.83,0,0,0.0,66.7,2,0,0.0,3,33.3,0,1,,,,,62.7,55.0,66.6,55.0,,,0,0,3,,123.6,0.0,0,0,0,0,1,0,0.0,19,6.3,0,346,66.8,57.8,55.0,61.2,80.0,5,5,9.4,2.97,0,0,0.0,80.0,4,2,0.0,6,66.7,0,4,,,,,65.1,60.7,69.8,56.9,,63.1,0,0,9,0.0,118.8,0.0,0,1,0,0,0,0,0.0,75,15.0,83.3,6,6,9.8,2.5,0,0,0.0,83.3,5,0,0.0,7,77.8,0,5,,,,,65.1,60.9,69.8,57.2,,63.1,0,0,9,,158.3,0.0,0,1,0,0,1,0,0.0,82,13.7,0,50.0,2,2,9.5,2.9,0,0,0.0,50.0,1,2,0.0,2,22.2,0,0,,,,,62.7,54.2,66.6,54.2,,,0,0,3,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0
Angel Flores,164493,QB,C MICHIGAN,2,9,100.0,2,3,-0.5,1.98,0,0,0.0,66.7,2,4,0.0,5,55.6,0,1,,,,,63.8,56.1,68.1,55.9,,,0,0,5,50.0,81.3,40.0,2,0,0,1,0,0,0.0,17,5.7,0,134,50.6,56.6,66.9,54.9,100.0,3,3,12.3,1.53,0,0,0.0,100.0,3,1,0.0,4,44.4,0,1,,,,,62.7,74.1,67.4,73.7,,,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,52,17.3,100.0,3,3,-3.0,1.1,0,0,0.0,100.0,3,0,0.0,4,44.4,0,1,,,,,62.7,61.4,67.4,61.2,,,0,0,4,,86.1,0.0,0,0,0,0,0,0,0.0,14,4.7,0,100.0,2,3,22.5,2.32,0,0,0.0,66.7,2,5,0.0,5,55.6,0,1,,,,,63.8,68.1,68.1,67.8,,,0,0,5,40.0,109.7,40.0,2,0,0,1,0,0,0.0,55,18.3
Daniel Kaelin,183565,QB,VIRGINIA,1,9,0.0,2,2,8.0,2.05,0,0,0.0,0.0,0,0,,2,22.2,0,0,,,,,61.8,56.7,65.5,56.7,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,335,66.3,57.3,57.0,59.7,66.7,6,7,8.0,2.81,0,0,0.0,42.9,3,2,25.0,7,77.8,1,1,,,,,64.6,58.6,69.1,58.5,,,0,0,7,0.0,53.3,0.0,0,0,0,1,0,0,0.0,26,3.7,50.0,6,7,8.0,2.74,0,0,0.0,28.6,2,0,33.3,7,77.8,1,1,,,,,64.6,62.5,69.1,62.3,,,0,0,7,,39.6,0.0,0,0,0,1,0,0,0.0,19,2.7,0,50.0,2,2,8.0,2.3,0,0,0.0,50.0,1,2,0.0,2,22.2,0,0,,,,,61.8,49.7,65.5,49.9,,,0,0,2,0.0,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Zach Marker,173615,QB,DELAWARE,1,9,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,151,66.3,69.5,61.6,68.9,62.5,8,8,5.6,2.18,0,0,0.0,37.5,3,0,40.0,9,100.0,2,2,,,,,65.1,67.0,69.8,61.6,,64.3,0,0,9,,45.8,0.0,0,1,0,0,0,0,0.0,21,2.6,62.5,8,8,5.6,2.18,0,0,0.0,37.5,3,0,40.0,9,100.0,2,2,,,,,65.1,67.0,69.8,61.6,,64.3,0,0,9,,45.8,0.0,0,1,0,0,0,0,0.0,21,2.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Brady Allen,156493,QB,LOUISVILLE,1,9,100.0,1,1,-2.0,1.4,0,0,0.0,100.0,1,0,0.0,1,11.1,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,210,65.1,72.6,72.1,,87.5,8,8,12.8,2.44,0,1,12.5,62.5,5,1,28.6,8,88.9,2,2,,,,,64.9,72.4,69.5,72.0,,,0,1,8,0.0,86.5,0.0,0,0,0,0,1,1,12.5,62,7.8,87.5,8,8,12.0,2.21,0,1,12.5,62.5,5,0,28.6,8,88.9,2,2,,,,,64.9,72.4,69.5,72.0,,,0,1,8,,85.9,0.0,0,0,0,0,1,1,12.5,61,7.6,0,100.0,1,1,4.0,3.2,0,0,0.0,100.0,1,1,0.0,1,11.1,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,0.0,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Josh Johnson,186429,QB,AIR FORCE,1,9,80.0,5,5,20.2,2.85,0,1,20.0,80.0,4,2,0.0,6,66.7,0,2,,,,,64.2,79.3,68.6,78.8,,,0,0,6,50.0,158.3,16.7,1,0,0,0,2,0,0.0,112,22.4,0,101,67.4,84.0,85.0,63.7,50.0,2,2,24.5,3.2,0,1,50.0,0.0,0,0,100.0,3,33.3,1,0,,,,,62.7,71.1,66.6,78.0,,57.3,0,0,3,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,83.3,6,6,22.5,3.01,0,2,33.3,66.7,4,0,20.0,7,77.8,1,2,,,,,64.6,90.4,69.1,91.7,,57.3,0,0,7,,149.3,0.0,0,1,0,0,2,0,0.0,112,18.7,0,0.0,1,1,15.0,2.8,0,0,0.0,0.0,0,2,,2,22.2,0,0,,,,,61.8,45.7,65.5,46.1,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Braxton Woodson,175276,QB,NAVY,1,8,25.0,4,4,13.3,2.25,0,0,0.0,25.0,1,2,0.0,4,50.0,0,0,,,,,63.3,51.1,67.4,51.2,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,4,1.0,0,237,70.4,93.3,61.0,95.8,66.7,3,3,10.3,2.65,0,0,0.0,66.7,2,0,0.0,4,50.0,0,3,,,,,63.3,78.2,67.4,71.7,,64.3,0,0,4,,88.2,0.0,0,1,0,0,0,0,0.0,22,7.3,60.0,5,5,8.8,2.38,0,0,0.0,60.0,3,0,0.0,6,75.0,0,3,,,,,64.2,72.5,68.6,66.7,,64.3,0,0,6,,73.8,0.0,0,1,0,0,0,0,0.0,26,5.2,0,0.0,2,2,20.0,2.65,0,0,0.0,0.0,0,2,,2,25.0,0,0,,,,,61.8,52.0,65.5,52.1,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
TJ Lateef,199810,QB,NEBRASKA,1,8,66.7,3,3,6.3,2.4,0,0,0.0,66.7,2,0,0.0,3,37.5,0,2,,,,,62.7,50.2,66.6,50.3,,,0,0,3,,109.7,0.0,0,0,0,0,0,0,0.0,55,18.3,0,238,66.2,72.7,63.3,70.1,100.0,4,4,2.8,3.4,0,0,0.0,100.0,4,1,0.0,5,62.5,0,3,,,,,63.8,79.0,68.1,72.8,,64.3,0,0,5,0.0,118.8,0.0,0,1,0,0,0,0,0.0,73,18.3,85.7,7,7,4.3,2.41,0,0,0.0,85.7,6,0,0.0,7,87.5,0,5,,,,,64.6,63.6,69.1,63.3,,,0,0,7,,118.8,0.0,0,0,0,0,0,0,0.0,128,18.3,0,,0,0,,7.3,0,0,,,0,1,,1,12.5,0,0,,,,,60.3,69.8,63.6,,,64.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Deuce Knight,198161,QB,AUBURN,1,8,66.7,3,3,5.3,1.7,0,0,0.0,66.7,2,0,0.0,3,37.5,0,2,,,,,62.7,56.5,66.6,56.5,,,0,0,3,,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7,0,115,7.9,24.4,20.2,71.4,50.0,2,2,5.0,2.7,0,0,0.0,0.0,0,2,100.0,5,62.5,1,1,,,,,0.0,19.4,68.1,17.0,,64.9,0,0,5,100.0,39.6,40.0,2,1,0,0,0,3,60.0,0,0.0,60.0,5,5,5.2,2.27,0,0,0.0,40.0,2,0,33.3,6,75.0,1,3,,,,,64.2,30.5,68.6,27.2,,64.9,0,0,6,,52.1,0.0,0,1,0,0,0,1,16.7,20,4.0,0,,0,0,,2.5,0,0,,,0,2,,2,25.0,0,0,,,,,0.0,21.9,65.5,22.8,,,0,0,2,100.0,0.0,100.0,2,0,0,0,0,2,100.0,0,
Alex Manske,198567,QB,IOWA STATE,1,7,50.0,2,2,7.0,3.07,0,0,0.0,50.0,1,0,0.0,3,42.9,0,0,,,,,63.3,36.7,67.4,39.6,,57.3,0,0,4,,62.5,0.0,0,1,0,0,0,0,0.0,9,4.5,0,193,67.2,63.5,58.3,63.6,100.0,3,3,1.0,2.08,0,0,0.0,100.0,3,0,0.0,4,57.1,0,3,,,,,63.3,87.0,67.4,81.0,,64.0,0,0,4,,93.1,0.0,0,1,0,0,0,0,0.0,19,6.3,80.0,5,5,3.4,2.5,0,0,0.0,80.0,4,0,0.0,7,100.0,0,3,,,,,64.9,60.4,69.5,58.3,,61.6,0,0,8,,90.0,0.0,0,2,0,0,0,0,0.0,28,5.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cole Ballard,173062,QB,KANSAS,1,7,50.0,2,3,11.0,2.9,0,0,0.0,33.3,1,2,0.0,4,57.1,0,1,,,,,63.3,45.6,67.4,49.8,,57.0,1,0,4,0.0,43.8,0.0,0,1,0,0,0,0,0.0,10,3.3,0,198,70.4,66.9,55.8,68.1,66.7,3,3,11.3,2.63,0,0,0.0,33.3,1,0,50.0,3,42.9,1,1,,,,,62.7,64.3,66.6,64.0,,,0,0,3,,68.8,0.0,0,0,0,0,0,0,0.0,28,9.3,60.0,5,5,11.2,2.46,0,0,0.0,40.0,2,0,33.3,5,71.4,1,2,,,,,63.8,57.2,68.1,57.1,,,0,0,5,,67.1,0.0,0,0,0,0,0,0,0.0,38,7.6,0,,0,1,,3.6,0,0,0.0,0.0,0,2,,2,28.6,0,0,,,,,61.8,50.2,65.5,60.0,,57.0,1,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Lincoln Kienholz,170256,QB,OHIO STATE,1,7,75.0,4,4,5.5,2.3,0,0,0.0,75.0,3,0,0.0,4,57.1,0,3,,,,,63.3,77.4,67.4,76.9,,,0,0,4,,116.7,0.0,0,0,0,0,0,0,0.0,58,14.5,0,260,67.1,88.1,79.6,71.9,100.0,3,3,5.3,2.63,0,0,0.0,100.0,3,0,0.0,3,42.9,0,2,,,,,62.7,71.3,66.6,70.9,,,0,0,3,,124.3,0.0,0,0,0,0,1,0,0.0,13,4.3,85.7,7,7,5.4,2.44,0,0,0.0,85.7,6,0,0.0,7,100.0,0,5,,,,,64.6,80.2,69.1,79.6,,,0,0,7,,148.5,0.0,0,0,0,0,1,0,0.0,71,10.1,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kai Horton,144418,QB,WASHINGTON,1,7,66.7,3,3,21.3,2.47,0,0,0.0,66.7,2,0,0.0,3,42.9,0,2,,,,,62.7,52.9,66.6,53.0,,,0,0,3,,107.6,0.0,0,0,0,0,0,1,33.3,36,12.0,0,340,65.9,68.1,56.2,70.9,50.0,2,2,23.5,4.05,0,0,0.0,50.0,1,1,0.0,4,57.1,0,2,,,,,63.3,64.3,67.4,62.3,,61.7,0,0,4,0.0,72.9,0.0,0,2,0,0,0,0,0.0,14,7.0,60.0,5,5,22.2,3.02,0,0,0.0,60.0,3,0,0.0,6,85.7,0,3,,,,,64.2,53.0,68.6,56.2,,57.3,0,0,6,,93.8,0.0,0,1,0,0,0,1,16.7,50,10.0,0,,0,0,,5.5,0,0,,,0,1,,1,14.3,0,1,,,,,60.3,69.2,63.6,,,64.0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
AJ Bianco,158232,QB,NEVADA,1,7,100.0,2,2,7.0,1.95,0,0,0.0,100.0,2,1,0.0,2,28.6,0,1,,,,,63.3,79.8,67.4,79.2,,,0,0,4,0.0,104.2,0.0,0,0,0,0,0,0,0.0,18,9.0,0,239,65.1,76.8,72.7,64.1,50.0,4,4,13.5,2.68,0,0,0.0,50.0,2,3,0.0,5,71.4,0,2,,,,,63.8,66.4,68.1,59.7,,64.1,0,0,5,0.0,95.8,0.0,0,1,0,0,1,0,0.0,10,2.5,66.7,3,3,11.3,2.07,0,0,0.0,66.7,2,0,0.0,3,42.9,0,1,,,,,63.8,72.2,68.1,71.8,,,0,0,5,,115.3,0.0,0,0,0,0,1,0,0.0,13,4.3,0,66.7,3,3,11.3,2.78,0,0,0.0,66.7,2,4,0.0,4,57.1,0,2,,,,,63.3,73.4,67.4,66.4,,64.1,0,0,4,0.0,78.5,0.0,0,1,0,0,0,0,0.0,15,5.0
