player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Davis Brin,77642,QB,TULSA,13,9.98,0,465,320,67.3,373,392,12.2,2.84,5,24,5.7,57.7,226,126,10.0,444,95.5,25,149,,,,,51.8,73.9,82.8,,72.9,,,59.3,,,6,16,479,20.6,81.0,5.9,26,26,0,8,17,26,5.4,3145,8.0,65.2,233,246,12.0,2.93,2,17,6.3,55.3,136,98,10.5,284,61.1,16,95,,,,,49.3,70.0,80.3,,70.3,,,54.4,,,4,11,312,22.4,76.5,7.7,22,16,0,7,11,19,6.1,1891,7.7,74.4,160,167,10.6,2.53,3,7,4.0,65.3,109,29,8.4,181,38.9,10,57,,,,,61.6,76.1,81.2,,73.5,,,70.3,,,2,5,190,13.8,91.7,2.2,4,10,0,2,7,7,3.7,1350,8.1,0,100.0,20,21,-2.5,1.29,0,0,0.0,90.5,19,1,5.0,21,4.5,1,3,,,,,67.5,69.5,72.8,,69.1,,,,,,0,0,23,0.0,101.6,0.0,0,0,0,1,1,0,0.0,96,4.6,0.39
Aidan O'Connell,60516,QB,PURDUE,12,-1.26,0,464,273,75.1,378,391,9.9,2.46,1,36,8.7,69.8,273,92,3.9,417,89.9,11,176,,,,,65.4,90.7,88.1,,90.1,53.3,,61.0,,,1,11,442,20.7,108.0,4.6,19,7,0,11,27,17,3.8,3416,8.7,77.6,272,280,6.9,2.21,1,17,5.7,72.1,202,52,4.3,296,63.8,9,115,,,,,60.2,82.9,86.8,,80.3,60.0,,69.5,,,1,8,314,23.1,102.6,4.1,12,4,0,6,18,13,4.1,2072,7.4,76.2,151,158,11.7,2.68,0,19,11.5,70.9,112,41,2.6,168,36.2,3,73,,,,,74.0,91.3,80.9,,91.3,55.4,,48.6,,,0,3,175,17.1,117.5,4.2,7,3,0,7,10,4,2.3,1637,10.4,0,93.3,45,47,-2.6,1.66,0,0,0.0,87.2,41,1,2.4,47,10.1,1,12,,,,,69.5,70.0,75.4,,69.5,,,,,,0,0,47,0.0,99.7,0.0,0,0,0,2,1,0,0.0,293,6.2,2.96
Dustin Crum,60418,QB,KENT STATE,14,-4.68,0,462,201,69.2,289,308,14.4,2.89,9,30,8.7,59.7,184,113,8.0,384,83.1,16,125,,,,,84.6,91.7,75.8,,85.1,53.9,,90.4,,,2,5,424,31.0,103.0,9.1,35,41,0,8,18,7,1.7,2837,9.2,73.6,163,170,7.8,2.72,3,7,3.9,66.5,113,63,5.8,210,45.5,7,65,,,,,75.8,88.0,71.3,,68.8,57.7,,91.2,,,1,2,223,27.0,94.9,8.1,17,23,0,3,6,3,1.3,1248,7.3,72.0,200,212,13.8,2.69,6,23,9.6,61.8,131,62,9.0,252,54.5,13,80,,,,,76.1,90.3,83.1,,89.1,54.3,,67.4,,,1,4,280,33.9,106.9,8.3,21,18,0,5,14,5,1.8,1991,9.4,0,86.5,74,74,-1.7,1.8,0,0,0.0,81.1,60,12,6.3,78,16.9,4,20,,,,,47.4,64.0,77.6,,63.7,59.4,,,,,0,1,79,25.0,92.7,3.8,3,0,0,0,2,1,1.3,402,5.4,2.05
Sam Howell,97599,QB,N CAROLINA,12,-5.61,0,462,245,68.9,280,304,14.1,3.12,1,23,7.0,57.9,176,150,8.8,411,89.0,17,140,,,,,48.3,91.2,80.7,,81.0,57.0,,91.2,,,4,8,438,31.3,102.5,11.4,47,59,4,15,23,11,2.5,2770,9.1,79.1,158,174,8.5,2.95,1,7,3.7,64.4,112,86,10.4,236,51.1,13,70,,,,,51.5,91.2,87.5,,75.9,,,92.1,,,1,4,252,37.2,87.4,13.6,32,29,4,10,5,3,1.2,1323,7.6,66.7,168,177,14.7,2.98,0,16,8.6,58.8,104,68,7.1,226,48.9,8,79,,,,,53.7,82.6,60.4,,80.6,57.0,,69.6,,,3,5,237,25.0,115.7,7.5,17,31,0,6,19,8,3.4,1728,9.8,0,95.7,46,47,-3.0,1.77,0,0,0.0,85.1,40,4,9.1,51,11.0,4,9,,,,,69.7,69.2,75.7,,70.0,,,57.3,,,0,1,51,50.0,89.8,3.9,2,1,0,1,1,0,0.0,281,6.0,2.16
Todd Centeio,60552,QB,COLO STATE,12,1.67,0,459,144,71.9,317,359,10.1,2.89,17,19,5.1,58.5,210,169,7.9,434,94.6,18,155,,,,66.7,53.1,78.3,58.1,,78.9,88.6,,62.5,,,3,10,449,16.0,86.0,6.2,27,47,2,20,15,13,2.9,2830,7.9,71.0,210,234,8.7,2.6,11,5,2.1,59.4,139,112,6.7,280,61.0,10,99,,,,,43.8,69.9,51.4,,68.9,,,64.3,,,2,7,290,18.8,81.7,7.5,21,24,2,9,9,9,3.1,1674,7.2,76.9,130,149,10.3,3.2,7,14,9.1,61.1,91,61,9.0,179,39.0,9,64,,,,66.7,74.3,86.5,81.1,,88.1,88.6,,56.9,,,1,3,184,11.5,93.9,3.9,7,23,0,11,6,4,2.2,1282,8.6,0,91.3,23,24,-1.2,1.76,1,0,0.0,83.3,20,4,4.8,25,5.4,1,8,,,,,67.7,68.4,73.1,,67.9,,,,,,0,0,25,25.0,88.5,4.0,1,0,0,0,0,0,0.0,126,5.3,1.45
Seth Henigan,144267,QB,MEMPHIS,11,2.73,0,458,218,62.8,317,340,12.3,2.69,2,21,5.7,55.0,187,134,6.0,403,88.0,12,136,,,,66.7,60.9,68.1,88.9,,69.6,87.7,,51.2,,,4,8,433,17.9,95.5,6.0,24,38,2,15,21,19,4.4,2999,8.8,66.0,247,260,9.8,2.6,1,13,4.6,58.5,152,103,6.7,311,67.9,11,102,,,,,64.2,66.9,88.0,,68.4,,,53.2,,,4,5,334,18.4,92.1,6.1,19,31,2,6,14,13,3.9,1956,7.5,69.4,124,134,10.8,2.48,1,8,5.6,61.2,82,39,4.7,147,32.1,4,50,,,,66.7,59.0,69.2,80.4,,69.7,87.7,,50.0,,,0,3,155,15.4,113.4,4.1,6,7,0,9,11,6,3.9,1360,10.1,0,92.6,54,54,-2.7,1.66,0,0,0.0,87.0,47,8,6.0,55,12.0,3,16,,,,,70.0,68.8,76.0,,68.2,,,,,,0,0,56,12.5,115.8,1.8,1,0,0,0,4,0,0.0,317,5.9,2.63
Spencer Sanders,77660,QB,OKLA STATE,13,-5.97,0,452,262,70.8,288,321,11.8,2.98,6,20,5.7,56.7,182,141,10.8,376,83.2,22,142,,,,,62.3,83.3,89.7,,81.1,,,68.1,,,6,11,407,9.9,84.4,3.7,14,41,0,21,18,14,3.4,2360,7.4,75.3,235,256,8.1,2.58,4,11,4.0,64.1,164,89,7.3,285,63.1,13,105,,,,66.7,65.4,78.4,89.2,,76.3,82.5,,65.4,,,3,7,307,11.2,91.8,3.5,10,18,0,14,14,9,2.9,1810,7.1,74.6,122,136,10.8,3.1,2,9,6.0,58.1,79,58,13.2,167,36.9,12,62,,,,,60.8,86.6,81.0,,82.2,,,75.1,,,3,5,180,6.9,81.2,2.4,4,25,0,9,6,5,2.8,1021,7.5,0,92.8,69,71,-2.8,1.73,0,0,0.0,85.9,61,6,4.7,76,16.8,3,25,,,,66.7,71.3,77.7,77.5,,72.1,82.5,,73.9,,,0,1,80,0.0,97.8,0.0,0,2,0,2,2,0,0.0,471,6.6,0.44
Hank Bachmeier,101284,QB,BOISE ST,12,-4.51,0,448,120,73.0,322,358,10.3,2.89,5,21,5.5,59.5,213,181,9.4,402,89.7,22,137,,,,,60.3,83.5,80.9,,82.8,49.1,,63.0,,,10,8,424,13.3,92.7,6.0,24,20,0,21,19,8,1.9,2809,7.8,77.0,269,294,8.3,2.69,5,13,4.2,63.6,187,123,9.7,321,71.7,20,102,,,,,64.2,80.2,79.4,,80.0,51.6,,60.7,,,6,5,338,12.2,89.6,4.7,15,12,0,14,10,5,1.5,2136,7.3,73.7,99,110,10.1,2.94,0,8,6.9,59.1,65,60,11.0,127,28.3,8,49,,,,,56.4,81.8,79.6,,80.4,55.1,,66.4,,,4,3,133,15.0,105.6,7.1,9,8,0,7,10,3,2.3,934,8.5,0,97.8,46,46,-1.7,1.66,0,0,0.0,84.8,39,2,13.3,46,10.3,6,14,,,,,69.5,71.1,75.4,,70.8,60.0,,,,,0,0,47,0.0,97.6,0.0,0,0,0,0,1,0,0.0,261,5.7,1.22
Frank Harris,60586,QB,UTSA,14,-2.59,0,448,331,71.0,293,324,12.2,2.85,3,28,7.8,60.5,196,125,5.8,370,82.6,12,138,,,,,32.5,86.8,89.5,,81.5,45.6,,75.7,,,2,6,404,12.8,106.7,4.3,16,30,1,25,26,15,3.7,2737,8.4,75.8,236,257,8.3,2.69,2,15,5.4,66.9,172,86,3.9,294,65.6,7,105,,,,66.7,32.1,83.4,89.0,,77.3,71.1,,74.0,,,0,1,315,11.6,108.3,3.4,10,27,1,18,15,10,3.2,2011,7.8,75.9,133,143,11.0,2.5,1,13,8.3,64.3,92,44,8.9,154,34.4,9,52,,,,66.7,46.3,81.6,80.7,,78.2,88.3,,71.1,,,2,5,168,15.9,102.9,4.5,7,4,0,7,12,7,4.2,1159,8.1,0,94.7,76,76,-2.1,1.57,0,0,0.0,89.5,68,5,5.6,78,17.4,4,19,,,,70.7,48.1,69.0,77.5,,64.7,91.8,,57.3,,,0,0,79,20.0,94.8,1.3,1,1,0,0,1,2,2.5,433,5.7,0.28
Anthony Brown,40316,QB,OREGON,14,-2.13,0,448,264,69.4,310,327,11.5,2.78,7,22,6.3,59.9,196,118,8.8,374,83.5,19,126,,,,,66.6,77.1,74.1,,70.1,,,75.2,,,1,7,395,18.6,91.9,5.9,22,25,2,7,16,12,3.0,2550,7.8,71.8,291,303,9.3,2.63,5,17,5.4,64.4,195,98,6.7,345,77.0,14,110,,,,,59.6,70.0,73.3,,61.7,,,74.0,,,1,7,359,19.4,93.1,5.5,19,20,2,4,14,12,3.3,2301,7.6,76.5,81,90,8.8,2.63,4,5,5.1,62.2,56,26,9.7,103,23.0,6,36,,,,,54.1,83.6,78.8,,81.7,,,67.5,,,0,0,111,19.2,95.9,4.9,5,8,0,5,3,1,0.9,666,7.4,0,90.3,62,66,-2.2,1.83,2,0,0.0,83.3,55,6,1.8,74,16.5,1,20,,,,,27.9,54.1,77.2,,54.6,,,56.5,,,0,0,75,33.3,98.0,2.7,2,3,0,2,1,1,1.3,417,6.3,-0.19
Levi Lewis,60428,QB,LA LAFAYET,14,-6.9,0,446,207,67.6,287,316,11.9,3.14,4,23,6.9,54.7,173,132,10.8,370,83.0,21,130,,,,,70.0,78.1,59.0,,74.6,59.1,,71.5,,,1,4,389,19.7,96.3,7.0,26,28,0,24,19,13,3.3,2565,8.1,73.9,253,271,7.7,2.53,4,13,4.5,62.7,170,77,9.1,308,69.1,17,92,,,,,68.2,76.3,64.8,,71.6,,,72.2,,,2,2,323,26.0,90.0,6.5,20,17,0,12,9,6,1.9,1796,6.6,69.2,107,120,12.3,3.46,1,10,8.0,55.8,67,58,9.5,138,30.9,7,55,,,,,73.2,75.6,47.5,,75.4,59.1,,63.7,,,0,2,143,10.3,111.2,4.3,6,12,0,12,11,7,4.9,1122,9.4,0,91.8,73,75,-2.2,1.24,1,0,0.0,85.3,64,3,4.5,76,17.0,3,17,,,,,71.0,70.3,77.3,,68.6,,,63.7,,,1,0,77,0.0,90.7,0.0,0,1,0,0,1,0,0.0,353,4.7,2.72
Max Johnson,124099,QB,LSU,12,9.52,0,441,211,70.9,296,327,11.4,2.94,9,14,4.1,56.6,185,151,11.9,393,89.1,25,128,,,,,30.0,66.5,60.0,,69.8,,,47.8,,,5,6,409,21.2,99.9,8.1,32,34,0,17,25,19,4.6,2577,7.9,72.4,254,280,9.4,2.7,6,12,4.1,57.5,161,111,12.5,325,73.7,23,93,,,,,38.1,65.6,56.7,,68.5,,,48.5,,,5,6,336,19.8,93.3,6.8,22,23,0,15,19,15,4.5,1990,7.1,79.5,88,94,9.6,2.84,4,2,2.0,67.0,63,41,10.0,116,26.3,7,43,,,,,38.0,69.5,79.1,,71.8,,,53.1,,,0,0,121,24.4,122.6,8.6,10,11,0,2,8,4,3.3,819,8.7,0,95.7,46,47,-2.9,1.11,1,0,0.0,83.0,39,1,11.4,48,10.9,5,8,,,,,69.5,72.0,75.4,,71.4,,,,,,0,0,48,0.0,101.4,0.0,0,0,0,0,2,0,0.0,232,4.9,1.6
Chase Brice,60363,QB,APP STATE,14,-10.61,0,441,108,64.9,325,343,14.5,2.65,6,28,7.8,57.4,197,115,6.6,391,88.7,14,142,,,,,45.5,78.5,74.2,,78.3,44.8,,60.4,,,4,11,411,14.8,97.8,4.3,17,30,0,8,25,16,3.9,3039,8.9,77.0,183,195,7.9,2.24,4,9,4.4,67.2,131,60,7.1,222,50.3,10,75,,,,,48.7,78.5,69.7,,78.0,57.0,,63.1,,,4,5,233,15.0,91.3,4.1,9,17,0,4,8,7,3.0,1415,7.3,61.5,192,198,16.3,2.76,2,19,9.1,56.6,112,57,5.1,219,49.7,6,82,,,,,52.9,73.6,82.1,,74.3,46.3,,54.5,,,0,6,230,14.0,109.1,3.7,8,13,0,4,19,9,3.9,1924,9.7,0,96.0,50,50,-2.5,1.32,0,0,0.0,92.0,46,2,4.2,50,11.3,2,15,,,,,69.8,70.5,75.7,,69.9,,,,,,0,0,52,0.0,105.0,0.0,0,0,0,0,2,0,0.0,300,6.0,2.46
Desmond Ridder,55086,QB,CINCINNATI,14,0.95,0,435,138,71.2,313,332,12.9,2.6,8,26,7.5,61.1,203,94,9.0,377,86.7,20,136,,,,66.7,71.0,91.2,89.1,,89.5,89.3,,76.4,,,1,7,390,27.7,111.3,6.9,26,19,1,9,29,8,2.1,3024,9.1,74.1,274,289,9.9,2.45,5,18,6.0,64.4,186,82,8.4,326,74.9,17,109,,,,,69.7,87.2,88.7,,82.1,,,75.5,,,1,5,336,28.0,103.5,7.1,23,13,1,8,17,8,2.4,2457,8.5,73.4,94,98,12.5,2.58,3,8,7.8,65.3,64,19,7.2,109,25.1,5,46,,,,66.7,72.4,90.5,78.9,,88.0,89.3,,71.0,,,0,3,113,21.1,120.2,3.7,4,7,0,1,13,1,0.9,867,8.8,0,89.1,55,55,-2.7,1.73,0,0,0.0,85.5,47,7,4.1,58,13.3,2,19,,,,,70.2,60.8,76.2,,59.1,,,63.1,,,0,1,59,14.3,87.9,1.7,1,1,0,0,1,1,1.7,300,5.5,0.35
Chevan Cordeiro,75886,QB,HAWAII,10,4.63,0,435,180,66.1,292,317,13.2,3.19,5,27,8.2,51.1,162,158,16.1,395,90.8,31,121,,,,,41.0,81.9,68.1,,83.5,54.3,,61.3,,,1,10,412,20.3,82.6,8.1,32,46,1,18,16,8,1.9,2606,8.2,69.8,262,286,10.5,3.04,6,18,6.1,54.2,155,125,15.3,349,80.2,28,103,,,,,44.6,75.9,66.4,,76.6,,,61.8,,,1,8,365,18.4,77.1,6.6,23,39,1,16,10,7,1.9,2049,7.2,66.7,66,68,15.1,3.1,0,9,12.7,58.8,40,37,9.1,86,19.8,4,30,,,,,50.3,85.2,78.1,,88.3,51.6,,53.8,,,0,3,89,24.3,112.6,10.5,9,8,0,2,7,2,2.2,744,10.9,0,94.4,36,37,-2.4,1.73,1,0,0.0,89.2,33,4,2.9,40,9.2,1,12,,,,,69.1,57.3,75.0,,60.0,60.0,,52.8,,,0,1,42,0.0,85.5,0.0,0,1,0,0,1,1,2.4,187,5.1,3.78
Jack Coan,60613,QB,NOTRE DAME,13,-5.55,0,434,258,74.1,313,343,10.8,2.75,5,24,6.7,63.0,216,121,6.9,391,90.1,16,136,,,,,72.4,84.2,88.2,,83.0,57.2,,61.3,,,4,7,409,27.3,103.9,8.4,33,15,0,21,24,9,2.2,2839,8.3,77.5,249,267,8.5,2.65,2,14,5.0,67.4,180,94,6.7,308,71.0,13,107,,,,,70.3,80.4,87.4,,78.7,,,63.1,,,2,5,323,31.9,109.4,9.7,30,11,0,14,20,6,1.9,2177,8.2,74.0,104,118,11.0,2.66,3,10,8.3,61.9,73,32,5.2,126,29.0,4,41,,,,,72.8,80.6,79.5,,80.8,57.2,,55.9,,,2,2,129,12.5,95.1,3.2,4,4,0,9,5,3,2.3,973,8.2,0,95.0,40,42,-3.0,1.76,0,0,0.0,88.1,37,5,2.6,43,9.9,1,12,,,,,69.2,64.0,75.0,,63.6,,,,,,0,0,43,20.0,105.5,2.3,1,0,0,2,1,0,0.0,311,7.4,0.1
Kaleb Eleby,77686,QB,W MICHIGAN,13,8.99,0,434,347,69.9,296,324,13.1,2.89,13,21,6.1,59.6,193,120,6.8,396,91.2,14,148,,,,,29.3,73.2,82.5,,76.4,54.3,,48.5,,,1,6,425,25.8,107.4,7.8,31,40,0,14,23,17,4.0,3087,9.5,68.9,177,194,12.9,3.05,6,17,8.3,59.3,115,87,5.7,242,55.8,7,77,,,,,31.5,69.3,79.9,,70.6,,,53.8,,,1,4,258,24.1,103.4,8.7,21,26,0,10,13,12,4.7,1775,9.1,78.2,156,167,9.6,2.37,7,4,2.2,68.3,114,33,6.6,192,44.2,8,80,,,,,42.1,75.4,81.6,,79.2,54.3,,43.7,,,0,2,205,30.3,111.4,5.2,10,14,0,4,10,5,2.4,1501,9.0,0,100.0,37,37,-2.5,1.29,0,0,0.0,97.3,36,0,2.7,38,8.8,1,9,,,,,68.9,71.6,74.6,,71.1,,,,,,0,0,38,,88.0,0.0,0,0,0,0,0,0,0.0,189,5.1,-0.16
Payton Thorne,101629,QB,MICH STATE,13,-3.91,0,430,223,65.0,297,319,12.5,2.93,8,24,7.0,56.1,179,107,7.3,358,83.3,14,126,,,,66.7,62.4,77.9,81.4,,75.3,95.8,,63.5,,,1,10,386,21.5,98.0,6.4,23,16,1,12,25,13,3.4,2760,8.7,70.6,228,243,7.8,2.68,4,11,4.2,61.7,150,75,6.8,268,62.3,11,90,,,,,58.1,73.0,79.7,,71.2,,,64.2,,,1,8,287,18.7,89.8,5.2,14,11,1,9,15,8,2.8,1716,7.1,69.7,132,147,13.4,2.87,8,13,8.5,57.8,85,40,7.6,162,37.7,7,55,,,,66.7,74.0,79.2,80.7,,75.8,95.8,,57.9,,,1,2,171,22.5,114.6,5.6,9,5,0,6,12,5,2.9,1510,10.3,0,95.2,63,71,-2.8,1.85,4,0,0.0,78.9,56,8,6.7,72,16.7,4,19,,,,,70.8,66.4,77.0,,65.8,,,,,,1,0,72,0.0,103.4,0.0,0,0,0,3,2,0,0.0,466,6.6,3.21
Chase Garbers,60356,QB,CAL,11,-3.47,0,417,130,71.2,285,309,11.3,3.15,4,19,5.9,60.5,187,140,7.9,375,89.9,16,124,,,,,74.8,82.1,51.9,,80.0,60.0,,71.2,,,6,8,392,15.0,89.4,5.6,21,45,3,11,15,8,2.0,2333,7.6,74.3,249,264,8.9,2.81,3,11,4.0,64.4,170,99,8.1,310,74.3,15,94,,,,,73.5,80.0,58.3,,74.2,60.0,,77.3,,,5,6,324,16.2,83.4,5.2,16,30,3,4,7,6,1.9,1794,6.8,72.4,76,87,11.8,3.48,2,8,8.9,60.9,53,43,3.6,107,25.7,2,38,,,,,72.2,76.9,39.2,,84.3,60.0,,47.1,,,1,2,110,11.6,113.1,4.7,5,15,0,8,9,2,1.8,737,8.5,0,92.5,40,42,-2.7,1.47,1,0,0.0,85.7,36,2,2.7,42,10.1,1,8,,,,,69.1,65.8,74.9,,65.3,,,,,,0,0,42,0.0,94.2,0.0,0,0,0,1,1,0,0.0,198,4.7,1.67
Malik Cunningham,60436,QB,LOUISVILLE,13,-11.51,0,413,210,68.1,276,306,12.6,3.19,4,18,5.7,58.2,178,124,5.3,376,91.0,10,134,,,,,62.1,91.8,80.9,,83.7,48.7,,90.3,,,4,6,390,16.1,97.8,5.3,20,50,6,16,17,12,3.1,2710,8.9,74.2,194,214,7.5,2.85,5,3,1.4,65.4,140,77,2.8,255,61.7,4,89,,,,66.7,57.2,85.1,78.6,,65.9,52.9,,90.3,,,3,3,263,19.5,94.0,5.9,15,26,6,6,6,8,3.0,1742,8.1,65.0,117,128,16.4,3.35,0,15,11.2,53.9,69,48,9.2,158,38.3,7,58,,,,,73.8,92.8,80.5,,92.3,55.9,,72.8,,,1,3,165,10.4,110.4,3.2,5,24,0,10,13,5,3.0,1207,9.4,0,91.4,35,36,-2.8,1.48,1,0,0.0,86.1,31,1,3.1,37,9.0,1,13,,,,66.7,69.0,63.0,74.7,,62.9,58.5,,,,,0,0,38,0.0,112.8,0.0,0,0,0,0,2,1,2.6,239,6.6,1.29
Will Levis,83542,QB,KENTUCKY,13,0.39,0,412,202,70.2,272,290,12.3,2.81,3,15,5.0,60.7,176,116,7.9,350,85.0,15,137,,,,,68.8,90.5,89.1,,81.9,,,86.3,,,5,13,362,20.7,94.5,6.9,24,35,0,10,22,11,3.0,2449,8.4,74.5,212,222,7.4,2.44,2,7,3.0,65.8,146,75,7.6,265,64.3,12,90,,,,66.7,66.2,83.7,88.4,,71.7,87.9,,83.8,,,4,8,274,25.3,86.4,7.2,19,24,0,4,10,6,2.2,1572,7.1,75.2,121,130,13.2,2.95,1,8,6.1,66.2,86,43,5.5,147,35.7,5,65,,,,,73.4,91.5,80.1,,90.2,,,78.4,,,1,5,150,11.6,117.3,3.4,5,11,0,7,14,5,3.3,1255,9.7,0,95.1,61,62,-2.9,1.53,0,0,0.0,90.3,56,2,3.4,62,15.0,2,18,,,,66.7,70.5,76.0,76.5,,73.0,87.9,,,,,0,0,62,0.0,102.8,0.0,0,0,0,1,2,0,0.0,378,6.1,2.57
DJ Uiagalelei,122162,QB,CLEMSON,13,3.36,0,410,140,59.6,265,297,12.8,2.69,4,18,5.6,46.5,138,121,12.7,328,80.0,20,95,,,,,59.2,65.8,71.8,,63.8,57.1,,63.5,,,3,9,350,15.7,64.5,5.8,19,12,2,23,9,11,3.1,1871,6.3,66.7,243,264,8.6,2.4,3,12,4.3,54.2,143,89,11.7,289,70.5,19,79,,,,,52.4,65.5,79.7,,62.8,,,63.5,,,3,5,307,18.0,72.4,5.5,16,8,2,13,7,7,2.3,1537,5.8,69.3,101,113,10.4,2.62,2,6,5.1,57.5,65,34,7.1,121,29.5,5,32,,,,,72.7,65.4,43.4,,66.0,57.1,,60.4,,,0,5,125,11.8,63.6,3.3,4,4,0,10,2,4,3.2,708,6.3,0,93.7,79,80,-3.3,1.59,1,0,0.0,87.5,70,2,5.4,82,20.0,4,16,,,,,55.4,65.2,77.5,,64.6,,,,,,0,1,82,50.0,80.9,1.2,1,0,0,0,0,0,0.0,374,4.7,0.45
N'Kosi Perry,60446,QB,FAU,12,5.88,0,406,165,65.2,256,280,15.4,2.78,6,23,7.9,53.6,150,114,10.2,331,81.5,17,97,,,,,26.1,71.6,50.1,,75.8,55.1,,53.2,,,5,7,343,22.8,92.3,7.9,26,25,3,10,17,15,4.4,2404,8.6,70.0,237,255,10.9,2.45,5,16,6.1,58.0,148,84,10.8,296,72.9,18,78,,,,66.7,42.8,73.5,48.2,,78.4,85.1,,52.8,,,4,4,306,20.2,87.1,5.7,17,23,3,6,10,5,1.6,1841,7.2,74.2,89,97,12.8,2.75,1,7,7.0,63.9,62,33,6.1,110,27.1,4,34,,,,,22.1,63.7,78.9,,63.0,56.7,,62.8,,,3,3,114,27.3,116.5,8.2,9,4,0,4,10,10,8.8,924,9.5,0,92.9,70,72,-2.8,1.43,0,0,0.0,83.3,60,3,7.7,75,18.5,5,15,,,,66.7,71.1,68.6,77.3,,65.6,87.9,,61.4,,,2,0,77,0.0,101.4,0.0,0,2,0,0,3,0,0.0,361,5.0,2.31
